date,Close,High,Low,Open,Volume,aVWAP_peak_173,aVWAP_peak_150,aVWAP_peak_126,aVWAP_peak_113,aVWAP_peak_92,aVWAP_peak_57,aVWAP_peak_43,aVWAP_valley_168,Peaks_avg,Valleys_avg,color
2021-12-31 00:00:00+00:00,505.1,526.49,497.7872,520.9,657928,,,,,,,,,,,#000000
2022-01-07 00:00:00+00:00,516.88,535.0,490.4601,503.54,1006695,,,,,,,,,,,#000000
2022-01-14 00:00:00+00:00,449.33,519.45,428.13,517.0,1740977,,,,,,,,,,,#000000
2022-01-21 00:00:00+00:00,443.44,470.84,435.56,445.0,1022054,,,,,,,,,,,#000000
2022-01-28 00:00:00+00:00,426.16,452.59,406.68,439.05,1400348,,,,,,,,,,,#000000
2022-02-04 00:00:00+00:00,419.04,428.87,404.5,426.16,1404163,,,,,,,,,,,#000000
2022-02-11 00:00:00+00:00,432.52,454.11,418.85,423.41,987568,,,,,,,,,,,#000000
2022-02-18 00:00:00+00:00,378.26,432.05,378.14,430.09,1427704,,,,,,,,,,,#000000
2022-02-25 00:00:00+00:00,380.53,392.7,355.8685,377.61,771468,,,,,,,,,,,#000000
2022-03-04 00:00:00+00:00,376.13,402.805,372.7,379.72,833871,,,,,,,,,,,#000000
2022-03-11 00:00:00+00:00,346.62,381.02,342.74,377.17,642712,,,,,,,,,,,#000000
2022-03-18 00:00:00+00:00,401.62,402.95,345.31,348.78,783396,,,,,,,,,,,#000000
2022-03-25 00:00:00+00:00,383.2,409.78,378.88,401.1,528514,,,,,,,,,,,#000000
2022-04-01 00:00:00+00:00,391.15,401.15,377.85,384.49,402683,,,,,,,,,,,#000000
2022-04-08 00:00:00+00:00,377.33,404.2,372.09,391.4,549146,,,,,,,,,,,#000000
2022-04-15 00:00:00+00:00,365.76,392.19,363.675,372.3,474490,,,,,,,,,,,#000000
2022-04-22 00:00:00+00:00,350.7,372.42,325.53,361.93,1200736,,,,,,,,,,,#000000
2022-04-29 00:00:00+00:00,375.0,383.6348,340.785,349.59,948351,,,,,,,,,,,#000000
2022-05-06 00:00:00+00:00,372.39,395.62,359.01,375.38,969052,,,,,,,,,,,#000000
2022-05-13 00:00:00+00:00,358.29,376.88,332.04,368.33,811345,,,,,,,,,,,#000000
2022-05-20 00:00:00+00:00,329.21,363.0,322.22,354.06,573462,,,,,,,,,,,#000000
2022-05-27 00:00:00+00:00,358.26,359.53,315.08,330.14,752906,,,,,,,,,,,#000000
2022-06-03 00:00:00+00:00,347.39,359.03,339.41,355.84,630458,,,,,,,,,,,#000000
2022-06-10 00:00:00+00:00,314.1,348.96,313.69,345.21,689504,,,,,,,,,,,#000000
2022-06-17 00:00:00+00:00,296.69,309.65,287.0,307.7,1087984,,,,,,,,,,,#000000
2022-06-24 00:00:00+00:00,341.29,344.11,288.64,293.1,818249,,,,,,,,,,,#000000
2022-07-01 00:00:00+00:00,314.59,341.29,298.36,341.29,708372,,,,,,,,,,,#000000
2022-07-08 00:00:00+00:00,317.41,325.4,299.26,312.02,707934,,,,,,,,,,,#000000
2022-07-15 00:00:00+00:00,321.93,326.74,305.21,314.3,787257,,,,,,,,,,,#000000
2022-07-22 00:00:00+00:00,356.99,358.0,316.2,327.09,1666194,,,,,,,,,,,#000000
2022-07-29 00:00:00+00:00,380.43,383.08,354.17,358.85,1161279,,,,,,,,,,,#000000
2022-08-05 00:00:00+00:00,375.87,383.195,368.24,379.92,604749,,,,,,,,,,,#000000
2022-08-12 00:00:00+00:00,381.82,394.335,371.22,379.99,581371,,,,,,,,,,,#000000
2022-08-19 00:00:00+00:00,368.58,384.23,362.795,378.67,578542,,,,,,,,,,,#000000
2022-08-26 00:00:00+00:00,347.85,366.83,345.38,363.36,569605,,,,,,,,,,,#000000
2022-09-02 00:00:00+00:00,330.8,352.91,327.395,344.43,454510,,,,,,,,,,,#000000
2022-09-09 00:00:00+00:00,342.44,349.465,328.565,331.13,448524,,,,,,,,,,,#000000
2022-09-16 00:00:00+00:00,326.94,348.64,324.59,343.74,652584,,,,,,,,,,,#000000
2022-09-23 00:00:00+00:00,317.64,335.9399,308.79,322.78,580583,,,,,,,,,,,#000000
2022-09-30 00:00:00+00:00,323.65,336.265,318.37,318.76,555234,,,,,,,,,,,#000000
2022-10-07 00:00:00+00:00,342.45,349.22,322.83,322.83,626454,,,,,,,,,,,#000000
2022-10-14 00:00:00+00:00,350.68,373.88,339.705,342.29,964818,,,,,,,,,,,#000000
2022-10-21 00:00:00+00:00,402.28,405.0,324.58,354.98,1571054,,,,,,,,,,,#000000
2022-10-28 00:00:00+00:00,383.75,422.75,372.14,405.25,1100376,,,,,,,392.87999999999994,,392.87999999999994,,#000000
2022-11-04 00:00:00+00:00,375.51,384.21,361.74,381.97,791075,,,,,,,384.90840068286195,,384.90840068286195,,#000000
2022-11-11 00:00:00+00:00,412.15,420.835,343.985,368.01,1165900,,,,,,,387.736034793955,,387.736034793955,,#000000
2022-11-18 00:00:00+00:00,376.65,408.29,366.88,408.01,650715,,,,,,,387.0698824706284,,387.0698824706284,,#000000
2022-11-25 00:00:00+00:00,377.07,379.22,364.55,376.65,323157,,,,,,,385.99115821013453,,385.99115821013453,,#000000
2022-12-02 00:00:00+00:00,388.72,392.05,365.95,377.07,393275,,,,,,,385.65773354928245,,385.65773354928245,,#000000
2022-12-09 00:00:00+00:00,360.61,385.99,352.09,385.99,501493,,,,,,,383.67988332973675,,383.67988332973675,,#000000
2022-12-16 00:00:00+00:00,344.08,372.35,338.3,360.61,493727,,,,,,,380.75533543750186,,380.75533543750186,,#000000
2022-12-23 00:00:00+00:00,336.02,345.18,330.07,344.92,409860,,,,,,,377.6853577508812,,377.6853577508812,,#000000
2022-12-30 00:00:00+00:00,329.52,337.95,323.515,335.89,387557,,,,,,,374.73326706727994,,374.73326706727994,,#000000
2023-01-06 00:00:00+00:00,328.7,337.12,310.1,330.0,511970,,,,,,,370.97274667012425,,370.97274667012425,,#000000
2023-01-13 00:00:00+00:00,357.66,361.58,320.941,328.97,668977,,,,,,,368.780307214852,,368.780307214852,,#000000
2023-01-20 00:00:00+00:00,354.83,371.32,341.355,355.15,568685,,,,,,,367.8562432835887,,367.8562432835887,,#000000
2023-01-27 00:00:00+00:00,392.29,393.81,352.7,352.7,548139,,,,,,,368.61223648689327,,368.61223648689327,,#000000
2023-02-03 00:00:00+00:00,402.99,420.495,374.21,388.8,770496,,,,,,399.2316666666666,371.1530148480019,,385.19234075733425,,#000000
2023-02-10 00:00:00+00:00,359.98,402.2276,355.46,399.26,790859,,,,,,385.7198154142609,371.2631209663782,,378.49146819031955,,#000000
2023-02-17 00:00:00+00:00,329.04,396.2,324.175,361.85,1915125,,,,,,365.9350443612888,367.8360789283907,,366.88556164483975,,#000000
2023-02-24 00:00:00+00:00,332.03,338.0,322.54,331.81,713807,,,,,,359.95951296044086,365.7584903920887,,362.85900167626477,,#000000
2023-03-03 00:00:00+00:00,319.14,334.455,313.87,333.78,515374,,,,,,355.85558967970707,364.07170086755474,,359.9636452736309,,#000000
2023-03-10 00:00:00+00:00,311.97,333.6236,305.12,317.44,750366,,,,,,350.4986608473529,361.5383955518694,,356.0185281996112,,#000000
2023-03-17 00:00:00+00:00,310.21,319.03,303.18,309.03,685592,,,,,,346.0678236895407,359.165304558618,,352.61656412407933,,#000000
2023-03-24 00:00:00+00:00,325.39,329.34,309.455,309.6,586524,,,,,,343.91697712731934,357.7119739217527,,350.814475524536,,#000000
2023-03-31 00:00:00+00:00,328.7,331.595,323.65,326.93,510959,,,,,,342.7922118874229,356.74771339422523,,349.7699626408241,,#000000
2023-04-07 00:00:00+00:00,319.27,331.71,316.38,327.13,422703,,,,,,341.67011272391653,355.8515894951904,,348.76085110955347,,#000000
2023-04-14 00:00:00+00:00,323.13,326.61,314.2925,318.39,654929,,,,,,340.0694782049661,354.5088854018482,,347.28918180340713,,#000000
2023-04-21 00:00:00+00:00,322.16,325.71,316.485,323.03,401211,,,,,,339.21266266126946,353.73925536292074,,346.47595901209513,,#000000
2023-04-28 00:00:00+00:00,317.51,328.5,308.73,321.14,851528,,,,,,337.347028823618,352.0680377298827,,344.7075332767504,,#000000
2023-05-05 00:00:00+00:00,310.31,323.77,300.68,317.17,614346,,,,,,335.7930169691581,350.73802360393546,,343.2655202865468,,#000000
2023-05-12 00:00:00+00:00,308.14,312.32,303.1741,308.4,463468,,,,,,334.57789976270647,349.70138682803326,,342.13964329536986,,#000000
2023-05-19 00:00:00+00:00,325.57,328.987,306.69,308.18,568142,,,,,,333.86048097866797,348.8580941204376,,341.3592875495528,,#000000
2023-05-26 00:00:00+00:00,317.85,335.98,316.565,326.38,475024,,,,,,333.4380762218625,348.26110749221357,,340.84959185703804,,#000000
2023-06-02 00:00:00+00:00,342.66,343.45,327.05,329.95,656535,,,,,,333.6657619398432,347.92937318240445,,340.79756756112386,,#000000
2023-06-09 00:00:00+00:00,328.49,344.03,328.46,341.35,471479,,,,,,333.6655500086009,347.61401237196594,,340.63978119028343,,#000000
2023-06-16 00:00:00+00:00,332.84,338.93,326.44,331.29,496356,,,,,,333.630922674834,347.27573699507514,,340.45332983495456,,#000000
