date,Open,High,Low,Close,Volume,aVWAP_peak_864,aVWAP_peak_834,aVWAP_peak_822,aVWAP_peak_810,aVWAP_peak_793,aVWAP_peak_781,aVWAP_peak_780,aVWAP_peak_731,aVWAP_peak_701,aVWAP_valley_870,aVWAP_valley_852,aVWAP_valley_828,aVWAP_valley_788,aVWAP_valley_767,aVWAP_valley_766,aVWAP_valley_765,aVWAP_valley_713,aVWAP_valley_683,aVWAP_valley_660,aVWAP_valley_599,aVWAP_valley_587,aVWAP_valley_558,aVWAP_valley_521,aVWAP_valley_520,aVWAP_valley_503,aVWAP_valley_467,aVWAP_valley_458,aVWAP_OB_bull_788,aVWAP_OB_bull_599,aVWAP_OB_bull_558,aVWAP_OB_bull_521,aVWAP_OB_bear_864,aVWAP_OB_bear_834,aVWAP_OB_bear_781,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-20 15:00:00+00:00,5.73,5.785,5.72,5.765,14651.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,14651.0,False,False,False,False
2024-12-20 16:00:00+00:00,5.765,5.85,5.765,5.825,21308.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,21308.0,330.3565891472868,False,False,False,False,14754.20930232558,False,False,False,False
2024-12-20 17:00:00+00:00,5.825,5.835,5.815,5.825,7069.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,50.0,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,21308.0,655.5913707108947,False,False,False,False,14635.058770506577,False,False,False,False
2024-12-20 18:00:00+00:00,5.82,5.825,5.8,5.805,4716.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,90.10989010989002,41.09890109890101,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,16592.0,902.6674734905707,False,False,False,False,14481.274913599498,False,False,False,False
2024-12-20 19:00:00+00:00,5.805,5.835,5.795,5.825,1529.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,85.99155736127918,37.985808218557864,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,18121.0,1169.6183653744379,False,False,False,False,14280.464449822763,False,False,False,False
2024-12-20 20:00:00+00:00,5.825,5.825,5.79,5.805,6035.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,77.55204778379596,30.953833080223134,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,12086.0,1338.8645922678572,False,False,False,False,14152.627791685974,False,False,False,False
2024-12-23 15:00:00+00:00,5.785,5.79,5.765,5.775,2290.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,66.45585649971197,21.732011553745494,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,9796.0,1469.982970682309,False,False,False,False,13968.711081737354,False,False,False,False
2024-12-23 16:00:00+00:00,5.775,5.775,5.775,5.775,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,59.05839564365597,16.062847226001807,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,9796.0,1599.0685060205678,False,False,False,False,13752.14191767941,False,False,False,False
2024-12-23 17:00:00+00:00,5.775,5.775,5.775,5.775,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,54.12675507295197,12.450302427194266,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,9796.0,1726.1527152295512,False,False,False,False,13538.930415079729,False,False,False,False
2024-12-23 18:00:00+00:00,5.775,5.775,5.775,5.775,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,50.838994692482636,10.002597484615904,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,9796.0,1851.2666266213412,False,False,False,False,13329.024517171516,False,False,False,False
