date,Open,High,Low,Close,Volume,aVWAP_peak_877,aVWAP_peak_839,aVWAP_peak_829,aVWAP_peak_828,aVWAP_peak_811,aVWAP_peak_774,aVWAP_peak_752,aVWAP_valley_860,aVWAP_valley_842,aVWAP_valley_821,aVWAP_valley_820,aVWAP_valley_805,aVWAP_valley_791,aVWAP_valley_773,aVWAP_valley_733,aVWAP_valley_732,aVWAP_valley_701,aVWAP_valley_696,aVWAP_valley_631,aVWAP_valley_630,aVWAP_valley_603,aVWAP_valley_576,aVWAP_valley_565,aVWAP_valley_548,aVWAP_valley_546,aVWAP_valley_527,aVWAP_valley_476,aVWAP_valley_475,Peaks_avg,Valleys_avg,color,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-19 15:00:00+00:00,1.025,1.025,1.01,1.015,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,0.0,False,False,False,False
2024-12-19 16:00:00+00:00,1.015,1.015,1.015,1.015,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,0.0,False,False,False,False
2024-12-19 17:00:00+00:00,1.015,1.015,1.015,1.015,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,0.0,False,False,False,False
2024-12-19 18:00:00+00:00,1.015,1.015,1.015,1.015,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,0.0,False,False,False,False
2024-12-19 19:00:00+00:00,1.015,1.015,1.015,1.015,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,0.0,False,False,False,False
2024-12-19 20:00:00+00:00,1.015,1.02,1.0,1.01,2121.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-2121.0,-32.883720930232556,False,False,False,False,32.883720930232556,False,False,False,False
2024-12-20 15:00:00+00:00,1.035,1.04,1.035,1.04,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-1821.0,-60.60645393906616,False,False,False,False,37.02505859022895,False,False,False,False
2024-12-20 16:00:00+00:00,1.04,1.045,1.03,1.035,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-2021.0,-91.00015232760776,False,False,False,False,39.55180186789982,False,False,False,False
2024-12-20 17:00:00+00:00,1.035,1.035,1.035,1.035,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-2021.0,-120.92263058609446,False,False,False,False,38.938595637389746,False,False,False,False
2024-12-20 18:00:00+00:00,1.035,1.035,1.03,1.035,102.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-2021.0,-150.3811944529767,False,False,False,False,39.916291829058125,False,False,False,False
