date,Open,High,Low,Close,Volume,aVWAP_peak_882,aVWAP_peak_852,aVWAP_peak_810,aVWAP_valley_870,aVWAP_valley_839,aVWAP_valley_788,aVWAP_valley_748,aVWAP_valley_714,aVWAP_valley_685,aVWAP_valley_684,aVWAP_valley_626,aVWAP_valley_564,aVWAP_valley_558,aVWAP_valley_533,aVWAP_valley_505,aVWAP_valley_480,aVWAP_valley_462,aVWAP_valley_438,aVWAP_valley_401,aVWAP_valley_324,aVWAP_valley_275,aVWAP_valley_247,aVWAP_OB_bull_748,aVWAP_OB_bull_564,aVWAP_OB_bull_247,aVWAP_OB_bear_852,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-06 15:00:00+00:00,5.83,5.86,5.705,5.8,52029.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,52029.0,False,False,False,False
2025-01-06 16:00:00+00:00,5.795,5.815,5.75,5.8,21073.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,51549.06201550387,False,False,False,False
2025-01-06 17:00:00+00:00,5.795,5.895,5.79,5.875,28024.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,28024.0,434.48062015503876,False,False,False,False,51184.332371852644,False,False,False,False
2025-01-06 18:00:00+00:00,5.875,5.875,5.825,5.825,31647.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,85.71428571428577,1.7763568394002505e-13,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3623.0,371.57394387356527,False,False,False,False,50881.42799399446,False,False,False,False
2025-01-06 19:00:00+00:00,5.825,5.855,5.815,5.835,27957.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,77.44687451527848,1.7763568394002505e-13,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,24334.0,743.0844253638976,False,False,False,False,50526.01050571547,False,False,False,False
2025-01-06 20:00:00+00:00,5.835,5.845,5.775,5.795,84080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,66.17811859945054,1.7763568394002505e-13,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-59746.0,-194.73083704484498,False,False,False,False,51046.22739709973,False,False,False,False
2025-01-07 15:00:00+00:00,6.06,6.095,5.895,6.025,70923.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,70.82358115700478,1.7763568394002505e-13,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,11177.0,-18.424932594537296,False,False,False,False,51354.394414198956,False,False,False,False
2025-01-07 16:00:00+00:00,6.025,6.075,5.975,5.98,29268.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,70.59084198104759,1.7763568394002505e-13,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-18091.0,-298.6198948798933,False,False,False,False,51011.96969459897,False,False,False,False
2025-01-07 17:00:00+00:00,5.985,6.005,5.925,5.945,18427.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,68.13631582552898,1.7763568394002505e-13,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-36518.0,-860.1606717034608,False,False,False,False,50506.77636600054,False,False,False,False
2025-01-07 18:00:00+00:00,5.945,5.97,5.88,5.905,24654.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,64.13371265950583,1.7763568394002505e-13,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-61172.0,-1795.227948111159,False,False,False,False,50105.95812776797,False,False,False,False
