date,Open,High,Low,Close,Volume,aVWAP_peak_859,aVWAP_peak_858,aVWAP_peak_839,aVWAP_peak_809,aVWAP_peak_767,aVWAP_peak_747,aVWAP_peak_720,aVWAP_peak_696,aVWAP_peak_689,aVWAP_peak_688,aVWAP_peak_687,aVWAP_peak_643,aVWAP_peak_599,aVWAP_peak_574,aVWAP_peak_556,aVWAP_peak_555,aVWAP_peak_553,aVWAP_peak_531,aVWAP_peak_529,aVWAP_peak_517,aVWAP_peak_516,aVWAP_peak_497,aVWAP_peak_466,aVWAP_peak_420,aVWAP_peak_393,aVWAP_peak_346,aVWAP_peak_330,aVWAP_peak_318,aVWAP_peak_287,aVWAP_peak_260,aVWAP_valley_872,aVWAP_valley_828,aVWAP_valley_817,aVWAP_valley_787,Peaks_avg,Valleys_avg,color,OB,OB_High,OB_Low,OB_Mitigated_Index
2024-12-18 15:00:00+00:00,4.05,4.06,3.93,3.97,457.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-18 16:00:00+00:00,3.97,3.98,3.94,3.95,348.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-18 17:00:00+00:00,3.95,4.085,3.95,4.05,848.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-18 18:00:00+00:00,4.05,4.055,4.05,4.055,105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-18 19:00:00+00:00,4.055,4.08,3.99,4.015,649.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-18 20:00:00+00:00,3.95,3.95,3.76,3.76,1004.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-19 15:00:00+00:00,3.8,3.84,3.8,3.84,240.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-19 16:00:00+00:00,3.84,3.935,3.84,3.87,1494.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-19 17:00:00+00:00,3.87,3.885,3.815,3.82,503.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-19 18:00:00+00:00,3.82,3.92,3.82,3.87,986.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-19 19:00:00+00:00,3.87,3.92,3.87,3.88,1093.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-19 20:00:00+00:00,3.88,3.95,3.82,3.885,3853.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-20 15:00:00+00:00,3.885,3.905,3.885,3.905,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-20 16:00:00+00:00,3.865,3.99,3.86,3.99,490.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-20 17:00:00+00:00,3.99,4.015,3.92,3.945,386.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-20 18:00:00+00:00,3.945,3.965,3.9,3.965,374.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-20 19:00:00+00:00,3.965,3.98,3.955,3.975,401.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-20 20:00:00+00:00,3.975,3.99,3.95,3.985,1980.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-23 15:00:00+00:00,3.985,3.985,3.95,3.95,203.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-23 16:00:00+00:00,3.95,3.95,3.95,3.95,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-23 17:00:00+00:00,3.95,3.95,3.95,3.95,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-23 18:00:00+00:00,3.95,3.95,3.95,3.95,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-23 19:00:00+00:00,3.95,3.95,3.95,3.95,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-23 20:00:00+00:00,3.95,3.95,3.95,3.95,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-24 15:00:00+00:00,3.83,3.885,3.83,3.835,1717.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-24 16:00:00+00:00,3.835,3.85,3.785,3.82,433.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-24 17:00:00+00:00,3.82,3.85,3.8,3.825,694.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-24 18:00:00+00:00,3.825,3.825,3.825,3.825,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-24 19:00:00+00:00,3.825,3.825,3.825,3.825,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-24 20:00:00+00:00,3.825,3.825,3.825,3.825,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-25 15:00:00+00:00,3.825,3.825,3.825,3.825,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-25 16:00:00+00:00,3.825,3.825,3.825,3.825,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-25 17:00:00+00:00,3.825,3.825,3.825,3.825,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-25 18:00:00+00:00,3.825,3.825,3.825,3.825,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-25 19:00:00+00:00,3.825,3.825,3.825,3.825,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-25 20:00:00+00:00,3.825,3.825,3.825,3.825,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-26 15:00:00+00:00,3.795,3.98,3.795,3.935,462.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-26 16:00:00+00:00,3.935,4.0,3.935,4.0,226.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-26 17:00:00+00:00,4.0,4.08,3.96,3.96,930.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-26 18:00:00+00:00,3.96,4.005,3.96,3.99,805.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-26 19:00:00+00:00,3.99,4.03,3.99,4.005,596.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-26 20:00:00+00:00,4.005,4.03,3.98,3.99,2113.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-27 15:00:00+00:00,3.99,4.07,3.99,4.03,228.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-27 16:00:00+00:00,4.03,4.03,3.965,3.965,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-27 17:00:00+00:00,3.965,4.09,3.965,4.06,939.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-27 18:00:00+00:00,4.06,4.2,4.06,4.17,255.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-27 19:00:00+00:00,4.17,4.275,4.13,4.145,602.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-27 20:00:00+00:00,4.145,4.33,4.145,4.31,4061.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-30 15:00:00+00:00,4.09,4.135,3.975,3.99,818.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-30 16:00:00+00:00,3.99,4.115,3.99,4.105,754.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-30 17:00:00+00:00,4.105,4.12,3.98,4.04,987.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-30 18:00:00+00:00,4.04,4.06,3.97,4.025,1180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-30 19:00:00+00:00,4.025,4.05,3.96,4.02,2698.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-30 20:00:00+00:00,4.02,4.095,3.975,3.99,3834.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-31 15:00:00+00:00,4.02,4.07,3.985,3.985,254.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-31 16:00:00+00:00,3.985,4.0,3.955,3.955,274.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-31 17:00:00+00:00,3.955,4.03,3.955,4.025,455.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-31 18:00:00+00:00,4.02,4.07,4.02,4.055,237.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-31 19:00:00+00:00,4.055,4.055,3.97,3.99,620.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-31 20:00:00+00:00,3.99,4.08,3.935,4.03,3606.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2025-01-01 15:00:00+00:00,4.03,4.03,4.03,4.03,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2025-01-01 16:00:00+00:00,4.03,4.03,4.03,4.03,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2025-01-01 17:00:00+00:00,4.03,4.03,4.03,4.03,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2025-01-01 18:00:00+00:00,4.03,4.03,4.03,4.03,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2025-01-01 19:00:00+00:00,4.03,4.03,4.03,4.03,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2025-01-01 20:00:00+00:00,4.03,4.03,4.03,4.03,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2025-01-02 15:00:00+00:00,4.02,4.11,4.02,4.075,333.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2025-01-02 16:00:00+00:00,4.11,4.3,4.11,4.285,1723.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(0, 255, 255, 0.75)",0.0,0.0,0.0,0.0
2025-01-02 17:00:00+00:00,4.285,4.285,4.205,4.215,415.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,0.0,0.0
2025-01-02 18:00:00+00:00,4.215,4.215,4.165,4.165,174.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,0.0,0.0
2025-01-02 19:00:00+00:00,4.165,4.31,4.165,4.305,1272.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(0, 255, 255, 0.75)",0.0,0.0,0.0,0.0
2025-01-02 20:00:00+00:00,4.27,4.31,4.245,4.3,1914.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(0, 255, 255, 0.75)",0.0,0.0,0.0,0.0
2025-01-03 15:00:00+00:00,4.235,4.27,4.225,4.27,643.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,0.0,0.0
2025-01-03 16:00:00+00:00,4.27,4.32,4.25,4.25,361.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,0.0,0.0
2025-01-03 17:00:00+00:00,4.25,4.27,4.195,4.22,926.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,0.0,0.0
2025-01-03 18:00:00+00:00,4.22,4.26,4.195,4.25,606.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,0.0,0.0
2025-01-03 19:00:00+00:00,4.25,4.305,4.235,4.305,425.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,0.0,0.0
2025-01-03 20:00:00+00:00,4.305,4.395,4.305,4.395,2749.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(0, 255, 255, 0.75)",0.0,0.0,0.0,0.0
2025-01-06 15:00:00+00:00,4.545,4.84,4.545,4.75,8387.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(0, 255, 0, 1.0)",0.0,0.0,0.0,0.0
2025-01-06 16:00:00+00:00,4.75,4.84,4.66,4.66,4574.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,0.0,0.0
2025-01-06 17:00:00+00:00,4.66,4.7,4.65,4.665,926.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,0.0,0.0
2025-01-06 18:00:00+00:00,4.665,4.67,4.48,4.565,1586.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,0.0,0.0
2025-01-06 19:00:00+00:00,4.565,4.58,4.445,4.485,2266.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2025-01-06 20:00:00+00:00,4.485,4.5,4.3,4.3,3621.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2025-01-07 15:00:00+00:00,4.4,4.4,4.19,4.255,565.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,0.0,0.0
2025-01-07 16:00:00+00:00,4.255,4.29,4.21,4.28,582.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,0.0,0.0
2025-01-07 17:00:00+00:00,4.28,4.38,4.25,4.375,543.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2025-01-07 18:00:00+00:00,4.375,4.39,4.3,4.345,1171.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2025-01-07 19:00:00+00:00,4.345,4.35,4.29,4.32,845.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2025-01-07 20:00:00+00:00,4.32,4.39,4.3,4.33,2214.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2025-01-08 15:00:00+00:00,4.06,4.125,4.06,4.085,417.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,0.0,0.0
2025-01-08 16:00:00+00:00,4.085,4.145,4.06,4.145,185.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,0.0,0.0
2025-01-08 17:00:00+00:00,4.145,4.145,4.11,4.115,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,0.0,0.0
2025-01-08 18:00:00+00:00,4.115,4.25,4.115,4.165,429.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,0.0,0.0
2025-01-08 19:00:00+00:00,4.165,4.25,4.165,4.205,559.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,0.0,0.0
2025-01-08 20:00:00+00:00,4.205,4.21,4.15,4.21,2024.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2025-01-09 15:00:00+00:00,4.21,4.21,4.21,4.21,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2025-01-09 16:00:00+00:00,4.21,4.21,4.21,4.21,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2025-01-09 17:00:00+00:00,4.21,4.21,4.21,4.21,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,0.0,0.0
2025-01-09 18:00:00+00:00,4.21,4.21,4.21,4.21,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,0.0,0.0
2025-01-09 19:00:00+00:00,4.21,4.21,4.21,4.21,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,0.0,0.0
2025-01-09 20:00:00+00:00,4.21,4.21,4.21,4.21,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,0.0,0.0
2025-01-10 15:00:00+00:00,4.24,4.24,4.11,4.23,656.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2025-01-10 16:00:00+00:00,4.23,4.23,4.14,4.16,683.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,0.0,0.0
2025-01-10 17:00:00+00:00,4.16,4.17,4.145,4.145,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,0.0,0.0
2025-01-10 18:00:00+00:00,4.145,4.19,4.14,4.19,275.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,0.0,0.0
2025-01-10 19:00:00+00:00,4.19,4.19,4.15,4.17,327.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,0.0,0.0
2025-01-10 20:00:00+00:00,4.17,4.2,4.135,4.155,2487.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,0.0,0.0
2025-01-13 15:00:00+00:00,4.155,4.155,4.155,4.155,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,0.0,0.0
2025-01-13 16:00:00+00:00,4.155,4.155,4.1,4.13,668.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,0.0,0.0
2025-01-13 17:00:00+00:00,4.13,4.15,4.13,4.15,1019.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,0.0,0.0
2025-01-13 18:00:00+00:00,4.15,4.16,4.13,4.145,383.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,0.0,0.0
2025-01-13 19:00:00+00:00,4.145,4.165,4.13,4.14,684.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,0.0,0.0
2025-01-13 20:00:00+00:00,4.14,4.21,4.14,4.2,3605.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,0.0,0.0
2025-01-14 15:00:00+00:00,4.16,4.17,4.13,4.17,984.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,0.0,0.0
2025-01-14 16:00:00+00:00,4.17,4.17,4.07,4.08,1091.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,0.0,0.0
2025-01-14 17:00:00+00:00,4.08,4.14,4.07,4.14,2183.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,0.0,0.0
2025-01-14 18:00:00+00:00,4.14,4.21,4.14,4.195,785.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2025-01-14 19:00:00+00:00,4.195,4.21,4.15,4.15,2505.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,0.0,0.0
2025-01-14 20:00:00+00:00,4.15,4.18,4.11,4.14,6355.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,0.0,0.0
2025-01-15 15:00:00+00:00,4.25,4.25,4.19,4.21,591.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2025-01-15 16:00:00+00:00,4.21,4.24,4.16,4.24,445.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
