date,Close,High,Low,Open,Volume,aVWAP_peak_36,aVWAP_valley_42,aVWAP_valley_24,Peaks_avg,Valleys_avg,color,banker_RSI,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2021-12-31 00:00:00+00:00,43.5737834581,43.5737834581,43.5391323381,43.5477951181,2290170,,,,,,#000000,,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,2290170.0,False,False,False,False
2022-01-07 00:00:00+00:00,43.5304695581,43.5651206781,43.5304695581,43.5477951181,2420313,,,,,,#000000,,,,False,False,False,False,,,False,False,False,False,-2420313,-179282.44444444444,False,False,False,False,2299810.2222222225,False,False,False,False
2022-01-14 00:00:00+00:00,43.513143998,43.5391323381,43.513143998,43.5304695581,2585566,,,,,,#000000,,,,False,False,False,False,,,False,False,False,False,-5005879,-536808.1152263375,False,False,False,False,2320977.316872428,False,False,False,False
2022-01-21 00:00:00+00:00,43.495818438,43.5132306258,43.487155658,43.504481218,2074673,,,,,,#000000,,,,False,False,False,False,,,False,False,False,False,-7080552,-1021529.8844688309,False,False,False,False,2302732.5526596555,False,False,False,False
2022-01-28 00:00:00+00:00,43.4527347505,43.5220650014,43.4527347505,43.4960661573,3612665,,,,,,#000000,,,,False,False,False,False,,,False,False,False,False,-10693217,-1737951.1522859544,False,False,False,False,2399764.585795977,False,False,False,False
2022-02-04 00:00:00+00:00,43.4354021877,43.4700673132,43.4267359064,43.4527347505,3904099,,,,,,#000000,,,,False,False,False,False,,,False,False,False,False,-14597316,-2690496.6965610688,False,False,False,False,2511196.764625905,False,False,False,False
2022-02-11 00:00:00+00:00,43.3834044996,43.4440684691,43.3660719368,43.4354021877,4131538,,,,,,#000000,,,,False,False,False,False,,,False,False,False,False,-18728854,-3878523.1634824714,False,False,False,False,2631222.0413202825,False,False,False,False
2022-02-18 00:00:00+00:00,43.3920707809,43.4094033437,43.3660719368,43.3660719368,2124097,,,,,,#000000,,,,False,False,False,False,,,False,False,False,False,-16604757,-4821207.151372658,False,False,False,False,2593657.2234447063,False,False,False,False
2022-02-25 00:00:00+00:00,43.3660719368,43.3920811763,43.3487324439,43.3747416833,2313358,,,,,,#000000,,,,False,False,False,False,,,False,False,False,False,-18918115,-5865422.547567276,False,False,False,False,2572894.3180043576,False,False,False,False
2022-03-04 00:00:00+00:00,43.3747416833,43.4267601623,43.3487324439,43.3574021904,2424516,,,,,,#000000,,,,False,False,False,False,-0.2752354733423613,-0.2752354733423613,False,False,False,False,-16493599,-6652694.877377108,False,False,False,False,2561903.3314855164,False,False,False,False
2022-03-11 00:00:00+00:00,43.2880442184,43.3660719368,43.2707047255,43.3574021904,2747850,,,,,,#000000,,,,False,False,False,False,-0.34282825441539394,-0.3090318638788776,False,False,False,False,-19241449,-7585195.182756581,False,False,False,False,2575677.1587828854,False,False,False,False
2022-03-18 00:00:00+00:00,43.244695486,43.279374472,43.2100165,43.262034979,2321201,,,,,,#000000,,,,False,False,False,False,-0.34282825441539394,-0.3259300591471358,False,False,False,False,-21562650,-8620562.206256093,False,False,False,False,2556827.072947116,False,False,False,False
2022-03-25 00:00:00+00:00,43.2216298899,43.2476513407,43.204282256,43.2389775238,2209879,,,,,,#000000,,,,False,False,False,False,-0.34282825441539394,-0.33437915678126484,False,False,False,False,-23772529,-9742930.116903791,False,False,False,False,2531127.215691774,False,False,False,False
2022-04-01 00:00:00+00:00,43.1869346221,43.2389775238,43.1695869881,43.204282256,2710401,,,,,,#000000,,,,False,False,False,False,-0.34282825441539394,-0.3386037055983294,False,False,False,False,-26482930,-10982930.108244251,False,False,False,False,2544406.755270161,False,False,False,False
2022-04-08 00:00:00+00:00,43.1999453475,43.2303037068,43.1869346221,43.1869346221,2395423,,,,,,#000000,,,,False,False,False,False,-0.32972622703474874,-0.3341649663165391,False,False,False,False,-24087507,-11953639.507633567,False,False,False,False,2533370.9215464457,False,False,False,False
2022-04-15 00:00:00+00:00,43.195608439,43.2303037068,43.1869346221,43.1869346221,1887094,,,,,,#000000,,,,False,False,False,False,-0.32691313745763645,-0.33053905188708776,False,False,False,False,-25974601,-12992229.247808859,False,False,False,False,2485498.5569874495,False,False,False,False
2022-04-22 00:00:00+00:00,43.1688976981,43.2036133376,43.1341820586,43.1862555179,2498010,,,,,,#000000,,,,False,False,False,False,-0.34282825441539394,-0.3366836531512408,False,False,False,False,-28472611,-14138924.19241561,False,False,False,False,2486425.330543935,False,False,False,False
2022-04-29 00:00:00+00:00,43.1515398784,43.1949344277,43.1515398784,43.1602187883,2460458,,,,,,#000000,,,,False,False,False,False,-0.32821187111371375,-0.3324477621324773,False,False,False,False,-30933069,-15382934.918903342,False,False,False,False,2484501.8245777176,False,False,False,False
2022-05-06 00:00:00+00:00,43.1472004235,43.1688976981,43.0994664192,43.1602187883,2588267,,,,,,#000000,,,,False,False,False,False,-0.34282825441539394,-0.33763800827393564,False,False,False,False,-33521336,-16726520.18416976,False,False,False,False,2492188.133868257,False,False,False,False
2022-05-13 00:00:00+00:00,43.1602187883,43.1823500084,43.0994664192,43.1602187883,2038102,,,,,,#000000,,,,False,False,False,False,-0.3160165133009733,-0.3268272607874545,False,False,False,False,-31483234,-17819610.09645348,False,False,False,False,2458552.12395209,False,False,False,False
2022-05-20 00:00:00+00:00,43.1428609685,43.1602187883,43.1168242389,43.1515398784,2331540,,,,,,#000000,,,,False,False,False,False,-0.31401387934345065,-0.32042057006545255,True,False,False,False,-33814774,-19004437.052271742,False,False,False,False,2449143.8184741572,False,False,False,False
2022-05-27 00:00:00+00:00,43.1846725448,43.1933581186,43.1325591025,43.1412446762,2268921,,,,,,#000000,,,,False,False,False,False,-0.12370272807449614,-0.22206164906997433,False,False,False,False,-31545853,-19933430.826177537,False,False,False,False,2435793.980068664,False,False,False,False
2022-06-03 00:00:00+00:00,43.1673013974,43.1846725448,43.1499302499,43.1499302499,1739307,,,,,,#000000,,,,False,False,False,False,-0.03636228230526315,-0.12921196568761875,False,False,False,False,-33285160,-20922447.80201624,False,False,False,False,2384202.35191543,False,False,False,False
2022-06-10 00:00:00+00:00,43.1151879551,43.1759869711,43.1065023813,43.1586158237,1801995,,,,,,#000000,,,,False,False,False,False,-0.2740389439504084,-0.20162545481901356,False,False,False,False,-35087155,-21971685.372237258,False,False,False,False,2341075.8814031756,False,False,False,False
2022-06-17 00:00:00+00:00,43.0283322178,43.0891312339,43.0109610704,43.0717600864,3499829,,,43.04280817403333,,43.04280817403333,#000000,,,,False,False,False,False,-0.34282825441539394,-0.27222685461720375,False,False,False,False,-38586984,-23202448.23355302,False,False,False,False,2426909.445743681,False,False,False,False
2022-06-24 00:00:00+00:00,43.0618318018,43.0792199834,43.0270554385,43.0270554385,1463888,,,43.04670921772564,,43.04670921772564,#000000,,,,False,False,False,False,-0.3243521953763167,-0.2982895249967602,False,False,False,False,-37123096,-24233607.327363905,False,False,False,False,2355574.5238367417,False,False,False,False
2022-07-01 00:00:00+00:00,43.1053022558,43.1139963466,43.0357495293,43.0618318018,2160569,,,43.05832645784215,,43.05832645784215,#000000,,0.6619943010924686,1.2646717063146657,False,False,False,False,-0.19959883620122035,-0.24894418059899026,False,False,False,False,-34962527,-25028342.11792954,False,False,False,False,2341129.6702192053,False,False,False,False
2022-07-08 00:00:00+00:00,43.0705258926,43.1139963466,43.0618318018,43.0879140742,1593137,,,43.062674440941244,,43.062674440941244,#000000,,0.6919418457960822,1.2631597777300054,False,False,False,False,-0.11738750215414007,-0.18316584137656516,False,False,False,False,-36555664,-25882217.812897723,False,False,False,False,2285722.8057585238,False,False,False,False
2022-07-15 00:00:00+00:00,43.0705258926,43.1053022558,43.0444436201,43.0705258926,2094604,,,43.06475692813528,,43.06475692813528,#000000,,0.6986829653869439,1.246450856457329,False,False,False,False,-0.19260323341173247,-0.18788453739414882,True,False,False,False,-36555664,-26672843.456386782,False,False,False,False,2271565.8571838182,False,False,False,False
2022-07-22 00:00:00+00:00,43.1303422826,43.1303422826,43.0607070176,43.0607070176,1605136,,,43.07023445870732,,43.07023445870732,#000000,,0.7327029072468285,1.208560618865538,False,False,False,False,-0.07414889541248133,-0.13101671640331508,False,False,False,False,-34950528,-27286005.274432205,False,False,False,False,2222200.6825776096,False,False,False,False
2022-07-29 00:00:00+00:00,43.1651599151,43.1738643233,43.1216378745,43.1216378745,1737007,,,43.080459480155525,,43.080459480155525,#000000,,0.7890640864188669,1.1892393158952672,False,False,False,False,0.22360973024828928,0.0462965069224871,False,False,False,False,-33213521,-27725080.513363153,False,False,False,False,2186260.409794083,False,False,False,False
2022-08-05 00:00:00+00:00,43.1477510989,43.1912731395,43.1390466908,43.156455507,1316418,,,43.08717299900892,,43.08717299900892,#000000,,0.8170244289175654,1.1453452805781454,False,False,False,False,0.32935999628584295,0.18782825160416503,False,False,False,False,-34529939,-28229144.10496588,False,False,False,False,2121827.638698225,False,False,False,False
2022-08-12 00:00:00+00:00,43.1912731395,43.1999775477,43.1390466908,43.1477510989,1551042,,,43.0953368579261,,43.0953368579261,#000000,,0.8529314117510575,1.1252375755577417,False,False,False,False,0.342827634442308,0.26532794302323653,False,False,False,False,-32978897,-28580977.652746186,False,False,False,False,2079547.221016875,False,False,False,False
2022-08-19 00:00:00+00:00,43.2173863639,43.2260907721,43.1912731395,43.2086819558,1374701,,,43.104023604877554,,43.104023604877554,#000000,,0.8849103322807168,1.0877769890335096,False,False,False,False,0.3428277875239254,0.30407786527358094,False,False,False,False,-31604196,-28804919.752542764,False,False,False,False,2027336.3898304398,False,False,False,False
2022-08-26 00:00:00+00:00,43.2286754843,43.2373927006,43.2025238355,43.2199582681,1988098,,,43.11561413632591,,43.11561413632591,#000000,,0.9023268731158794,1.0701929856752375,False,False,False,False,0.34282781043110644,0.3234528378523437,False,False,False,False,-29616098,-28865007.03013219,False,False,False,False,2024429.8424355923,False,False,False,False
2022-09-02 00:00:00+00:00,43.2548271331,43.2635443494,43.2199582681,43.2286754843,1854319,,,43.12649518076584,,43.12649518076584,#000000,,0.9113982560901901,1.0772493091789397,False,False,False,False,0.3428278105849212,0.33314032421863243,False,False,False,False,-27761779,-28783286.435307585,False,False,False,False,2011829.0392922151,False,False,False,False
2022-09-09 00:00:00+00:00,43.2461099169,43.2984132145,43.2461099169,43.2461099169,2799757,43.263544349433324,,43.1418197526331,43.263544349433324,43.1418197526331,#000000,,0.9836068319541408,1.0219644572181403,False,False,False,False,0.342827879187522,0.33798410170307724,False,False,False,False,-30561536,-28915008.625284802,False,False,False,False,2070194.0734187178,False,False,False,False
2022-09-16 00:00:00+00:00,43.2286754843,43.2635443494,43.2112410518,43.2548271331,2132806,43.250980136747636,,43.14909364456217,43.250980136747636,43.14909364456217,#000000,,1.0067250275522335,0.9930602132087407,False,False,False,False,0.21674153962932785,0.27736282066620255,False,False,False,False,-32694342,-29194959.245634075,False,False,False,False,2074831.9939062202,False,False,False,False
2022-09-23 00:00:00+00:00,43.1621681052,43.2233043206,43.1621681052,43.2145705756,2409524,43.228521718306446,,43.15181859421688,43.228521718306446,43.15181859421688,#000000,,0.9740774589718191,0.9952691949988537,False,False,False,False,0.03303518091284619,0.15519900078952437,False,False,False,False,-35103866,-29632656.042253774,False,False,False,False,2099623.994357611,False,False,False,False
2022-09-30 00:00:00+00:00,43.13596687,43.1883693404,43.1228662524,43.1621681052,3905604,43.2009323436282,,43.15149772602879,43.2009323436282,43.15149772602879,#000000,,0.9709242310943015,1.012847941318462,False,False,False,False,-0.2967117779133126,-0.07075638856189412,False,False,False,False,-39009470,-30327234.85393868,False,False,False,False,2233400.291071862,False,False,False,False
2022-10-07 00:00:00+00:00,43.1272331249,43.1534343601,43.1141325073,43.1272331249,2741982,43.18734317358226,,43.14999174779006,43.18734317358226,43.14999174779006,#000000,,0.9533264350378285,1.0305221624796894,False,False,False,False,-0.34282825441539394,-0.20679232148864402,False,False,False,False,-41751452,-31173473.161054336,False,False,False,False,2271073.010251724,False,False,False,False
2022-10-14 00:00:00+00:00,43.1010318898,43.1447006151,43.0837390745,43.1272331249,1923634,43.17797247598633,,43.147966475100404,43.17797247598633,43.147966475100404,#000000,,0.9336952377306503,1.0359634891079867,False,False,False,False,-0.34282825441539394,-0.274810287952019,False,False,False,False,-43675086,-32099518.556531794,False,False,False,False,2245336.7872701148,False,False,False,False
2022-10-21 00:00:00+00:00,43.1097656348,43.1184993799,43.0748306546,43.1010318898,1622919,43.17085188235079,43.101031889766666,43.14605142594675,43.17085188235079,43.123541657856705,#000000,,0.9621533296023552,1.0362588881655517,False,False,False,False,-0.34282825441539394,-0.30881927118370645,False,False,False,False,-42052167,-32836751.774566475,False,False,False,False,2199231.765990847,False,False,False,False
2022-10-28 00:00:00+00:00,43.1207776473,43.1295313577,43.0945165159,43.1120239368,2341976,43.164264768654995,43.109248190654895,43.14432153090557,43.164264768654995,43.12678486078023,#000000,,0.9635191942580503,1.0230770117025088,False,False,False,False,-0.2793158346938615,-0.29406755293878395,False,False,False,False,-39710191,-33345895.420894887,False,False,False,False,2209805.412954488,False,False,False,False
