date,Open,High,Low,Close,Volume,aVWAP_OB_bull_874,aVWAP_OB_bull_501,aVWAP_OB_bear_757,aVWAP_OB_bear_432,aVWAP_OB_bear_394,aVWAP_OB_bear_353,aVWAP_OB_bear_277,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,Supertrend_Upper,Supertrend_Lower,Supertrend_Direction,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-16 15:00:00+00:00,47.5,47.62,47.36,47.36,3810.0,,,,,,,,,#000000,,,,,,False,False,False,False,False,,,,47.489999999999995,47.489999999999995,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,3810.0,False,False,False,False
2024-12-16 16:00:00+00:00,47.335,47.335,46.88,46.965,5043.0,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,,False,False,False,True,False,,,,47.1075,47.1075,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5043.0,-78.18604651162791,False,False,False,False,3829.116279069767,False,False,False,False
2024-12-16 17:00:00+00:00,46.96,47.18,46.83,47.035,4769.0,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,5.540897097624925,-58.31134564643739,False,False,False,True,True,,,,47.004999999999995,47.1075,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-274.0,-81.22192175950964,False,False,False,False,3843.6881197043444,False,False,False,False
2024-12-16 18:00:00+00:00,47.035,47.29,47.03,47.29,1439.0,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,20.496285493561288,-44.29740638033217,False,False,False,True,True,,,,47.16,47.16,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1165.0,-61.90065165471104,False,False,False,False,3806.406133352339,False,False,False,False
2024-12-16 19:00:00+00:00,47.31,47.44,47.16,47.24,2261.0,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,29.087938218742657,-36.57569869580513,False,False,False,True,True,,,,47.16,47.3,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1096.0,-77.9331996910721,False,False,False,False,3782.4463483391246,False,False,False,False
2024-12-16 20:00:00+00:00,47.24,47.24,46.87,46.94,6495.0,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,29.318257637260082,-36.298630568576314,False,False,False,True,True,,,,47.055,47.3,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7591.0,-194.41485550981517,False,False,False,False,3824.5014437137115,False,False,False,False
2024-12-17 15:00:00+00:00,46.55,46.57,46.305,46.33,2442.0,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,25.013551854099745,-36.298630568576314,False,False,False,True,True,,,,46.4375,46.4375,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10033.0,-346.9510593003606,False,False,False,False,3803.0673128034214,False,False,False,False
2024-12-17 16:00:00+00:00,46.33,46.56,46.33,46.505,3368.0,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,25.67161737820541,-36.298630568576314,False,False,False,True,True,,,,46.4375,46.445,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6665.0,-444.90530644299065,False,False,False,False,3796.322083147554,False,False,False,False
2024-12-17 17:00:00+00:00,46.505,46.62,46.355,46.62,2100.0,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,28.193276206423757,-35.726593675578386,False,False,False,True,True,,,,46.4875,46.4875,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4565.0,-508.78274355240166,False,False,False,False,3770.0225159669717,False,False,False,False
2024-12-17 18:00:00+00:00,46.62,46.62,46.32,46.36,2166.0,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,27.89380508559024,-35.00030463294443,False,False,False,True,True,,,,46.47,46.4875,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6731.0,-605.2512281484884,False,False,False,False,3745.153949827949,False,False,False,False
2024-12-17 19:00:00+00:00,46.36,46.37,45.89,45.91,3307.0,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,25.344904547499908,-35.00030463294443,False,False,False,True,True,,,,46.129999999999995,46.129999999999995,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10038.0,-751.4953951539381,False,False,False,False,3738.3608653344922,False,False,False,False
2024-12-17 20:00:00+00:00,45.92,46.03,45.77,45.89,8450.0,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,23.55961527814346,-35.00030463294443,False,False,False,True,False,,,,46.129999999999995,45.03125000000001,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-18488.0,-1026.4799626709314,False,False,False,False,3811.409534088996,False,False,False,False
2024-12-18 15:00:00+00:00,46.025,46.07,45.35,45.35,3678.0,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,20.509773876075435,-35.00030463294443,False,False,False,True,False,,,,46.129999999999995,44.74541666666667,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-22166.0,-1354.2244593737078,False,False,False,False,3809.3411692193995,False,False,False,False
2024-12-18 16:00:00+00:00,45.35,45.45,45.23,45.375,3356.0,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,18.88532913857938,-35.00030463294443,False,False,False,True,False,,,,46.129999999999995,44.42958333333333,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-18810.0,-1624.8566382981462,False,False,False,False,3802.312623960184,False,False,False,False
2024-12-18 17:00:00+00:00,45.38,45.48,45.07,45.12,3609.0,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,17.066408841060504,-35.00030463294443,False,False,False,True,False,,,,46.129999999999995,44.35208333333333,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-22419.0,-1947.2464578594154,False,False,False,False,3799.3155290150644,False,False,False,False
2024-12-18 18:00:00+00:00,45.12,45.12,44.76,44.83,3007.0,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,15.168887273553569,-35.00030463294443,False,False,False,True,False,,,,45.88375,43.996249999999996,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-25426.0,-2311.2581406833006,False,False,False,False,3787.031567324908,False,False,False,False
2024-12-18 19:00:00+00:00,44.78,44.78,43.52,43.53,2276.0,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,12.252560670204572,-29.741789351225002,False,False,False,True,False,,,,45.30833333333334,42.991666666666674,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-27702.0,-2704.9130532308463,False,False,False,False,3763.604721319871,False,False,False,False
2024-12-18 20:00:00+00:00,43.48,43.615,42.34,42.34,25488.0,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,9.645704061777755,-32.6795056724183,False,False,False,True,False,,,,44.324375,41.63062500000001,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-53190.0,-3487.6275795373444,False,False,False,False,4100.417051221888,False,False,False,False
2024-12-19 15:00:00+00:00,42.525,42.55,41.94,41.94,20715.0,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,7.752945524553836,-34.90173018272253,False,False,False,True,False,,,,43.58666666666666,40.903333333333336,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-73905.0,-4579.369787606533,False,False,False,False,4358.007484536277,False,False,False,False
2024-12-19 16:00:00+00:00,41.94,42.13,41.685,41.93,3469.0,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,6.487219208046345,-36.54555506205962,False,False,False,True,False,,,,43.29395833333333,40.52104166666667,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-77374.0,-5707.968705628136,False,False,False,False,4344.224422760521,False,False,False,False
