date,Open,High,Low,Close,Volume,aVWAP_peak_869,aVWAP_valley_882,aVWAP_valley_838,aVWAP_valley_810,aVWAP_valley_794,aVWAP_valley_774,aVWAP_valley_761,aVWAP_valley_695,aVWAP_valley_666,aVWAP_valley_627,aVWAP_valley_612,aVWAP_valley_575,aVWAP_valley_525,aVWAP_valley_511,aVWAP_valley_473,Peaks_avg,Valleys_avg,color,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-19 15:00:00+00:00,246.415,247.63,246.0,246.53,19730.0,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,19730.0,False,False,False,False
2024-12-19 16:00:00+00:00,246.5,247.025,245.76,245.895,22015.0,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-22015.0,-341.3178294573643,False,False,False,False,19765.426356589145,False,False,False,False
2024-12-19 17:00:00+00:00,245.91,245.98,244.91,245.725,10672.0,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-32687.0,-842.8012739619013,False,False,False,False,19624.44300222342,False,False,False,False
2024-12-19 18:00:00+00:00,245.63,246.33,245.07,246.305,6581.0,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-26106.0,-1234.478773590399,False,False,False,False,19422.219079708328,False,False,False,False
2024-12-19 19:00:00+00:00,246.305,246.46,245.38,245.525,10557.0,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-36663.0,-1783.7581724494626,False,False,False,False,19284.773822658586,False,False,False,False
2024-12-19 20:00:00+00:00,245.45,246.69,245.38,245.88,44390.0,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,7727.0,-1636.3045573727265,False,False,False,False,19674.00213548558,False,False,False,False
2024-12-20 15:00:00+00:00,244.1,247.3,244.1,246.98,12200.0,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,19927.0,-1301.9897580336144,False,False,False,False,19558.12613338503,False,False,False,False
2024-12-20 16:00:00+00:00,247.04,248.3,246.66,247.09,21577.0,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,41504.0,-638.3310020951088,False,False,False,False,19589.426503410068,False,False,False,False
2024-12-20 17:00:00+00:00,247.09,249.0,246.91,248.48,9498.0,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,51002.0,162.2942847590789,False,False,False,False,19432.970278550998,False,False,False,False
2024-12-20 18:00:00+00:00,248.455,248.455,247.67,247.91,7065.0,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,43937.0,840.9718927473102,False,False,False,False,19241.21880136416,False,False,False,False
