date,Close,High,Low,Open,Volume,aVWAP_peak_145,aVWAP_peak_132,aVWAP_peak_114,aVWAP_valley_171,aVWAP_valley_136,aVWAP_valley_122,aVWAP_valley_95,aVWAP_valley_41,Peaks_avg,Valleys_avg,color,banker_RSI,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2021-12-31 00:00:00+00:00,143.9,156.73,143.55,147.51,256680653,,,,,,,,,,,#000000,,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,256680653.0,False,False,False,False
2022-01-07 00:00:00+00:00,132.0,152.42,131.13,145.135,328325337,,,,,,,,,,,#000000,,,,False,False,False,False,,,False,False,False,False,-328325337,-24320395.333333332,False,False,False,False,261987666.62962964,False,False,False,False
2022-01-14 00:00:00+00:00,136.88,141.25,125.03,129.08,378969023,,,,,,,,,,,#000000,,,,False,False,False,False,,,False,False,False,False,50643686,-18767500.419753086,False,False,False,False,270652952.2866941,False,False,False,False
2022-01-21 00:00:00+00:00,118.81,136.3893,118.39,134.5,312490767,,,,,,,,,,,#000000,,,,False,False,False,False,,,False,False,False,False,-261847081,-36773395.277549155,False,False,False,False,273752049.6728649,False,False,False,False
2022-01-28 00:00:00+00:00,105.24,117.16,99.35,115.4,520860981,,,,,,,,,,,#000000,,,,False,False,False,False,,,False,False,False,False,-782708062,-92027815.03476775,False,False,False,False,292056414.9563564,False,False,False,False
2022-02-04 00:00:00+00:00,123.6,130.06,106.9,107.93,589550336,,,,,,,,,,,#000000,,,,False,False,False,False,,,False,False,False,False,-193157726,-99518919.55071087,False,False,False,False,314093001.70033,False,False,False,False
2022-02-11 00:00:00+00:00,113.18,132.96,111.81,123.56,533187219,,,,,,,,,,,#000000,,,,False,False,False,False,,,False,False,False,False,-726344945,-145950476.99139893,False,False,False,False,330322202.9817871,False,False,False,False
2022-02-18 00:00:00+00:00,113.83,121.88,109.89,115.51,610896584,,,,,,,,,,,#000000,,,,False,False,False,False,,,False,False,False,False,-115448361,-143691060.99203604,False,False,False,False,351105490.46461767,False,False,False,False
2022-02-25 00:00:00+00:00,121.06,121.23,104.26,115.27,532146205,,,,,,,,,,,#000000,,,,False,False,False,False,,,False,False,False,False,416697844,-102180771.7333667,False,False,False,False,364515913.7635349,False,False,False,False
2022-03-04 00:00:00+00:00,108.41,124.61,106.81,120.31,594160955,,,,,,,,,,,#000000,,,,False,False,False,False,-0.21581781876514972,-0.21581781876514972,False,False,False,False,-177463111,-107757241.30867286,False,False,False,False,381526657.5588286,False,False,False,False
2022-03-11 00:00:00+00:00,104.29,111.71,100.08,108.53,520400424,,,,,,,,,,,#000000,,,,False,False,False,False,-0.34282825441539394,-0.2793230365902718,False,False,False,False,-697863535,-151468818.61914152,False,False,False,False,391813603.22113764,False,False,False,False
2022-03-18 00:00:00+00:00,113.46,115.42,101.04,102.99,524320553,,,,,,,,,,,#000000,,,,False,False,False,False,-0.2805731845974399,-0.2799481105938558,False,False,False,False,-173542982,-153103941.83253846,False,False,False,False,401628932.8343867,False,False,False,False
2022-03-25 00:00:00+00:00,119.67,121.4,112.21,113.73,510790861,,,,,,,,,,,#000000,,,,False,False,False,False,0.004995027108252883,-0.13747654174280147,False,False,False,False,337247879,-116781584.7338319,False,False,False,False,409715001.58739513,False,False,False,False
2022-04-01 00:00:00+00:00,108.19,125.67,106.102,117.7,545457987,,,,,,,,,,,#000000,,,,False,False,False,False,0.06999644282726251,-0.033740049457769476,False,False,False,False,-208210108,-123554067.93873325,False,False,False,False,419770037.54388434,False,False,False,False
2022-04-08 00:00:00+00:00,101.0,110.9391,100.4205,109.97,459423956,,,,,,,,,,,#000000,,,,False,False,False,False,-0.34282825441539394,-0.1882841519365817,False,False,False,False,-667634064,-163856289.86919746,False,False,False,False,422707364.8369299,False,False,False,False
2022-04-15 00:00:00+00:00,93.06,99.59,92.92,98.6,335856889,,,,,,,,,,,#000000,,,,False,False,False,False,-0.34282825441539394,-0.2655562031759878,False,False,False,False,-1003490953,-226051450.10110873,False,False,False,False,416273996.2564166,False,False,False,False
2022-04-22 00:00:00+00:00,88.14,97.91,87.935,92.03,371695809,,,,,,,,,,,#000000,,,,False,False,False,False,-0.34282825441539394,-0.30419222879569086,False,False,False,False,-1375186762,-311172584.31584144,False,False,False,False,412971908.31149685,False,False,False,False
