date,Close,High,Low,Open,Volume,aVWAP_OB_bull_817,aVWAP_OB_bull_773,aVWAP_OB_bull_688,aVWAP_OB_bull_649,aVWAP_OB_bull_587,aVWAP_OB_bull_517,aVWAP_OB_bull_396,aVWAP_OB_bull_344,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-03 00:00:00+00:00,56.9680110525,57.2555409031,55.9802068882,56.7175818278,273397,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,273397.0,False,False,False,False
2022-01-04 00:00:00+00:00,56.7732327666,57.209536127,56.3651258818,56.9030849572,243643,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-243643,-9554.627450980392,False,False,False,False,272230.1764705882,False,False,False,False
2022-01-05 00:00:00+00:00,56.3373004124,57.7007484138,56.1888979088,56.5691793242,825666,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,-50.0,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1069309,-51113.62245290273,False,False,False,False,293933.54209919256,False,False,False,False
2022-01-06 00:00:00+00:00,56.3744010383,56.9680110525,55.5359268932,56.9680110525,448939,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,2.0806465486331165,-48.09274066375298,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-620370,-73437.4019645536,False,False,False,False,300012.1875070674,False,False,False,False
2022-01-07 00:00:00+00:00,55.4561605475,56.5042532289,54.5100945874,56.0126699359,630375,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,2.15788793446271,-48.09274066375298,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1250745,-119606.32737770837,False,False,False,False,312967.5919185549,False,False,False,False
2022-01-10 00:00:00+00:00,56.0033947794,56.0590457182,54.5286449003,54.9089263157,525885,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,11.722067031506324,-39.44689922263912,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-724860,-143341.76551975904,False,False,False,False,321317.29419625865,False,False,False,False
2022-01-11 00:00:00+00:00,56.1703475959,56.6619308889,55.0387785063,56.0033947794,486729,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,20.15620147619774,-32.28977051953101,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-238131,-147058.99040133713,False,False,False,False,327804.0277571897,False,False,False,False
2022-01-12 00:00:00+00:00,57.2184402773,57.2555409031,56.05440814,56.2723743171,692392,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,33.78533956895547,-20.61525981072126,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,454261,-123477.81430716705,False,False,False,False,342101.5952961234,False,False,False,False
2022-01-13 00:00:00+00:00,57.8491509174,58.3221838975,57.3019166855,57.5987216926,573352,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,45.48900650168938,-11.12203971179914,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1027613,-78336.99805982716,False,False,False,False,351170.2386178441,False,False,False,False
2022-01-14 00:00:00+00:00,57.3761179373,58.0624795162,57.1164135561,57.5616210667,474823,,,,,,,,,,#000000,,,,50.016839417374456,-8.322918556637994,False,False,False,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,552790,-53586.919704539825,False,False,False,False,356019.3665151836,False,False,False,False
2022-01-18 00:00:00+00:00,56.9030849572,57.6543726315,56.3169878197,57.2277154337,532961,,,,,,,,,,#000000,,,,50.365675282789084,-8.322918556637994,False,False,False,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,19829,-50707.864029852,False,False,False,False,362958.2541028235,False,False,False,False
2022-01-19 00:00:00+00:00,57.8677012303,58.3871099928,56.6990315148,56.9680110525,499102,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,54.40231483384252,-5.705343142152266,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,518931,-28369.085048289173,False,False,False,False,368297.2245301638,False,False,False,False
2022-01-20 00:00:00+00:00,58.1181304551,59.9082356542,58.0903049856,58.4242106186,556532,,,,,,,,,58.70555703163333,"rgba(38, 166, 154, 0.5)",,58.70555703163333,,57.87440940428137,-2.776540961661283,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1075463,14918.447698702563,False,False,False,False,375678.9804309417,False,False,False,False
2022-01-21 00:00:00+00:00,56.4764277595,57.8677012303,56.4486022901,57.8677012303,543134,,,,,,,,,57.82904460953419,"rgba(38, 166, 154, 0.5)",,57.82904460953419,,53.481115310752706,-2.776540961661283,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,532329,35209.05759287109,False,False,False,False,382245.84394345374,False,False,False,False
2022-01-24 00:00:00+00:00,57.2462657467,57.3575676243,55.1222549145,55.4747108605,616268,,,,,,,,,57.37879185801874,"rgba(38, 166, 154, 0.5)",,57.37879185801874,,53.097020962643946,-2.776540961661283,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1148597,78871.32984413105,False,False,False,False,391423.18339665164,False,False,False,False
2022-01-25 00:00:00+00:00,55.7807910241,56.4894129785,54.8625505333,56.3836761948,643478,,,,,,,,,56.92391580438183,#000000,,56.92391580438183,,48.92964043789965,-2.776540961661283,False,False,False,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,505119,95586.92475220433,False,False,False,False,401307.68600854767,False,False,False,False
2022-01-26 00:00:00+00:00,55.0851542886,56.8567091748,54.9460269416,56.2352736912,478911,,,,,,,,,56.705474393305884,"rgba(239, 83, 80, 0.5)",,56.705474393305884,,44.73309997731656,6.0098736857671184,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,26208,92866.18260505906,False,False,False,False,404350.9532238987,False,False,False,False
2022-01-27 00:00:00+00:00,53.6011292531,55.9291935276,53.5825789401,55.5952878946,374757,,,,,,,,,56.43318957713214,"rgba(239, 83, 80, 0.5)",,56.43318957713214,,39.54415590503654,0.996897182509926,False,False,False,True,False,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-348549,75555.78328721362,False,False,False,False,403190.40603864775,False,False,False,False
2022-01-28 00:00:00+00:00,54.9645772545,55.0109530369,52.9611434565,53.8051826955,379224,,,,,,,,,55.26075652822093,"rgba(239, 83, 80, 0.5)",,55.26075652822093,,40.01192802677852,0.996897182509926,False,False,False,True,False,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,30675,73795.75257006798,False,False,False,False,402250.54697830864,False,False,False,False
2022-01-31 00:00:00+00:00,56.5413538548,56.7083066713,54.8486377986,54.8811008463,283464,,,,,,,,,55.62228111620728,"rgba(239, 83, 80, 0.5)",,55.62228111620728,,43.76124770106243,0.996897182509926,False,False,False,True,False,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,314139,83220.97795947708,False,False,False,False,397592.251018375,False,False,False,False
2022-02-01 00:00:00+00:00,57.2369905902,57.2648160596,55.6787643029,56.4300519771,203514,,,,,,,,,55.832715757721985,#000000,,55.832715757721985,,47.53009194466553,0.996897182509926,False,False,False,False,True,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,517653,100257.52784341916,False,False,False,False,389981.33921373286,False,False,False,False
2022-02-02 00:00:00+00:00,57.4039434067,57.7285738832,57.1442390255,57.5523459103,225301,,,,,,,,,56.06885015138089,#000000,,56.06885015138089,,50.345326898266094,0.996897182509926,False,False,False,False,True,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,742954,125461.31106524586,False,False,False,False,383523.2866955472,False,False,False,False
2022-02-03 00:00:00+00:00,56.5506290113,57.1906148078,56.2259985347,56.6804812019,332578,,,,,,,,,56.175980776655344,#000000,,56.175980776655344,,50.31850090834065,0.996897182509926,False,False,False,False,True,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,410376,136634.43612151072,False,False,False,False,381525.4323153297,False,False,False,False
2022-02-04 00:00:00+00:00,56.1239718135,56.5135283854,55.4561605475,56.3001997865,217636,,,,,,,,,56.169122210993876,#000000,,56.169122210993876,,49.4103854053135,0.996897182509926,False,False,False,False,True,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,192740,138834.65431282402,False,False,False,False,375098.39575394423,False,False,False,False
2022-02-07 00:00:00+00:00,55.8735425888,56.6619308889,55.5860127381,56.6619308889,261847,,,,,,,,,56.16262505331838,#000000,,56.16262505331838,,48.278785597548776,0.996897182509926,False,False,False,False,True,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-69107,130680.07963388973,False,False,False,False,370657.1645479072,False,False,False,False
2022-02-08 00:00:00+00:00,56.7917830795,57.1767020731,55.6138382076,55.641663677,318353,,,,,,,,,56.20468933413963,#000000,,56.20468933413963,,49.647602293059926,0.996897182509926,False,False,False,False,True,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,249246,135329.72356981563,False,False,False,False,368606.0208401462,False,False,False,False
2022-02-09 00:00:00+00:00,58.1923317068,58.4520360881,57.3668427808,57.3668427808,2372611,,,,,,,,,57.3030740651213,"rgba(38, 166, 154, 0.5)",,57.3030740651213,,53.18290932352751,-5.564790729500736,False,False,True,False,True,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,2621857,232840.59715531307,False,False,False,False,447194.45139543456,False,False,False,False
2022-02-10 00:00:00+00:00,54.7883492815,57.3219145662,54.5368556687,57.1449375794,1574822,,,,,,,,,56.77474419421858,#000000,,56.77474419421858,,49.38548729674832,-5.564790729500736,False,False,False,False,True,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,1047035,264769.78942373215,False,False,False,False,491415.13957600575,False,False,False,False
2022-02-11 00:00:00+00:00,53.4563645914,55.0398428943,53.1303543526,54.7790347033,508932,,,,,,,,,56.53644414535847,"rgba(239, 83, 80, 0.5)",,56.53644414535847,,45.23066506106485,-5.564790729500736,False,False,False,True,False,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,538103,275488.7388580956,False,False,False,False,492102.0752789075,False,False,False,False
2022-02-14 00:00:00+00:00,53.4656791697,53.9779809736,52.962691944,53.3725333871,506277,,,,,,,,,56.30840829490584,"rgba(239, 83, 80, 0.5)",,56.30840829490584,,42.47961343555667,1.0806283986374012,False,False,False,True,False,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,1044380,305641.3373342487,False,False,False,False,492657.95467973466,False,False,False,False
