date,Open,High,Low,Close,Volume,aVWAP_peak_875,aVWAP_peak_839,aVWAP_valley_870,aVWAP_valley_820,aVWAP_valley_789,aVWAP_valley_772,aVWAP_valley_760,aVWAP_valley_725,aVWAP_valley_702,aVWAP_valley_677,aVWAP_valley_666,aVWAP_valley_631,aVWAP_valley_630,aVWAP_valley_605,aVWAP_valley_590,aVWAP_valley_564,aVWAP_valley_526,aVWAP_valley_509,aVWAP_valley_473,Peaks_avg,Valleys_avg,color,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-19 15:00:00+00:00,29.575,29.725,29.385,29.41,264.0,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,264.0,False,False,False,False
2024-12-19 16:00:00+00:00,29.41,29.41,29.12,29.305,302.0,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-302.0,-4.682170542635659,False,False,False,False,264.58914728682174,False,False,False,False
2024-12-19 17:00:00+00:00,29.305,29.33,29.225,29.33,747.0,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,445.0,2.2896460549245834,False,False,False,False,272.06838531338263,False,False,False,False
2024-12-19 18:00:00+00:00,29.33,29.35,29.15,29.32,444.0,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,1.0,2.2696515424451325,False,False,False,False,274.73399174263255,False,False,False,False
2024-12-19 19:00:00+00:00,29.33,29.37,29.09,29.18,829.0,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-828.0,-10.602746155887349,False,False,False,False,283.3272631884832,False,False,False,False
2024-12-19 20:00:00+00:00,29.18,29.25,28.99,28.99,1610.0,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-2438.0,-48.23681210695886,False,False,False,False,303.8958327514524,False,False,False,False
2024-12-20 15:00:00+00:00,29.29,29.61,29.29,29.61,668.0,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-1770.0,-74.93081502002926,False,False,False,False,309.5408586002671,False,False,False,False
2024-12-20 16:00:00+00:00,29.61,29.725,29.47,29.47,179.0,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-1949.0,-103.98615122126913,False,False,False,False,307.5169693196428,False,False,False,False
2024-12-20 17:00:00+00:00,29.47,29.94,29.47,29.71,250.0,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-1699.0,-128.71504810155952,False,False,False,False,306.62523336119875,False,False,False,False
2024-12-20 18:00:00+00:00,29.71,29.71,29.585,29.655,383.0,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-2082.0,-158.99853572789192,False,False,False,False,307.8093382703275,False,False,False,False
2024-12-20 19:00:00+00:00,29.655,29.95,29.6,29.81,228.0,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-1854.0,-185.27762819722693,False,False,False,False,306.57198418861697,False,False,False,False
2024-12-20 20:00:00+00:00,29.81,30.19,29.81,29.91,6194.0,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,4340.0,-115.11828512440171,False,False,False,False,397.84993792212674,False,False,False,False
2024-12-23 15:00:00+00:00,29.33,29.465,29.33,29.465,121.0,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,4219.0,-47.9226527968916,False,False,False,False,393.5576908225589,False,False,False,False
2024-12-23 16:00:00+00:00,29.465,29.465,29.465,29.465,0.0,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,4219.0,18.231186781354793,False,False,False,False,387.45602119740295,False,False,False,False
2024-12-23 17:00:00+00:00,29.465,29.465,29.465,29.465,0.0,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,4219.0,83.35938543590744,False,False,False,False,381.44895110131915,False,False,False,False
2024-12-23 18:00:00+00:00,29.465,29.465,29.465,29.465,0.0,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,4219.0,147.477844576436,False,False,False,False,375.5350138749421,False,False,False,False
2024-12-23 19:00:00+00:00,29.465,29.465,29.465,29.465,0.0,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,4219.0,210.60221907912694,False,False,False,False,369.7127655978112,False,False,False,False
2024-12-23 20:00:00+00:00,29.465,29.465,29.465,29.465,0.0,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,4219.0,272.7479211089079,False,False,False,False,363.9807847358296,False,False,False,False
2024-12-24 15:00:00+00:00,29.465,30.945,29.465,30.93,592.0,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,4811.0,343.1084184560566,False,False,False,False,367.5159663678323,False,False,False,False
2024-12-24 16:00:00+00:00,30.84,31.48,30.84,31.42,546.0,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,5357.0,420.84317165828827,False,False,False,False,370.28316068771085,False,False,False,False
2024-12-24 17:00:00+00:00,31.42,31.57,31.08,31.21,686.0,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,4671.0,486.73707597366365,False,False,False,False,375.1779954057308,False,False,False,False
2024-12-24 18:00:00+00:00,31.21,31.21,31.21,31.21,0.0,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,4671.0,551.6093693694207,False,False,False,False,369.36128229866523,False,False,False,False
2024-12-24 19:00:00+00:00,31.21,31.21,31.21,31.21,0.0,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,4671.0,615.475890774546,False,False,False,False,363.63475079015876,False,False,False,False
2024-12-24 20:00:00+00:00,31.21,31.21,31.21,31.21,0.0,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,4671.0,678.3522335532352,False,False,False,False,357.99700271589273,False,False,False,False
2024-12-25 15:00:00+00:00,31.21,31.21,31.21,31.21,0.0,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,4671.0,740.2537493120998,False,False,False,False,352.44666158851453,False,False,False,False
2024-12-25 16:00:00+00:00,31.21,31.21,31.21,31.21,0.0,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,4671.0,801.1955516483463,False,False,False,False,346.9823722615608,False,False,False,False
2024-12-25 17:00:00+00:00,31.21,31.21,31.21,31.21,0.0,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,4671.0,861.1925198398447,False,False,False,False,341.6028005985908,False,False,False,False
2024-12-25 18:00:00+00:00,31.21,31.21,31.21,31.21,0.0,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,4671.0,920.2593024779867,False,False,False,False,336.3066331474499,False,False,False,False
2024-12-25 19:00:00+00:00,31.21,31.21,31.21,31.21,0.0,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,4671.0,978.4103210442195,False,False,False,False,331.0925768195824,False,False,False,False
2024-12-25 20:00:00+00:00,31.21,31.21,31.21,31.21,0.0,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,4671.0,1035.6597734311308,False,False,False,False,325.95935857431755,False,False,False,False
2024-12-26 15:00:00+00:00,31.21,31.21,30.81,30.95,19.0,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,4652.0,1091.727063765532,False,False,False,False,321.2002987514599,False,False,False,False
2024-12-26 16:00:00+00:00,30.95,30.95,30.9,30.9,5.0,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,4647.0,1146.847574404826,False,False,False,False,316.29796853825894,False,False,False,False
2024-12-26 17:00:00+00:00,30.9,30.9,30.84,30.84,100.0,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,4547.0,1199.5631158869219,False,False,False,False,312.94451166169677,False,False,False,False
2024-12-26 18:00:00+00:00,30.84,31.0,30.75,31.0,8.0,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,4555.0,1251.585393159993,False,False,False,False,308.21668977546886,False,False,False,False
2024-12-26 19:00:00+00:00,31.0,31.0,30.68,30.68,110.0,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,4445.0,1301.0956971420085,False,False,False,False,305.1435628022058,False,False,False,False
