date,Close,High,Low,Open,Volume,aVWAP_peak_140,aVWAP_peak_103,aVWAP_peak_83,aVWAP_valley_171,Peaks_avg,Valleys_avg,color
2021-12-31 00:00:00+00:00,148.96,154.1,143.13,145.28,2232127,,,,,,,#000000
2022-01-07 00:00:00+00:00,127.79,149.999,125.6,148.66,3317813,,,,,,,#000000
2022-01-14 00:00:00+00:00,104.0,135.475,98.74,125.63,8320164,,,,,,,#000000
2022-01-21 00:00:00+00:00,89.29,103.34,88.54,101.71,5157549,,,,,,,#000000
2022-01-28 00:00:00+00:00,87.4,95.99,81.54,87.55,7577862,,,,,,,#000000
2022-02-04 00:00:00+00:00,90.29,100.0,87.5828,89.35,4791609,,,,,,,#000000
2022-02-11 00:00:00+00:00,93.08,99.14,87.63,90.34,3686755,,,,,,,#000000
2022-02-18 00:00:00+00:00,81.56,95.87,75.87,93.51,15917835,,,,,,,#000000
2022-02-25 00:00:00+00:00,81.27,81.83,66.58,80.14,6679147,,,,,,,#000000
2022-03-04 00:00:00+00:00,69.77,83.99,69.04,81.0,4357557,,,,,,,#000000
2022-03-11 00:00:00+00:00,61.67,72.69,61.41,70.38,3919577,,,,,,,#000000
2022-03-18 00:00:00+00:00,69.83,71.72,54.7201,61.33,7327949,,,,,,,#000000
2022-03-25 00:00:00+00:00,67.79,71.0,65.01,69.18,3776336,,,,,,,#000000
2022-04-01 00:00:00+00:00,81.12,81.61,67.58,67.99,6023390,,,,,,,#000000
2022-04-08 00:00:00+00:00,71.5,83.34,69.655,80.69,4795184,,,,,,,#000000
2022-04-15 00:00:00+00:00,64.88,77.455,64.22,70.22,3608417,,,,,,,#000000
2022-04-22 00:00:00+00:00,53.9,65.19,53.75,64.54,5248931,,,,,,,#000000
2022-04-29 00:00:00+00:00,47.76,56.42,46.05,53.45,7536430,,,,,,,#000000
2022-05-06 00:00:00+00:00,51.19,54.49,45.32,46.89,12343346,,,,,,,#000000
2022-05-13 00:00:00+00:00,47.63,51.33,36.76,49.44,13451442,,,,,,,#000000
2022-05-20 00:00:00+00:00,50.16,51.52,45.39,47.45,8788786,,,,,,,#000000
2022-05-27 00:00:00+00:00,52.99,53.81,44.52,49.91,6666718,,,,,,,#000000
2022-06-03 00:00:00+00:00,45.27,53.26,45.08,52.27,9050974,,,,,,,#000000
2022-06-10 00:00:00+00:00,40.39,47.34,39.6,46.61,5826075,,,,,,,#000000
2022-06-17 00:00:00+00:00,38.4,40.64,35.1501,38.05,7595106,,,,,,,#000000
2022-06-24 00:00:00+00:00,49.63,49.69,38.73,39.21,6719888,,,,,,,#000000
2022-07-01 00:00:00+00:00,46.86,49.8,44.64,49.45,6270124,,,,,,,#000000
2022-07-08 00:00:00+00:00,51.7,53.31,44.89,46.67,6522803,,,,,,,#000000
2022-07-15 00:00:00+00:00,35.9,51.9342,33.3,51.51,13355257,,,,,,,#000000
2022-07-22 00:00:00+00:00,35.11,38.72,34.59,36.78,10330060,,,,,,,#000000
2022-07-29 00:00:00+00:00,40.15,40.37,34.265,35.94,5375531,,,,,,,#000000
2022-08-05 00:00:00+00:00,42.62,42.9,39.09,39.82,4056672,,,,,,,#000000
2022-08-12 00:00:00+00:00,48.24,53.765,41.77,42.63,8956570,,,,,,,#000000
2022-08-19 00:00:00+00:00,36.34,49.1,36.25,48.0,6563358,,,,,,,#000000
2022-08-26 00:00:00+00:00,34.89,39.13,34.24,35.43,4515550,,,,,,,#000000
2022-09-02 00:00:00+00:00,30.76,35.71,30.51,34.26,4963467,,,,,,,#000000
2022-09-09 00:00:00+00:00,35.9,35.99,30.12,30.84,3765343,,,,,,,#000000
2022-09-16 00:00:00+00:00,30.68,36.9,30.18,36.0,5746810,,,,,,,#000000
2022-09-23 00:00:00+00:00,28.91,32.79,28.21,30.23,6740331,,,,,,,#000000
2022-09-30 00:00:00+00:00,28.48,32.21,28.43,28.9,5659036,,,,,,,#000000
2022-10-07 00:00:00+00:00,28.57,32.55,27.51,28.96,4706702,,,,,,,#000000
2022-10-14 00:00:00+00:00,25.58,28.9,24.825,28.53,4640793,,,,,,,#000000
2022-10-21 00:00:00+00:00,25.68,28.8,24.4,26.66,5635162,,,,,,,#000000
2022-10-28 00:00:00+00:00,27.38,28.77,23.81,25.28,6545903,,,,,,,#000000
2022-11-04 00:00:00+00:00,31.91,32.97,26.59,26.99,11170471,,,,,,,#000000
2022-11-11 00:00:00+00:00,41.3,41.96,30.19,31.79,11151137,,,,,,,#000000
2022-11-18 00:00:00+00:00,35.31,41.82,35.16,40.42,5677887,,,,,,,#000000
2022-11-25 00:00:00+00:00,35.84,37.21,33.08,35.19,2747391,,,,,,,#000000
2022-12-02 00:00:00+00:00,38.97,40.35,34.18,35.5,5471273,,,,,,,#000000
2022-12-09 00:00:00+00:00,34.93,38.91,33.83,38.43,5784298,,,,,,,#000000
2022-12-16 00:00:00+00:00,35.6,38.87,33.885,34.92,9612277,,,,,,,#000000
2022-12-23 00:00:00+00:00,34.24,37.63,34.0,35.82,3745623,,,,,,,#000000
2022-12-30 00:00:00+00:00,36.44,36.83,31.28,33.9,4462243,,,,,,,#000000
2023-01-06 00:00:00+00:00,37.78,38.35,34.78,37.49,4195902,,,,,,,#000000
2023-01-13 00:00:00+00:00,43.22,43.43,38.222,38.52,7662283,,,,,,,#000000
2023-01-20 00:00:00+00:00,47.33,47.82,42.35,43.15,5308918,,,,,,,#000000
2023-01-27 00:00:00+00:00,48.65,49.46,43.21,47.28,5354731,,,,,,,#000000
2023-02-03 00:00:00+00:00,47.84,51.91,45.125,48.01,4606842,,,,,,,#000000
2023-02-10 00:00:00+00:00,43.415,49.05,41.99,46.86,3655065,,,,,,,#000000
2023-02-17 00:00:00+00:00,51.61,53.0,42.57,43.37,7153999,,,,,,,#000000
2023-02-24 00:00:00+00:00,47.06,50.5,45.96,49.41,4417373,,,,,,,#000000
2023-03-03 00:00:00+00:00,51.0,51.17,45.16,47.45,4299931,,,,,,,#000000
2023-03-10 00:00:00+00:00,45.0,51.34,43.25,51.34,3996491,,,,,,,#000000
2023-03-17 00:00:00+00:00,48.13,50.98,44.56,44.62,5599148,,,,,,,#000000
2023-03-24 00:00:00+00:00,50.23,51.55,46.85,47.7,3631468,,,,,,,#000000
2023-03-31 00:00:00+00:00,55.79,56.22,48.3,50.57,4329499,,,,,,,#000000
2023-04-07 00:00:00+00:00,52.06,55.54,50.8396,55.19,3406214,,,,,,,#000000
2023-04-14 00:00:00+00:00,54.03,55.58,50.57,51.07,3138504,,,,,,,#000000
2023-04-21 00:00:00+00:00,53.71,55.43,52.29,54.21,3243960,,,,,,,#000000
2023-04-28 00:00:00+00:00,52.43,54.42,50.22,53.71,4013311,,,,,,,#000000
2023-05-05 00:00:00+00:00,54.27,56.22,51.19,52.21,7543156,,,,,,,#000000
2023-05-12 00:00:00+00:00,52.64,56.13,51.42,53.84,4074189,,,,,,,#000000
2023-05-19 00:00:00+00:00,55.35,56.17,51.22,52.82,3590555,,,,,,,#000000
2023-05-26 00:00:00+00:00,52.88,58.2984,50.85,55.71,5271014,,,,,,,#000000
2023-06-02 00:00:00+00:00,54.6,55.36,51.8,54.06,3887729,,,,,,,"rgba(38, 166, 154, 0.5)"
2023-06-09 00:00:00+00:00,53.95,56.4,52.8,54.05,5007013,,,,,,,"rgba(38, 166, 154, 0.5)"
2023-06-16 00:00:00+00:00,58.11,59.5613,53.71,54.57,5154114,,,,,,,"rgba(38, 166, 154, 0.5)"
2023-06-23 00:00:00+00:00,54.62,58.31,52.43,57.42,3895851,,,,,,,"rgba(38, 166, 154, 0.5)"
2023-06-30 00:00:00+00:00,55.84,58.24,53.66,54.16,4309887,,,,,,,"rgba(38, 166, 154, 0.5)"
2023-07-07 00:00:00+00:00,53.9,57.06,52.01,56.19,2323079,,,,,,,"rgba(38, 166, 154, 0.5)"
2023-07-14 00:00:00+00:00,58.1,60.0,54.02,54.02,5345254,,,,,,,"rgba(38, 166, 154, 1.0)"
2023-07-21 00:00:00+00:00,59.96,60.6187,57.08,57.81,3666187,,,,,,,"rgba(38, 166, 154, 1.0)"
2023-07-28 00:00:00+00:00,62.91,63.52,59.27,60.08,4016262,,,,,,,"rgba(38, 166, 154, 1.0)"
2023-08-04 00:00:00+00:00,56.04,63.57,54.85,63.05,7927137,,,58.15333333333333,,58.15333333333333,,"rgba(38, 166, 154, 0.5)"
2023-08-11 00:00:00+00:00,50.58,57.04,50.495,56.47,4610044,,,56.14992791122661,,56.14992791122661,,#000000
2023-08-18 00:00:00+00:00,45.68,50.46,44.89,49.94,4195581,,,53.858177877029505,,53.858177877029505,,#000000
2023-08-25 00:00:00+00:00,47.89,49.06,45.225,45.75,4570690,,,52.470777463045266,,52.470777463045266,,#000000
2023-09-01 00:00:00+00:00,54.05,54.87,46.79,48.29,4357778,,,52.374414368030415,,52.374414368030415,,"rgba(38, 166, 154, 0.5)"
2023-09-08 00:00:00+00:00,47.36,54.3,47.26,53.48,4011691,,,52.00472964738905,,52.00472964738905,,#000000
2023-09-15 00:00:00+00:00,49.73,51.35,47.24,47.71,4602526,,,51.66033633035721,,51.66033633035721,,#000000
2023-09-22 00:00:00+00:00,41.35,49.31,41.245,49.14,5350860,,,50.6216619175068,,50.6216619175068,,"rgba(239, 83, 80, 0.5)"
2023-09-29 00:00:00+00:00,41.25,42.03,40.18,41.0,4169304,,,49.72028528779592,,49.72028528779592,,"rgba(239, 83, 80, 0.5)"
2023-10-06 00:00:00+00:00,38.67,41.12,37.75,41.07,4162006,,,48.80554570410229,,48.80554570410229,,"rgba(239, 83, 80, 0.5)"
2023-10-13 00:00:00+00:00,38.51,41.67,37.49,38.27,3491132,,,48.155330317166694,,48.155330317166694,,"rgba(239, 83, 80, 0.5)"
2023-10-20 00:00:00+00:00,39.44,42.64,37.86,38.75,4589380,,,47.485791592006926,,47.485791592006926,,"rgba(239, 83, 80, 0.5)"
2023-10-27 00:00:00+00:00,36.41,41.11,36.3,38.73,4136949,,,46.82953231834614,,46.82953231834614,,"rgba(239, 83, 80, 0.5)"
2023-11-03 00:00:00+00:00,39.72,39.99,33.79,36.96,8913123,,,45.668925631165294,,45.668925631165294,,#000000
2023-11-10 00:00:00+00:00,35.48,39.99,34.19,39.62,6042241,,,44.93581926236149,,44.93581926236149,,"rgba(239, 83, 80, 0.5)"
2023-11-17 00:00:00+00:00,42.17,42.25,34.75,35.22,4428884,,,44.64565220474592,,44.64565220474592,,#000000
2023-11-24 00:00:00+00:00,43.36,44.27,42.0,42.47,3450042,,,44.58598351284881,,44.58598351284881,,#000000
2023-12-01 00:00:00+00:00,45.75,45.85,41.23,42.63,3751504,,,44.572608781141184,,44.572608781141184,,#000000
2023-12-08 00:00:00+00:00,48.84,49.2,44.5676,46.0,4255648,,,44.71116145810599,,44.71116145810599,,"rgba(38, 166, 154, 0.5)"
2023-12-15 00:00:00+00:00,53.47,55.77,47.08,48.71,7068417,,,45.24411296257379,,45.24411296257379,,"rgba(38, 166, 154, 0.5)"
2023-12-22 00:00:00+00:00,56.58,57.9,53.12,53.12,4594581,,55.86666666666667,45.71943836700649,,50.79305251683658,,"rgba(38, 166, 154, 1.0)"
2023-12-29 00:00:00+00:00,55.96,57.78,55.56,57.12,2090683,,56.04388036633009,45.93323349058256,,50.988556928456326,,"rgba(38, 166, 154, 0.5)"
2024-01-05 00:00:00+00:00,51.64,55.96,50.235,54.76,5540833,,54.48841070743999,46.26868572585344,,50.37854821664671,,#000000
2024-01-12 00:00:00+00:00,46.99,54.725,45.95,51.54,10079031,,52.10852405285458,46.51590867107625,,49.31221636196541,,#000000
2024-01-19 00:00:00+00:00,41.8,46.0,40.5142,45.99,7577919,,49.74076116155759,46.29416896308637,,48.01746506232198,,#000000
2024-01-26 00:00:00+00:00,43.22,44.53,40.97,42.5,5825519,,48.62584247992297,46.1466733183215,,47.386257899122235,,#000000
2024-02-02 00:00:00+00:00,43.6,45.44,41.455,43.19,5374374,,47.955073741312894,46.044399935517205,,46.999736838415046,,#000000
