date,Open,High,Low,Close,Volume,aVWAP_peak_852,aVWAP_peak_840,aVWAP_peak_731,aVWAP_peak_695,aVWAP_peak_678,aVWAP_peak_665,aVWAP_peak_641,aVWAP_peak_624,aVWAP_peak_578,aVWAP_peak_552,aVWAP_peak_534,aVWAP_peak_498,aVWAP_peak_479,aVWAP_peak_447,aVWAP_peak_409,aVWAP_peak_341,aVWAP_peak_327,aVWAP_peak_292,aVWAP_peak_260,aVWAP_peak_246,aVWAP_peak_222,aVWAP_peak_210,aVWAP_peak_168,aVWAP_valley_857,aVWAP_valley_794,Peaks_avg,Valleys_avg,color,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-24 15:00:00+00:00,18.395,18.46,18.34,18.455,6092.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-63492.0,-12140.300329817079,False,False,False,False,5886.055913298684,False,False,False,False
2024-12-24 16:00:00+00:00,18.44,18.445,18.325,18.4,4018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-67510.0,-12998.745285943945,False,False,False,False,5857.0938061157585,False,False,False,False
2024-12-24 17:00:00+00:00,18.4,18.445,18.345,18.405,6694.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-60816.0,-13740.09807220838,False,False,False,False,5870.069095943421,False,False,False,False
2024-12-24 18:00:00+00:00,18.405,18.405,18.405,18.405,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-60816.0,-14469.957016825305,False,False,False,False,5779.0602727505,False,False,False,False
2024-12-24 19:00:00+00:00,18.405,18.405,18.405,18.405,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-60816.0,-15188.500318890028,False,False,False,False,5689.462439064446,False,False,False,False
2024-12-24 20:00:00+00:00,18.405,18.405,18.405,18.405,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-60816.0,-15895.90341472119,False,False,False,False,5601.253719078951,False,False,False,False
2024-12-25 15:00:00+00:00,18.405,18.405,18.405,18.405,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-60816.0,-16592.339020694504,False,False,False,False,5514.412576147494,False,False,False,False
2024-12-25 16:00:00+00:00,18.405,18.405,18.405,18.405,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-60816.0,-17277.97717541242,False,False,False,False,5428.917807525052,False,False,False,False
2024-12-25 17:00:00+00:00,18.405,18.405,18.405,18.405,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-60816.0,-17952.98528121998,False,False,False,False,5344.748539191331,False,False,False,False
2024-12-25 18:00:00+00:00,18.405,18.405,18.405,18.405,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-60816.0,-18617.528145077034,False,False,False,False,5261.884220754256,False,False,False,False
2024-12-25 19:00:00+00:00,18.405,18.405,18.405,18.405,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-60816.0,-19271.76801879677,False,False,False,False,5180.304620432484,False,False,False,False
2024-12-25 20:00:00+00:00,18.405,18.405,18.405,18.405,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-60816.0,-19915.864638660387,False,False,False,False,5099.989820115701,False,False,False,False
2024-12-26 15:00:00+00:00,18.23,18.4,18.19,18.395,4192.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-65008.0,-20614.967512479605,False,False,False,False,5085.912458563519,False,False,False,False
2024-12-26 16:00:00+00:00,18.395,18.475,18.35,18.47,7095.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-57913.0,-21193.231582053562,False,False,False,False,5117.061102616798,False,False,False,False
2024-12-26 17:00:00+00:00,18.46,18.46,18.32,18.375,6805.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-64718.0,-21868.034193184514,False,False,False,False,5143.230697925064,False,False,False,False
2024-12-26 18:00:00+00:00,18.375,18.475,18.375,18.395,4448.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-60270.0,-22463.413508018864,False,False,False,False,5132.451927414598,False,False,False,False
2024-12-26 19:00:00+00:00,18.395,18.45,18.38,18.415,6719.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-53551.0,-22945.39159316586,False,False,False,False,5157.049571950806,False,False,False,False
2024-12-26 20:00:00+00:00,18.415,18.455,18.32,18.32,21235.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-74786.0,-23749.12195606251,False,False,False,False,5406.320121222887,False,False,False,False
2024-12-27 15:00:00+00:00,18.07,18.07,17.83,17.87,6641.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-81427.0,-24643.352623410377,False,False,False,False,5425.462444924858,False,False,False,False
2024-12-27 16:00:00+00:00,17.87,17.89,17.74,17.775,5334.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-86761.0,-25606.41692382262,False,False,False,False,5424.044422522922,False,False,False,False
2024-12-27 17:00:00+00:00,17.77,17.81,17.74,17.79,2830.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-83931.0,-26510.67402577886,False,False,False,False,5383.8266795380705,False,False,False,False
2024-12-27 18:00:00+00:00,17.76,17.885,17.75,17.88,1723.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-82208.0,-27374.198459487714,False,False,False,False,5327.069676754534,False,False,False,False
2024-12-27 19:00:00+00:00,17.88,17.95,17.795,17.94,1534.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-80674.0,-28200.551971743716,False,False,False,False,5268.262394944386,False,False,False,False
2024-12-27 20:00:00+00:00,17.94,17.94,17.795,17.82,7024.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-87698.0,-29122.993026445365,False,False,False,False,5295.483133007263,False,False,False,False
2024-12-30 15:00:00+00:00,17.46,17.64,17.44,17.565,4366.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-92064.0,-30098.82259192683,False,False,False,False,5281.072541797848,False,False,False,False
2024-12-30 16:00:00+00:00,17.565,17.69,17.49,17.69,3516.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-88548.0,-31005.011388951218,False,False,False,False,5253.707076033541,False,False,False,False
2024-12-30 17:00:00+00:00,17.69,17.89,17.69,17.855,4330.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-84218.0,-31830.018964316314,False,False,False,False,5239.386036095037,False,False,False,False
2024-12-30 18:00:00+00:00,17.855,17.96,17.74,17.915,3356.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-80862.0,-32590.204716807533,False,False,False,False,5210.186252589687,False,False,False,False
2024-12-30 19:00:00+00:00,17.91,17.98,17.865,17.94,1968.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-78894.0,-33308.09301577176,False,False,False,False,5159.919799061165,False,False,False,False
2024-12-30 20:00:00+00:00,17.94,18.07,17.93,18.0,6616.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-72278.0,-33912.2776201784,False,False,False,False,5182.494685897426,False,False,False,False
2024-12-31 15:00:00+00:00,18.16,18.38,18.05,18.33,4687.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-67591.0,-34434.428354749274,False,False,False,False,5174.812597743978,False,False,False,False
2024-12-31 16:00:00+00:00,18.33,18.54,18.27,18.515,5397.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-62194.0,-34864.809310489596,False,False,False,False,5178.257363670427,False,False,False,False
2024-12-31 17:00:00+00:00,18.515,18.515,18.3,18.335,5376.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-67570.0,-35371.86653048201,False,False,False,False,5181.323140977863,False,False,False,False
2024-12-31 18:00:00+00:00,18.31,18.41,18.16,18.195,8748.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-76318.0,-36006.690305203214,False,False,False,False,5236.6204566216165,False,False,False,False
2024-12-31 19:00:00+00:00,18.195,18.325,18.18,18.3,5111.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-71207.0,-36552.43154078146,False,False,False,False,5234.672852642986,False,False,False,False
2024-12-31 20:00:00+00:00,18.3,18.39,18.14,18.215,12040.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-83247.0,-37276.37833859879,False,False,False,False,5340.181800664025,False,False,False,False
2025-01-01 15:00:00+00:00,18.215,18.215,18.215,18.215,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-83247.0,-37989.10115505462,False,False,False,False,5257.3882843746605,False,False,False,False
2025-01-01 16:00:00+00:00,18.215,18.215,18.215,18.215,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-83247.0,-38690.77400536384,False,False,False,False,5175.878388492883,False,False,False,False
2025-01-01 17:00:00+00:00,18.215,18.215,18.215,18.215,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-83247.0,-39381.56820683106,False,False,False,False,5095.632211927102,False,False,False,False
2025-01-01 18:00:00+00:00,18.215,18.215,18.215,18.215,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-83247.0,-40061.65242067864,False,False,False,False,5016.630162129783,False,False,False,False
2025-01-01 19:00:00+00:00,18.215,18.215,18.215,18.215,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-83247.0,-40731.19269322626,False,False,False,False,4938.852950313817,False,False,False,False
2025-01-01 20:00:00+00:00,18.215,18.215,18.215,18.215,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-83247.0,-41390.352496432046,False,False,False,False,4862.28158674306,False,False,False,False
2025-01-02 15:00:00+00:00,18.32,18.41,18.175,18.175,3642.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-86889.0,-42095.75788408426,False,False,False,False,4843.36249237495,False,False,False,False
2025-01-02 16:00:00+00:00,18.175,18.285,18.08,18.28,2982.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-83907.0,-42743.99419595892,False,False,False,False,4814.504159159835,False,False,False,False
2025-01-02 17:00:00+00:00,18.28,18.305,17.96,18.01,2042.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-85949.0,-43413.83924718436,False,False,False,False,4771.519598552705,False,False,False,False
2025-01-02 18:00:00+00:00,18.01,18.01,17.795,17.825,2603.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-88552.0,-44113.65569296444,False,False,False,False,4737.899139660415,False,False,False,False
2025-01-02 19:00:00+00:00,17.83,17.95,17.815,17.845,6989.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-81563.0,-44694.26568222081,False,False,False,False,4772.799928192812,False,False,False,False
2025-01-02 20:00:00+00:00,17.845,18.065,17.845,17.97,8694.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-72869.0,-45131.08326854296,False,False,False,False,4833.593727755715,False,False,False,False
2025-01-03 15:00:00+00:00,17.98,18.055,17.8,17.91,1763.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-74632.0,-45588.46182251904,False,False,False,False,4785.987623449424,False,False,False,False
2025-01-03 16:00:00+00:00,17.915,17.97,17.77,17.88,5056.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-79688.0,-46117.13683302262,False,False,False,False,4790.173861845557,False,False,False,False
2025-01-03 17:00:00+00:00,17.88,17.9,17.77,17.865,1731.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-81419.0,-46664.45254103777,False,False,False,False,4742.74480972392,False,False,False,False
2025-01-03 18:00:00+00:00,17.865,17.96,17.83,17.95,2319.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-79100.0,-47167.32924582788,False,False,False,False,4705.167370813471,False,False,False,False
2025-01-03 19:00:00+00:00,17.95,18.11,17.91,18.09,5104.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-73996.0,-47583.27762961349,False,False,False,False,4711.350822428766,False,False,False,False
2025-01-03 20:00:00+00:00,18.1,18.225,18.03,18.16,16996.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-57000.0,-47729.273325278395,False,False,False,False,4901.810499600413,False,False,False,False
2025-01-06 15:00:00+00:00,18.285,18.3,18.105,18.105,5781.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-62781.0,-47962.63342876245,False,False,False,False,4915.441344567848,False,False,False,False
2025-01-06 16:00:00+00:00,18.14,18.21,18.095,18.12,3040.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-59741.0,-48145.24376320024,False,False,False,False,4886.3647345745485,False,False,False,False
2025-01-06 17:00:00+00:00,18.12,18.185,18.0,18.035,4245.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-63986.0,-48390.83688315062,False,False,False,False,4876.421095278819,False,False,False,False
2025-01-06 18:00:00+00:00,18.035,18.085,17.98,17.98,1740.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-65726.0,-48659.5991020165,False,False,False,False,4827.7944116310855,False,False,False,False
2025-01-06 19:00:00+00:00,17.94,17.97,17.88,17.9,4542.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-70268.0,-48994.6130694271,False,False,False,False,4823.363490520526,False,False,False,False
2025-01-06 20:00:00+00:00,17.9,17.9,17.7,17.83,9998.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-80266.0,-49479.44077377706,False,False,False,False,4903.590413148115,False,False,False,False
2025-01-07 15:00:00+00:00,18.03,18.035,17.605,17.77,5479.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-85745.0,-50041.69750596656,False,False,False,False,4912.511492014036,False,False,False,False
2025-01-07 16:00:00+00:00,17.765,17.77,17.6,17.62,8072.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(255, 0, 0, 1.0)",0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-93817.0,-50720.38436633917,False,False,False,False,4961.495809967306,False,False,False,False
2025-01-07 17:00:00+00:00,17.62,17.695,17.545,17.575,5844.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(255, 0, 0, 1.0)",0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-99661.0,-51479.15360096956,False,False,False,False,4975.178045471689,False,False,False,False
2025-01-07 18:00:00+00:00,17.575,17.635,17.52,17.55,2893.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(255, 0, 0, 1.0)",0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-102554.0,-52271.01168467546,False,False,False,False,4942.896215309337,False,False,False,False
2025-01-07 19:00:00+00:00,17.55,17.555,17.435,17.465,8317.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(255, 0, 0, 1.0)",0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-110871.0,-53179.53863530065,False,False,False,False,4995.207901893688,False,False,False,False
2025-01-07 20:00:00+00:00,17.47,17.51,17.31,17.495,11581.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-99290.0,-53894.42950917195,False,False,False,False,5097.313205740297,False,False,False,False
2025-01-08 15:00:00+00:00,17.38,17.53,17.32,17.515,2426.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-96864.0,-54560.62440050262,False,False,False,False,5055.897497124168,False,False,False,False
2025-01-08 16:00:00+00:00,17.515,17.585,17.43,17.46,3364.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-100228.0,-55268.6457276266,False,False,False,False,5029.666528176506,False,False,False,False
