date,Open,High,Low,Close,Volume,aVWAP_peak_222,aVWAP_peak_218,aVWAP_peak_213,aVWAP_peak_202,aVWAP_peak_201,aVWAP_peak_200,aVWAP_peak_199,aVWAP_peak_198,aVWAP_peak_197,aVWAP_peak_182,aVWAP_peak_180,aVWAP_valley_213,aVWAP_valley_203,aVWAP_valley_192,aVWAP_valley_191,aVWAP_valley_190,aVWAP_valley_189,aVWAP_valley_188,aVWAP_valley_187,aVWAP_valley_186,aVWAP_valley_185,aVWAP_valley_155,aVWAP_valley_153,aVWAP_valley_143,aVWAP_valley_142,aVWAP_valley_141,aVWAP_valley_140,aVWAP_valley_129,aVWAP_valley_118,aVWAP_valley_117,aVWAP_valley_116,aVWAP_valley_115,aVWAP_valley_114,aVWAP_valley_77,aVWAP_valley_76,aVWAP_valley_75,aVWAP_valley_74,aVWAP_valley_73,aVWAP_valley_70,aVWAP_valley_69,aVWAP_valley_67,aVWAP_valley_66,aVWAP_valley_65,aVWAP_valley_64,aVWAP_valley_47,aVWAP_valley_46,aVWAP_valley_45,aVWAP_valley_34,aVWAP_valley_33,aVWAP_valley_32,aVWAP_valley_12,aVWAP_valley_11,Peaks_avg,Valleys_avg,color
2025-07-09 14:20:00+00:00,1.255,1.26,1.255,1.255,900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 14:25:00+00:00,1.255,1.255,1.24,1.24,119.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.245,,1.245,#000000
2025-07-09 14:30:00+00:00,1.24,1.245,1.24,1.245,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.245,,1.245,#000000
2025-07-09 14:35:00+00:00,1.245,1.245,1.245,1.245,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.245,,1.245,#000000
2025-07-09 14:40:00+00:00,1.245,1.245,1.245,1.245,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.245,,1.245,#000000
2025-07-09 14:45:00+00:00,1.245,1.245,1.245,1.245,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.245,,1.245,#000000
2025-07-09 14:50:00+00:00,1.245,1.245,1.245,1.245,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.245,,1.245,#000000
2025-07-09 14:55:00+00:00,1.245,1.25,1.245,1.245,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.245,,1.245,#000000
2025-07-09 15:00:00+00:00,1.25,1.255,1.245,1.255,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.245,,1.245,#000000
2025-07-09 15:05:00+00:00,1.255,1.27,1.255,1.265,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.245,,1.245,#000000
2025-07-09 15:10:00+00:00,1.265,1.265,1.265,1.265,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.245,,1.245,#000000
2025-07-09 15:15:00+00:00,1.265,1.265,1.265,1.265,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.245,,1.245,#000000
2025-07-09 15:20:00+00:00,1.265,1.265,1.265,1.265,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.245,,1.245,#000000
2025-07-09 15:25:00+00:00,1.265,1.265,1.265,1.265,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.245,,1.245,#000000
2025-07-09 15:30:00+00:00,1.265,1.265,1.265,1.265,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.245,,1.245,#000000
2025-07-09 15:35:00+00:00,1.265,1.265,1.265,1.265,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.245,,1.245,#000000
2025-07-09 15:40:00+00:00,1.265,1.265,1.265,1.265,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.245,,1.245,#000000
2025-07-09 15:45:00+00:00,1.265,1.265,1.265,1.265,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.245,,1.245,#000000
2025-07-09 15:50:00+00:00,1.265,1.265,1.265,1.265,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.245,,1.245,#000000
2025-07-09 15:55:00+00:00,1.265,1.265,1.265,1.265,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.245,,1.245,#000000
2025-07-09 16:00:00+00:00,1.265,1.265,1.26,1.265,600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2633333333333334,1.260299026425591,,1.2618161798794623,#000000
2025-07-09 16:05:00+00:00,1.265,1.265,1.265,1.265,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2633333333333334,1.260299026425591,,1.2618161798794623,#000000
2025-07-09 16:10:00+00:00,1.265,1.265,1.255,1.255,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2633333333333334,1.260299026425591,,1.2618161798794623,#000000
2025-07-09 16:15:00+00:00,1.255,1.26,1.255,1.255,1800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2566666666666664,1.2566666666666664,1.258333333333333,1.2577034537514886,,1.2573425301045384,#000000
2025-07-09 16:20:00+00:00,1.255,1.265,1.255,1.265,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2616666666666663,1.2584523809523807,1.2584523809523807,1.2593137254901958,1.2588296864639572,,1.259342968105116,#000000
2025-07-09 16:25:00+00:00,1.265,1.265,1.265,1.265,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2616666666666663,1.2584523809523807,1.2584523809523807,1.2593137254901958,1.2588296864639572,,1.259342968105116,#000000
2025-07-09 16:30:00+00:00,1.265,1.265,1.265,1.265,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2616666666666663,1.2584523809523807,1.2584523809523807,1.2593137254901958,1.2588296864639572,,1.259342968105116,#000000
2025-07-09 16:35:00+00:00,1.265,1.265,1.265,1.265,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2616666666666663,1.2584523809523807,1.2584523809523807,1.2593137254901958,1.2588296864639572,,1.259342968105116,#000000
2025-07-09 16:40:00+00:00,1.265,1.265,1.265,1.265,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2616666666666663,1.2584523809523807,1.2584523809523807,1.2593137254901958,1.2588296864639572,,1.259342968105116,#000000
2025-07-09 16:45:00+00:00,1.265,1.265,1.265,1.265,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2616666666666663,1.2584523809523807,1.2584523809523807,1.2593137254901958,1.2588296864639572,,1.259342968105116,#000000
2025-07-09 16:50:00+00:00,1.265,1.27,1.265,1.265,116.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.262186379928315,1.2587791495198901,1.2587791495198901,1.2595563139931738,1.2590797799174689,,1.2596761545757476,#000000
2025-07-09 16:55:00+00:00,1.265,1.265,1.265,1.265,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.262186379928315,1.2587791495198901,1.2587791495198901,1.2595563139931738,1.2590797799174689,,1.2596761545757476,#000000
2025-07-09 17:00:00+00:00,1.265,1.265,1.265,1.265,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.262186379928315,1.2587791495198901,1.2587791495198901,1.2595563139931738,1.2590797799174689,,1.2596761545757476,#000000
2025-07-09 17:05:00+00:00,1.265,1.265,1.265,1.265,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.262186379928315,1.2587791495198901,1.2587791495198901,1.2595563139931738,1.2590797799174689,,1.2596761545757476,#000000
2025-07-09 17:10:00+00:00,1.265,1.265,1.265,1.265,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.262186379928315,1.2587791495198901,1.2587791495198901,1.2595563139931738,1.2590797799174689,,1.2596761545757476,#000000
2025-07-09 17:15:00+00:00,1.265,1.265,1.265,1.265,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.262186379928315,1.2587791495198901,1.2587791495198901,1.2595563139931738,1.2590797799174689,,1.2596761545757476,#000000
2025-07-09 17:20:00+00:00,1.265,1.265,1.265,1.265,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.262186379928315,1.2587791495198901,1.2587791495198901,1.2595563139931738,1.2590797799174689,,1.2596761545757476,#000000
2025-07-09 17:25:00+00:00,1.265,1.27,1.265,1.27,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2683333333333333,1.2683333333333333,1.2683333333333333,1.2626918859649119,1.2590959328028293,1.2590959328028293,1.259799041297935,1.2593275323516284,,1.2631262906525167,#000000
2025-07-09 17:30:00+00:00,1.27,1.275,1.27,1.275,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2708333333333333,1.2708333333333333,1.2708333333333333,1.2635005065856126,1.2595528455284553,1.2595528455284553,1.2601632579834945,1.2596927422859623,,1.2643702747389975,#000000
2025-07-09 17:35:00+00:00,1.275,1.275,1.275,1.275,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2708333333333333,1.2708333333333333,1.2708333333333333,1.2635005065856126,1.2595528455284553,1.2595528455284553,1.2601632579834945,1.2596927422859623,,1.2643702747389975,#000000
2025-07-09 17:40:00+00:00,1.275,1.275,1.275,1.275,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2708333333333333,1.2708333333333333,1.2708333333333333,1.2635005065856126,1.2595528455284553,1.2595528455284553,1.2601632579834945,1.2596927422859623,,1.2643702747389975,#000000
2025-07-09 17:45:00+00:00,1.275,1.28,1.275,1.275,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2708333333333333,1.2708333333333333,1.2708333333333333,1.2635005065856126,1.2595528455284553,1.2595528455284553,1.2601632579834945,1.2596927422859623,,1.2643702747389975,#000000
2025-07-09 17:50:00+00:00,1.275,1.275,1.275,1.275,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2708333333333333,1.2708333333333333,1.2708333333333333,1.2635005065856126,1.2595528455284553,1.2595528455284553,1.2601632579834945,1.2596927422859623,,1.2643702747389975,#000000
2025-07-09 17:55:00+00:00,1.275,1.275,1.27,1.275,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2708333333333333,1.2708333333333333,1.2708333333333333,1.2635005065856126,1.2595528455284553,1.2595528455284553,1.2601632579834945,1.2596927422859623,,1.2643702747389975,#000000
2025-07-09 18:00:00+00:00,1.275,1.275,1.275,1.275,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2708333333333333,1.2708333333333333,1.2708333333333333,1.2635005065856126,1.2595528455284553,1.2595528455284553,1.2601632579834945,1.2596927422859623,,1.2643702747389975,#000000
2025-07-09 18:05:00+00:00,1.275,1.275,1.275,1.275,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2708333333333333,1.2708333333333333,1.2708333333333333,1.2635005065856126,1.2595528455284553,1.2595528455284553,1.2601632579834945,1.2596927422859623,,1.2643702747389975,#000000
2025-07-09 18:10:00+00:00,1.275,1.275,1.275,1.275,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2708333333333333,1.2708333333333333,1.2708333333333333,1.2635005065856126,1.2595528455284553,1.2595528455284553,1.2601632579834945,1.2596927422859623,,1.2643702747389975,#000000
2025-07-09 18:15:00+00:00,1.275,1.275,1.275,1.275,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2708333333333333,1.2708333333333333,1.2708333333333333,1.2635005065856126,1.2595528455284553,1.2595528455284553,1.2601632579834945,1.2596927422859623,,1.2643702747389975,#000000
2025-07-09 18:20:00+00:00,1.275,1.275,1.275,1.275,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2708333333333333,1.2708333333333333,1.2708333333333333,1.2635005065856126,1.2595528455284553,1.2595528455284553,1.2601632579834945,1.2596927422859623,,1.2643702747389975,#000000
2025-07-09 18:25:00+00:00,1.275,1.275,1.275,1.275,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2708333333333333,1.2708333333333333,1.2708333333333333,1.2635005065856126,1.2595528455284553,1.2595528455284553,1.2601632579834945,1.2596927422859623,,1.2643702747389975,#000000
2025-07-09 18:30:00+00:00,1.275,1.275,1.275,1.275,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2708333333333333,1.2708333333333333,1.2708333333333333,1.2635005065856126,1.2595528455284553,1.2595528455284553,1.2601632579834945,1.2596927422859623,,1.2643702747389975,#000000
2025-07-09 18:35:00+00:00,1.275,1.275,1.275,1.275,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2708333333333333,1.2708333333333333,1.2708333333333333,1.2635005065856126,1.2595528455284553,1.2595528455284553,1.2601632579834945,1.2596927422859623,,1.2643702747389975,#000000
2025-07-09 18:40:00+00:00,1.275,1.275,1.275,1.275,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2708333333333333,1.2708333333333333,1.2708333333333333,1.2635005065856126,1.2595528455284553,1.2595528455284553,1.2601632579834945,1.2596927422859623,,1.2643702747389975,#000000
2025-07-09 18:45:00+00:00,1.275,1.275,1.275,1.275,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2708333333333333,1.2708333333333333,1.2708333333333333,1.2635005065856126,1.2595528455284553,1.2595528455284553,1.2601632579834945,1.2596927422859623,,1.2643702747389975,#000000
2025-07-09 18:50:00+00:00,1.275,1.275,1.275,1.275,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2708333333333333,1.2708333333333333,1.2708333333333333,1.2635005065856126,1.2595528455284553,1.2595528455284553,1.2601632579834945,1.2596927422859623,,1.2643702747389975,#000000
2025-07-09 18:55:00+00:00,1.275,1.275,1.275,1.275,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2708333333333333,1.2708333333333333,1.2708333333333333,1.2635005065856126,1.2595528455284553,1.2595528455284553,1.2601632579834945,1.2596927422859623,,1.2643702747389975,#000000
2025-07-09 19:00:00+00:00,1.275,1.275,1.275,1.275,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2708333333333333,1.2708333333333333,1.2708333333333333,1.2635005065856126,1.2595528455284553,1.2595528455284553,1.2601632579834945,1.2596927422859623,,1.2643702747389975,#000000
2025-07-09 19:05:00+00:00,1.275,1.28,1.275,1.28,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2708333333333333,1.2708333333333333,1.2708333333333333,1.2635005065856126,1.2595528455284553,1.2595528455284553,1.2601632579834945,1.2596927422859623,,1.2643702747389975,#000000
2025-07-09 19:10:00+00:00,1.28,1.285,1.28,1.285,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2708333333333333,1.2708333333333333,1.2708333333333333,1.2635005065856126,1.2595528455284553,1.2595528455284553,1.2601632579834945,1.2596927422859623,,1.2643702747389975,#000000
2025-07-09 19:15:00+00:00,1.285,1.285,1.275,1.275,10600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.278333333333333,1.278333333333333,1.278333333333333,1.278333333333333,1.278333333333333,1.2781944444444442,1.2781944444444442,1.2781944444444442,1.2766951997314533,1.2740667833187518,1.2740667833187518,1.2736169321039392,1.273381018358157,,1.276775132063927,#000000
2025-07-09 19:20:00+00:00,1.275,1.285,1.275,1.285,9150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2816666666666667,1.2798776371308014,1.2798776371308014,1.2798776371308014,1.2798776371308014,1.2798776371308014,1.2797869674185463,1.2797869674185463,1.2797869674185463,1.2788545523592518,1.2771079331758943,1.2771079331758943,1.276755731696923,1.2765955056179774,,1.2790598150430181,#000000
2025-07-09 19:25:00+00:00,1.285,1.285,1.285,1.285,900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2819651741293532,1.280100887812752,1.280100887812752,1.280100887812752,1.280100887812752,1.280100887812752,1.2800119904076737,1.2800119904076737,1.2800119904076737,1.2791063461713557,1.2774067996297231,1.2774067996297231,1.2770602478863988,1.2769044312844597,,1.279313586358414,#000000
2025-07-09 19:30:00+00:00,1.285,1.285,1.285,1.285,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2819950738916257,1.2801244979919677,1.2801244979919677,1.2801244979919677,1.2801244979919677,1.2801244979919677,1.2800357995226728,1.2800357995226728,1.2800357995226728,1.2791330553793165,1.2774386156037878,1.2774386156037878,1.2770927000735712,1.2769373601789709,,1.2793403792327798,#000000
2025-07-09 19:35:00+00:00,1.285,1.285,1.275,1.275,9200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.278333333333333,1.2802540913006029,1.27957429048414,1.27957429048414,1.27957429048414,1.27957429048414,1.27957429048414,1.2795163073521278,1.2795163073521278,1.2795163073521278,1.278897737691635,1.27768755418456,1.27768755418456,1.2774317313214123,1.2773174979034088,,1.278935324959773,#000000
2025-07-09 19:40:00+00:00,1.275,1.275,1.275,1.275,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.278333333333333,1.2802540913006029,1.27957429048414,1.27957429048414,1.27957429048414,1.27957429048414,1.27957429048414,1.2795163073521278,1.2795163073521278,1.2795163073521278,1.278897737691635,1.27768755418456,1.27768755418456,1.2774317313214123,1.2773174979034088,,1.278935324959773,#000000
2025-07-09 19:45:00+00:00,1.275,1.28,1.275,1.275,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.278333333333333,1.2802540913006029,1.27957429048414,1.27957429048414,1.27957429048414,1.27957429048414,1.27957429048414,1.2795163073521278,1.2795163073521278,1.2795163073521278,1.278897737691635,1.27768755418456,1.27768755418456,1.2774317313214123,1.2773174979034088,,1.278935324959773,#000000
2025-07-09 19:50:00+00:00,1.28,1.28,1.275,1.275,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.278333333333333,1.2802540913006029,1.27957429048414,1.27957429048414,1.27957429048414,1.27957429048414,1.27957429048414,1.2795163073521278,1.2795163073521278,1.2795163073521278,1.278897737691635,1.27768755418456,1.27768755418456,1.2774317313214123,1.2773174979034088,,1.278935324959773,#000000
2025-07-09 19:55:00+00:00,1.275,1.275,1.275,1.275,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.278333333333333,1.2802540913006029,1.27957429048414,1.27957429048414,1.27957429048414,1.27957429048414,1.27957429048414,1.2795163073521278,1.2795163073521278,1.2795163073521278,1.278897737691635,1.27768755418456,1.27768755418456,1.2774317313214123,1.2773174979034088,,1.278935324959773,#000000
2025-07-10 13:30:00+00:00,1.3,1.32,1.3,1.315,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.278333333333333,1.2802540913006029,1.27957429048414,1.27957429048414,1.27957429048414,1.27957429048414,1.27957429048414,1.2795163073521278,1.2795163073521278,1.2795163073521278,1.278897737691635,1.27768755418456,1.27768755418456,1.2774317313214123,1.2773174979034088,,1.278935324959773,#000000
2025-07-10 13:35:00+00:00,1.32,1.32,1.315,1.315,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.278333333333333,1.2802540913006029,1.27957429048414,1.27957429048414,1.27957429048414,1.27957429048414,1.27957429048414,1.2795163073521278,1.2795163073521278,1.2795163073521278,1.278897737691635,1.27768755418456,1.27768755418456,1.2774317313214123,1.2773174979034088,,1.278935324959773,#000000
2025-07-10 13:40:00+00:00,1.315,1.325,1.315,1.325,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.278333333333333,1.2802540913006029,1.27957429048414,1.27957429048414,1.27957429048414,1.27957429048414,1.27957429048414,1.2795163073521278,1.2795163073521278,1.2795163073521278,1.278897737691635,1.27768755418456,1.27768755418456,1.2774317313214123,1.2773174979034088,,1.278935324959773,#000000
2025-07-10 13:45:00+00:00,1.325,1.325,1.325,1.325,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.278333333333333,1.2802540913006029,1.27957429048414,1.27957429048414,1.27957429048414,1.27957429048414,1.27957429048414,1.2795163073521278,1.2795163073521278,1.2795163073521278,1.278897737691635,1.27768755418456,1.27768755418456,1.2774317313214123,1.2773174979034088,,1.278935324959773,#000000
2025-07-10 13:50:00+00:00,1.325,1.325,1.325,1.325,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.278333333333333,1.2802540913006029,1.27957429048414,1.27957429048414,1.27957429048414,1.27957429048414,1.27957429048414,1.2795163073521278,1.2795163073521278,1.2795163073521278,1.278897737691635,1.27768755418456,1.27768755418456,1.2774317313214123,1.2773174979034088,,1.278935324959773,#000000
2025-07-10 13:55:00+00:00,1.325,1.345,1.325,1.345,1509.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3383333333333332,1.3383333333333332,1.3383333333333332,1.3383333333333332,1.286787904254988,1.2844557105645842,1.2823927969738387,1.2823927969738387,1.2823927969738387,1.2823927969738387,1.2823927969738387,1.2823197721553636,1.2823197721553636,1.2823197721553636,1.2816342232392575,1.2803343938298384,1.2803343938298384,1.2800443970623074,1.2799262386430175,,1.2939880997943396,#000000
2025-07-10 14:00:00+00:00,1.345,1.345,1.33,1.335,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3383333333333332,1.3383333333333332,1.3383333333333332,1.3383333333333332,1.286787904254988,1.2844557105645842,1.2823927969738387,1.2823927969738387,1.2823927969738387,1.2823927969738387,1.2823927969738387,1.2823197721553636,1.2823197721553636,1.2823197721553636,1.2816342232392575,1.2803343938298384,1.2803343938298384,1.2800443970623074,1.2799262386430175,,1.2939880997943396,#000000
2025-07-10 14:05:00+00:00,1.335,1.335,1.335,1.335,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3383333333333332,1.3383333333333332,1.3383333333333332,1.3383333333333332,1.286787904254988,1.2844557105645842,1.2823927969738387,1.2823927969738387,1.2823927969738387,1.2823927969738387,1.2823927969738387,1.2823197721553636,1.2823197721553636,1.2823197721553636,1.2816342232392575,1.2803343938298384,1.2803343938298384,1.2800443970623074,1.2799262386430175,,1.2939880997943396,#000000
