date,Open,High,Low,Close,Volume,aVWAP_OB_bull_491,aVWAP_OB_bull_307,aVWAP_OB_bull_183,aVWAP_OB_bull_143,aVWAP_OB_bull_60,aVWAP_OB_bear_873,aVWAP_OB_bear_785,aVWAP_OB_bear_732,aVWAP_OB_bear_3,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-16 15:00:00+00:00,119.615,119.95,119.21,119.34,2138.0,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,2138.0,False,False,False,False
2024-12-16 16:00:00+00:00,119.34,119.66,119.09,119.535,1299.0,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1299.0,20.13953488372093,False,False,False,False,2124.9922480620153,False,False,False,False
2024-12-16 17:00:00+00:00,119.535,120.325,119.535,120.325,3955.0,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,50.0,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5254.0,101.2846583738958,False,False,False,False,2153.364461270356,False,False,False,False
2024-12-16 18:00:00+00:00,120.37,120.605,120.03,120.22,1626.0,,,,,,,,,120.285,,"rgba(38, 166, 154, 0.5)",,,,96.35908302831812,46.72317472548632,False,False,True,False,False,,,,-1.0,120.605,120.03,83.0,0,,,False,False,False,False,,,False,False,False,False,3628.0,155.96241560840903,False,False,False,False,2145.188268072366,False,False,False,False
2024-12-16 19:00:00+00:00,120.22,120.23,119.79,119.79,1337.0,,,,,,,,,120.12782090223872,,"rgba(38, 166, 154, 0.5)",,,,83.99184225724103,35.81111304981785,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2291.0,189.06377350595307,False,False,False,False,2132.658217404577,False,False,False,False
2024-12-16 20:00:00+00:00,119.75,119.835,119.36,119.41,5443.0,,,,,,,,,119.7439612578317,,"rgba(38, 166, 154, 0.5)",,,,70.8146290108117,24.810164917389883,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3152.0,137.26433515702357,False,False,False,False,2183.981345816909,False,False,False,False
2024-12-17 15:00:00+00:00,119.025,119.625,118.44,118.65,3088.0,,,,,,,,,119.51856432341512,,#000000,,,,56.69855779098557,13.338689056244128,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6240.0,38.392019883271246,False,False,False,False,2197.9971389050193,False,False,False,False
2024-12-17 16:00:00+00:00,118.62,119.135,118.32,118.855,4132.0,,,,,,,,,119.3206206536115,,"rgba(239, 83, 80, 0.5)",,,,49.63459081235625,8.408054554422833,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2108.0,5.1146242261662636,False,False,False,False,2227.981679387112,False,False,False,False
2024-12-17 17:00:00+00:00,118.855,118.94,118.535,118.87,3208.0,,,,,,,,,119.22882048423065,,"rgba(239, 83, 80, 0.5)",,,,45.09804492381807,5.339557490212947,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1100.0,22.08959129242725,False,False,False,False,2243.175761877234,False,False,False,False
2024-12-17 18:00:00+00:00,118.87,119.03,118.58,119.03,2716.0,,,,,,,,,119.18485777262181,,"rgba(239, 83, 80, 0.5)",,,,43.94932350054602,4.835598954182416,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3816.0,80.90990770649815,False,False,False,False,2250.5063702202224,False,False,False,False
2024-12-17 19:00:00+00:00,119.125,119.335,118.97,119.25,2539.0,,,,,,,,,119.18487276350201,,"rgba(239, 83, 80, 0.5)",,,,45.512790884134375,4.835598954182416,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6355.0,178.18262231569972,False,False,False,False,2254.9791396741725,False,False,False,False
2024-12-17 20:00:00+00:00,119.25,119.445,118.98,118.99,3416.0,,,,,,,,,119.17909277101134,,"rgba(239, 83, 80, 0.5)",,,,44.32810066926701,4.835598954182416,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2939.0,220.98599251235555,False,False,False,False,2272.9794630900765,False,False,False,False
2024-12-18 15:00:00+00:00,119.355,119.84,119.24,119.84,3359.0,,,,,,,,,119.22925436322792,,#000000,,,,50.031752706682035,4.835598954182416,False,False,False,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6298.0,315.2032639462725,False,False,False,False,2289.816990794106,False,False,False,False
2024-12-18 16:00:00+00:00,119.84,120.0,119.305,119.44,3043.0,,,,,,,,,119.26088177465813,119.58166666666666,#000000,,119.58166666666666,,50.7442700783468,4.835598954182416,False,False,False,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3255.0,360.7815079160977,False,False,False,False,2301.4942467507867,False,False,False,False
2024-12-18 17:00:00+00:00,119.485,119.54,119.06,119.06,1009.0,,,,,,,,,119.25970037614083,119.49160702533727,#000000,,119.49160702533727,,48.80455613734404,4.835598954182416,False,False,False,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2246.0,390.00970159181713,False,False,False,False,2281.4555762585264,False,False,False,False
2024-12-18 18:00:00+00:00,119.06,119.425,119.05,119.27,3515.0,,,,,,,,,119.25866071660899,119.37860226421743,#000000,,119.37860226421743,,48.97033737432205,4.835598954182416,False,False,False,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5761.0,473.28086900899825,False,False,False,False,2300.580296006456,False,False,False,False
2024-12-18 19:00:00+00:00,119.03,119.03,116.68,116.78,3633.0,,,,,,,,,119.106480125523,118.7681494047619,"rgba(239, 83, 80, 0.5)",,118.7681494047619,,40.624289145498295,-0.07185269502667069,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2128.0,498.93542917940135,False,False,False,False,2321.237965835813,False,False,False,False
2024-12-18 20:00:00+00:00,116.9,116.91,115.06,115.5,6405.0,,,,,,,,,118.67262435783697,117.69677496923221,"rgba(239, 83, 80, 0.5)",,117.69677496923221,,33.230727278092836,-7.07747518488987,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4277.0,424.88991864948815,False,False,False,False,2384.5521059003745,False,False,False,False
2024-12-19 15:00:00+00:00,117.0,117.28,116.67,117.17,7825.0,,,,,,,,,118.4456856858635,117.49468042993838,"rgba(239, 83, 80, 0.5)",,117.49468042993838,,35.148156573690805,-7.07747518488987,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3548.0,473.31022998825574,False,False,False,False,2468.9001352662603,False,False,False,False
