date,Open,High,Low,Close,Volume,aVWAP_peak_200,aVWAP_peak_149,aVWAP_peak_148,aVWAP_peak_126,aVWAP_peak_115,aVWAP_peak_114,aVWAP_peak_75,aVWAP_valley_167,Peaks_avg,Valleys_avg,color
2025-07-09 13:30:00+00:00,78.915,78.915,78.915,78.915,0.0,,,,,,,,,,,#000000
2025-07-09 13:35:00+00:00,78.915,78.925,78.915,78.925,12.0,,,,,,,,,,,#000000
2025-07-09 13:40:00+00:00,78.925,78.925,78.925,78.925,0.0,,,,,,,,,,,#000000
2025-07-09 13:45:00+00:00,78.925,78.925,78.74,78.74,4.0,,,,,,,,,,,#000000
2025-07-09 13:50:00+00:00,78.74,78.74,78.61,78.62,461.0,,,,,,,,,,,#000000
2025-07-09 13:55:00+00:00,78.62,78.7,78.62,78.7,1.0,,,,,,,,,,,#000000
2025-07-09 14:00:00+00:00,78.76,78.76,78.76,78.76,94.0,,,,,,,,,,,#000000
2025-07-09 14:05:00+00:00,78.76,78.76,78.76,78.76,0.0,,,,,,,,,,,#000000
2025-07-09 14:10:00+00:00,78.76,78.94,78.665,78.94,159.0,,,,,,,,,,,#000000
2025-07-09 14:15:00+00:00,78.94,78.94,78.845,78.94,37.0,,,,,,,,,,,#000000
2025-07-09 14:20:00+00:00,78.94,78.94,78.8,78.8,81.0,,,,,,,,,,,#000000
2025-07-09 14:25:00+00:00,78.8,78.8,78.8,78.8,0.0,,,,,,,,,,,#000000
2025-07-09 14:30:00+00:00,78.8,78.8,78.65,78.72,101.0,,,,,,,,,,,#000000
2025-07-09 14:35:00+00:00,78.72,78.75,78.72,78.75,201.0,,,,,,,,,,,#000000
2025-07-09 14:40:00+00:00,78.795,78.795,78.65,78.7,369.0,,,,,,,,,,,#000000
2025-07-09 14:45:00+00:00,78.7,78.715,78.7,78.715,84.0,,,,,,,,,,,#000000
2025-07-09 14:50:00+00:00,78.78,78.78,78.715,78.715,19.0,,,,,,,,,,,#000000
2025-07-09 14:55:00+00:00,78.715,78.715,78.715,78.715,0.0,,,,,,,,,,,#000000
2025-07-09 15:00:00+00:00,78.715,78.73,78.715,78.73,3.0,,,,,,,,,,,#000000
2025-07-09 15:05:00+00:00,78.725,78.725,78.55,78.57,408.0,,,,,,,,,,,#000000
2025-07-09 15:10:00+00:00,78.41,78.41,78.41,78.41,100.0,,,,,,,,,,,#000000
2025-07-09 15:15:00+00:00,78.41,78.41,78.35,78.37,511.0,,,,,,,,,,,#000000
2025-07-09 15:20:00+00:00,78.37,78.37,78.37,78.37,0.0,,,,,,,,,,,#000000
2025-07-09 15:25:00+00:00,78.37,78.43,78.37,78.43,42.0,,,,,,,,,,,#000000
2025-07-09 15:30:00+00:00,78.37,78.41,78.37,78.41,192.0,,,,,,,,,,,#000000
2025-07-09 15:35:00+00:00,78.4,78.4,78.32,78.32,42.0,,,,,,,,,,,#000000
2025-07-09 15:40:00+00:00,78.32,78.41,78.32,78.41,100.0,,,,,,,,,,,#000000
2025-07-09 15:45:00+00:00,78.41,78.49,78.41,78.49,147.0,,,,,,,,,,,#000000
2025-07-09 15:50:00+00:00,78.49,78.49,78.49,78.49,0.0,,,,,,,,,,,#000000
2025-07-09 15:55:00+00:00,78.49,78.49,78.47,78.47,1.0,,,,,,,,,,,#000000
2025-07-09 16:00:00+00:00,78.425,78.555,78.425,78.555,118.0,,,,,,,,,,,#000000
2025-07-09 16:05:00+00:00,78.555,78.555,78.48,78.48,20.0,,,,,,,,,,,#000000
2025-07-09 16:10:00+00:00,78.48,78.48,78.435,78.45,304.0,,,,,,,,,,,#000000
2025-07-09 16:15:00+00:00,78.45,78.45,78.43,78.43,119.0,,,,,,,,,,,#000000
2025-07-09 16:20:00+00:00,78.43,78.43,78.28,78.28,144.0,,,,,,,,,,,#000000
