date,Close,High,Low,Open,Volume,aVWAP_peak_445,aVWAP_peak_395,aVWAP_peak_370,aVWAP_peak_352,aVWAP_peak_337,aVWAP_peak_301,aVWAP_peak_268,aVWAP_peak_217,aVWAP_peak_173,aVWAP_peak_154,aVWAP_peak_153,aVWAP_peak_104,aVWAP_peak_84,aVWAP_peak_60,aVWAP_peak_20,aVWAP_valley_460,aVWAP_valley_459,aVWAP_valley_434,aVWAP_valley_418,aVWAP_valley_384,aVWAP_valley_346,aVWAP_valley_285,aVWAP_valley_248,aVWAP_valley_230,aVWAP_valley_202,aVWAP_valley_165,aVWAP_valley_141,aVWAP_valley_140,aVWAP_valley_115,aVWAP_valley_90,aVWAP_valley_78,aVWAP_valley_73,aVWAP_valley_49,aVWAP_valley_17,aVWAP_OB_bear_395,aVWAP_OB_bear_173,aVWAP_OB_bear_120,Peaks_Valleys_avg,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore
2022-01-26 00:00:00+00:00,2.12,2.3147,2.1,2.28,109605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,
2022-01-27 00:00:00+00:00,2.425,2.5,1.72,2.15,1445268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.215,,,,2.215,,2.215,#000000,,2.215,
2022-01-28 00:00:00+00:00,2.22,2.64,2.1501,2.52,480708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.245375333649017,,,,2.245375333649017,,2.245375333649017,#000000,,2.245375333649017,
2022-01-31 00:00:00+00:00,2.75,2.76,2.21,2.21,284216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2875485524636168,,,,2.2875485524636168,,2.2875485524636168,#000000,,2.2875485524636168,
2022-02-01 00:00:00+00:00,2.77,3.09,2.73,2.98,632962,,,,,,,,,,,,,,,2.8633333333333333,,,,,,,,,,,,,,,,,,,2.415733619635095,,,,2.639533476484214,2.8633333333333333,2.415733619635095,#000000,,2.639533476484214,
2022-02-02 00:00:00+00:00,2.66,2.81,2.57,2.77,398927,,,,,,,,,,,,,,,2.7924568953960485,,,,,,,,,,,,,,,,,,,2.4482506956488748,,,,2.620353795522462,2.7924568953960485,2.4482506956488748,#000000,,2.620353795522462,
2022-02-03 00:00:00+00:00,2.48,2.59,2.46,2.58,123418,,,,,,,,,,,,,,,2.7622828679591946,,,,,,,,,,,,,,,,,,,2.450515137160938,,,,2.6063990025600665,2.7622828679591946,2.450515137160938,#000000,,2.6063990025600665,
2022-02-04 00:00:00+00:00,2.61,2.67,2.44,2.44,85871,,,,,,,,,,,,,,,2.7492103791720446,,,,,,,,,,,,,,,,,,,2.453570886420948,,,,2.6013906327964964,2.7492103791720446,2.453570886420948,#000000,,2.6013906327964964,
2022-02-07 00:00:00+00:00,2.69,2.77,2.61,2.67,237563,,,,,,,,,,,,,,,2.739698101290219,,,,,,,,,,,,,,,,,,,2.4687966466907008,,,,2.60424737399046,2.739698101290219,2.4687966466907008,#000000,,2.60424737399046,
2022-02-08 00:00:00+00:00,2.71,2.81,2.57,2.7,195643,,,,,,,,,,,,,,,2.734670103552511,,,,,,,,,,,,,,,,,,,2.480273104949764,,,,2.6074716042511374,2.734670103552511,2.480273104949764,#000000,,2.6074716042511374,
2022-02-09 00:00:00+00:00,2.69,2.76,2.59,2.76,192538,,,,,,,,,,,,,,,2.729031907421235,,,,,,,,,,,,,,,,,,,2.4897050258916806,,,,2.609368466656458,2.729031907421235,2.4897050258916806,#000000,,2.609368466656458,
2022-02-10 00:00:00+00:00,2.56,2.748,2.5453,2.65,86964,,,,,,,,,,,,,,,2.72407968892078,,,,,,,,,,,,,,,,,,,2.492379508100793,,,,2.6082295985107864,2.72407968892078,2.492379508100793,#000000,,2.6082295985107864,
2022-02-11 00:00:00+00:00,2.42,2.7,2.4,2.65,176413,,,,,,,,,,,,,,,2.7060754165182135,,,,,,,,,,,,,,,,,,,2.492960189066168,,,,2.5995178027921906,2.7060754165182135,2.492960189066168,#000000,,2.5995178027921906,
2022-02-14 00:00:00+00:00,2.33,2.4726,2.27,2.45,138351,,,,,,,,,,,,,,,2.684819980135029,,,,,,,,,,,,,,,,,,,2.4887768664757544,,,,2.5867984233053916,2.684819980135029,2.4887768664757544,#000000,,2.5867984233053916,
2022-02-15 00:00:00+00:00,2.41,2.42,2.27,2.42,120578,,,,,,,,,,,,,,,2.668763626270355,,,,,,,,,,,,,,,,,,,2.4855756359569976,,,,2.5771696311136765,2.668763626270355,2.4855756359569976,#000000,,2.5771696311136765,
2022-02-16 00:00:00+00:00,2.375,2.42,2.33,2.38,27869,,,,,,,,,,,,,,,2.66537654726586,,,,,,,,,,,,,,,,,,,2.484909666660832,,,,2.575143106963346,2.66537654726586,2.484909666660832,#000000,,2.575143106963346,
2022-02-17 00:00:00+00:00,2.23,2.41,2.2085,2.35,58350,,,,,,,,,,,,,,,2.65635942973801,,,,,,,,,,,,,,,,,,,2.4823932214012503,,,,2.56937632556963,2.65635942973801,2.4823932214012503,#000000,,2.56937632556963,
2022-02-18 00:00:00+00:00,2.17,2.27,2.15,2.22,109678,,,,,,,,,,,,,,,2.6368562401947044,,,,,,,,,,,,,,,,,,,2.4758581128630284,,,,2.5563571765288664,2.6368562401947044,2.4758581128630284,#000000,,2.5563571765288664,
2022-02-22 00:00:00+00:00,2.0,2.15,1.97,2.11,199187,,,,,,,,,,,,,,,2.594157719369573,,,,,,,,,,,,,,,,,,,2.4584755519667216,,,,2.526316635668147,2.594157719369573,2.4584755519667216,#000000,,2.526316635668147,
2022-02-23 00:00:00+00:00,1.98,2.11,1.93,1.99,243554,,,,,,,,,,,,,,,2.546901402263729,,,,,,,,,,,,,,,,,,,2.437467792745581,,,,2.492184597504655,2.546901402263729,2.437467792745581,#000000,,2.492184597504655,
2022-02-24 00:00:00+00:00,1.92,1.96,1.73,1.84,201809,,,,,,,,,,,,,,,2.504604640177934,,,,,,,,,,,,,,,,,,,2.4164157876531416,,,,2.460510213915538,2.504604640177934,2.4164157876531416,#000000,,2.460510213915538,
2022-02-25 00:00:00+00:00,1.96,1.99,1.875,1.91,52865,,,,,,,,,,,,,,,2.4955385767119367,,,,,,,,,,,,,,,,,,,2.4118465473769097,,,,2.453692562044423,2.4955385767119367,2.4118465473769097,#000000,,2.453692562044423,
2022-02-28 00:00:00+00:00,2.03,2.0799,1.91,1.94,39813,,,,,,,,,,,,,,,2.489679842117921,,,,,,,,,,,,,,,,,,,2.4089305740426274,,,,2.449305208080274,2.489679842117921,2.4089305740426274,#000000,,2.449305208080274,
2022-03-01 00:00:00+00:00,2.01,2.09,1.966,2.09,52568,,,,,,,,,,,,,,,2.482395228954989,,,,,,,,,,,,,,,,,,,2.4052887199894912,,,,2.44384197447224,2.482395228954989,2.4052887199894912,#000000,,2.44384197447224,
2022-03-02 00:00:00+00:00,2.02,2.05,1.96,2.01,52501,,,,,,,,,,,,,,,2.4751591133219084,,,,,,,,,,,,,,,,,,,2.4016075433271356,,,,2.438383328324522,2.4751591133219084,2.4016075433271356,#000000,,2.438383328324522,
2022-03-03 00:00:00+00:00,1.92,2.035,1.9,2.02,33444,,,,,,,,,,,,,,,2.470100355951372,,,,,,,,,,,,,,,,,,,2.3989541014686617,,,,2.434527228710017,2.470100355951372,2.3989541014686617,#000000,,2.434527228710017,
2022-03-04 00:00:00+00:00,1.83,1.925,1.79,1.9,107429,,,,,,,,,,,,,,,2.4513811050282186,,,,,,,,,,,,,,,,,,,2.388717401360137,,,,2.4200492531941777,2.4513811050282186,2.388717401360137,#000000,,2.4200492531941777,
2022-03-07 00:00:00+00:00,1.66,1.89,1.66,1.8,212549,,,,,,,,,,,,,,,2.411201759051683,,,,,,,,,,,,,,,,,,,2.365584051534103,,,,2.3883929052928927,2.411201759051683,2.365584051534103,#000000,,2.3883929052928927,
2022-03-08 00:00:00+00:00,1.72,1.8414,1.62,1.66,170878,,,,,,,,,,,,,,,2.3816216811894497,,,,,,,,,,,,,,,,,,,2.347878971290414,,,,2.364750326239932,2.3816216811894497,2.347878971290414,#000000,,2.364750326239932,
2022-03-09 00:00:00+00:00,1.85,1.8757,1.75,1.81,51376,,,,,,,,,,,,,,,2.37448095973835,,,,,,,,,,,,,,,,,,,2.343557357089937,,,,2.359019158414143,2.37448095973835,2.343557357089937,#000000,,2.359019158414143,
2022-03-10 00:00:00+00:00,1.77,1.8424,1.75,1.77,75149,,,,,,,,,,,,,,,2.3636641707822017,,,,,,,,,,,,,,,,,,,2.3369118828642,,,,2.350288026823201,2.3636641707822017,2.3369118828642,#000000,,2.350288026823201,
2022-03-11 00:00:00+00:00,1.7,1.8,1.68,1.8,84548,,,,,,,,,,,,,,,2.350726501505199,,,,,,,,,,,,,,,,,,,2.3288159911670934,,,,2.339771246336146,2.350726501505199,2.3288159911670934,#000000,,2.339771246336146,
2022-03-14 00:00:00+00:00,1.63,1.68,1.61,1.67,70048,,,,,,,,,,,,,,,2.3389649100695054,,,,,,,,,,,,,,,,,,,2.3213272560369456,,,,2.3301460830532257,2.3389649100695054,2.3213272560369456,#000000,,2.3301460830532257,
2022-03-15 00:00:00+00:00,1.66,1.69,1.58,1.63,44546,,,,,,,,,,,,,,,2.331720396134184,,,,,,,,,,,,,,,,,,1.6433333333333333,2.316671912653833,,,,2.097241880707117,2.331720396134184,1.9800026229935832,#000000,,2.097241880707117,
2022-03-16 00:00:00+00:00,1.78,1.8,1.63,1.75,110604,,,,,,,,,,,,,,,2.3167214381381194,,,,,,,,,,,,,,,,,,1.7098692018476742,2.30694940559664,,,,2.1111800151941447,2.3167214381381194,2.008409303722157,#000000,,2.1111800151941447,
2022-03-17 00:00:00+00:00,1.84,1.87,1.79,1.82,42596,,,,,,,,,,,,,,,2.3120741102744278,,,,,,,,,,,,,,,,,,1.7364643195479723,2.3039114872833983,,,,2.117483305701933,2.3120741102744278,2.0201879034156853,#000000,,2.117483305701933,
2022-03-18 00:00:00+00:00,1.93,1.95,1.78,1.84,85147,,,,,,,,,,,,,,,2.304052789364421,,,,,,,,,,,,,,,,,,1.7816732121332093,2.2986293693747535,,,,2.128118456957461,2.304052789364421,2.0401512907539816,#000000,,2.128118456957461,
2022-03-21 00:00:00+00:00,2.01,2.03,1.8594,1.99,147566,,,,,,,,,,,,,,,2.2933701799640396,,,,,,,,,,,,,,,,,,1.8450224066248662,2.2914982186982824,,,,2.1432969350957296,2.2933701799640396,2.0682603126615744,#000000,,2.1432969350957296,
2022-03-22 00:00:00+00:00,2.07,2.09,2.0116,2.05,67441,,,,,,,,,,,,,,,2.2900033614522424,,,,,,,,,,,,,,,,,,1.8737620512820512,2.2892216801386747,,,,2.1509956976243227,2.2900033614522424,2.0814918657103627,#000000,,2.1509956976243227,
2022-03-23 00:00:00+00:00,2.02,2.07,1.985,2.07,85055,,,,,,,,,,,,,,,2.2853229614628074,,,,,,,,,,,,,,,,,,1.8958281519728506,2.2860230739630047,,,,2.1557247291328876,2.2853229614628074,2.0909256129679274,#000000,,2.1557247291328876,
2022-03-24 00:00:00+00:00,2.18,2.23,1.98,1.99,109428,,,,,,,,,,,,,,,2.2818720170742757,,,,,,,,,,,,,,,,,,1.9328379528863837,2.2836303209473265,,,,2.166113430302662,2.2818720170742757,2.108234136916855,#000000,,2.166113430302662,
2022-03-25 00:00:00+00:00,2.2,2.24,2.12,2.24,47650,,,,,,,,,,,,,,,2.2809597612796564,,,,,,,,,,,,,,,,,,1.949181735138838,2.2829870974491677,,,,2.1710428646225544,2.2809597612796564,2.1160844162940027,#000000,,2.1710428646225544,
2022-03-28 00:00:00+00:00,2.17,2.26,2.08,2.26,44718,,,,,,,,,,,,,,,2.2799708612999243,,,,,,,,,,,,,,,,,,1.9617647725202005,2.2822880511542536,,,,2.1746745616581262,2.2799708612999243,2.122026411837227,#000000,,2.1746745616581262,
2022-03-29 00:00:00+00:00,2.48,2.52,2.16,2.16,147143,,,,,,,,,,,,,,,2.283010617417047,,,,,,,,,,,,,,,,,,2.028855385197601,2.284370590880717,,,,2.198745531165122,2.283010617417047,2.156612988039159,#000000,,2.198745531165122,
2022-03-30 00:00:00+00:00,2.48,2.62,2.43,2.53,88398,,,,,,,,,,,,,,2.5100000000000002,2.2868303188794243,,,,,,,,,,,,,,,,,,2.070541707994705,2.2870430167984512,,,,2.288603760918145,2.398415159439712,2.178792362396578,#000000,,2.288603760918145,
2022-03-31 00:00:00+00:00,2.5,2.58,2.45,2.53,66532,,,,,,,,,,,,,,2.5100000000000002,2.2896214569759095,,,,,,,,,,,,,,,,,,2.097443983877181,2.28901301039413,,,,2.2965196128118053,2.399810728487955,2.1932284971356557,#000000,,2.2965196128118053,
2022-04-01 00:00:00+00:00,2.35,2.5,2.25,2.5,100002,,,,,,,,,,,,,,2.453774732085419,2.291043070557753,,,,,,,,,,,,,,,,,,2.120128696484011,2.2900307905259782,,,,2.2887443224132906,2.3724089013215863,2.205079743504995,#000000,,2.2887443224132906,
2022-04-04 00:00:00+00:00,2.385,2.43,2.32,2.42,84120,,,,,,,,,,,,,,2.435057454313793,2.2923772163443523,,,,,,,,,,,,,,,,,,2.137218465877648,2.290993718733988,,,,2.2889117138174453,2.3637173353290724,2.2141060923058182,#000000,,2.2889117138174453,
2022-04-05 00:00:00+00:00,2.31,2.4,2.29,2.37,90207,,,,,,,,,,,,,,2.4136805518346733,2.29303766165844,,,,,,,,,,,,,,,,,,2.15021548667441,2.2914831136094276,,,,2.2871042034442377,2.3533591067465567,2.2208493001419187,#000000,,2.2871042034442377,
2022-04-06 00:00:00+00:00,2.19,2.26,2.14,2.21,84324,,,,,,,,,,,,,,2.3780495460324818,2.2916065362935987,,,,,,,,,,,,,,,,,,2.152925283718339,2.290469576192992,,,,2.2782627355593528,2.33482804116304,2.2216974299556655,#000000,,2.2782627355593528,
2022-04-07 00:00:00+00:00,2.19,2.29,2.09,2.15,107843,,,,,,,,,,,,,,2.345415206315796,2.289712784995284,,,,,,,,,,,,,,,,,,2.1554992856161856,2.2891145912648114,,,,2.269935467048019,2.31756399565554,2.2223069384404983,#000000,,2.269935467048019,
2022-04-08 00:00:00+00:00,2.21,2.37,2.16,2.2,83522,,,,,,,,,,,,,,2.333715512822695,2.2891002652612538,,,,,,,,,,,,,,,,,,2.160151220256241,2.2886758054320215,,,,2.267910700943053,2.3114078890419743,2.2244135128441314,#000000,,2.267910700943053,
2022-04-11 00:00:00+00:00,2.01,2.33,2.0,2.33,159097,,,,,,,,,,,,,,2.293136441581939,2.2844618504754917,,,,,,,,,,,,,,,,,,2.1560037601499826,2.285289890962151,,,,2.254722985792391,2.2887991460287154,2.2206468255560665,#000000,,2.254722985792391,
2022-04-12 00:00:00+00:00,1.95,2.12,1.93,2.03,214230,,,,,,,,,,,,,,2.2348965492723716,2.2747004945422713,,,,,,,,,,,,,,,,,,2.1393779513065816,2.2780597740336086,,,,2.2317586922887083,2.2547985219073214,2.208718862670095,#000000,,2.2317586922887083,
2022-04-13 00:00:00+00:00,1.98,2.0965,1.93,1.94,33433,,,,,,,,,,,,,,2.2278975367932348,2.273248777293516,,,,,,,,,,,,,,,,,,2.137133196760752,2.276972896598106,,,,2.228813101861402,2.2505731570433753,2.2070530466794294,#000000,,2.228813101861402,
2022-04-14 00:00:00+00:00,1.94,2.1,1.94,1.97,38975,,,,,,,,,,,,,,2.219952568604907,2.271521306368645,,,,,,,,,,,,,,,,,,2.134442011908003,2.275676232853821,,,,2.225398029933844,2.245736937486776,2.205059122380912,#000000,,2.225398029933844,
2022-04-18 00:00:00+00:00,1.9,1.94,1.8389,1.92,49413,,,,,,,,,,,,,,2.2064891836986376,2.2685824200833973,,,,,,,,,,,,,,,,,,2.128845352808096,2.2734708949342224,,,,2.2193469628810885,2.2375358018910174,2.201158123871159,#000000,,2.2193469628810885,
2022-04-19 00:00:00+00:00,1.86,1.93,1.82,1.89,55508,,,,,,,,,,,,,,2.1916136006256752,2.265136417297254,,,,,,,,,,,,,,,,,1.87,2.122277123788608,2.2708759378862617,,,,2.14398061591956,2.2283750089614647,2.087717687224957,#000000,,2.14398061591956,
2022-04-20 00:00:00+00:00,2.02,2.1,1.93,1.99,82442,,,,,,,,,,,,,,2.180834468122421,2.261986328607306,,,,,,,,,,,,,,,,,1.957651274616407,2.1184414553101254,2.2684706147058455,,,,2.1574768282724213,2.2214103983648634,2.1148544482107927,#000000,0.362506638646885,2.1574768282724213,-0.37923947761501936
2022-04-21 00:00:00+00:00,1.93,2.1,1.91,1.93,175097,,,,,,,,,,,,,,2.1575944221619063,2.2545925209647377,,,,,,,,,,,,,,,,,1.9701516172757871,2.1085272153618395,2.262787679281476,,,,2.1507306910091493,2.206093471563322,2.113822170639701,"rgba(239, 83, 80, 0.5)",0.3599792536564618,2.1507306910091493,-0.6131761449225037
2022-04-22 00:00:00+00:00,1.9,1.95,1.87,1.95,85356,,,,,,,,,,,,,,2.144195483846617,2.250201492880036,,,,,,,,,,,,,,,,,1.9565502602473712,2.101717992844063,2.259400226331193,,,,2.142413091229856,2.1971984883633264,2.1058894931408756,"rgba(239, 83, 80, 0.5)",0.3510647639232235,2.142413091229856,-0.6905081800885916
2022-04-25 00:00:00+00:00,1.9,1.9646,1.87,1.87,61499,,,,,,,,,,,,,,2.1355759014167486,2.247149688942746,,,,,,,,,,,,,,,,,1.9505305082387119,2.0972053949521556,2.2570323636962795,,,,2.137498771449328,2.191362795179747,2.1015894222957154,"rgba(239, 83, 80, 0.5)",0.3466815398749842,2.137498771449328,-0.685063218350108
2022-04-26 00:00:00+00:00,1.88,1.93,1.82,1.89,86099,,,,,,,,,,,,,,2.12280924171643,2.2425340061271917,,,,,,,,,,,,,,,,1.8766666666666665,1.9388829052205645,2.0901149439511433,2.253441856866395,,,,2.0874082700913985,2.182671623921811,2.0397765931761924,"rgba(239, 83, 80, 0.5)",0.3427502965217768,2.0874082700913985,-0.6051293673446052
2022-04-27 00:00:00+00:00,2.14,2.1479,1.86,1.88,84591,,,,,,,,,,,,,,2.1194125841395874,2.240197356415086,,,,,,,,,,,,,,,,1.962220748921046,1.953694847751531,2.0888651794468602,2.251565984362229,,,,2.102659450172723,2.1798049702773366,2.0640866901204165,#000000,0.33694691751850975,2.102659450172723,0.11082027430990139
2022-04-28 00:00:00+00:00,2.16,2.16,1.99,2.16,144773,,,,,,,,,,,,,,2.118234205332325,2.2374223331995373,,,,,,,,,,,,,,,,2.0269804582470847,1.9816347373172638,2.0895856274288254,2.2492708837741886,,,,2.1171880408832044,2.177828269265931,2.086867926691841,#000000,0.33303710260526814,2.1171880408832044,0.1285501188362743
2022-04-29 00:00:00+00:00,2.28,2.45,2.09,2.13,211186,,,,,,,,,,,,,,2.1332136530648675,2.2384539621382866,,,,,,,,,,,,,,,,2.125767844680866,2.044077185501138,2.102028928004046,2.2498023497660498,,,,2.1488906538592087,2.1858338076015773,2.1304190769880247,#000000,0.32579424778821997,2.1488906538592087,0.4024298987194448
2022-05-02 00:00:00+00:00,2.35,2.4482,2.231,2.38,84829,,,,,,,,,,,,,,2.1410506811870347,2.2396473371952457,,,,,,,,,,,,,,,,2.155913233019013,2.0677503721368704,2.1084118904258116,2.2506225018059407,,,,2.1605660026283195,2.19034900919114,2.145674499346909,"rgba(38, 166, 154, 0.5)",0.317808118209715,2.1605660026283195,0.596064060411059
2022-05-03 00:00:00+00:00,2.48,2.5,2.3,2.32,86895,,,,,,,,,,,,,,2.1515743015411912,2.241807487579159,,,,,,,,,,,,,,,,2.1896017055355808,2.094676647341953,2.116816912143348,2.252194153527923,,,,2.1744452012781927,2.196690894560175,2.1633223546372014,"rgba(38, 166, 154, 0.5)",0.3118674932296303,2.1744452012781927,0.9797584081545332
2022-05-04 00:00:00+00:00,2.28,2.56,2.25,2.56,106433,,,,,,,,,,,,,2.3633333333333333,2.1607182939360157,2.243502787511508,,,,,,,,,,,,,,,,2.2125771534589287,2.1172857690207283,2.124541320452981,2.2533963077250165,,,,2.2107649950626445,2.255851471593619,2.176950137664414,#000000,0.3019744634510951,2.2107649950626445,0.229274370243456
2022-05-05 00:00:00+00:00,2.23,2.28,2.15,2.28,39151,,,,,,,,,,,,,2.32478759112723,2.1616452027958437,2.2433827986484967,,,,,,,,,,,,,,,,2.2129214978567235,2.1203699712673436,2.1256290582327684,2.253263954835384,,,,2.2060000106805417,2.2432718641905236,2.178046120548055,#000000,0.29508026087890143,2.2060000106805417,0.08133376745694162
2022-05-06 00:00:00+00:00,2.18,2.2,2.1134,2.2,54730,,,,,,,,,,,,,2.280984540937395,2.1617055536079404,2.2428235802213066,,,,,,,,,,,,,,,,2.2099706007022837,2.1221463820429385,2.1262380065790416,2.2527747194391354,,,,2.1995204833614346,2.2285045582555476,2.1777824271908495,#000000,0.2887927964463093,2.1995204833614346,-0.06759338737544844
2022-05-09 00:00:00+00:00,2.045,2.085,1.99,2.08,68702,,,,,,,,,,,,,2.219441287259246,2.158523146545725,2.2410353148384194,,,,,,,,,,,,,,,,2.1978996342043717,2.1181923034849475,2.124573422207088,2.2513132530372633,,,,2.187282623082438,2.206333249547797,2.1729946532334177,#000000,0.2857533113630621,2.187282623082438,-0.4979211698501075
2022-05-10 00:00:00+00:00,1.92,2.06,1.89,2.0,66202,,,,,,,,,,,,,2.16754608642734,2.1535619952041682,2.2386396680751943,,,,,,,,,,,,,,,,2.1824485467655967,2.111032363526311,2.121507413338673,2.2493759080068516,,,,2.174873140192019,2.1865825832355674,2.166091057909358,"rgba(239, 83, 80, 0.5)",0.28553076860440096,2.174873140192019,-0.8926293353174226
2022-05-11 00:00:00+00:00,1.74,1.94,1.73,1.94,186613,,,,,,,,,,,,,2.0372992546118063,2.130870107177668,2.2285421619231673,,,,,,,,,,,,,,,,2.1244682194398092,2.0768555680613807,2.1059318822943247,2.24125925469569,,,,2.1350323497434065,2.1322371745708804,2.137128731122801,"rgba(239, 83, 80, 1.0)",0.28916636939517937,2.1350323497434065,-1.3661075130197766
2022-05-12 00:00:00+00:00,1.76,1.79,1.67,1.74,35133,,,,,,,,,,,,,2.0185457719589297,2.1261596915734673,2.2264179293946893,,,,,,,,,,,,,,,1.7399999999999998,2.1137081430988913,2.069955802680171,2.1025901823797506,2.2395478562908266,,,,2.079615672172091,2.123707797642362,2.0531603968899277,"rgba(239, 83, 80, 1.0)",0.2923343143583241,2.079615672172091,-1.093322461557924
2022-05-13 00:00:00+00:00,1.85,1.9616,1.7885,1.79,26976,,,,,,,,,,,,,2.0115310246486513,2.123780886396215,2.225220976957335,,,,,,,,,,,,,,,1.795030014973675,2.108511836371723,2.0668086431544523,2.100947684484085,2.2385729886158185,,,,2.0838005069502445,2.120177629334067,2.0619742335199507,"rgba(239, 83, 80, 0.5)",0.2942253227384425,2.0838005069502445,-0.7946308114277646
2022-05-16 00:00:00+00:00,1.79,1.9,1.7745,1.9,34087,,,,,,,,,,,,,2.0010499493279963,2.120319034663151,2.223530593866826,,,,,,,,,,,,,,,1.804409639693958,2.1010799217056615,2.0621012027984733,2.098510422063312,2.237199564033352,,,,2.081025041019091,2.1149665259526578,2.0606601500589514,"rgba(239, 83, 80, 0.5)",0.29490893387498346,2.081025041019091,-0.9868301960036965
2022-05-17 00:00:00+00:00,1.86,1.88,1.69,1.83,57685,,,,,,,,,,,,,1.9847401659780108,2.1144191454661367,2.2206210883151485,,,,,,,,,,,,,,,1.8065052846030372,2.0888601934620734,2.0541717802434443,2.0943140478289877,2.2348320956462215,,,,2.0748079751928827,2.106593466586432,2.0557366803567527,"rgba(239, 83, 80, 0.5)",0.29629684409358786,2.0748079751928827,-0.7249755759296367
2022-05-18 00:00:00+00:00,1.83,1.9199,1.77,1.77,42029,,,,,,,,,,,,,1.9762626157160688,2.1106692939550533,2.2186797198120414,,,,,,,,,,,,,,,1.8136838279482073,2.0814732556606788,2.049372873028091,2.091646894615427,2.2332441390862403,,,,2.0718790774777256,2.1018705431610543,2.0538841980677285,"rgba(239, 83, 80, 0.5)",0.28889506807898335,2.0718790774777256,-0.8372558212437059
