date,Open,High,Low,Close,Volume,aVWAP_peak_851,aVWAP_peak_823,aVWAP_peak_785,aVWAP_peak_771,aVWAP_peak_770,aVWAP_peak_756,aVWAP_peak_739,aVWAP_peak_721,aVWAP_peak_702,aVWAP_peak_686,aVWAP_peak_649,aVWAP_peak_648,aVWAP_peak_634,aVWAP_peak_611,aVWAP_peak_521,aVWAP_peak_434,aVWAP_valley_887,aVWAP_valley_870,aVWAP_valley_839,aVWAP_valley_818,aVWAP_valley_817,aVWAP_valley_787,aVWAP_valley_763,aVWAP_valley_744,aVWAP_valley_726,aVWAP_valley_669,aVWAP_valley_645,aVWAP_valley_624,aVWAP_valley_588,aVWAP_valley_558,aVWAP_valley_557,aVWAP_valley_556,aVWAP_valley_506,aVWAP_valley_474,aVWAP_valley_388,aVWAP_valley_366,aVWAP_valley_335,aVWAP_valley_274,aVWAP_OB_bull_558,aVWAP_OB_bull_388,aVWAP_OB_bull_274,aVWAP_OB_bear_851,aVWAP_OB_bear_785,aVWAP_OB_bear_721,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-06 15:00:00+00:00,5.445,5.48,5.38,5.405,121872.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,121872.0,False,False,False,False
2025-01-06 16:00:00+00:00,5.405,5.43,5.36,5.415,91608.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,91608.0,1420.2790697674418,False,False,False,False,121402.79069767441,False,False,False,False
2025-01-06 17:00:00+00:00,5.415,5.495,5.4,5.465,43883.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,135491.0,3498.8948981431404,False,False,False,False,120200.93347755542,False,False,False,False
2025-01-06 18:00:00+00:00,5.465,5.465,5.415,5.42,20231.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,84.5909955611921,36.13189600507289,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,115260.0,5231.625209799836,False,False,False,False,118651.01202829099,False,False,False,False
2025-01-06 19:00:00+00:00,5.415,5.43,5.4,5.425,24683.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,75.16007672107446,28.56860931529549,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,139943.0,7320.173656159528,False,False,False,False,117194.1436247516,False,False,False,False
2025-01-06 20:00:00+00:00,5.425,5.44,5.375,5.395,76201.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,63.81725985767401,19.419017410683992,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,63742.0,8194.930653738451,False,False,False,False,116558.59101041435,False,False,False,False
2025-01-07 15:00:00+00:00,5.58,5.58,5.455,5.53,32980.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,67.57688757994518,19.419017410683992,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,96722.0,9567.443356781265,False,False,False,False,115262.79890172575,False,False,False,False
2025-01-07 16:00:00+00:00,5.535,5.585,5.525,5.55,12749.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,70.81152800678458,12.621486403240418,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,109471.0,11116.335707838918,False,False,False,False,113673.43767844318,False,False,False,False
2025-01-07 17:00:00+00:00,5.55,5.575,5.53,5.53,3006.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,70.6540455153258,12.621486403240418,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,106465.0,12594.609572833662,False,False,False,False,111957.66345087042,False,False,False,False
2025-01-07 18:00:00+00:00,5.53,5.54,5.48,5.495,14895.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,67.02580579991371,12.621486403240418,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,91570.0,13819.034230619187,False,False,False,False,110452.81595550808,False,False,False,False
2025-01-07 19:00:00+00:00,5.495,5.52,5.475,5.485,29323.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,63.68901893129549,12.621486403240418,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,62247.0,14569.855405338269,False,False,False,False,109194.98935154671,False,False,False,False
2025-01-07 20:00:00+00:00,5.485,5.49,5.44,5.485,35072.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,61.46449435221668,20.341677750962617,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,62247.0,15309.035941689614,False,False,False,False,108045.79571818939,False,False,False,False
2025-01-08 15:00:00+00:00,5.515,5.535,5.45,5.49,11776.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,60.38740825556676,18.988062178713136,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,74023.0,16219.329958097527,False,False,False,False,106553.24074581436,False,False,False,False
