date,Open,High,Low,Close,Volume,aVWAP_OB_bull_874,aVWAP_OB_bear_762,aVWAP_OB_bear_624,aVWAP_OB_bear_146,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-16 15:00:00+00:00,3.27,3.285,3.245,3.275,9926.0,,,,,,#000000,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,9926.0,False,False,False,False
2024-12-16 16:00:00+00:00,3.275,3.285,3.245,3.265,25405.0,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-25405.0,-393.87596899224803,False,False,False,False,10165.98449612403,False,False,False,False
2024-12-16 17:00:00+00:00,3.265,3.285,3.26,3.285,9915.0,,,,,,"rgba(239, 83, 80, 0.5)",,,,23.076923076923237,-84.61538461538485,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-15490.0,-627.9244035815154,False,False,False,False,10162.093263625982,False,False,False,False
2024-12-16 18:00:00+00:00,3.285,3.29,3.265,3.275,22934.0,,,,,,"rgba(239, 83, 80, 0.5)",,,,31.99361192440786,-74.28267234495638,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-38424.0,-1213.9100717430424,False,False,False,False,10360.107321554262,False,False,False,False
2024-12-16 19:00:00+00:00,3.275,3.285,3.26,3.275,9479.0,,,,,,"rgba(239, 83, 80, 0.5)",,,,37.93807115606427,-65.77535267500697,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-38424.0,-1790.810690785786,False,False,False,False,10346.446742925515,False,False,False,False
2024-12-16 20:00:00+00:00,3.275,3.28,3.235,3.245,27354.0,,,,,,"rgba(239, 83, 80, 0.5)",,,,33.33835561726568,-65.77535267500697,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-65778.0,-2782.8601374402697,False,False,False,False,10610.129739159227,False,False,False,False
2024-12-17 15:00:00+00:00,3.185,3.215,3.165,3.195,10877.0,,,,,,"rgba(239, 83, 80, 0.5)",,,,26.316953967065267,-65.77535267500697,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-76655.0,-3928.1646314334434,False,False,False,False,10614.267262583115,False,False,False,False
2024-12-17 16:00:00+00:00,3.195,3.195,3.15,3.155,13937.0,,,,,,"rgba(239, 83, 80, 0.5)",,,,20.38120925993779,-65.77535267500697,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-90592.0,-5271.789985984862,False,False,False,False,10665.782498822136,False,False,False,False
2024-12-17 17:00:00+00:00,3.155,3.175,3.15,3.155,13604.0,,,,,,"rgba(239, 83, 80, 0.5)",,,,16.424046121852808,-65.77535267500697,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-90592.0,-6594.583939690523,False,False,False,False,10711.33625853032,False,False,False,False
2024-12-17 18:00:00+00:00,3.155,3.17,3.135,3.155,23898.0,,,,,,"rgba(239, 83, 80, 0.5)",,,,13.785937363129484,-65.77535267500697,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-90592.0,-7896.869460005399,False,False,False,False,10915.780657622874,False,False,False,False
