date,Close,High,Low,Open,Volume,aVWAP_peak_175,aVWAP_peak_165,aVWAP_peak_164,aVWAP_peak_163,aVWAP_peak_152,aVWAP_peak_151,aVWAP_peak_150,aVWAP_peak_149,aVWAP_peak_148,aVWAP_peak_147,aVWAP_peak_146,aVWAP_peak_145,aVWAP_peak_144,aVWAP_peak_143,aVWAP_peak_142,aVWAP_peak_141,aVWAP_peak_140,aVWAP_peak_139,aVWAP_peak_138,aVWAP_peak_137,aVWAP_peak_136,aVWAP_peak_135,aVWAP_peak_134,aVWAP_peak_124,aVWAP_peak_123,aVWAP_peak_122,aVWAP_peak_121,aVWAP_peak_110,aVWAP_peak_109,aVWAP_peak_108,aVWAP_peak_107,aVWAP_peak_106,aVWAP_peak_105,aVWAP_peak_104,aVWAP_peak_103,aVWAP_peak_102,aVWAP_peak_101,aVWAP_peak_100,aVWAP_peak_99,aVWAP_peak_98,aVWAP_peak_97,aVWAP_peak_96,aVWAP_peak_77,aVWAP_peak_50,aVWAP_peak_17,aVWAP_peak_16,aVWAP_peak_15,aVWAP_peak_14,aVWAP_peak_13,aVWAP_peak_12,aVWAP_peak_10,aVWAP_valley_175,aVWAP_valley_174,aVWAP_valley_173,aVWAP_valley_172,aVWAP_valley_171,aVWAP_valley_170,aVWAP_valley_169,aVWAP_valley_168,aVWAP_valley_167,aVWAP_valley_166,aVWAP_valley_165,aVWAP_valley_164,aVWAP_valley_163,aVWAP_valley_162,aVWAP_valley_161,aVWAP_valley_160,aVWAP_valley_159,aVWAP_valley_158,aVWAP_valley_157,aVWAP_valley_156,aVWAP_valley_155,aVWAP_valley_154,aVWAP_valley_153,aVWAP_valley_152,aVWAP_valley_134,aVWAP_valley_133,aVWAP_valley_132,aVWAP_valley_131,aVWAP_valley_130,aVWAP_valley_129,aVWAP_valley_128,aVWAP_valley_127,aVWAP_valley_126,aVWAP_valley_115,aVWAP_valley_114,aVWAP_valley_113,aVWAP_valley_112,aVWAP_valley_111,aVWAP_valley_110,aVWAP_valley_98,Peaks_avg,Valleys_avg,color
2021-12-31 00:00:00+00:00,0.1001,0.2475,0.1001,0.2475,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000
2022-01-07 00:00:00+00:00,0.1001,0.1201,0.1001,0.1201,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000
2022-01-14 00:00:00+00:00,0.2475,0.248,0.17,0.21005,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000
2022-01-21 00:00:00+00:00,0.1001,0.2475,0.1001,0.2475,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000
2022-01-28 00:00:00+00:00,0.111,0.111,0.111,0.111,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000
2022-02-04 00:00:00+00:00,0.1201,0.1201,0.111,0.111,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000
2022-02-11 00:00:00+00:00,0.1201,0.1201,0.1201,0.1201,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000
2022-02-18 00:00:00+00:00,0.1201,0.1201,0.1201,0.1201,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000
2022-02-25 00:00:00+00:00,0.15,0.15,0.1201,0.1201,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000
2022-03-04 00:00:00+00:00,0.15,0.15,0.15,0.15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000
2022-03-11 00:00:00+00:00,0.29,0.51,0.15,0.15,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.31666666666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.31666666666666665,,#000000
2022-03-18 00:00:00+00:00,0.29,0.29,0.29,0.29,395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.30341719077568136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.30341719077568136,,#000000
2022-03-25 00:00:00+00:00,0.51,0.51,0.1002,0.29,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3734,0.3174840871021775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34544204355108876,,#000000
2022-04-01 00:00:00+00:00,0.51,0.51,0.51,0.51,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.51,0.4189333333333334,0.3350654490106545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.42133292744799594,,#000000
2022-04-08 00:00:00+00:00,0.51,0.51,0.2,0.2,1196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4066666666666666,0.41463991769547315,0.409126559714795,0.3724443474465299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4007193728808661,,#000000
2022-04-15 00:00:00+00:00,0.51,0.51,0.51,0.51,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.51,0.4075234936428966,0.4153700867789688,0.40979637007525455,0.37304215558452847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4231464212163297,,#000000
2022-04-22 00:00:00+00:00,0.51,0.51,0.51,0.51,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.51,0.4075234936428966,0.4153700867789688,0.40979637007525455,0.37304215558452847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4231464212163297,,#000000
2022-04-29 00:00:00+00:00,0.51,0.51,0.51,0.51,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.51,0.51,0.51,0.4083662280701754,0.4160891590678824,0.41045734388742305,0.3736347901341411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4483639315942317,,#000000
2022-05-06 00:00:00+00:00,0.2225,0.2225,0.121,0.121,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1918481848184819,0.1918481848184819,0.19496732026143795,0.3092238267148015,0.3178929188255613,0.3223052464228935,0.31777005939796643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26369367732280347,,#000000
2022-05-13 00:00:00+00:00,0.5,0.5,0.13,0.13,800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27353591160220997,0.27353591160220997,0.27483516483516485,0.3271131741821397,0.3329824561403509,0.33542018496180137,0.32923133057650206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3066648762714827,,#000000
2022-05-20 00:00:00+00:00,0.1359,0.5,0.1359,0.5,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2726841186736475,0.2726841186736475,0.27392013888888894,0.3248716302952503,0.3306281094527363,0.333132318501171,0.3275223620676007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3050632566504204,,#000000
2022-05-27 00:00:00+00:00,0.1359,0.1359,0.1059,0.1059,5200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1653314580403188,0.1653314580403188,0.16581554307116103,0.20045454545454547,0.20413260456273766,0.20806174558960072,0.21611695533595437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18932061572780526,,#000000
2022-06-03 00:00:00+00:00,0.106,0.49,0.106,0.49,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16811156095366622,0.16811156095366622,0.16857232704402514,0.2016225626740947,0.20516062413951355,0.20893449977568415,0.21666941269350906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19102607831916557,,#000000
2022-06-10 00:00:00+00:00,0.19,0.49,0.19,0.49,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17435424669227487,0.17435424669227487,0.17478346121057117,0.20554347826086958,0.20888328214129004,0.21241519965650493,0.21957043483994326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19570062135624694,,#000000
2022-06-17 00:00:00+00:00,0.19,0.19,0.19,0.19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17435424669227487,0.17435424669227487,0.17478346121057117,0.20554347826086958,0.20888328214129004,0.21241519965650493,0.21957043483994326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19570062135624694,,#000000
2022-06-24 00:00:00+00:00,0.19,0.19,0.19,0.19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17435424669227487,0.17435424669227487,0.17478346121057117,0.20554347826086958,0.20888328214129004,0.21241519965650493,0.21957043483994326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19570062135624694,,#000000
2022-07-01 00:00:00+00:00,0.106,0.229,0.106,0.19,800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17181262098335268,0.17181262098335268,0.17220494972931166,0.2007722086389568,0.20389068172650263,0.2072419928825623,0.2142495341093086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19171208700762107,,#000000
2022-07-08 00:00:00+00:00,0.106,0.106,0.106,0.106,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17181262098335268,0.17181262098335268,0.17220494972931166,0.2007722086389568,0.20389068172650263,0.2072419928825623,0.2142495341093086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19171208700762107,,#000000
2022-07-15 00:00:00+00:00,0.106,0.106,0.106,0.106,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13644850438832168,0.13644850438832168,0.13664912280701755,0.15294610415825594,0.15473890339425586,0.15691290515012926,0.16248274432914095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14808954123077758,,#000000
2022-07-22 00:00:00+00:00,0.106,0.106,0.106,0.106,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13644850438832168,0.13644850438832168,0.13664912280701755,0.15294610415825594,0.15473890339425586,0.15691290515012926,0.16248274432914095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14808954123077758,,#000000
2022-07-29 00:00:00+00:00,0.1,0.1285,0.1,0.106,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1360209765556143,0.1360209765556143,0.13621863988724453,0.15229817061045933,0.15406757024139295,0.1562162029780564,0.16173337733565915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14751084488057728,,#000000
2022-08-05 00:00:00+00:00,0.1,0.1,0.1,0.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1360209765556143,0.1360209765556143,0.13621863988724453,0.15229817061045933,0.15406757024139295,0.1562162029780564,0.16173337733565915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14751084488057728,,#000000
2022-08-12 00:00:00+00:00,0.2,0.2,0.1,0.1,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13618218481500963,0.13618218481500963,0.1363787241500175,0.15236924548212635,0.15412958587648484,0.15626714109313056,0.1617565263635368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14760937037075933,,#000000
2022-08-19 00:00:00+00:00,0.2,0.2,0.2,0.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13618218481500963,0.13618218481500963,0.1363787241500175,0.15236924548212635,0.15412958587648484,0.15626714109313056,0.1617565263635368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14760937037075933,,#000000
2022-08-26 00:00:00+00:00,0.016,0.2,0.016,0.2,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13587423687423683,0.13587423687423683,0.13606990934449092,0.15199990155542425,0.15375342868338554,0.15588426464881644,0.16136222813818438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14725974373125358,,#000000
2022-09-02 00:00:00+00:00,0.016,0.016,0.016,0.016,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13587423687423683,0.13587423687423683,0.13606990934449092,0.15199990155542425,0.15375342868338554,0.15588426464881644,0.16136222813818438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14725974373125358,,#000000
2022-09-09 00:00:00+00:00,0.073,0.073,0.016,0.016,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13502623856378385,0.13502623856378385,0.1352203243616287,0.1510445505946578,0.1527857004268529,0.15490536126056878,0.16036863942745203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1463395790283897,,#000000
2022-09-16 00:00:00+00:00,0.073,0.073,0.073,0.073,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13502623856378385,0.13502623856378385,0.1352203243616287,0.1510445505946578,0.1527857004268529,0.15490536126056878,0.16036863942745203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1463395790283897,,#000000
2022-09-23 00:00:00+00:00,0.09,0.09,0.073,0.073,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13476506955177742,0.13476506955177742,0.1349582904222451,0.15072096106583882,0.15245526806976892,0.154567954357111,0.1600184238404495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.146035862408424,,#000000
2022-09-30 00:00:00+00:00,0.0152,0.03,0.0152,0.03,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1330202942668696,0.1330202942668696,0.13321146044624746,0.14884793140817235,0.15056639385864737,0.1526670123177476,0.1581118531643269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14420646281841157,,#000000
2022-10-07 00:00:00+00:00,0.0152,0.0152,0.0152,0.0152,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1330202942668696,0.1330202942668696,0.13321146044624746,0.14884793140817235,0.15056639385864737,0.1526670123177476,0.1581118531643269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14420646281841157,,#000000
2022-10-14 00:00:00+00:00,0.0152,0.0152,0.0152,0.0152,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1324255426552246,0.1324255426552246,0.13261604439959634,0.14821199720847605,0.14992533308076023,0.15202211171576904,0.1574655149020849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14358458380244796,,#000000
2022-10-21 00:00:00+00:00,0.0152,0.0152,0.0152,0.0152,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1306767777225261,0.1306767777225261,0.13086530815109343,0.14633999499593417,0.14803807122400695,0.15012321120157907,0.15556110838427556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14175446420027732,,#000000
2022-10-28 00:00:00+00:00,0.0152,0.0152,0.0152,0.0152,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1306767777225261,0.1306767777225261,0.13086530815109343,0.14633999499593417,0.14803807122400695,0.15012321120157907,0.15556110838427556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14175446420027732,,#000000
2022-11-04 00:00:00+00:00,0.0152,0.0152,0.0152,0.0152,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13010539336961896,0.13010539336961896,0.1302932739861523,0.14572764910969987,0.14742067918448284,0.14950190335850677,0.15493758606903288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1411559826353018,,#000000
2022-11-11 00:00:00+00:00,0.015,0.0152,0.015,0.0152,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13010539336961896,0.13010539336961896,0.1302932739861523,0.14572764910969987,0.14742067918448284,0.14950190335850677,0.15493758606903288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1411559826353018,,#000000
2022-11-18 00:00:00+00:00,0.016,0.016,0.015,0.015,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12954193336615785,0.12954193336615785,0.12972916666666665,0.14512316415690646,0.14681115840118428,0.14888843050971762,0.15432164285819583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14056534704642665,,#000000
2022-11-25 00:00:00+00:00,0.016,0.016,0.016,0.016,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12954193336615785,0.12954193336615785,0.12972916666666665,0.14512316415690646,0.14681115840118428,0.14888843050971762,0.15432164285819583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14056534704642665,,#000000
2022-12-02 00:00:00+00:00,0.017,0.017,0.017,0.017,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1289905275191899,0.1289905275191899,0.1291771139405811,0.14453044041450774,0.14621339104807513,0.14828663989779153,0.1537169947015396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13998651929155356,,#000000
