date,Close,High,Low,Open,Volume,aVWAP_peak_160,aVWAP_peak_143,aVWAP_valley_171,aVWAP_valley_136,aVWAP_valley_95,aVWAP_valley_41,Peaks_avg,Valleys_avg,color
2021-12-31 00:00:00+00:00,98.2716392695,98.7980773878,97.1900482266,97.4580530868,240248,,,,,,,,,#000000
2022-01-07 00:00:00+00:00,95.7064498935,99.2958006995,95.5868048666,99.1809414738,406051,,,,,,,,,#000000
2022-01-14 00:00:00+00:00,94.5770008398,97.4197666782,92.921209384,94.2228515603,300549,,,,,,,,,#000000
2022-01-21 00:00:00+00:00,89.3604776683,93.2274049367,89.2073320339,92.988114883,355307,,,,,,,,,#000000
2022-01-28 00:00:00+00:00,85.8094132708,89.274333249,83.9573082549,87.4461572384,474639,,,,,,,,,#000000
2022-02-04 00:00:00+00:00,86.5559982385,90.0879194317,85.7615552601,86.0965613353,302512,,,,,,,,,#000000
2022-02-11 00:00:00+00:00,85.2542603461,89.8773441844,84.9479690774,86.2784217761,451445,,,,,,,,,#000000
2022-02-18 00:00:00+00:00,86.1157045396,88.891469163,84.1977469009,85.1011147117,209005,,,,,,,,,#000000
2022-02-25 00:00:00+00:00,86.6229994535,86.7952882922,79.4442978414,85.244688744,429477,,,,,,,,,#000000
2022-03-04 00:00:00+00:00,82.172204454,87.6184460771,81.3586182713,86.3071365826,235271,,,,,,,,,#000000
2022-03-11 00:00:00+00:00,83.0815066582,86.0391317224,79.8271619273,82.1434896475,320981,,,,,,,,,#000000
2022-03-18 00:00:00+00:00,88.7287519264,88.9106123673,82.6124981529,83.9812372602,300823,,,,,,,,,#000000
2022-03-25 00:00:00+00:00,89.2734718048,89.7527152652,87.6375892814,88.6904655178,147204,,,,,,,,,#000000
2022-04-01 00:00:00+00:00,90.8262206165,91.6984437144,88.8987992674,89.283056674,233919,,,,,,,,,#000000
2022-04-08 00:00:00+00:00,87.3469130939,91.3150489461,87.0497821485,90.6249383631,323393,,,,,,,,,#000000
2022-04-15 00:00:00+00:00,85.5832971596,87.5002710013,85.2094872605,87.0593670177,137266,,,,,,,,,#000000
2022-04-22 00:00:00+00:00,83.7813417485,88.9092467749,83.6088141027,85.276581345,243748,,,,,,,,,#000000
2022-04-29 00:00:00+00:00,81.5576520922,84.0497180863,81.0304842857,83.024137081,224346,,,,,,,,,#000000
2022-05-06 00:00:00+00:00,80.3212039643,84.7206589309,79.6746086876,81.5288974846,311426,,,,,,,,,#000000
2022-05-13 00:00:00+00:00,78.2892116922,78.8930584523,74.835016527,78.7684551526,710633,,,,,,,,,#000000
2022-05-20 00:00:00+00:00,78.6630215913,80.2274639435,77.1212953792,78.2892116922,205533,,,,,,,,,#000000
2022-05-27 00:00:00+00:00,83.2350042036,83.2733436805,78.2412873462,79.8132058963,245725,,,,,,,,,#000000
2022-06-03 00:00:00+00:00,83.3212680265,84.5266611781,81.1407102816,83.0337219503,117527,,,,,,,,,#000000
2022-06-10 00:00:00+00:00,79.8515453731,85.1265781419,79.4874161919,84.6056405004,176062,,,,,,,,,#000000
2022-06-17 00:00:00+00:00,74.4936034858,77.8147606664,73.4105132653,77.4553280711,240635,,,,,,,,,#000000
2022-06-24 00:00:00+00:00,77.4355832405,77.5030358392,73.8993415949,75.0399410307,159511,,,,,,,,,#000000
2022-07-01 00:00:00+00:00,75.2289196564,78.7942712989,73.5281505621,77.7824823193,130649,,,,,,,,,#000000
2022-07-08 00:00:00+00:00,76.3467055768,76.7791730949,72.8271253405,73.7931429139,153322,,,,,,,,,#000000
2022-07-15 00:00:00+00:00,74.8338401501,75.8552652152,72.0971918623,75.8552652152,146190,,,,,,,,,#000000
2022-07-22 00:00:00+00:00,79.3049838315,80.4613140939,75.0747422881,75.6143630772,102612,,,,,,,,,#000000
2022-07-29 00:00:00+00:00,86.0887880377,86.242965406,78.7846352134,79.3531642591,134861,,,,,,,,,#000000
2022-08-05 00:00:00+00:00,85.2697207685,86.9174913924,84.5373782689,86.0887880377,170416,,,,,,,,,#000000
2022-08-12 00:00:00+00:00,88.7194393847,88.7290754702,84.3527508704,85.8382498142,111198,,,,,,,,,#000000
2022-08-19 00:00:00+00:00,86.0309715246,88.7760995676,85.8726506395,88.4207207336,98443,,,,,,,,,#000000
2022-08-26 00:00:00+00:00,82.4752559676,85.8189776431,82.4752559676,85.1251794857,150301,,,,,,,,,#000000
2022-09-02 00:00:00+00:00,79.3724364301,82.8512560246,78.7260478134,82.0801764613,119809,,,,,,,,,#000000
2022-09-09 00:00:00+00:00,83.8628522825,83.9013966246,78.5051887333,79.7000633378,116738,,,,,,,,,#000000
2022-09-16 00:00:00+00:00,80.6513377003,85.1059073146,79.9891459034,84.6819195517,104484,,,,,,,,,#000000
2022-09-23 00:00:00+00:00,75.0373542763,81.22256485,74.1680426591,79.6422468247,105361,,,,,,,,,#000000
2022-09-30 00:00:00+00:00,72.7552904091,75.5546865512,72.6295835012,74.2734430665,107076,,,,,,,,,#000000
2022-10-07 00:00:00+00:00,72.8229787441,77.8415852995,72.7552904091,73.2871273273,183713,,,,,,,,,#000000
2022-10-14 00:00:00+00:00,71.2854865624,73.7706154347,69.5459930495,73.0163739871,127462,,,,,,71.5340316822,,71.5340316822,#000000
2022-10-21 00:00:00+00:00,75.1786295013,75.7529166753,72.7166113605,73.1517506572,107556,,,,,,72.9140086729386,,72.9140086729386,#000000
2022-10-28 00:00:00+00:00,81.0809556194,81.1505779069,75.2549239246,75.4821633351,102355,,,,,,74.80962201408818,,74.80962201408818,#000000
2022-11-04 00:00:00+00:00,81.6321320619,82.0488988105,78.0639898289,80.2977048853,150982,,,,,,76.59413509898918,,76.59413509898918,#000000
2022-11-11 00:00:00+00:00,87.9658262695,88.3815293443,80.9670458213,82.096280645,141854,,,,,,78.65986449996497,,78.65986449996497,#000000
2022-11-18 00:00:00+00:00,88.3526167554,88.7965555357,86.0618501023,87.6370543564,220506,,,,,,81.01266712661482,,81.01266712661482,#000000
2022-11-25 00:00:00+00:00,89.9287879857,90.3445877581,87.4049800648,87.6660636429,259176,,,,,,82.930629791245,,82.930629791245,#000000
2022-12-02 00:00:00+00:00,90.4896341904,91.0988292058,87.3566312541,89.1455372517,359488,,,,,,84.57414392396406,,84.57414392396406,#000000
2022-12-09 00:00:00+00:00,88.9521420087,90.209211088,87.4919112266,90.1608622773,148759,,,,,,84.97039725536818,,84.97039725536818,#000000
2022-12-16 00:00:00+00:00,86.1672505098,91.6113265997,85.7031019266,88.4106353283,151026,,,,,,85.21427259431138,,85.21427259431138,#000000
2022-12-23 00:00:00+00:00,85.4835983258,87.0926467474,84.363839869,86.244608607,427784,,,,,,85.29847275660613,,85.29847275660613,#000000
2022-12-30 00:00:00+00:00,84.6187716349,85.5320969065,83.7085502725,85.4350997451,93697,,,,,,85.27071244731607,,85.27071244731607,#000000
2023-01-06 00:00:00+00:00,86.9191563143,87.2877455275,84.159587073,84.9016153575,197371,,,,,,85.33825688490347,,85.33825688490347,#000000
2023-01-13 00:00:00+00:00,90.7451123478,90.7893430534,87.0646520564,87.6951336053,222748,,,,,,85.68294886770119,,85.68294886770119,#000000
2023-01-20 00:00:00+00:00,89.353785065,91.604119209,87.6175358762,90.9930370923,287372,,,,,,86.0512243829787,,86.0512243829787,#000000
2023-01-27 00:00:00+00:00,91.95330899,92.3666138946,89.2276887552,89.2761873359,280418,,,,,,86.4901106972635,,86.4901106972635,#000000
2023-02-03 00:00:00+00:00,92.6031899713,94.2036431341,91.1385328344,91.7302155188,197757,,,,,,86.84044061775305,,86.84044061775305,#000000
2023-02-10 00:00:00+00:00,91.7981135318,93.776855624,91.0801405432,91.8466121125,98428,,,,,,86.98851823219152,,86.98851823219152,#000000
2023-02-17 00:00:00+00:00,93.3985666946,94.5916317796,91.9727084223,91.9727084223,159579,,,,,,87.25912350886337,,87.25912350886337,#000000
2023-02-24 00:00:00+00:00,90.8184422018,92.6225894035,90.1394620722,92.3994959324,159235,,,,,,87.42002798479534,,87.42002798479534,#000000
2023-03-03 00:00:00+00:00,93.6288379557,93.7477564756,90.7796433373,91.7108160865,243163,,,,,,87.73149537824833,,87.73149537824833,#000000
2023-03-10 00:00:00+00:00,90.3625555433,94.4655354698,89.9842666139,93.9417507983,227756,,,,,,87.93358472907853,,87.93358472907853,#000000
