date,Close,High,Low,Open,Volume,aVWAP_OB_bear_153,aVWAP_OB_bear_82,aVWAP_OB_bear_48,aVWAP_OB_bear_32,aVWAP_OB_bear_13,OB,OB_High,OB_Low,OB_Mitigated_Index,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2021-12-31 00:00:00+00:00,271.8887525562,301.7765235174,266.0911247444,283.3840490798,15256254,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,,,False,False,False,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,15256254.0,False,False,False,False
2022-01-07 00:00:00+00:00,229.8059713701,281.1849488753,207.9149284254,274.0378732106,21392450,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,0.0,,False,False,False,True,False,,,,0,,,False,False,False,False,,,False,False,False,False,-21392450,-1584625.9259259258,False,False,False,False,15710787.037037037,False,False,False,False
2022-01-14 00:00:00+00:00,205.6158691207,237.4028629857,195.020204499,224.1083026585,19912846,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,0.0,-50.0,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,-41305296,-4526897.783264746,False,False,False,False,16022050.663923182,False,False,False,False
2022-01-21 00:00:00+00:00,179.6265030675,201.5175460123,162.1336605317,197.8190593047,20655281,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,0.0,-50.0,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,-61960577,-8781244.391911801,False,False,False,False,16365252.911039984,False,False,False,False
2022-01-28 00:00:00+00:00,150.538404908,181.4757464213,133.945194274,162.3335787321,30617816,,,,,,0.0,0.0,0.0,0.0,155.31978186776666,#000000,,155.31978186776666,,0.0,-50.0,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,-92578393,-14988440.58510352,False,False,False,False,17420998.32503702,False,False,False,False
2022-02-04 00:00:00+00:00,153.4372188139,187.0234764826,146.4400817996,151.3380777096,28611329,,,,,,0.0,0.0,0.0,0.0,158.6917827420629,#000000,,158.6917827420629,,0.6176902979736508,-49.411263934743864,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,-63967064,-18616486.76398474,False,False,False,False,18249911.708367612,False,False,False,False
2022-02-11 00:00:00+00:00,188.0230674847,209.5142740286,146.4400817996,156.1361145194,32427826,,,,,,0.0,0.0,0.0,0.0,166.69959946684796,#000000,,166.69959946684796,,6.762156334465193,-43.576535418251,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,-31539238,-19573727.596282165,False,False,False,False,19300127.581821866,False,False,False,False
2022-02-18 00:00:00+00:00,178.9267893661,205.7158282209,176.5277709611,188.2229856851,20748708,,,,,,0.0,0.0,0.0,0.0,170.45728799391762,#000000,,170.45728799391762,,11.109035293845386,-39.66526714020455,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,-52287946,-21997003.0335946,False,False,False,False,19407429.835020244,False,False,False,False
2022-02-25 00:00:00+00:00,176.5277709611,181.2258486708,149.5388139059,173.528997955,16411784,,,,,,0.0,0.0,0.0,0.0,170.28404354467918,#000000,,170.28404354467918,,14.37839575294042,-36.87057390499371,False,False,False,True,True,,,,1,,,False,False,False,False,,,False,False,False,False,-68699730,-25456464.29036537,False,False,False,False,19185530.143537264,False,False,False,False
2022-03-04 00:00:00+00:00,165.6322290389,194.2205316973,163.4331288344,179.876400818,18626761,,,,,,0.0,0.0,0.0,0.0,170.80763284907258,#000000,,170.80763284907258,,16.434004445507085,-35.25522381227223,True,False,False,True,True,,,,1,,,False,False,False,False,,,False,False,False,False,-87326491,-30039429.23181979,False,False,False,False,19144139.836608578,False,False,False,False
2022-03-11 00:00:00+00:00,142.9415132924,170.9300613497,142.5916564417,169.0308384458,15495345,,,,,,0.0,0.0,0.0,0.0,169.03373520355768,#000000,,169.03373520355768,,17.196428439213655,-34.83921724224932,True,False,False,True,True,,,,1,,,False,False,False,False,,,False,False,False,False,-102821836,-35430718.62205536,False,False,False,False,18873858.737600535,False,False,False,False
2022-03-18 00:00:00+00:00,157.9353783231,158.9349693252,128.9472392638,140.4425357873,16821598,,,,,,0.0,0.0,0.0,0.0,157.86400426367936,#000000,,157.86400426367936,,19.594149561625564,-32.7873081736854,True,False,False,True,True,,,,1,,,False,False,False,False,,,False,False,False,False,-86000238,-39176608.94634755,False,False,False,False,18721839.4237042,False,False,False,False
2022-03-25 00:00:00+00:00,202.3172188139,223.4085889571,152.6875255624,156.8358282209,42022940,,,,,,0.0,0.0,0.0,0.0,176.07897961031856,#000000,,176.07897961031856,,25.351487777830762,-27.52739726297797,True,False,False,True,True,,,,1,,,False,False,False,False,,,False,False,False,False,-43977298,-39532215.5429144,False,False,False,False,20447846.873800185,False,False,False,False
2022-04-01 00:00:00+00:00,232.9047034765,343.159591002,205.2160327198,206.0157055215,68935617,,,,,260.42677573276666,-1.0,343.15958,205.21603,0.0,225.6176420174955,#000000,,225.6176420174955,,31.673372912757692,-21.837710695759828,True,False,False,False,True,,,,1,,,False,False,False,False,,,False,False,False,False,24958319,-34755138.91010592,False,False,False,False,24039533.549814984,False,False,False,False
2022-04-08 00:00:00+00:00,182.325398773,239.50200409,181.2258486708,234.7039672802,24095624,,,,,245.03949809832363,0.0,0.0,0.0,0.0,219.50692448247025,#000000,,219.50692448247025,,34.05045004723404,-20.001225398981013,True,False,False,False,True,,,,1,,,False,False,False,False,,,False,False,False,False,862695,-32116780.84269067,False,False,False,False,24043688.397976838,False,False,False,False
2022-04-15 00:00:00+00:00,180.1262985685,190.0222494888,169.3307157464,180.2262576687,14171012,,,,,236.41901421426894,0.0,0.0,0.0,0.0,215.2958496661452,#000000,,215.2958496661452,,35.807017638843845,-18.67758011011798,True,False,False,False,True,,,,1,,,False,False,False,False,,,False,False,False,False,-13308317,-30723561.298787653,False,False,False,False,23312379.03516374,False,False,False,False
2022-04-22 00:00:00+00:00,165.1324335378,189.0726380368,160.9341513292,180.9259713701,13201205,,,,,229.32456367523852,0.0,0.0,0.0,0.0,211.55838551637365,#000000,,211.55838551637365,,36.550380292414765,-18.230446879146164,True,False,False,True,True,,,,1,,,False,False,False,False,,,False,False,False,False,-26509522,-30411410.239618197,False,False,False,False,22563403.180707168,False,False,False,False
2022-04-29 00:00:00+00:00,152.9374233129,170.8301022495,146.9398773006,163.8329652352,12855164,,,,,222.33816453626957,0.0,0.0,0.0,0.0,207.5485244992694,#000000,,207.5485244992694,,36.64990238374848,-18.230446879146164,True,False,False,True,False,,,,1,,,False,False,False,False,,,False,False,False,False,-39364686,-31074615.851498332,False,False,False,False,21844274.352506638,False,False,False,False
2022-05-06 00:00:00+00:00,137.5437218814,161.0840899795,135.1457030675,150.9382413088,14194180,,,,,214.85404218240186,0.0,0.0,0.0,0.0,202.97372811559865,#000000,,202.97372811559865,,36.15793300378386,-18.230446879146164,True,False,False,True,False,,,,1,,,False,False,False,False,,,False,False,False,False,-53558866,-32740115.862498455,False,False,False,False,21277600.696765408,False,False,False,False
2022-05-13 00:00:00+00:00,118.0516973415,140.0426993865,96.9603271984,136.2442535787,31795141,,,,,197.73635864898046,0.0,0.0,0.0,0.0,173.24488010985823,#000000,,173.24488010985823,,35.11807173196263,-18.230446879146164,True,False,False,True,False,,,,0,,,False,False,False,False,,,False,False,False,False,-85354007,-36637441.13194301,False,False,False,False,22056677.75626427,False,False,False,False
2022-05-20 00:00:00+00:00,120.250797546,142.1418404908,114.2532515337,118.9513292434,22470443,,,,,189.69499822919502,0.0,0.0,0.0,0.0,169.7481921846363,#000000,,169.7481921846363,,34.465745554745084,-18.230446879146164,True,False,False,True,False,,,,0,,,False,False,False,False,,,False,False,False,False,-62883564,-38581598.38142871,False,False,False,False,22087327.033578027,False,False,False,False
2022-05-27 00:00:00+00:00,144.2409815951,144.6408179959,102.9578732106,120.0508793456,27708005,,,,,182.5596460963716,0.0,0.0,0.0,0.0,166.6159829011138,#000000,,166.6159829011138,,35.574227875394385,-18.230446879146164,True,False,False,True,False,,,,0,,,False,False,False,False,,,False,False,False,False,-35175559,-38329299.167989545,False,False,False,False,22503673.549609285,False,False,False,False
2022-06-03 00:00:00+00:00,124.4490797546,161.2340286299,121.7511836401,157.4355828221,24705065,,,,,178.01507802596996,0.0,0.0,0.0,0.0,158.9097842664931,#000000,,154.83559875778684,,35.67738039305465,-18.230446879146164,True,False,False,True,False,,,,1,,,False,False,False,False,,,False,False,False,False,-59880624,-39925693.599990316,False,False,False,False,22666739.582971558,False,False,False,False
2022-06-10 00:00:00+00:00,124.2491615542,142.4417177914,117.6518609407,124.149202454,18564637,,,,,174.61792330981493,0.0,0.0,0.0,0.0,156.68308039037504,#000000,,152.49422400968265,,35.75011396827699,-18.230446879146164,True,False,False,True,False,,,,1,,,False,False,False,False,,,False,False,False,False,-78445261,-42778994.888879925,False,False,False,False,22362880.13238107,False,False,False,False
2022-06-17 00:00:00+00:00,125.2487525562,129.6469529652,110.8546421268,119.0512883436,15041353,,,,,171.86299351982825,0.0,0.0,0.0,0.0,154.70116749091105,#000000,,150.39707020000577,,35.877639422503975,-18.230446879146164,True,False,False,True,False,,,,1,,,False,False,False,False,,,False,False,False,False,-63403908,-44306766.23044437,False,False,False,False,21820544.78924173,False,False,False,False
