date,Open,High,Low,Close,Volume,aVWAP_peak_871,aVWAP_valley_877,aVWAP_valley_856,aVWAP_valley_794,aVWAP_valley_772,aVWAP_valley_720,aVWAP_valley_702,aVWAP_valley_689,aVWAP_valley_666,aVWAP_valley_637,aVWAP_valley_591,aVWAP_valley_523,aVWAP_valley_509,aVWAP_valley_473,Peaks_avg,Valleys_avg,color,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-19 15:00:00+00:00,41.93,41.99,41.55,41.655,6492.0,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,6492.0,False,False,False,False
2024-12-19 16:00:00+00:00,41.65,41.65,41.3,41.54,8226.0,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-8226.0,-127.53488372093022,False,False,False,False,6518.883720930233,False,False,False,False
2024-12-19 17:00:00+00:00,41.54,41.58,41.305,41.36,5768.0,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-13994.0,-342.5188390120786,False,False,False,False,6507.242112853794,False,False,False,False
2024-12-19 18:00:00+00:00,41.36,41.515,41.19,41.455,5902.0,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-8092.0,-462.6658337560774,False,False,False,False,6497.858514204899,False,False,False,False
2024-12-19 19:00:00+00:00,41.45,41.5,41.265,41.335,9238.0,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-17330.0,-724.1748905970685,False,False,False,False,6540.341327938156,False,False,False,False
2024-12-19 20:00:00+00:00,41.335,41.495,41.27,41.285,31164.0,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-48494.0,-1464.792334153703,False,False,False,False,6922.103477892603,False,False,False,False
2024-12-20 15:00:00+00:00,41.96,42.315,41.89,42.255,6076.0,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-42418.0,-2099.7257863373666,False,False,False,False,6908.985594514424,False,False,False,False
2024-12-20 16:00:00+00:00,42.245,42.55,42.235,42.495,5999.0,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-36419.0,-2631.807557091826,False,False,False,False,6894.8772907235025,False,False,False,False
2024-12-20 17:00:00+00:00,42.495,42.62,42.375,42.435,6454.0,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-42873.0,-3255.7020135710222,False,False,False,False,6888.04198389058,False,False,False,False
2024-12-20 18:00:00+00:00,42.425,42.43,42.085,42.19,7862.0,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-50735.0,-3991.8151606474403,False,False,False,False,6903.142108171345,False,False,False,False
