date,Open,High,Low,Close,Volume,aVWAP_peak_852,aVWAP_peak_807,aVWAP_peak_763,aVWAP_valley_887,aVWAP_valley_828,aVWAP_valley_797,aVWAP_valley_750,aVWAP_valley_715,aVWAP_valley_714,aVWAP_valley_689,aVWAP_valley_671,aVWAP_valley_624,aVWAP_valley_565,aVWAP_valley_532,aVWAP_valley_492,aVWAP_valley_453,aVWAP_valley_432,aVWAP_valley_404,aVWAP_OB_bull_715,aVWAP_OB_bull_565,aVWAP_OB_bull_492,aVWAP_OB_bear_852,aVWAP_OB_bear_763,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-06 15:00:00+00:00,14.32,14.535,14.23,14.45,1987.0,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,1987.0,False,False,False,False
2025-01-06 16:00:00+00:00,14.45,14.47,14.385,14.455,1073.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1073.0,16.635658914728683,False,False,False,False,1972.8294573643411,False,False,False,False
2025-01-06 17:00:00+00:00,14.445,14.445,14.245,14.28,541.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,67.49226006191964,-63.77708978328127,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,532.0,24.625803737756147,False,False,False,False,1950.6305510486147,False,False,False,False
2025-01-06 18:00:00+00:00,14.28,14.34,14.195,14.3,1153.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,49.44234118754325,-63.77708978328127,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1685.0,50.36803933872117,False,False,False,False,1938.264185916078,False,False,False,False
2025-01-06 19:00:00+00:00,14.3,14.39,14.29,14.355,1474.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,44.813578394440455,-63.77708978328127,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3159.0,98.56388369005882,False,False,False,False,1931.06629156079,False,False,False,False
2025-01-06 20:00:00+00:00,14.355,14.36,14.285,14.295,3904.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,38.89143138003173,-63.77708978328127,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-745.0,85.48537386540674,False,False,False,False,1961.6544110714754,False,False,False,False
2025-01-07 15:00:00+00:00,14.33,14.425,14.11,14.395,4778.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,42.47520212665357,-63.77708978328127,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4033.0,146.68715101478028,False,False,False,False,2005.3186837680416,False,False,False,False
2025-01-07 16:00:00+00:00,14.395,14.45,14.295,14.3,1170.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,40.749031986618746,-63.77708978328127,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2863.0,188.8005285184271,False,False,False,False,1992.36800650032,False,False,False,False
2025-01-07 17:00:00+00:00,14.3,14.3,14.02,14.04,879.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,34.206873495572935,-63.77708978328127,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1984.0,216.6330784638778,False,False,False,False,1975.106487019695,False,False,False,False
2025-01-07 18:00:00+00:00,14.04,14.145,14.02,14.095,504.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,32.3050585540377,-63.77708978328127,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2488.0,251.8480694954456,False,False,False,False,1952.2986345077616,False,False,False,False
