date,Open,High,Low,Close,Volume,aVWAP_OB_bull_875,aVWAP_OB_bull_516,aVWAP_OB_bear_768,aVWAP_OB_bear_116,aVWAP_OB_bear_85,OB,OB_High,OB_Low,OB_Mitigated_Index,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-06 15:00:00+00:00,19.675,21.0,19.675,20.75,196.0,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,,,False,False,False,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,196.0,False,False,False,False
2024-12-06 16:00:00+00:00,20.68,21.01,20.17,21.01,1778.0,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,100.0,,False,False,True,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,1778.0,27.565891472868216,False,False,False,False,220.52713178294573,False,False,False,False
2024-12-06 17:00:00+00:00,21.005,21.005,20.05,20.355,1345.0,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,79.00488089167337,-33.980476433306535,False,False,True,False,True,,,,0,,,False,False,False,False,,,False,False,False,False,433.0,33.85169160507181,False,False,False,False,237.9608196622799,False,False,False,False
2024-12-06 18:00:00+00:00,20.35,20.87,20.29,20.86,1666.0,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,72.06910522228678,-33.980476433306535,False,False,True,False,True,,,,0,,,False,False,False,False,,,False,False,False,False,2099.0,65.86949483600092,False,False,False,False,260.10096199309726,False,False,False,False
2024-12-06 19:00:00+00:00,20.86,21.21,20.53,20.85,2058.0,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,66.98529297928934,-33.980476433306535,False,False,True,False,True,,,,0,,,False,False,False,False,,,False,False,False,False,41.0,65.48392127265207,False,False,False,False,287.97536568312677,False,False,False,False
2024-12-06 20:00:00+00:00,20.85,22.2,20.785,22.2,2362.0,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,70.56392298642648,-33.980476433306535,False,False,True,False,True,,,,0,,,False,False,False,False,,,False,False,False,False,2403.0,101.72448063276599,False,False,False,False,320.1307863702101,False,False,False,False
2024-12-09 15:00:00+00:00,23.82,24.02,21.925,22.51,1501.0,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,73.83632765666893,-29.77873560815567,False,False,True,False,True,,,,0,,,False,False,False,False,,,False,False,False,False,3904.0,160.67448868497115,False,False,False,False,338.4388361939278,False,False,False,False
2024-12-09 16:00:00+00:00,22.51,22.51,21.38,22.035,3778.0,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,72.16755624005553,-27.82770982909817,False,False,True,False,True,,,,0,,,False,False,False,False,,,False,False,False,False,126.0,160.13689971311115,False,False,False,False,391.76536586533973,False,False,False,False
2024-12-09 17:00:00+00:00,22.035,23.07,22.035,22.425,3194.0,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,72.19862160554797,-23.89672780070439,False,False,True,False,True,,,,0,,,False,False,False,False,,,False,False,False,False,3320.0,209.12702529895438,False,False,False,False,435.21086406897786,False,False,False,False
2024-12-09 18:00:00+00:00,22.425,22.86,22.04,22.86,1494.0,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,73.3374434355438,-18.864105957130818,False,False,True,False,True,,,,0,,,False,False,False,False,,,False,False,False,False,4814.0,280.52040475168377,False,False,False,False,451.6261995097689,False,False,False,False
