date,Open,High,Low,Close,Volume,aVWAP_OB_bull_883,aVWAP_OB_bull_790,aVWAP_OB_bull_714,aVWAP_OB_bull_606,aVWAP_OB_bull_545,aVWAP_OB_bear_233,aVWAP_OB_bear_227,aVWAP_OB_bear_2,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-16 15:00:00+00:00,145.46,146.27,144.655,145.935,1711.0,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,1711.0,False,False,False,False
2024-12-16 16:00:00+00:00,145.905,145.99,145.135,145.98,1330.0,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1330.0,20.62015503875969,False,False,False,False,1705.093023255814,False,False,False,False
2024-12-16 17:00:00+00:00,145.795,146.78,145.68,146.51,2009.0,,,,,,,,146.32333333333335,,"rgba(38, 166, 154, 0.5)",,,,100.0,50.0,False,False,True,False,True,,,,-1.0,146.78,145.68,0.0,0,,,False,False,False,False,,,False,False,False,False,3339.0,72.06790457304248,False,False,False,False,1709.804759329367,False,False,False,False
2024-12-16 18:00:00+00:00,146.51,146.68,146.19,146.22,621.0,,,,,,,,146.3327782002535,,"rgba(38, 166, 154, 0.5)",,,,87.86610878661097,39.07949790794987,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2718.0,113.09010760291778,False,False,False,False,1692.9240653862762,False,False,False,False
2024-12-16 19:00:00+00:00,146.04,146.48,145.87,146.25,1533.0,,,,,,,,146.28388341740734,,"rgba(38, 166, 154, 0.5)",,,,80.26999659197725,32.971030405582866,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4251.0,177.2437493455082,False,False,False,False,1690.4446225120703,False,False,False,False
2024-12-16 20:00:00+00:00,146.285,146.36,145.33,145.33,3704.0,,,,,,,,145.99641964323547,,"rgba(38, 166, 154, 0.5)",,,,62.54379233198833,17.86149782209931,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,547.0,182.97640439441506,False,False,False,False,1721.6625353413403,False,False,False,False
2024-12-17 15:00:00+00:00,144.535,144.86,143.62,143.85,1057.0,,,,,,,,145.77298334080385,,"rgba(239, 83, 80, 0.5)",,,,46.08728946705882,4.512606897021747,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-510.0,172.23258417124583,False,False,False,False,1711.3576898321721,False,False,False,False
2024-12-17 16:00:00+00:00,143.85,144.245,143.17,143.48,2454.0,,,,,,,,145.31114548543974,,"rgba(239, 83, 80, 0.5)",,,,34.56190782454573,-4.208377636933307,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2964.0,123.6088231763428,False,False,False,False,1722.87152409834,False,False,False,False
2024-12-17 17:00:00+00:00,143.61,143.65,143.08,143.39,400.0,,,,,,,,145.24533423897662,,"rgba(239, 83, 80, 0.5)",,,,26.75019253789483,-9.893295826982808,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3364.0,69.53736855345375,False,False,False,False,1702.3618880658075,False,False,False,False
2024-12-17 18:00:00+00:00,143.34,144.095,143.02,144.095,3745.0,,,,,,,,144.8813607764822,,"rgba(239, 83, 80, 0.5)",,,,28.27787798991824,-9.893295826982808,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,381.0,74.36624656037694,False,False,False,False,1734.0306960027717,False,False,False,False
