date,Open,High,Low,Close,Volume,aVWAP_peak_54,aVWAP_peak_36,aVWAP_valley_43,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-11-20 17:00:00+00:00,0.147,0.1578,0.1268,0.1291,3284.0,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,3284.0,False,False,False,False
2023-11-21 17:00:00+00:00,0.1458,0.1502,0.1322,0.1502,2471.0,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2471.0,38.310077519379846,False,False,False,False,3271.395348837209,False,False,False,False
2023-11-22 17:00:00+00:00,7.19,10.155,7.19,8.31,2459.0,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4930.0,114.15023135628869,False,False,False,False,3258.8000721110507,False,False,False,False
2023-11-23 17:00:00+00:00,8.31,8.31,8.31,8.31,0.0,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4930.0,188.8145688546408,False,False,False,False,3208.2760399852978,False,False,False,False
2023-11-24 17:00:00+00:00,8.61,8.61,8.1,8.11,199.0,,,,,,"rgba(38, 166, 154, 0.5)",,,,98.99930981203497,49.09937883083147,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4731.0,259.23604840728206,False,False,False,False,3161.6205975049056,False,False,False,False
2023-11-27 17:00:00+00:00,9.8,12.1,9.18,9.18,521.0,,,,,,"rgba(38, 166, 154, 0.5)",,,,98.48532420942382,48.69683319975934,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5252.0,336.6432414552312,False,False,False,False,3120.6807432800233,False,False,False,False
2023-11-28 17:00:00+00:00,8.76,9.14,8.76,9.11,671.0,,,,,,"rgba(38, 166, 154, 0.5)",,,,97.78085066307497,48.12566823021693,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4581.0,402.44722220786326,False,False,False,False,3082.701196872581,False,False,False,False
2023-11-29 17:00:00+00:00,8.83,8.92,8.76,8.76,315.0,,,,,,"rgba(38, 166, 154, 0.5)",,,,95.41730331599874,46.07000040431876,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4266.0,462.34726527440796,False,False,False,False,3039.791100797037,False,False,False,False
2023-11-30 17:00:00+00:00,8.51,8.51,7.805,7.83,361.0,,,,,,"rgba(38, 166, 154, 0.5)",,,,89.3122169337279,40.74635767029616,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3905.0,515.7217262779055,False,False,False,False,2998.2594558234396,False,False,False,False
2023-12-01 17:00:00+00:00,7.1,7.95,7.1,7.51,403.0,,,,,,"rgba(38, 166, 154, 0.5)",,,,83.83326198074873,36.258056518031054,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3502.0,562.0206142425892,False,False,False,False,2958.0228751129985,False,False,False,False
2023-12-04 17:00:00+00:00,8.255,11.0,8.255,10.23,1332.0,,,,,,"rgba(38, 166, 154, 0.5)",,,,83.29022098014858,36.258056518031054,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4834.0,628.2528527814637,False,False,False,False,2932.813218134502,False,False,False,False
