date,Open,High,Low,Close,Volume,aVWAP_peak_882,aVWAP_peak_869,aVWAP_peak_841,aVWAP_peak_792,aVWAP_peak_773,aVWAP_valley_872,aVWAP_valley_854,aVWAP_valley_853,aVWAP_valley_816,aVWAP_valley_738,aVWAP_valley_720,aVWAP_valley_691,aVWAP_valley_628,aVWAP_valley_606,aVWAP_valley_564,aVWAP_valley_528,aVWAP_valley_473,Peaks_avg,Valleys_avg,color,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-19 15:00:00+00:00,84.71,84.84,84.23,84.485,12638.0,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,12638.0,False,False,False,False
2024-12-19 16:00:00+00:00,84.485,84.73,84.39,84.4,12385.0,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-12385.0,-192.015503875969,False,False,False,False,12634.077519379845,False,False,False,False
2024-12-19 17:00:00+00:00,84.37,84.39,83.81,83.82,6606.0,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-18991.0,-483.47262784688417,False,False,False,False,12540.618953187908,False,False,False,False
2024-12-19 18:00:00+00:00,83.845,84.35,83.82,84.35,7854.0,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-11137.0,-648.6435948570099,False,False,False,False,12467.958194223755,False,False,False,False
2024-12-19 19:00:00+00:00,84.36,84.39,84.12,84.14,9981.0,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-21118.0,-965.9979577274439,False,False,False,False,12429.40070284044,False,False,False,False
2024-12-19 20:00:00+00:00,84.14,84.32,83.71,83.83,27516.0,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-48634.0,-1705.0367490805068,False,False,False,False,12663.301467137486,False,False,False,False
2024-12-20 15:00:00+00:00,83.97,84.885,83.74,84.73,13156.0,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-35478.0,-2228.648582428096,False,False,False,False,12670.94020408109,False,False,False,False
2024-12-20 16:00:00+00:00,84.73,85.185,84.7,85.15,8238.0,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-27240.0,-2616.421472623009,False,False,False,False,12602.212448979055,False,False,False,False
2024-12-20 17:00:00+00:00,85.13,85.5,84.88,85.47,7244.0,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-19996.0,-2885.8723025048225,False,False,False,False,12519.139387754572,False,False,False,False
2024-12-20 18:00:00+00:00,85.46,85.65,84.91,84.91,7541.0,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-27537.0,-3268.0603288225775,False,False,False,False,12441.95893213047,False,False,False,False
