date,Close,High,Low,Open,Volume,aVWAP_peak_147,aVWAP_peak_125,aVWAP_valley_171,aVWAP_valley_137,aVWAP_valley_97,aVWAP_valley_74,aVWAP_valley_63,aVWAP_valley_42,aVWAP_valley_28,aVWAP_OB_bull_171,aVWAP_OB_bull_97,aVWAP_OB_bear_147,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2021-12-31 00:00:00+00:00,7.1822267293,7.2862451854,6.9840963368,7.0633484938,2404744,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,2404744.0,False,False,False,False
2022-01-07 00:00:00+00:00,7.271385406,7.5041886172,6.8751246209,7.1326941312,4271268,,,,,,,,,,,,,,,#000000,,,,100.0,,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,4271268,316390.2222222222,False,False,False,False,2543005.037037037,False,False,False,False
2022-01-14 00:00:00+00:00,7.8063374658,8.2273645499,7.0435354546,7.192133249,5925268,,,,,,,,,,,,,,,#000000,,,,100.0,50.0,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,10196536,1048252.8724279834,False,False,False,False,2793543.0342935524,False,False,False,False
2022-01-21 00:00:00+00:00,7.588394034,8.3115699668,7.5041886172,7.8558700639,4969610,,,,,,,,,,,,,,,#000000,,,,92.1663580684505,42.59476036158212,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,5226926,1357784.2152110958,False,False,False,False,2954733.1799014374,False,False,False,False
2022-01-28 00:00:00+00:00,6.9940028564,7.6181135929,6.7215735667,7.2911984452,7432714,,,,,,,,,,,,,,,#000000,,7.111230005333333,,77.34663496841897,28.906792588432268,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-2205788,1093815.902973237,False,False,False,False,3286435.4628717015,False,False,False,False
2022-02-04 00:00:00+00:00,7.2911984452,7.3981888572,6.8602648415,6.9741898172,7321621,,,,,,,,,,,,,,,#000000,,7.146952678270639,,70.04363229893124,22.84529558676323,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,5115833,1391743.0953455898,False,False,False,False,3585338.095251575,False,False,False,False
2022-02-11 00:00:00+00:00,7.9747482995,8.3611025649,7.2416658471,7.3308245237,5561748,,,,,,,,,,,,,,,#000000,,7.600551370991227,,69.25834871661851,22.84529558676323,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,10677581,2079582.9401348054,False,False,False,False,3731738.828936644,False,False,False,False
2022-02-18 00:00:00+00:00,7.6973657499,8.2917569275,7.6874592303,7.9450287406,3885330,,,,,,,,,,,,,,,#000000,,7.651511895668008,,66.33831425314429,20.91786065875347,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,6792251,2428669.4630877827,False,False,False,False,3743115.9527191147,False,False,False,False
2022-02-25 00:00:00+00:00,7.7369918284,7.8608233238,6.9741898172,7.7072722695,6467655,,,,,,,,,,,,,,,#000000,,7.590529847325984,,64.46831468632206,19.712651289358703,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,13259906,3230983.280636836,False,False,False,False,3944933.659925106,False,False,False,False
2022-03-04 00:00:00+00:00,8.1035330546,8.3165232266,7.5487679555,7.5487679555,8185715,,,,,,,,,,,,,,,#000000,,7.691281059687197,,64.90712328731965,19.712651289358703,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,0.2945354755770844,0.2945354755770844,False,False,False,False,21445621,4580215.7042933665,False,False,False,False,4259065.611041765,False,False,False,False
2022-03-11 00:00:00+00:00,8.3597068183,8.6770385125,7.6060440447,8.1117914323,12024146,,,,,,,,,,,,,,,#000000,,7.9607276738244215,,66.22760084421073,19.712651289358703,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,0.34282818125062386,0.3186818284138542,False,False,False,False,33469767,6720182.466938302,False,False,False,False,4834256.750964597,False,False,False,False
2022-03-18 00:00:00+00:00,7.8341261999,8.329956972,7.1697129652,8.329956972,7160933,,,,,,,,,,,,,,,#000000,,7.899412938328644,,63.483663859094584,19.712651289358703,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,0.07475762567668609,0.19671972704527013,False,False,False,False,26308834,8171193.691609539,False,False,False,False,5006603.139782034,False,False,False,False
2022-03-25 00:00:00+00:00,7.9531255852,8.2159158944,7.8341261999,7.9332923543,4832049,,,,,,,,,,,,,,,#000000,,7.905759840628221,,62.057679364732124,18.603545353645742,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,0.2597183642013128,0.22821904562329146,False,False,False,False,31140883,9872652.158897722,False,False,False,False,4993673.203501884,False,False,False,False
