date,Close,High,Low,Open,Volume,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_200,Supertrend_Upper,Supertrend_Lower,Supertrend_Direction,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-05-16 00:00:00+00:00,22.8,25.26,22.09,23.5,6284903,,#000000,,,,,,False,False,False,False,False,,,23.675,23.675,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,6284903.0,False,False,False,False
2025-05-19 00:00:00+00:00,23.65,26.6,22.5,23.02,2612360,,"rgba(38, 166, 154, 0.5)",,,,100.0,,False,False,True,False,False,,,23.675,24.55,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2612360,102445.49019607843,False,False,False,False,6140881.705882353,False,False,False,False
2025-05-20 00:00:00+00:00,21.91,23.7223,21.5,23.72,3349825,,"rgba(38, 166, 154, 0.5)",,,,76.91751085383501,-42.32995658465995,False,False,True,False,True,,,22.611150000000002,22.611150000000002,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-737465,69507.82391387929,False,False,False,False,6031428.501730104,False,False,False,False
2025-05-21 00:00:00+00:00,22.44,24.015,21.03,21.515,4190823,,"rgba(38, 166, 154, 0.5)",,,,65.8761733592859,-42.32995658465995,False,False,True,False,True,,,22.5225,22.5225,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3453358,202207.83081921734,False,False,False,False,5959247.89381912,False,False,False,False
2025-05-22 00:00:00+00:00,24.46,25.0,22.22,23.9,4666016,,"rgba(38, 166, 154, 0.5)",,,,66.78133072063298,-42.32995658465995,False,False,True,False,True,,,22.5225,23.61,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,8119374,512684.93549297354,False,False,False,False,5908532.917590919,False,False,False,False
2025-05-23 00:00:00+00:00,22.95,24.24,22.62,23.025,2727756,,"rgba(38, 166, 154, 0.5)",,,,61.29819181990227,-42.32995658465995,False,False,True,False,True,,,22.5225,23.61,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5391618,704015.6439050138,False,False,False,False,5783796.5678814715,False,False,False,False
2025-05-27 00:00:00+00:00,21.74,23.5,21.67,23.3,3351436,,"rgba(38, 166, 154, 0.5)",,,,54.4541522644754,-42.32995658465995,False,False,True,False,True,,,22.5225,23.61,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2040182,756414.3245361897,False,False,False,False,5688409.878944943,False,False,False,False
2025-05-28 00:00:00+00:00,20.38,20.853,18.8,19.3,4046567,,"rgba(239, 83, 80, 0.5)",,,,47.30595903164333,-42.32995658465995,False,False,False,True,True,,,19.826500000000003,23.61,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2006385,648069.2529857508,False,False,False,False,5624023.8836922,False,False,False,False
2025-05-29 00:00:00+00:00,19.6,20.926,19.21,20.81,3679022,,"rgba(239, 83, 80, 0.5)",,,,41.36125855193292,-42.32995658465995,False,False,False,True,True,,,19.826500000000003,23.61,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5685407,399697.6352216038,False,False,False,False,5547749.300017997,False,False,False,False
2025-05-30 00:00:00+00:00,18.15,18.89,17.99,18.85,12164240,,"rgba(239, 83, 80, 0.5)",,,,35.632181502480776,-42.32995658465995,False,False,False,True,False,,,18.439999999999998,18.439999999999998,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-17849647,-315962.9387086551,False,False,False,False,5807219.523546702,False,False,False,False
2025-06-02 00:00:00+00:00,18.52,18.77,18.2,18.5,5652664,,"rgba(239, 83, 80, 0.5)",,,,33.02684408774384,-42.32995658465995,False,False,False,True,False,,,18.439999999999998,18.485,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-12196983,-781885.2940534137,False,False,False,False,5801158.522623302,False,False,False,False
2025-06-03 00:00:00+00:00,19.13,19.58,18.28,18.68,4675036,,"rgba(239, 83, 80, 0.5)",,,,33.217945745239604,-42.32995658465995,False,False,False,True,False,,,18.93,18.93,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7521947,-1046201.4393846523,False,False,False,False,5756996.855069448,False,False,False,False
2025-06-04 00:00:00+00:00,20.08,20.15,18.9211,19.33,5911963,,"rgba(239, 83, 80, 0.5)",,,,36.016850954891595,-42.32995658465995,False,False,False,True,False,,,19.53555,19.53555,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1609984,-1068310.5594087837,False,False,False,False,5763073.958792215,False,False,False,False
2025-06-05 00:00:00+00:00,19.07,20.83,19.05,20.725,6914067,,"rgba(239, 83, 80, 0.5)",,,,36.16693347030419,-42.32995658465995,False,False,False,True,False,,,19.53555,19.53555,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-8524051,-1360692.5374711845,False,False,False,False,5808210.940800363,False,False,False,False
2025-06-06 00:00:00+00:00,19.98,20.02,18.95,19.05,4289096,,"rgba(239, 83, 80, 0.5)",,,,38.57970738126126,-42.32995658465995,False,False,False,True,False,,,19.53555,19.53555,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4234955,-1473408.7124723147,False,False,False,False,5748637.805867015,False,False,False,False
2025-06-09 00:00:00+00:00,20.93,21.13,19.83,20.73,6283038,,"rgba(239, 83, 80, 0.5)",,,,42.29038306621939,-36.82950506767464,False,False,False,True,False,,,25.88475714285714,19.53555,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2048083,-1335310.998257714,False,False,False,False,5769594.676225171,False,False,False,False
2025-06-10 00:00:00+00:00,20.0,21.3,19.75,21.14,3920526,,"rgba(239, 83, 80, 0.5)",,,,42.98881475946675,-33.44297915349217,False,False,False,True,False,,,25.785692857142855,19.53555,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1872443,-1356374.998326039,False,False,False,False,5697082.179118303,False,False,False,False
2025-06-11 00:00:00+00:00,19.33,20.05,19.2,19.87,3273146,,"rgba(239, 83, 80, 0.5)",,,,42.29656157983127,-31.591971502643474,False,False,False,True,False,,,24.428192857142857,19.53555,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5145589,-1504971.6258426649,False,False,False,False,5602025.858368565,False,False,False,False
2025-06-12 00:00:00+00:00,19.42,20.62,19.0801,19.2,4757587,,"rgba(239, 83, 80, 0.5)",,,,42.06021599653419,-29.418288833310342,False,False,False,True,False,,,24.387507142857146,15.312592857142862,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-388002,-1461168.8954174623,False,False,False,False,5568910.609020779,False,False,False,False
2025-06-13 00:00:00+00:00,18.84,19.2694,18.44,19.0,3139588,,"rgba(239, 83, 80, 0.5)",,,,40.8634831653999,-28.444493535216935,False,False,False,True,False,,,23.20787142857143,14.501528571428574,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3527590,-1542205.0171657973,False,False,False,False,5473643.055725846,False,False,False,False
