date,Close,High,Low,Open,Volume,aVWAP_peak_165,aVWAP_peak_121,aVWAP_peak_88,aVWAP_peak_43,aVWAP_peak_23,aVWAP_valley_171,aVWAP_valley_149,aVWAP_valley_129,aVWAP_valley_112,aVWAP_valley_111,aVWAP_valley_97,aVWAP_valley_63,Peaks_avg,Valleys_avg,color,banker_RSI,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2021-12-31 00:00:00+00:00,1.9350533879,2.0509782453,1.8726323109,1.9528879814,1009725,,,,,,,,,,,,,,,#000000,,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,1009725.0,False,False,False,False
2022-01-07 00:00:00+00:00,2.0688128387,2.1401512125,1.9173079675,1.9350533879,601201,,,,,,,,,,,,,,,#000000,,,,False,False,False,False,,,False,False,False,False,601201,44533.4074074074,False,False,False,False,979463.9629629629,False,False,False,False
2022-01-14 00:00:00+00:00,2.3274144435,2.345249037,1.9796398715,2.0688128387,707596,,,,,,,,,,,,,,,#000000,,,,False,False,False,False,,,False,False,False,False,1308797,138182.5624142661,False,False,False,False,959325.5953360768,False,False,False,False
2022-01-21 00:00:00+00:00,2.122316619,2.3898355206,2.0527617046,2.3630836304,635719,,,,,,,,,,,,,,,#000000,,,,False,False,False,False,,,False,False,False,False,673078,177804.44667987604,False,False,False,False,935354.7364222934,False,False,False,False
2022-01-28 00:00:00+00:00,2.0955647289,2.2649933665,1.9439706847,2.0509782453,468857,,,,,,,,,,,,,,,#000000,,,,False,False,False,False,,,False,False,False,False,204221,179761.22840729263,False,False,False,False,900799.3485391606,False,False,False,False
2022-02-04 00:00:00+00:00,1.9618052781,2.2292350067,1.9319323341,2.1133993223,1003661,,,,,,,,,,,,,,,#000000,,,,False,False,False,False,,,False,False,False,False,-799440,107227.80408082649,False,False,False,False,908418.7301288523,False,False,False,False
2022-02-11 00:00:00+00:00,2.1044820256,2.1401512125,1.8637150142,1.9350533879,1039388,,,,,,,,,,,,,,,#000000,,,,False,False,False,False,,,False,False,False,False,239948,117058.92970446897,False,False,False,False,918120.1575267151,False,False,False,False
2022-02-18 00:00:00+00:00,2.0457980729,2.28282796,2.0278524758,2.1401512125,1188106,,,,,,,,,,,,,,,#000000,,,,False,False,False,False,,,False,False,False,False,-948158,38153.97194858239,False,False,False,False,938119.1088210326,False,False,False,False
2022-02-25 00:00:00+00:00,2.2521724399,2.2521724399,1.9470972887,2.0727164686,847538,,,,,,,,,,,,,,,#000000,,,,False,False,False,False,,,False,False,False,False,-100620,27874.41847090962,False,False,False,False,931409.3970565116,False,False,False,False
2022-03-04 00:00:00+00:00,2.7097851667,2.7187579653,2.1983356485,2.2342268428,2363497,,,,,,,,,,,,,,,#000000,,,,False,False,False,False,0.34282810531221136,0.34282810531221136,False,False,False,False,2262877,193430.16525084223,False,False,False,False,1037489.9602375107,False,False,False,False
2022-03-11 00:00:00+00:00,2.539301994,3.1853434907,2.5123835983,2.8174587495,4043494,,,,,,,,,,,,,,,#000000,,,,False,False,False,False,0.3428281669634052,0.34282813613780827,False,False,False,False,-1780617,47204.44930633539,False,False,False,False,1260156.9261458432,False,False,False,False
2022-03-18 00:00:00+00:00,2.4226556127,2.5213563969,2.2073084471,2.476492404,1086245,,,,,,,,,,,,,,,#000000,,,,False,False,False,False,-0.04762373680441795,0.14760219966669516,False,False,False,False,-2866862,-168652.32471635612,False,False,False,False,1247274.561246151,False,False,False,False
2022-03-25 00:00:00+00:00,2.5841659868,2.6468858488,2.3867644184,2.476492404,688248,,,,,,,,,,,,,,,#000000,,,,False,False,False,False,0.0713683945953074,0.10948529713100127,False,False,False,False,-2178614,-317538.3747373668,False,False,False,False,1205865.1863390286,False,False,False,False
2022-04-01 00:00:00+00:00,2.682866771,2.8533499438,2.4316284112,2.5303291954,1219194,,,,,,,,,,,,,,,#000000,,,,False,False,False,False,0.1708177863168637,0.1401515417239325,False,False,False,False,-959420,-365085.16179385816,False,False,False,False,1206852.505869471,False,False,False,False
2022-04-08 00:00:00+00:00,2.6200571811,2.8174587495,2.4675196055,2.7187579653,1048227,,,,,,,,,,,,,,,#000000,,,,False,False,False,False,0.1708177863168637,0.1554846640203981,False,False,False,False,-2007647,-486756.4090683872,False,False,False,False,1195102.4683976583,False,False,False,False
2022-04-15 00:00:00+00:00,3.1943162893,3.4724730448,2.4944380012,2.6200571811,2714090,,,,,,,,,,,,,,,#000000,,,,False,False,False,False,0.3428281789553214,0.24915642148785977,False,False,False,False,706443,-398371.26765591407,False,False,False,False,1307620.0633311651,False,False,False,False
2022-04-22 00:00:00+00:00,3.2750714764,3.6878202104,3.1225339008,3.2391802821,2861251,,,,,,,,,,,,,,,#000000,,,,False,False,False,False,0.342828197683597,0.2959923095857284,False,False,False,False,3567694,-104588.65523695748,False,False,False,False,1422703.8364177453,False,False,False,False
2022-04-29 00:00:00+00:00,3.1494522964,3.5173370376,2.8802683395,3.158425095,1973420,,,,,,,,,,,,,,,#000000,,,,False,False,False,False,0.22962245021847458,0.2628073799021015,False,False,False,False,1594274,21253.02292874307,False,False,False,False,1463497.6263127273,False,False,False,False
2022-05-06 00:00:00+00:00,3.4545274477,3.5532282319,3.0238331165,3.1225339008,1176810,,,,,,,,,,,,,,,#000000,,,,False,False,False,False,0.26185999726955034,0.26233368858582595,False,False,False,False,2771084,224944.20641550282,False,False,False,False,1442261.5058451178,False,False,False,False
2022-05-13 00:00:00+00:00,3.0597243108,3.4097531828,2.7636219581,3.4096634548,1365871,,,,,,,,,,,,,,,#000000,,,,False,False,False,False,0.12875241027039183,0.1955430494281089,False,False,False,False,1405213,312371.5244587989,False,False,False,False,1436602.9498565907,False,False,False,False
2022-05-20 00:00:00+00:00,2.8980477737,3.2122618864,2.8257320021,2.952050728,1536606,,,,,,,,,,,,,,,#000000,,,,False,False,False,False,0.08532949325408823,0.14043627134109857,False,False,False,False,-131393,279500.0782025915,False,False,False,False,1444010.5832005471,False,False,False,False
2022-05-27 00:00:00+00:00,3.16889336,3.2501470359,2.825822284,2.8799914013,1022282,,,,,,,,,,,,,,,#000000,,,,False,False,False,False,0.05725729317429675,0.09884678225769766,False,False,False,False,890889,324788.14648388105,False,False,False,False,1412771.4288893954,False,False,False,False
2022-06-03 00:00:00+00:00,3.4216825739,3.4216825739,3.0695833117,3.2140342911,1068131,,,,,,,,,,,,,,,#000000,,,,False,False,False,False,0.1943472252293864,0.14659700374354204,False,False,False,False,1959020,445842.3578554454,False,False,False,False,1387242.5082309218,False,False,False,False
2022-06-10 00:00:00+00:00,4.152965657,4.496036733,3.4216825739,3.4487671325,6293849,,,,,4.023561654633333,,,,,,,,4.023561654633333,,#000000,,,,False,False,False,False,0.34282819815026494,0.2447126009469035,False,False,False,False,8252869,1024140.6276439308,False,False,False,False,1750694.8409545573,False,False,False,False
2022-06-17 00:00:00+00:00,3.0966678703,3.9975905723,3.0334705668,3.981430119,3118646,,,,,3.8089748450900047,,,,,,,,3.8089748450900047,,#000000,,,,False,False,False,False,0.03003364019324153,0.1373731205700725,False,False,False,False,5134223,1328591.1737443805,False,False,False,False,1852024.5564394048,False,False,False,False
2022-06-24 00:00:00+00:00,2.7535967943,3.3672426111,2.7265122357,3.2140342911,1775841,,,,,3.6724960661200794,,,,,,,,3.6724960661200794,,#000000,,,,False,False,False,False,-0.32101177500035755,-0.09181932721514252,False,False,False,False,3358382,1478946.0497633154,False,False,False,False,1846381.330036486,False,False,False,False
2022-07-01 00:00:00+00:00,2.7355404219,3.1418088014,2.613659908,2.7626249805,2163462,,,,,3.5360365057577403,,,,,,,,3.5360365057577403,,#000000,,1.040651271880313,0.898247916926401,False,False,False,False,-0.34282825441539394,-0.21732379081526823,False,False,False,False,1194920,1457907.083114181,False,False,False,False,1869868.7870708206,False,False,False,False
2022-07-08 00:00:00+00:00,2.6091458149,2.6633149322,2.3473284148,2.6633149322,1554625,,,,,3.432150247409642,,,,,,,,3.432150247409642,,#000000,,1.01072203989924,0.9375647179773836,False,False,False,False,-0.34282825441539394,-0.2800760226153311,False,False,False,False,-359705,1323269.151031649,False,False,False,False,1846517.395435945,False,False,False,False
2022-07-15 00:00:00+00:00,2.5459485115,2.6452585598,2.3653847872,2.527892139,819544,,,,,3.384555189948168,,,,,,,,3.384555189948168,,#000000,,1.0073723845365878,0.9543917923931426,False,False,False,False,-0.34282825441539394,-0.3114521385153625,False,False,False,False,-1179249,1137897.4361404157,False,False,False,False,1770445.2920703194,False,False,False,False
2022-07-22 00:00:00+00:00,2.6633149322,2.8619350288,2.5910894425,2.6001176287,911792,,,,,3.3473382847174498,,,,,,,,3.3473382847174498,,#000000,,1.015698796540028,0.9375069714685347,False,False,False,False,-0.2337304552276096,-0.2725912968714861,False,False,False,False,-267457,1033797.1075374219,False,False,False,False,1706841.344509555,False,False,False,False
2022-07-29 00:00:00+00:00,2.9612450772,3.0876396841,2.6633149322,2.7265122357,1107168,,,,,3.3196810132093892,,,,,,,,3.3196810132093892,,#000000,,1.0294711504653997,0.9110906799728081,False,False,False,False,-0.16336338833151112,-0.2179773426014986,False,False,False,False,839711,1019420.3588309461,False,False,False,False,1662421.0967681066,False,False,False,False
2022-08-05 00:00:00+00:00,2.8167940978,2.9522168909,2.641827849,2.9522168909,1201565,,,,,3.2869525626182923,,,,,,,,3.2869525626182923,,#000000,,1.0280051091930185,0.9181878311983653,False,False,False,False,-0.20018080713011402,-0.2090790748658063,False,False,False,False,-361854,917103.7396582834,False,False,False,False,1628283.6081186172,False,False,False,False
2022-08-12 00:00:00+00:00,3.0515269393,3.1598651738,2.7987377254,2.8348504702,1211852,,,,,3.2699049280557113,,,,,,,,3.2699049280557113,,#000000,,1.0449672271012755,0.8961202288266708,False,False,False,False,-0.1152907351757002,-0.16218490502075325,False,False,False,False,849998,912132.9441280402,False,False,False,False,1597436.822332053,False,False,False,False
2022-08-19 00:00:00+00:00,3.2411188497,3.3752776968,2.8438786564,2.9070759599,1109396,,,,,3.2638289514247596,,,,,,,,3.2638289514247596,,#000000,,1.0351658211542916,0.8928372745262605,False,False,False,False,0.06486983476393401,-0.04865753512840962,False,False,False,False,1959394,989707.8371555927,False,False,False,False,1561285.6503074565,False,False,False,False
2022-08-26 00:00:00+00:00,3.2312677189,3.5661335533,3.1224884829,3.2050061048,1090605,,,,,3.2659167154588005,,,,,,,,3.2659167154588005,,#000000,,1.0613323943030681,0.8775826821264245,False,False,False,False,0.3428281661356667,0.14708531550362852,False,False,False,False,868789,980750.8862551785,False,False,False,False,1526420.4169513485,False,False,False,False
