date,Open,High,Low,Close,Volume,aVWAP_peak_875,aVWAP_peak_816,aVWAP_peak_803,aVWAP_peak_757,aVWAP_peak_728,aVWAP_peak_678,aVWAP_peak_648,aVWAP_valley_836,aVWAP_valley_810,aVWAP_valley_794,aVWAP_valley_774,aVWAP_valley_744,aVWAP_valley_726,aVWAP_valley_698,aVWAP_valley_660,aVWAP_valley_606,aVWAP_valley_564,aVWAP_valley_526,aVWAP_valley_525,aVWAP_valley_475,aVWAP_valley_456,Peaks_avg,Valleys_avg,color,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-19 15:00:00+00:00,54.735,54.85,52.775,53.15,2192.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,2192.0,False,False,False,False
2024-12-19 16:00:00+00:00,53.15,54.4,53.105,54.065,1644.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,1644.0,25.488372093023255,False,False,False,False,2183.5038759689924,False,False,False,False
2024-12-19 17:00:00+00:00,54.27,54.94,54.07,54.355,1109.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,2753.0,67.77537407607716,False,False,False,False,2166.844901147768,False,False,False,False
2024-12-19 18:00:00+00:00,54.355,54.68,54.14,54.14,420.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,2333.0,102.89513571830852,False,False,False,False,2139.762034463306,False,False,False,False
2024-12-19 19:00:00+00:00,54.14,55.035,54.14,54.52,737.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,3070.0,148.89676152112546,False,False,False,False,2118.013785866976,False,False,False,False
2024-12-19 20:00:00+00:00,54.52,55.32,54.52,54.76,3729.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,6799.0,251.9991373114956,False,False,False,False,2142.990316318651,False,False,False,False
2024-12-20 15:00:00+00:00,57.0,57.24,55.7,56.68,4352.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,11151.0,420.97589487255766,False,False,False,False,2177.2385284687493,False,False,False,False
2024-12-20 16:00:00+00:00,56.68,57.64,56.68,57.13,12302.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,23453.0,778.0615399132932,False,False,False,False,2334.211574539001,False,False,False,False
2024-12-20 17:00:00+00:00,56.82,57.1,56.17,56.87,18715.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,4738.0,839.4559346433197,False,False,False,False,2588.177286561652,False,False,False,False
2024-12-20 18:00:00+00:00,56.72,58.18,56.69,57.92,8172.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,12910.0,1026.596152710865,False,False,False,False,2674.748181343642,False,False,False,False
2024-12-20 19:00:00+00:00,57.92,59.115,57.92,58.91,762.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,13672.0,1222.6489255370532,False,False,False,False,2645.0931707801747,False,False,False,False
2024-12-20 20:00:00+00:00,58.74,58.955,57.82,58.115,5034.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,8638.0,1337.61560886206,False,False,False,False,2682.130485961877,False,False,False,False
2024-12-23 15:00:00+00:00,57.15,57.41,57.08,57.29,160.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,8478.0,1448.3192428331909,False,False,False,False,2643.0276877299098,False,False,False,False
2024-12-23 16:00:00+00:00,57.29,57.29,57.29,57.29,0.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,8478.0,1557.3065413939164,False,False,False,False,2602.050514276733,False,False,False,False
2024-12-23 17:00:00+00:00,57.29,57.29,57.29,57.29,0.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,8478.0,1664.604114395561,False,False,False,False,2561.7086458383337,False,False,False,False
