date,Open,High,Low,Close,Volume,aVWAP_peak_600,aVWAP_peak_578,aVWAP_peak_545,aVWAP_peak_507,aVWAP_peak_483,aVWAP_peak_467,aVWAP_peak_435,aVWAP_valley_613,aVWAP_valley_579,aVWAP_valley_557,aVWAP_valley_535,aVWAP_valley_514,aVWAP_valley_499,aVWAP_valley_475,aVWAP_valley_455,aVWAP_valley_353,aVWAP_valley_331,aVWAP_valley_316,aVWAP_valley_293,aVWAP_valley_260,aVWAP_valley_214,aVWAP_valley_190,aVWAP_valley_165,Peaks_avg,Valleys_avg,color,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-10-30 16:00:00+00:00,1.31,1.355,1.29,1.335,11445.0,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,11445.0,False,False,False,False
2023-10-31 16:00:00+00:00,1.395,1.395,1.37,1.375,11906.0,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,11906.0,184.5891472868217,False,False,False,False,11452.147286821706,False,False,False,False
2023-11-01 16:00:00+00:00,1.31,1.34,1.305,1.34,9188.0,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,2718.0,223.8668349257857,False,False,False,False,11417.044228111292,False,False,False,False
2023-11-02 16:00:00+00:00,1.435,1.44,1.405,1.44,14992.0,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,17710.0,494.9696746943781,False,False,False,False,11472.469898993288,False,False,False,False
2023-11-03 16:00:00+00:00,1.535,1.545,1.51,1.52,14363.0,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,32073.0,984.5515402029923,False,False,False,False,11517.284319163933,False,False,False,False
2023-11-06 16:00:00+00:00,1.555,1.575,1.525,1.575,7662.0,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,39735.0,1585.333686866512,False,False,False,False,11457.512469254414,False,False,False,False
2023-11-06 20:00:00+00:00,1.575,1.605,1.57,1.6,5753.0,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,45488.0,2265.9951800933877,False,False,False,False,11369.070415467524,False,False,False,False
2023-11-07 16:00:00+00:00,1.625,1.695,1.61,1.625,11504.0,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,56992.0,3114.4603710996917,False,False,False,False,11371.162347010662,False,False,False,False
2023-11-07 20:00:00+00:00,1.63,1.64,1.59,1.605,11786.0,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,45206.0,3767.0423808500836,False,False,False,False,11377.593938529875,False,False,False,False
2023-11-08 16:00:00+00:00,2.145,2.23,2.005,2.095,49190.0,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,94396.0,5172.142498976439,False,False,False,False,11963.832792196079,False,False,False,False
2023-11-08 20:00:00+00:00,2.095,2.12,1.965,2.01,15761.0,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,78635.0,6311.10153000006,False,False,False,False,12022.703601619394,False,False,False,False
2023-11-09 16:00:00+00:00,2.22,2.335,2.085,2.15,31394.0,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,110029.0,7919.13096364347,False,False,False,False,12323.033778338473,False,False,False,False
2023-11-09 20:00:00+00:00,2.15,2.17,2.12,2.16,13429.0,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,123458.0,9710.43125878078,False,False,False,False,12340.180541465008,False,False,False,False
2023-11-10 16:00:00+00:00,1.985,2.105,1.935,2.105,32439.0,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,91019.0,10971.029223760923,False,False,False,False,12651.790145473302,False,False,False,False
2023-11-10 20:00:00+00:00,2.1,2.15,2.06,2.075,11492.0,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,79527.0,12033.91249160959,False,False,False,False,12633.808902907824,False,False,False,False
2023-11-13 16:00:00+00:00,1.88,1.99,1.855,1.955,44769.0,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,34758.0,12386.2239258482,False,False,False,False,13132.028919917004,False,False,False,False
2023-11-13 20:00:00+00:00,1.945,1.96,1.93,1.95,7837.0,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,26921.0,12611.569291338927,False,False,False,False,13049.935448290384,False,False,False,False
2023-11-14 16:00:00+00:00,2.135,2.18,2.075,2.145,101126.0,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,128047.0,14401.265891473206,False,False,False,False,14415.455828937043,False,False,False,False
2023-11-14 20:00:00+00:00,2.15,2.215,2.135,2.2,16513.0,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,144560.0,16419.230761372844,False,False,False,False,14447.975893604686,False,False,False,False
2023-11-15 16:00:00+00:00,2.345,2.355,2.175,2.23,14883.0,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,159443.0,18636.65354026629,False,False,False,False,14454.72045339376,False,False,False,False
2023-11-15 20:00:00+00:00,2.225,2.24,2.175,2.205,9128.0,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,150315.0,20678.17829157999,False,False,False,False,14372.135640162849,False,False,False,False
2023-11-16 16:00:00+00:00,1.995,2.135,1.985,2.095,11869.0,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,138446.0,22504.035992485722,False,False,False,False,14333.3273356642,False,False,False,False
2023-11-16 20:00:00+00:00,2.095,2.12,2.09,2.105,7670.0,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,146116.0,24420.500550741755,False,False,False,False,14230.019935111266,False,False,False,False
2023-11-17 16:00:00+00:00,2.285,2.305,2.225,2.255,11553.0,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,157669.0,26486.368759257384,False,False,False,False,14188.515750070781,False,False,False,False
2023-11-17 20:00:00+00:00,2.255,2.28,2.215,2.255,7380.0,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,157669.0,28520.208003299904,False,False,False,False,14082.957366348752,False,False,False,False
2023-11-20 16:00:00+00:00,2.275,2.365,2.255,2.305,9522.0,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,167191.0,30670.142762938664,False,False,False,False,14012.244849041019,False,False,False,False
2023-11-20 20:00:00+00:00,2.31,2.315,2.295,2.305,4570.0,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,167191.0,32786.74520072256,False,False,False,False,13865.85345603263,False,False,False,False
