date,Close,High,Low,Open,Volume,aVWAP_OB_bull_855,aVWAP_OB_bear_765,aVWAP_OB_bear_731,aVWAP_OB_bear_635,aVWAP_OB_bear_558,aVWAP_OB_bear_386,aVWAP_OB_bear_295,aVWAP_OB_bear_149,aVWAP_OB_bear_44,Peaks_Valleys_avg
2022-02-14 00:00:00+00:00,16.0,16.7,15.7,16.1,242504,,,,,,,,,,17.93665204115129
2022-02-15 00:00:00+00:00,16.1,16.5,15.926,16.5,226141,,,,,,,,,,17.781436355157595
2022-02-16 00:00:00+00:00,17.1,17.4,15.8,16.2,212624,,,,,,,,,,17.706129899713574
2022-02-17 00:00:00+00:00,16.0,16.99,16.0,16.7,128921,,,,,,,,,,17.646269523260948
2022-02-18 00:00:00+00:00,15.3,16.2,15.2,16.0,193805,,,,,,,,,,17.517600930676792
2022-02-22 00:00:00+00:00,14.7,15.5,14.4,15.5,158302,,,,,,,,,,17.389898834313655
2022-02-23 00:00:00+00:00,14.4,15.35,14.2,15.1,164693,,,,,,,,,,17.259469728733457
2022-02-24 00:00:00+00:00,14.9,14.9,13.6,13.8,252917,,,,,,,,,,17.069812268735262
2022-02-25 00:00:00+00:00,15.2,15.3,14.5,15.0,105921,,,,,,,,,,17.01305673538672
2022-02-28 00:00:00+00:00,15.9,16.4,14.8,14.9,148560,,,,,,,,,,16.965170413423937
2022-03-01 00:00:00+00:00,15.6,16.2,15.212,16.0,95053,,,,,,,,,,16.93568050307759
2022-03-02 00:00:00+00:00,16.2,16.2,15.4,16.0,122413,,,,,,,,,,16.907433262711425
2022-03-03 00:00:00+00:00,15.4,16.459,15.2,16.4,146116,,,,,,,,,,16.86738279804593
2022-03-04 00:00:00+00:00,14.9,15.5,14.62,15.3,115232,,,,,,,,,,16.819904033519336
2022-03-07 00:00:00+00:00,13.3,14.9,13.3,14.3,254704,,,,,,,,,,15.717337534850992
2022-03-08 00:00:00+00:00,20.3,27.3,13.6,13.8,2607410,,,,,,,,,20.4,19.054745159550393
2022-03-09 00:00:00+00:00,16.8,18.0,16.202,17.9,816891,,,,,,,,,19.589065211849075,18.645768733424255
2022-03-10 00:00:00+00:00,15.5,18.1,15.215,17.0,516775,,,,,,,,,19.154070141166187,18.398654963324596
2022-03-11 00:00:00+00:00,14.4,15.8,14.4,15.5,243461,,,,,,,,,18.90462425568229,18.24184861288347
2022-03-14 00:00:00+00:00,13.7,14.8,13.4,14.6,248107,,,,,,,,,18.628233495779643,18.0604120245068
2022-03-15 00:00:00+00:00,14.8,14.88,13.6,14.3,338666,,,,,,,,,18.330007676927302,17.862570282164995
2022-03-16 00:00:00+00:00,15.3,15.6,14.5,14.8,255940,,,,,,,,,18.16726326765793,17.754824417056543
2022-03-17 00:00:00+00:00,17.8,17.9,15.2,15.2,409783,,,,,,,,,18.076775665882476,17.70478756980902
2022-03-18 00:00:00+00:00,17.2,17.7,16.3,17.7,420719,,,,,,,,,18.00422700761885,17.665466303835153
2022-03-21 00:00:00+00:00,17.0,17.3,16.4,17.2,136476,,,,,,,,,17.979086074525917,17.650864994108844
2022-03-22 00:00:00+00:00,17.5,17.7,16.853,17.2,213584,,,,,,,,,17.957476345342503,17.641168750657396
2022-03-23 00:00:00+00:00,17.1,17.7,16.8,17.7,161085,,,,,,,,,17.938317913813545,17.631300578089274
2022-03-24 00:00:00+00:00,17.3,17.4,16.8,17.4,109308,,,,,,,,,17.92529769377989,17.62442358559098
2022-03-25 00:00:00+00:00,16.3,17.4,15.95,17.4,219008,,,,,,,,,17.880323583307465,17.595458788952104
2022-03-28 00:00:00+00:00,15.9,16.4,15.4,16.3,145900,,,,,,,,,17.838101686518012,17.566160883950257
2022-03-29 00:00:00+00:00,17.3,17.4,15.8,15.9,210855,,,,,,,,,17.80806746590477,17.547716439040066
2022-03-30 00:00:00+00:00,16.9,17.7,16.6,17.1,168014,,,,,,,,,17.79081933182147,17.538010073276602
2022-03-31 00:00:00+00:00,15.8,16.9,15.8,16.8,140663,,,,,,,,,17.759789968550706,17.51650712847068
2022-04-01 00:00:00+00:00,15.7,16.182,15.3,16.0,183426,,,,,,,,,17.710386061435152,17.480977536873983
2022-04-04 00:00:00+00:00,17.3,17.7,15.8,15.9,352353,,,,,,,,,17.675721315670064,17.35468233340162
2022-04-05 00:00:00+00:00,16.7,17.2,16.4,17.1,158213,,,,,,,,,17.65786966575922,17.335138455888334
2022-04-06 00:00:00+00:00,16.0,16.55,15.6,16.5,188916,,,,,,,,,17.621031347483104,17.26898077090114
2022-04-07 00:00:00+00:00,15.5,15.8,15.0,15.7,178695,,,,,,,,,17.57462593579075,17.191351057906708
2022-04-08 00:00:00+00:00,15.0,15.5,14.9,15.3,94304,,,,,,,,,17.547599786559974,17.150186028554515
2022-04-11 00:00:00+00:00,14.7,15.3,14.2,14.9,104783,,,,,,,,,17.513403355391702,17.098934485836477
2022-04-12 00:00:00+00:00,14.2,15.1,14.1,15.0,170111,,,,,,,,,17.454463614946864,17.016798179112243
2022-04-13 00:00:00+00:00,14.4,14.6,14.1,14.3,62836,,,,,,,,,17.43255545878809,16.988327035397806
2022-04-14 00:00:00+00:00,13.9,14.45,13.8,14.3,69895,,,,,,,,,17.40606889978394,16.95359883461014
2022-04-18 00:00:00+00:00,13.5,13.9,13.15,13.9,147346,,,,,,,,,17.342908442545788,16.870543537717175
2022-04-19 00:00:00+00:00,14.2,14.2,13.2,13.6,79159,,,,,,,,,17.312843394646514,16.83507550362593
2022-04-20 00:00:00+00:00,13.6,14.3,13.4,14.3,71738,,,,,,,,,17.285264899075862,16.80314253818917
2022-04-21 00:00:00+00:00,12.9,13.85,12.8,13.8,117003,,,,,,,,,17.233887469856935,16.741595175058087
2022-04-22 00:00:00+00:00,12.7,13.0,12.3,12.9,117437,,,,,,,,,17.177182887120303,16.673453595497563
2022-04-25 00:00:00+00:00,12.7,12.8,12.1,12.5,92901,,,,,,,,,17.132016528016848,16.620617458691648
2022-04-26 00:00:00+00:00,12.0,12.7,11.9,12.7,135350,,,,,,,,,17.06310553514528,16.540857402126427
2022-04-27 00:00:00+00:00,12.0,12.3,11.9,12.0,133942,,,,,,,,,16.994962840576605,16.46428180064124
2022-04-28 00:00:00+00:00,12.4,12.6,11.4,11.9,212004,,,,,,,,,16.892233941293604,16.35429628972407
2022-04-29 00:00:00+00:00,11.9,12.8,11.8,12.3,70118,,,,,,,,,16.85943758508258,16.320344294650166
2022-05-02 00:00:00+00:00,12.4,12.4,11.3,11.8,115089,,,,,,,,,16.805080845794034,16.264420905325085
2022-05-03 00:00:00+00:00,12.4,12.698,12.0,12.3,128085,,,,,,,,,16.75012622652365,16.21072435258047
2022-05-04 00:00:00+00:00,13.3,13.3,12.0,12.5,141330,,,,,,,,,16.697793452075217,16.16344674893629
2022-05-05 00:00:00+00:00,12.3,13.1,12.1,13.0,102590,,,,,,,,,16.657128608694148,16.125500359702038
2022-05-06 00:00:00+00:00,11.9,12.3,11.5,12.3,89230,,,,,,,,,16.617381558223542,16.086650064454528
2022-05-09 00:00:00+00:00,11.0,11.9,10.85,11.5,203986,,,,,,,,,16.5167822837691,15.985557642854834
2022-05-10 00:00:00+00:00,10.4,11.55,10.0,11.4,277554,,,,,,,,,16.370886467977286,15.838218470481
2022-05-11 00:00:00+00:00,9.996,10.95,9.9,10.4,377004,,,,,,,,,16.17193292325802,15.64043807283991
2022-05-12 00:00:00+00:00,10.8,11.1,9.476,9.9,222093,,,,,,,,,16.064036514345304,14.36002089260263
2022-05-13 00:00:00+00:00,12.0,12.2,10.7,11.1,148866,,,,,,,,,16.00865143172087,14.41397486647956
2022-05-16 00:00:00+00:00,11.5,12.1,11.1,11.7,94150,,,,,,,,,15.973809511396123,14.41438339160656
2022-05-17 00:00:00+00:00,12.3,12.4,11.5,12.1,70659,,,,,,,,,15.950943921876314,14.425437486379542
2022-05-18 00:00:00+00:00,12.1,12.499,11.479,11.7,95178,,,,,,,,,15.920245536612235,14.429706277548268
2022-05-19 00:00:00+00:00,12.5,12.6,11.844,12.1,95235,,,,,,,,,15.892247246326663,14.437741348027327
2022-05-20 00:00:00+00:00,11.9,12.5,11.15,12.4,100868,,,,,,,,,15.859272692215585,14.424690907139711
2022-05-23 00:00:00+00:00,11.7,11.9,11.3,11.9,63738,,,,,,,,,15.837601068832175,14.411268022945833
2022-05-24 00:00:00+00:00,10.8,11.5,10.5,11.5,76268,,,,,,,,,15.80769017236011,14.379604788030411
2022-05-25 00:00:00+00:00,11.1,11.1,10.5,11.0,59752,,,,,,,,,15.784351708058598,14.355443560820763
2022-05-26 00:00:00+00:00,11.7,11.8,11.0,11.1,83432,,,,,,,,,15.756090792330538,14.336405877807309
2022-05-27 00:00:00+00:00,11.7,11.985,11.3,11.7,89145,,,,,,,,,15.727435284535886,14.319848378925936
2022-05-31 00:00:00+00:00,12.0,12.6,11.5,11.7,98414,,,,,,,,,15.69911214237281,14.310008962035706
2022-06-01 00:00:00+00:00,11.7,12.35,11.5,12.1,69643,,,,,,,,,15.678340839496354,14.299592626956974
2022-06-02 00:00:00+00:00,12.7,12.7,11.6,12.0,41848,,,,,,,,,15.66752920091955,14.297724245563066
2022-06-03 00:00:00+00:00,12.3,12.7,12.072,12.6,70829,,,,,,,,,15.64951914073476,14.294405315271021
2022-06-06 00:00:00+00:00,12.4,12.8,12.1,12.8,43019,,,,,,,,,15.638926139394252,14.292782324112576
2022-06-07 00:00:00+00:00,12.9,12.9,11.9,12.3,82059,,,,,,,,,15.619744677345775,14.291302159090083
2022-06-08 00:00:00+00:00,13.1,13.85,12.674,12.8,114669,,,,,,,,,15.59888525137853,13.787259531060318
2022-06-09 00:00:00+00:00,12.6,13.2,12.2,13.2,81882,,,,,,,,,15.580886772980191,13.742952164529964
2022-06-10 00:00:00+00:00,11.8,12.39,11.65,12.2,62384,,,,,,,,,15.563970324416527,13.685542865745935
2022-06-13 00:00:00+00:00,10.8,11.5,10.65,11.5,155766,,,,,,,,,15.511343782216676,13.511310877442204
2022-06-14 00:00:00+00:00,11.0,11.0,10.65,11.0,79811,,,,,,,,,15.484259687343862,13.45073110090093
2022-06-15 00:00:00+00:00,11.4,11.6,11.0,11.0,66947,,,,,,,,,15.463982548320297,13.42427888513493
2022-06-16 00:00:00+00:00,10.6,11.399,10.4,11.3,109576,,,,,,,,,15.426984796788217,13.361116966169496
2022-06-17 00:00:00+00:00,11.0,11.1,10.5,10.7,74849,,,,,,,,,15.402409072912672,13.326386067119945
2022-06-21 00:00:00+00:00,11.6,11.7,11.0,11.0,49582,,,,,,,,,15.388290493509505,13.316377980918594
2022-06-22 00:00:00+00:00,11.1,11.8,10.9,11.4,60200,,,,,,,,,15.37056612475524,13.30087660300715
2022-06-23 00:00:00+00:00,10.8,11.3,10.7,11.1,34390,,,,,,,,,15.359692239776908,13.288189183191843
2022-06-24 00:00:00+00:00,11.3,11.55,10.9,10.9,44222,,,,,,,,,15.346782377176323,13.277441216408281
2022-06-27 00:00:00+00:00,10.9,11.3,10.65,11.2,39561,,,,,,,,,15.33446105206758,13.264054071047308
2022-06-28 00:00:00+00:00,10.5,11.0,10.4,10.9,78310,,,,,,,,,15.308526902775283,13.230863289058352
2022-06-29 00:00:00+00:00,10.3,10.6,10.1,10.6,72484,,,,,,,,,15.283251800034845,13.195485702674764
2022-06-30 00:00:00+00:00,10.1,10.3,10.0,10.3,62473,,,,,,,,,15.26080078044179,13.163088670235169
2022-07-01 00:00:00+00:00,10.2,10.2,9.999,10.1,42416,,,,,,,,,15.245667933113205,13.14207769515723
2022-07-05 00:00:00+00:00,10.1,10.1,9.631,10.1,94342,,,,,,,,,15.21109284206152,12.044211689981706
2022-07-06 00:00:00+00:00,10.2,10.5,10.001,10.1,58221,,,,,,,,,15.191142118115009,12.046195075625468
2022-07-07 00:00:00+00:00,10.4,10.5,10.1,10.4,56120,,,,,,,,,15.17244573735862,12.044010236603928
2022-07-08 00:00:00+00:00,11.3,11.7,10.465,10.5,116499,,,,,,,,,15.140602614075549,11.30915970541778
2022-07-11 00:00:00+00:00,10.1,11.1,10.1,11.1,155409,,,,,,,,,15.091350969621768,11.193309725179517
2022-07-12 00:00:00+00:00,11.4,11.7,10.6,10.7,224453,,,,,,,,,15.033919292231204,11.058696290254414
2022-07-13 00:00:00+00:00,10.9,11.6,10.7,11.0,98050,,,,,,,,,15.008287186498999,11.059198036849617
2022-07-14 00:00:00+00:00,10.4,10.9,10.3,10.7,75195,,,,,,,,,14.986223515145957,11.013806711017349
2022-07-15 00:00:00+00:00,10.4,10.9,10.2,10.7,38571,,,,,,,,,14.974906156317855,10.9936131134295
2022-07-18 00:00:00+00:00,10.8,11.257,10.5,10.5,78865,,,,,,,,,14.953750740899272,10.986548904265028
2022-07-19 00:00:00+00:00,10.9,11.359,10.9,10.9,61700,,,,,,,,,14.938152982018499,10.993269046316321
2022-07-20 00:00:00+00:00,11.5,11.5,10.8,10.8,87666,,,,,,,,,14.917411418088024,11.016638706434176
2022-07-21 00:00:00+00:00,11.1,11.7,11.0,11.5,72661,,,,,,,,,14.90039679102713,11.032890422585057
2022-07-22 00:00:00+00:00,10.6,11.2,10.3,11.1,61229,,,,,,,,,14.883965003746342,11.019827616350332
2022-07-25 00:00:00+00:00,10.6,10.8,10.35,10.7,29167,,,,,,,,,14.875965689170195,11.011698484132342
2022-07-26 00:00:00+00:00,10.4,10.5,10.2,10.4,42308,,,,,,,,,14.86383207662487,10.816206959571062
2022-07-27 00:00:00+00:00,10.3,10.6,10.2,10.3,50733,,,,,,,,,14.849368058877673,10.672331274483223
2022-07-28 00:00:00+00:00,11.5,11.5,10.6,10.6,85185,,,,,,,,,14.829766017650613,10.8695449128481
2022-07-29 00:00:00+00:00,12.1,12.2,11.4,11.6,95969,,,,,,,,,14.812143649601623,11.075895920939095
2022-08-01 00:00:00+00:00,11.9,12.111,11.5,12.1,46820,,,,,,,,,14.803438682269299,11.130938466152795
2022-08-02 00:00:00+00:00,13.2,13.2,11.8,11.9,148678,,,,,,,,,14.784381861782414,11.418270283774607
2022-08-03 00:00:00+00:00,12.8,13.7,12.5,13.6,95841,,,,,,,,,14.773855438120627,11.567811135395
2022-08-04 00:00:00+00:00,13.1,13.1,12.6,13.0,48242,,,,,,,,,14.768406393393517,11.626524164800834
2022-08-05 00:00:00+00:00,13.2,13.399,12.7,12.8,71629,,,,,,,,,14.761102967717724,11.713968928312362
2022-08-08 00:00:00+00:00,15.5,16.0,13.5,13.5,263022,,,,,,,,15.0,14.764881541632217,12.97470642498132
2022-08-09 00:00:00+00:00,12.0,13.7,11.6,13.5,260619,,,,,,,,13.722555911397313,14.728904787253734,12.693513712200957
2022-08-10 00:00:00+00:00,13.3,13.3,11.8,12.3,188556,,,,,,,,13.478306844875787,14.707608634968246,12.666292530400524
2022-08-11 00:00:00+00:00,13.0,14.0,12.7,13.7,163710,,,,,,,,13.432520461647185,14.693610808955537,12.703281787245981
2022-08-12 00:00:00+00:00,13.1,13.35,12.8,13.2,105424,,,,,,,,13.39500742698777,14.683824933547665,12.715566803652322
2022-08-15 00:00:00+00:00,12.9,13.2,12.6,13.1,86089,,,,,,,,13.355084346680158,14.675016281040739,12.716469086432863
2022-08-16 00:00:00+00:00,12.4,13.0,12.3,13.0,84365,,,,,,,,13.297334977158643,14.664862729835402,12.702884099111726
2022-08-17 00:00:00+00:00,11.8,12.3,11.7,12.3,65777,,,,,,,,13.223646790334566,14.654644743248502,12.67209761629169
2022-08-18 00:00:00+00:00,11.6,11.922,11.3,11.8,67704,,,,,,,,13.138504192387675,14.642956544702146,12.632076875144728
2022-08-19 00:00:00+00:00,11.0,11.4,10.9,11.4,67533,,,,,,,,13.036740143460587,14.629453245505772,12.578837444299541
2022-08-22 00:00:00+00:00,10.5,11.0,10.5,10.8,71283,,,,,,,,12.918105157802247,14.6135750539411,12.512540367235456
2022-08-23 00:00:00+00:00,10.7,11.0,10.6,10.6,49605,,,,,,,,12.84568672271204,14.602878536012051,12.471501225011746
2022-08-24 00:00:00+00:00,11.7,11.8,11.0,11.1,91802,,,,,,,,12.76677417045622,14.586993326066182,12.42985147682865
2022-08-25 00:00:00+00:00,11.8,11.9,11.4,11.8,58914,,,,,,,,12.728084305023653,14.577539321269604,12.41002040775771
2022-08-26 00:00:00+00:00,11.5,12.3,11.2,12.2,68420,,,,,,,,12.68518425297073,14.566511003192836,12.387442473783715
2022-08-29 00:00:00+00:00,11.2,11.3,11.0,11.3,51896,,,,,,,,12.64001652758983,14.556768967954518,12.360912305469974
2022-08-30 00:00:00+00:00,10.9,11.3,10.6,11.1,64165,,,,,,,,12.579476809642484,14.543976934134834,12.323938905729063
2022-08-31 00:00:00+00:00,10.9,11.0,10.6,10.6,30717,,,,,,,,12.550320329970106,14.537716340284659,12.30576903166378
2022-09-01 00:00:00+00:00,10.7,10.85,10.4,10.6,63353,,,,,,,,12.487055009912659,14.524234766019829,12.265392204942465
2022-09-02 00:00:00+00:00,10.6,10.9,10.5,10.9,36114,,,,,,,,12.453151348654783,14.516624314932818,12.24351275852444
2022-09-06 00:00:00+00:00,10.4,10.7,10.3,10.5,68222,,,,,,,,12.385636461431416,14.501586644006634,12.198956891814651
2022-09-07 00:00:00+00:00,10.6,10.7,10.3,10.4,38228,,,,,,,,12.351019389383683,14.493347464572432,12.175902812954234
2022-09-08 00:00:00+00:00,10.7,10.8,10.4,10.4,50403,,,,,,,,12.30971223597327,14.482809396334385,12.148260387819256
2022-09-09 00:00:00+00:00,11.4,11.6,10.8,10.95,66555,,,,,,,,12.277610192822179,14.471257083454104,12.127602197180215
2022-09-12 00:00:00+00:00,11.8,11.9,11.314,11.4,42300,,,,,,,,12.26597839387463,14.464879602399943,12.1207073116969
2022-09-13 00:00:00+00:00,11.0,11.5,10.9,11.3,42304,,,,,,,,12.244654980092683,14.457307757449657,12.106531737062266
2022-09-14 00:00:00+00:00,10.6,11.3,10.5,11.3,123865,,,,,,,,12.16918204035381,14.433130665945692,12.054319604293081
2022-09-15 00:00:00+00:00,10.6,10.9,10.4,10.5,108745,,,,,,,,12.101828513241573,14.411205118177849,12.006399078330489
2022-09-16 00:00:00+00:00,10.3,10.6,10.2,10.6,89848,,,,,,,,12.04115580803501,14.392014342352638,11.96215732758274
2022-09-19 00:00:00+00:00,10.4,10.4,10.2,10.2,41767,,,,,,,,12.013839726113952,14.383081771322324,11.942013604512223
2022-09-20 00:00:00+00:00,10.2,10.4,10.1,10.2,47418,,,,,,,,11.982084612048714,14.372738938799445,11.918391496312548
2022-09-21 00:00:00+00:00,10.1,10.4,10.1,10.4,61234,,,,,,,,11.941964797972908,14.359351646112549,11.888288096578986
2022-09-22 00:00:00+00:00,9.702,10.1,9.525,10.1,133974,,,,,,,,11.840270809630644,14.327401241139237,11.810570085087486
2022-09-23 00:00:00+00:00,9.3,9.694,9.1,9.6,94273,,,,,,,,11.761109859652406,14.30317843234125,11.749025301945348
2022-09-26 00:00:00+00:00,9.103,9.69899,9.1,9.3,45053,,,,,,,,11.724076455120068,14.2915367325972,11.71996729744831
2022-09-27 00:00:00+00:00,9.15,9.4,9.138,9.4,53353,,,,,,,,11.680387886587605,14.277624158790138,11.685475030145836
2022-09-28 00:00:00+00:00,9.338,9.35,9.15,9.15,40417,,,,,,,,11.648952002846103,14.267239519961645,11.660509119833396
2022-09-29 00:00:00+00:00,8.9,9.5,8.8,9.4,139779,,,,,,,,11.537092392443178,14.230138186796703,11.570778598859587
2022-09-30 00:00:00+00:00,8.716,9.138,8.716,9.0,38136,,,,,,,,11.505783807029344,14.21969959285795,11.545432867785127
2022-10-03 00:00:00+00:00,9.1,9.199,8.828,8.982,31318,,,,,,,,11.482378389393839,14.211453228139078,11.526388978948642
2022-10-04 00:00:00+00:00,9.4,9.5,9.3,9.369,40093,,,,,,,,11.457354419578305,14.201662391483524,11.505882733133015
2022-10-05 00:00:00+00:00,9.409,9.489,9.1,9.359,22885,,,,,,,,11.442879863376756,14.196013527149463,11.493990120573262
2022-10-06 00:00:00+00:00,9.111,9.49,9.111,9.211,31177,,,,,,,,11.422598474765874,14.188188508524032,11.477296405298128
2022-10-07 00:00:00+00:00,8.928,9.134,8.83,9.0,38018,,,,,,,,11.395334999932428,14.178154876938992,11.454837223460519
2022-10-10 00:00:00+00:00,8.738,9.0095,8.7,8.9,28828,,,,,,,,11.373826101979766,14.17035683821696,11.437082220533226
2022-10-11 00:00:00+00:00,8.835,8.835,8.5,8.505,34563,,,,,,,,11.347590821632668,14.160876318270967,11.415374514574026
2022-10-12 00:00:00+00:00,8.532,8.85259,8.53,8.8,13580,,,,,,,,11.33709457851078,14.157102211287928,11.406675555468428
2022-10-13 00:00:00+00:00,8.555,8.75,8.016,8.505,36298,,,,,,,,11.307406411726152,14.146678908597595,10.802388981523112
2022-10-14 00:00:00+00:00,8.345,8.75,8.3,8.75,17284,,,,,,,,11.293602437105214,14.141750393681574,10.794357742025786
2022-10-17 00:00:00+00:00,8.321,8.541,8.211,8.211,47258,,,,,,,,11.255128486745953,14.12806440369615,10.759004091985219
2022-10-18 00:00:00+00:00,8.36,8.6,8.11,8.6,28578,,,,,,,,11.232339959028716,14.119818121858517,10.74087708604975
2022-10-19 00:00:00+00:00,8.209,8.49999,8.2,8.37,18649,,,,,,,,11.217387240624968,14.114399586978253,10.728077594979188
2022-10-20 00:00:00+00:00,8.2,8.384,8.17,8.201,18318,,,,,,,,11.202590046267186,14.10903981576467,10.714787276621657
2022-10-21 00:00:00+00:00,8.382,8.47,8.122,8.25,25389,,,,,,,,11.182826973814445,14.101720080502112,10.699716559303667
2022-10-24 00:00:00+00:00,8.85,8.85,8.5,8.806,57170,,,,,,,,11.14552687498868,14.086466572921912,10.690265924446843
2022-10-25 00:00:00+00:00,9.35,9.595,8.937,9.0,74249,,,,,,,,11.109619721809322,14.068846497717178,10.70323087904275
2022-10-26 00:00:00+00:00,9.286,9.5,9.13,9.5,44995,,,,,,,,11.088661431403551,14.058256810451269,10.704244705277972
2022-10-27 00:00:00+00:00,9.196,9.691,9.1,9.55,46001,,,,,,,,11.068009750092253,14.047532589811906,10.329752740925734
2022-10-28 00:00:00+00:00,9.1,9.4,8.7,9.191,64170,,,,,,,,11.03577234398566,14.03182640028308,10.288200467335678
2022-10-31 00:00:00+00:00,9.0,9.301,8.85,9.2,43948,,,,,,,,11.014108407908779,14.021091557244183,10.272379170224339
2022-11-01 00:00:00+00:00,9.393,9.393,9.113,9.17,38744,,,,,,,,10.997773705859284,14.012138933840056,10.275612879344894
2022-11-02 00:00:00+00:00,9.019,9.383,8.9,9.322,35823,,,,,,,,10.981207284601387,14.003543146155835,10.266524407434172
2022-11-03 00:00:00+00:00,8.8,9.0,8.6,8.871,54366,,,,,,,,10.95267861694675,13.989758786869814,10.234827303280184
2022-11-04 00:00:00+00:00,9.0,9.188,8.891,8.994,46881,,,,,,,,10.931194507005431,13.978446576371363,10.222512312701827
2022-11-07 00:00:00+00:00,8.606,9.1,8.262,8.99,139581,,,,,,,,10.858073122336872,13.942573412585197,10.147347591094038
2022-11-08 00:00:00+00:00,7.935,8.4,7.7,8.4,169078,,,,,,,,10.751414193819816,13.894543815303514,10.00825197784968
2022-11-09 00:00:00+00:00,7.668,8.247,7.6,8.101,74177,,,,,,,,10.704299804222421,13.87310352069096,9.951277405398224
2022-11-10 00:00:00+00:00,7.776,8.039,7.651,7.8,89494,,,,,,,,10.649133735411674,13.847367701418683,9.889264175594217
2022-11-11 00:00:00+00:00,8.204,8.297,7.8,7.8,100143,,,,,,,,10.5956905558573,13.820146210092513,9.841229660653307
2022-11-14 00:00:00+00:00,8.106,8.329,8.017,8.3,42484,,,,,,,,10.574133062250729,13.808776633112736,9.823192918635531
2022-11-15 00:00:00+00:00,8.0,8.4,7.984,8.2,72668,,,,,,,,10.537790771098825,13.789357069406782,9.79299781107883
2022-11-16 00:00:00+00:00,8.054,8.155,7.898,8.0,30524,,,,,,,,10.5222727103407,13.78110708139226,9.779563889643672
2022-11-17 00:00:00+00:00,7.801,8.048,7.756,8.048,27898,,,,,,,,10.5073139218354,13.773368507353004,9.765533445130908
2022-11-18 00:00:00+00:00,7.767,7.981,7.7,7.981,69415,,,,,,,,10.470091758103118,13.754031359143683,9.730502800588265
2022-11-21 00:00:00+00:00,7.695,7.8,7.501,7.8,56867,,,,,,,,10.438668829598598,13.737883458864488,9.10480606441464
2022-11-22 00:00:00+00:00,7.601,7.7,7.56298,7.656,30684,,,,,,,,10.421740075337413,13.72914310017288,9.088400027264404
