date,Open,High,Low,Close,Volume,aVWAP_peak_882,aVWAP_peak_857,aVWAP_peak_816,aVWAP_peak_803,aVWAP_peak_756,aVWAP_peak_701,aVWAP_peak_684,aVWAP_peak_671,aVWAP_peak_651,aVWAP_peak_588,aVWAP_peak_545,aVWAP_peak_533,aVWAP_peak_506,aVWAP_peak_450,aVWAP_valley_864,aVWAP_valley_839,aVWAP_valley_805,aVWAP_valley_791,aVWAP_valley_768,aVWAP_valley_744,aVWAP_valley_732,aVWAP_valley_692,aVWAP_valley_660,aVWAP_valley_625,aVWAP_valley_612,aVWAP_valley_595,aVWAP_valley_548,aVWAP_valley_526,aVWAP_valley_473,aVWAP_valley_462,aVWAP_valley_419,aVWAP_valley_396,aVWAP_valley_360,aVWAP_valley_334,aVWAP_valley_305,aVWAP_valley_271,aVWAP_valley_241,aVWAP_valley_228,aVWAP_valley_210,aVWAP_valley_192,aVWAP_valley_179,aVWAP_valley_161,aVWAP_valley_150,aVWAP_valley_63,Peaks_avg,Valleys_avg,color,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-19 15:00:00+00:00,174.73,175.32,174.5,174.755,6821.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,6821.0,False,False,False,False
2024-12-19 16:00:00+00:00,174.65,175.585,174.38,174.78,6164.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,6164.0,95.56589147286822,False,False,False,False,6810.813953488372,False,False,False,False
2024-12-19 17:00:00+00:00,174.78,175.34,174.73,175.11,3713.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,9877.0,247.21603269034313,False,False,False,False,6762.7858301784745,False,False,False,False
2024-12-19 18:00:00+00:00,175.11,175.39,174.82,175.38,5844.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,15721.0,487.11966009049286,False,False,False,False,6748.54108862532,False,False,False,False
2024-12-19 19:00:00+00:00,175.365,175.365,173.825,173.89,17744.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-2023.0,448.2030762131209,False,False,False,False,6919.013319809424,False,False,False,False
2024-12-19 20:00:00+00:00,173.98,174.45,173.81,174.15,18739.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,16716.0,700.4169820082664,False,False,False,False,7102.268927254238,False,False,False,False
2024-12-20 15:00:00+00:00,173.59,175.015,173.53,174.765,4940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,21656.0,1025.3097419771304,False,False,False,False,7068.745377994483,False,False,False,False
2024-12-20 16:00:00+00:00,174.77,174.79,174.415,174.73,9616.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,12040.0,1196.0801335743843,False,False,False,False,7108.237697715498,False,False,False,False
2024-12-20 17:00:00+00:00,174.725,175.145,174.725,175.035,4572.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,16612.0,1435.0866431313707,False,False,False,False,7068.916183022235,False,False,False,False
2024-12-20 18:00:00+00:00,174.95,174.95,174.355,174.71,5488.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,11124.0,1585.3023540905742,False,False,False,False,7044.405854603285,False,False,False,False
2024-12-20 19:00:00+00:00,174.71,175.035,174.51,174.625,5034.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,6090.0,1655.1426276705652,False,False,False,False,7013.23677158618,False,False,False,False
2024-12-20 20:00:00+00:00,174.625,174.75,173.96,174.305,21489.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-15399.0,1390.737315613657,False,False,False,False,7237.667209236007,False,False,False,False
2024-12-23 15:00:00+00:00,172.04,172.04,171.68,172.04,397.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-15796.0,1124.2762719607322,False,False,False,False,7131.610353278859,False,False,False,False
2024-12-23 16:00:00+00:00,172.04,172.04,172.04,172.04,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-15796.0,861.9464072791704,False,False,False,False,7021.042750902443,False,False,False,False
2024-12-23 17:00:00+00:00,172.04,172.04,172.04,172.04,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-15796.0,603.6836722825941,False,False,False,False,6912.18937491946,False,False,False,False
2024-12-23 18:00:00+00:00,172.04,172.04,172.04,172.04,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-15796.0,349.42501069681737,False,False,False,False,6805.023648176522,False,False,False,False
2024-12-23 19:00:00+00:00,172.04,172.04,172.04,172.04,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-15796.0,99.10834386430858,False,False,False,False,6699.5194055691345,False,False,False,False
2024-12-23 20:00:00+00:00,172.04,172.04,172.04,172.04,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-15796.0,-147.32744441265743,False,False,False,False,6595.6508876533335,False,False,False,False
2024-12-24 15:00:00+00:00,171.24,172.055,171.23,171.92,12944.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-28740.0,-590.6246933364922,False,False,False,False,6694.074904899018,False,False,False,False
2024-12-24 16:00:00+00:00,171.92,172.16,171.655,172.005,13229.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-15511.0,-821.9483415018179,False,False,False,False,6795.391573040119,False,False,False,False
