date,Open,High,Low,Close,Volume,aVWAP_OB_bull_719,aVWAP_OB_bull_660,aVWAP_OB_bull_598,aVWAP_OB_bear_862,aVWAP_OB_bear_839,aVWAP_OB_bear_788,aVWAP_OB_bear_503,OB,OB_High,OB_Low,OB_Mitigated_Index,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-05 15:00:00+00:00,35.42,35.42,35.42,35.42,0.0,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,,,False,False,False,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,0.0,False,False,False,False
2024-12-05 16:00:00+00:00,35.42,35.42,35.42,35.42,0.0,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,,,False,False,False,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,0.0,False,False,False,False
2024-12-05 17:00:00+00:00,35.42,35.42,35.42,35.42,100.0,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,,,False,False,False,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,1.550387596899225,False,False,False,False
2024-12-05 18:00:00+00:00,35.42,35.42,35.42,35.42,0.0,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,,,False,False,False,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,1.5263505798930352,False,False,False,False
2024-12-05 19:00:00+00:00,35.42,35.575,35.42,35.575,21.0,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,100.0,,False,False,True,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,21.0,0.32558139534883723,False,False,False,False,1.8282676251660113,False,False,False,False
2024-12-05 20:00:00+00:00,35.575,35.9,35.575,35.9,1.0,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,100.0,50.0,False,False,True,False,True,,,,0,,,False,False,False,False,,,False,False,False,False,22.0,0.6616188930953668,False,False,False,False,1.8154262666363057,False,False,False,False
2024-12-06 15:00:00+00:00,35.9,35.9,35.9,35.9,0.0,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,100.0,50.0,False,False,True,False,True,,,,0,,,False,False,False,False,,,False,False,False,False,22.0,0.9924465071559037,False,False,False,False,1.7872801229675257,False,False,False,False
2024-12-06 16:00:00+00:00,35.9,36.48,35.9,36.48,2.0,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,100.0,50.0,False,False,True,False,True,,,,0,,,False,False,False,False,,,False,False,False,False,24.0,1.3491527628589128,False,False,False,False,1.7905781055571766,False,False,False,False
2024-12-06 17:00:00+00:00,36.48,36.48,36.48,36.48,0.0,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,100.0,50.0,False,False,True,False,True,,,,0,,,False,False,False,False,,,False,False,False,False,24.0,1.7003286890161389,False,False,False,False,1.762817204695825,False,False,False,False
2024-12-06 18:00:00+00:00,36.48,36.48,36.48,36.48,3.0,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,100.0,50.0,False,False,True,False,True,,,,0,,,False,False,False,False,,,False,False,False,False,24.0,2.0460600271709275,False,False,False,False,1.781998333305192,False,False,False,False
2024-12-06 19:00:00+00:00,36.48,36.48,36.48,36.48,2.0,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,100.0,50.0,False,False,True,False,True,,,,0,,,False,False,False,False,,,False,False,False,False,24.0,2.38643118954037,False,False,False,False,1.785378204106662,False,False,False,False
2024-12-06 20:00:00+00:00,36.48,36.86,36.48,36.86,4.0,,,,,,,,0.0,0.0,0.0,0.0,36.733333333333334,#000000,,36.733333333333334,,100.0,50.0,False,False,True,False,True,,,,0,,,False,False,False,False,,,False,False,False,False,28.0,2.7835407835009844,False,False,False,False,1.8197134257484189,False,False,False,False
2024-12-09 15:00:00+00:00,36.86,36.86,36.12,36.12,4.0,,,,,,,,0.0,0.0,0.0,0.0,36.45833333333333,#000000,,36.45833333333333,,87.44988179862986,38.49572498207738,False,False,True,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,24.0,3.1124781356947677,False,False,False,False,1.8535163183724745,False,False,False,False
2024-12-09 16:00:00+00:00,36.12,36.12,36.12,36.12,0.0,,,,,,,,0.0,0.0,0.0,0.0,36.45833333333333,#000000,,36.45833333333333,,78.48551165479404,30.975614472526203,False,False,True,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,24.0,3.4363156839785693,False,False,False,False,1.8247796312659246,False,False,False,False
2024-12-09 17:00:00+00:00,36.12,36.12,36.12,36.12,0.0,,,,,,,,0.0,0.0,0.0,0.0,36.45833333333333,#000000,,36.45833333333333,,72.08239012348274,26.039874958807076,False,False,True,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,24.0,3.7551324950796765,False,False,False,False,1.7964884741920342,False,False,False,False
2024-12-09 18:00:00+00:00,36.12,36.12,36.12,36.12,0.0,,,,,,,,0.0,0.0,0.0,0.0,36.45833333333333,#000000,,36.45833333333333,,67.50873188683181,22.75644006422374,False,False,True,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,24.0,4.069006409884643,False,False,False,False,1.7686359397084368,False,False,False,False
2024-12-09 19:00:00+00:00,36.12,36.12,36.12,36.12,0.0,,,,,,,,0.0,0.0,0.0,0.0,36.45833333333333,#000000,,36.45833333333333,,64.24183314636686,20.512001645861346,False,False,True,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,24.0,4.378014062444571,False,False,False,False,1.741215227464895,False,False,False,False
2024-12-09 20:00:00+00:00,36.12,36.12,36.12,36.12,0.0,,,,,,,,0.0,0.0,0.0,0.0,36.45833333333333,#000000,,36.45833333333333,,61.90833404603475,18.908831347031068,False,False,True,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,24.0,4.68223089868574,False,False,False,False,1.7142196425429588,False,False,False,False
2024-12-10 15:00:00+00:00,36.12,36.12,36.12,36.12,0.0,,,,,,,,0.0,0.0,0.0,0.0,36.45833333333333,#000000,,36.45833333333333,,60.24154897436897,17.69365955179714,False,False,True,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,24.0,4.981731194830147,False,False,False,False,1.6876425938213624,False,False,False,False
2024-12-10 16:00:00+00:00,36.12,36.12,36.12,36.12,0.0,,,,,,,,0.0,0.0,0.0,0.0,36.45833333333333,#000000,,36.45833333333333,,59.0509882088934,16.708929442704772,False,False,True,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,24.0,5.276588075530454,False,False,False,False,1.6614775923667675,False,False,False,False
2024-12-10 17:00:00+00:00,36.12,36.12,36.12,36.12,0.0,,,,,,,,0.0,0.0,0.0,0.0,36.45833333333333,#000000,,36.45833333333333,,58.200587662125145,15.859612974160768,False,False,True,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,24.0,5.56687353172378,False,False,False,False,1.6357182498494531,False,False,False,False
2024-12-10 18:00:00+00:00,36.12,36.12,36.12,36.12,0.0,,,,,,,,0.0,0.0,0.0,0.0,36.45833333333333,#000000,,36.45833333333333,,57.59315870014781,15.090805221336296,False,False,True,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,24.0,5.852658438208682,False,False,False,False,1.61035827698357,False,False,False,False
2024-12-10 19:00:00+00:00,36.12,36.12,36.12,36.12,0.0,,,,,,,,0.0,0.0,0.0,0.0,36.45833333333333,#000000,,36.45833333333333,,57.15928087016401,14.372747313507617,False,False,True,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,24.0,6.134012570949632,False,False,False,False,1.5853914819915766,False,False,False,False
2024-12-10 20:00:00+00:00,36.12,36.12,36.12,36.12,0.0,,,,,,,,0.0,0.0,0.0,0.0,36.45833333333333,#000000,,36.45833333333333,,56.84936813446129,13.690939294961623,False,False,True,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,24.0,6.411004624113203,False,False,False,False,1.5608117690924823,False,False,False,False
