date,Open,High,Low,Close,Volume,aVWAP_peak_875,aVWAP_peak_839,aVWAP_peak_809,aVWAP_peak_791,aVWAP_peak_770,aVWAP_peak_719,aVWAP_peak_700,aVWAP_peak_642,aVWAP_peak_614,aVWAP_peak_551,aVWAP_peak_506,aVWAP_peak_480,aVWAP_peak_462,aVWAP_peak_440,aVWAP_peak_406,aVWAP_peak_342,aVWAP_peak_319,aVWAP_peak_301,aVWAP_peak_288,aVWAP_peak_286,aVWAP_peak_266,aVWAP_peak_203,aVWAP_peak_201,aVWAP_peak_157,aVWAP_peak_130,aVWAP_peak_108,aVWAP_peak_74,aVWAP_peak_73,aVWAP_peak_53,aVWAP_valley_869,aVWAP_valley_848,aVWAP_valley_823,aVWAP_valley_784,aVWAP_valley_753,aVWAP_valley_733,aVWAP_valley_649,aVWAP_valley_629,aVWAP_valley_626,aVWAP_valley_597,aVWAP_valley_596,aVWAP_valley_527,aVWAP_valley_492,aVWAP_valley_473,aVWAP_valley_450,aVWAP_valley_422,aVWAP_valley_401,aVWAP_OB_bull_869,aVWAP_OB_bull_629,aVWAP_OB_bull_527,aVWAP_OB_bear_875,aVWAP_OB_bear_319,aVWAP_OB_bear_288,aVWAP_OB_bear_157,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-06 15:00:00+00:00,4.455,4.49,4.38,4.385,2505.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,2505.0,False,False,False,False
2025-01-06 16:00:00+00:00,4.385,4.41,4.37,4.405,2389.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2389.0,37.03875968992248,False,False,False,False,2503.201550387597,False,False,False,False
2025-01-06 17:00:00+00:00,4.405,4.405,4.35,4.355,1359.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,75.40983606557394,-36.065573770491206,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1030.0,52.43350760170662,False,False,False,False,2485.461991466859,False,False,False,False
2025-01-06 18:00:00+00:00,4.36,4.365,4.31,4.315,3917.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,55.52773964305926,-36.065573770491206,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2887.0,6.860895080749934,False,False,False,False,2507.656379196055,False,False,False,False
2025-01-06 19:00:00+00:00,4.315,4.325,4.305,4.31,3193.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,41.99383502866251,-36.065573770491206,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6080.0,-87.50904127709114,False,False,False,False,2518.281861689139,False,False,False,False
2025-01-06 20:00:00+00:00,4.305,4.33,4.275,4.305,11135.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,32.690620768391334,-36.065573770491206,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-17215.0,-353.05153676116726,False,False,False,False,2651.8743909652762,False,False,False,False
2025-01-07 15:00:00+00:00,4.34,4.395,4.255,4.345,3021.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,36.130969255432774,-36.065573770491206,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-14194.0,-567.639885028436,False,False,False,False,2657.597268624729,False,False,False,False
2025-01-07 16:00:00+00:00,4.345,4.365,4.315,4.355,1608.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,40.067775991432356,-36.065573770491206,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-12586.0,-753.9710496016385,False,False,False,False,2641.324442754578,False,False,False,False
2025-01-07 17:00:00+00:00,4.355,4.37,4.335,4.34,1843.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,40.65670492154698,-36.065573770491206,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-14429.0,-965.9870023209928,False,False,False,False,2628.9473196110957,False,False,False,False
2025-01-07 18:00:00+00:00,4.34,4.375,4.335,4.37,2226.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,45.368343774654235,-36.065573770491206,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-12203.0,-1140.2042580989619,False,False,False,False,2622.700074345807,False,False,False,False
2025-01-07 19:00:00+00:00,4.365,4.38,4.35,4.355,3474.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,46.47573535030633,-36.065573770491206,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-15677.0,-1365.5809362679702,False,False,False,False,2635.8985228055617,False,False,False,False
2025-01-07 20:00:00+00:00,4.355,4.375,4.33,4.365,23225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,48.5322458674445,-34.44140044255683,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,7548.0,-1227.3858829924977,False,False,False,False,2955.1093984209792,False,False,False,False
