date,Open,High,Low,Close,Volume,aVWAP_peak_874,aVWAP_peak_827,aVWAP_peak_803,aVWAP_peak_775,aVWAP_peak_753,aVWAP_peak_720,aVWAP_peak_696,aVWAP_peak_680,aVWAP_peak_636,aVWAP_peak_598,aVWAP_peak_563,aVWAP_peak_534,aVWAP_peak_508,aVWAP_peak_459,aVWAP_peak_458,aVWAP_valley_861,aVWAP_valley_858,aVWAP_valley_840,aVWAP_valley_798,aVWAP_valley_786,aVWAP_valley_767,aVWAP_valley_732,aVWAP_valley_706,aVWAP_valley_660,Peaks_avg,Valleys_avg,color,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-19 15:00:00+00:00,69.05,69.23,68.975,69.18,29791.0,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,29791.0,False,False,False,False
2024-12-19 16:00:00+00:00,69.11,69.3,68.895,69.1,19368.0,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-19368.0,-300.27906976744185,False,False,False,False,29629.403100775195,False,False,False,False
2024-12-19 17:00:00+00:00,69.04,69.11,68.615,68.67,3805.0,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-23173.0,-654.8948981431404,False,False,False,False,29229.024758127514,False,False,False,False
2024-12-19 18:00:00+00:00,68.73,69.48,68.69,69.48,2212.0,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-20961.0,-969.7182330556499,False,False,False,False,28810.156157226313,False,False,False,False
2024-12-19 19:00:00+00:00,69.45,69.64,69.32,69.36,3183.0,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-24144.0,-1329.0094232408335,False,False,False,False,28412.83590672668,False,False,False,False
2024-12-19 20:00:00+00:00,69.36,69.36,69.14,69.19,4234.0,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-28378.0,-1748.3736182293476,False,False,False,False,28037.97023375417,False,False,False,False
2024-12-20 15:00:00+00:00,69.51,69.89,69.47,69.89,2702.0,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-25676.0,-2119.3445698847063,False,False,False,False,27645.164493695967,False,False,False,False
2024-12-20 16:00:00+00:00,69.815,70.08,69.72,70.08,1970.0,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-23706.0,-2454.021398258587,False,False,False,False,27247.099927902233,False,False,False,False
2024-12-20 17:00:00+00:00,70.12,70.14,69.94,69.94,2037.0,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-25743.0,-2815.0908339445004,False,False,False,False,26856.245665454135,False,False,False,False
2024-12-20 18:00:00+00:00,69.86,69.89,69.67,69.67,3580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-29323.0,-3226.066169852337,False,False,False,False,26495.37363963314,False,False,False,False
2024-12-20 19:00:00+00:00,69.67,69.75,69.53,69.56,1072.0,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-30395.0,-3647.2899501647044,False,False,False,False,26101.21280801092,False,False,False,False
2024-12-20 20:00:00+00:00,69.58,69.635,69.47,69.53,4075.0,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-34470.0,-4125.161423805562,False,False,False,False,25759.721136568893,False,False,False,False
2024-12-23 15:00:00+00:00,69.15,69.15,69.1,69.1,520.0,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-34990.0,-4603.686052893848,False,False,False,False,25368.407630575577,False,False,False,False
2024-12-23 16:00:00+00:00,69.1,69.1,69.1,69.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-34990.0,-5074.791695484641,False,False,False,False,24975.098985140296,False,False,False,False
2024-12-23 17:00:00+00:00,69.1,69.1,69.1,69.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-34990.0,-5538.5933746244145,False,False,False,False,24587.888148161375,False,False,False,False
2024-12-23 18:00:00+00:00,69.1,69.1,69.1,69.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-34990.0,-5995.204330056595,False,False,False,False,24206.680579972824,False,False,False,False
2024-12-23 19:00:00+00:00,69.1,69.1,69.1,69.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-34990.0,-6444.736045869671,False,False,False,False,23831.38320663991,False,False,False,False
2024-12-23 20:00:00+00:00,69.1,69.1,69.1,69.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-34990.0,-6887.2982777166535,False,False,False,False,23461.90439723464,False,False,False,False
2024-12-24 15:00:00+00:00,67.2,67.31,67.14,67.22,6960.0,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-41950.0,-7430.906056356705,False,False,False,False,23206.060918207746,False,False,False,False
2024-12-24 16:00:00+00:00,67.23,67.49,67.19,67.475,3293.0,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-38657.0,-7915.031543855051,False,False,False,False,22897.331291568866,False,False,False,False
