date,Open,High,Low,Close,Volume,aVWAP_peak_859,aVWAP_valley_821,aVWAP_valley_771,aVWAP_valley_721,aVWAP_valley_681,aVWAP_valley_660,aVWAP_valley_630,aVWAP_valley_602,aVWAP_valley_547,aVWAP_valley_486,aVWAP_valley_440,aVWAP_valley_414,aVWAP_valley_396,aVWAP_valley_326,aVWAP_valley_304,aVWAP_valley_258,aVWAP_valley_209,aVWAP_valley_168,aVWAP_valley_151,aVWAP_valley_113,aVWAP_valley_13,aVWAP_OB_bull_821,aVWAP_OB_bull_771,aVWAP_OB_bull_486,aVWAP_OB_bull_326,aVWAP_OB_bull_13,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-21 15:00:00+00:00,59.605,60.22,59.49,59.95,6989.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,6989.0,False,False,False,False
2025-01-21 16:00:00+00:00,59.91,60.07,59.775,59.85,7504.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7504.0,-116.34108527131782,False,False,False,False,6996.984496124031,False,False,False,False
2025-01-21 17:00:00+00:00,59.84,59.985,59.5,59.65,4352.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-11856.0,-298.3513010035454,False,False,False,False,6955.976984556216,False,False,False,False
2025-01-21 18:00:00+00:00,59.63,59.89,59.62,59.8,1757.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,12.291350531107556,-38.9377845220032,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10099.0,-450.2993428484517,False,False,False,False,6875.3726902220105,False,False,False,False
2025-01-21 19:00:00+00:00,59.8,59.81,59.51,59.685,2566.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,17.519719029987073,-34.96973390487809,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-12665.0,-639.6745468352974,False,False,False,False,6808.560710528646,False,False,False,False
2025-01-21 20:00:00+00:00,59.665,59.7,59.3,59.465,5050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,17.817774750642496,-34.96973390487809,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-17715.0,-904.4082747913394,False,False,False,False,6781.296203388668,False,False,False,False
2025-01-22 15:00:00+00:00,58.885,59.31,58.75,59.225,5341.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,16.20257390762872,-34.96973390487809,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-23056.0,-1247.8438054147296,False,False,False,False,6758.9660296927195,False,False,False,False
2025-01-22 16:00:00+00:00,59.23,59.36,59.06,59.31,5541.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,18.18170596272268,-34.96973390487809,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-17515.0,-1500.0477774238034,False,False,False,False,6740.082835433917,False,False,False,False
2025-01-22 17:00:00+00:00,59.31,59.66,59.24,59.65,3016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,27.847581703978204,-27.29417508620178,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-14499.0,-1701.5819204094807,False,False,False,False,6682.345117055097,False,False,False,False
2025-01-22 18:00:00+00:00,59.655,59.775,59.56,59.73,3239.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,35.67275420165399,-20.711543194898333,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-11260.0,-1849.7744487752252,False,False,False,False,6628.9599214418395,False,False,False,False
