date,Close,High,Low,Open,Volume,aVWAP_OB_bull_850,aVWAP_OB_bull_457,aVWAP_OB_bull_354,aVWAP_OB_bear_792,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-03 00:00:00+00:00,18.1224852112,18.1310174547,17.9859693151,17.9859693151,192784,,,,,,#000000,,,,,,False,False,False,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,192784.0,False,False,False,False
2022-01-04 00:00:00+00:00,18.3784525165,18.4723071951,18.1651464288,18.1736786723,223625,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,,False,False,True,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,223625,8769.607843137255,False,False,False,False,193993.45098039217,False,False,False,False
2022-01-05 00:00:00+00:00,18.3613880295,18.6429520652,18.3527704635,18.438178221,249313,,,,,,"rgba(38, 166, 154, 0.5)",,,,97.72256729027121,40.89026916108486,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-25688,7418.329104190697,False,False,False,False,196162.84505959248,False,False,False,False
2022-01-06 00:00:00+00:00,18.4467104645,18.5141151882,18.3443235424,18.4467104645,202071,,,,,,"rgba(38, 166, 154, 0.5)",,,,96.82633154321005,40.89026916108486,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,176383,14044.394629516552,False,False,False,False,196394.5374101967,False,False,False,False
2022-01-07 00:00:00+00:00,18.6514843087,18.6941455263,18.421113734,18.4893716821,184320,,,,,,"rgba(38, 166, 154, 0.5)",,,,96.92239671122739,40.89026916108486,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,360703,27638.84974208453,False,False,False,False,195921.0261392086,False,False,False,False
2022-01-10 00:00:00+00:00,18.5917586042,18.7087356627,18.5110435806,18.6344198217,281341,,,,,,"rgba(38, 166, 154, 0.5)",,,,93.15067269648358,40.89026916108486,False,False,True,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,79362,29667.208575728277,False,False,False,False,199270.82903571025,False,False,False,False
2022-01-11 00:00:00+00:00,18.6002908477,18.6344198217,18.421113734,18.5832263607,218080,,,,,,"rgba(38, 166, 154, 0.5)",,,,90.72388908938633,47.13102934377834,False,False,True,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,297442,40168.18078844481,False,False,False,False,200008.44358332947,False,False,False,False
2022-01-12 00:00:00+00:00,18.5661618736,18.6438052896,18.5064361691,18.6344198217,213558,,,,,,"rgba(38, 166, 154, 0.5)",,,,86.9752018749966,43.51194876745626,False,False,True,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,83884,41882.52663987835,False,False,False,False,200539.79873692442,False,False,False,False
2022-01-13 00:00:00+00:00,18.6770810393,18.7700824935,18.5746941172,18.5746941172,219729,,,,,,"rgba(38, 166, 154, 0.5)",,,,85.91396520551638,42.447576794300275,False,False,True,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,303613,52146.46677164783,False,False,False,False,201292.31643351563,False,False,False,False
2022-01-14 00:00:00+00:00,18.8221291789,18.8306614224,18.5490973866,18.6514843087,179448,,,,,,"rgba(38, 166, 154, 0.5)",,,,86.4608067379749,42.447576794300275,False,False,True,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,483061,69045.07591785773,False,False,False,False,200435.67657337777,False,False,False,False
