date,Open,High,Low,Close,Volume,aVWAP_peak_864,aVWAP_peak_854,aVWAP_peak_840,aVWAP_peak_824,aVWAP_peak_774,aVWAP_peak_750,aVWAP_peak_721,aVWAP_peak_656,aVWAP_peak_633,aVWAP_peak_620,aVWAP_peak_578,aVWAP_peak_549,aVWAP_peak_491,aVWAP_peak_479,aVWAP_peak_447,aVWAP_peak_402,aVWAP_peak_389,aVWAP_peak_367,aVWAP_peak_354,aVWAP_peak_341,aVWAP_peak_328,aVWAP_peak_232,aVWAP_peak_231,aVWAP_peak_206,aVWAP_peak_188,aVWAP_peak_156,aVWAP_valley_882,aVWAP_valley_863,aVWAP_valley_833,aVWAP_valley_787,aVWAP_valley_771,aVWAP_valley_739,aVWAP_valley_698,aVWAP_valley_659,aVWAP_valley_636,aVWAP_valley_588,aVWAP_valley_564,aVWAP_valley_526,aVWAP_valley_509,aVWAP_valley_456,Peaks_avg,Valleys_avg,color,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-19 15:00:00+00:00,33.1,33.1,33.1,33.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,0.0,False,False,False,False
2024-12-19 16:00:00+00:00,33.1,33.1,31.63,31.63,175.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-175.0,-2.7131782945736433,False,False,False,False,2.7131782945736433,False,False,False,False
2024-12-19 17:00:00+00:00,31.63,31.63,31.09,31.1,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-177.0,-5.4152995613244395,False,False,False,False,2.702121266750796,False,False,False,False
2024-12-19 18:00:00+00:00,31.1,31.1,31.1,31.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-177.0,-8.075527475102355,False,False,False,False,2.6602279137779155,False,False,False,False
2024-12-19 19:00:00+00:00,31.1,31.7,31.1,31.7,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-77.0,-9.144123948356581,False,False,False,False,4.169371667052676,False,False,False,False
2024-12-19 20:00:00+00:00,31.7,31.7,31.7,31.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-77.0,-10.196153034428573,False,False,False,False,4.104730245858061,False,False,False,False
2024-12-20 15:00:00+00:00,33.005,33.83,32.09,33.53,1931.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,1854.0,18.7061129040897,False,False,False,False,33.97907551336414,False,False,False,False
2024-12-20 16:00:00+00:00,33.53,33.86,33.23,33.86,766.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,2620.0,59.036250688522415,False,False,False,False,45.32823713331198,False,False,False,False
2024-12-20 17:00:00+00:00,33.86,34.36,33.86,34.02,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,2640.0,99.05119253831276,False,False,False,False,44.93555128628389,False,False,False,False
2024-12-20 18:00:00+00:00,34.02,34.02,33.22,33.22,295.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,2345.0,133.8721042819048,False,False,False,False,48.81251948339576,False,False,False,False
2024-12-20 19:00:00+00:00,33.22,34.1,33.22,33.88,611.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,2956.0,177.6260251457512,False,False,False,False,57.52860445264544,False,False,False,False
2024-12-20 20:00:00+00:00,33.88,33.88,31.62,31.81,714.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,2242.0,209.631823205507,False,False,False,False,67.70645554640288,False,False,False,False
2024-12-23 15:00:00+00:00,34.57,34.57,33.96,34.06,836.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,3078.0,254.10264765193324,False,False,False,False,79.61798336738887,False,False,False,False
2024-12-23 16:00:00+00:00,34.06,34.06,34.06,34.06,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,3078.0,297.88400195190326,False,False,False,False,78.38359602835959,False,False,False,False
2024-12-23 17:00:00+00:00,34.06,34.06,34.06,34.06,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,3078.0,340.986575565052,False,False,False,False,77.16834647753231,False,False,False,False
2024-12-23 18:00:00+00:00,34.06,34.06,34.06,34.06,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,3078.0,383.4208922229582,False,False,False,False,75.97193800501243,False,False,False,False
2024-12-23 19:00:00+00:00,34.06,34.06,34.06,34.06,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,3078.0,425.1973124985712,False,False,False,False,74.79407850105875,False,False,False,False
2024-12-23 20:00:00+00:00,34.06,34.06,34.06,34.06,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,3078.0,466.32603633580266,False,False,False,False,73.63448038476326,False,False,False,False
2024-12-24 15:00:00+00:00,36.24,36.88,36.24,36.79,800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,3878.0,519.2202063150925,False,False,False,False,84.8959613090305,False,False,False,False
2024-12-24 16:00:00+00:00,36.86,37.35,36.86,37.02,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,4278.0,577.4958620311376,False,False,False,False,89.78129524222382,False,False,False,False
2024-12-24 17:00:00+00:00,37.02,37.31,36.55,37.31,700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,4978.0,645.7207323872439,False,False,False,False,99.24205035474749,False,False,False,False
2024-12-24 18:00:00+00:00,37.31,37.31,37.31,37.31,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,4978.0,712.8878528153485,False,False,False,False,97.703413915139,False,False,False,False
2024-12-24 19:00:00+00:00,37.31,37.31,37.31,37.31,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,4978.0,779.0136225391416,False,False,False,False,96.18863230405157,False,False,False,False
2024-12-24 20:00:00+00:00,37.31,37.31,37.31,37.31,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,4978.0,844.1141865307827,False,False,False,False,94.69733567918254,False,False,False,False
2024-12-25 15:00:00+00:00,37.31,37.31,37.31,37.31,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,4978.0,908.205439452786,False,False,False,False,93.22915993221847,False,False,False,False
2024-12-25 16:00:00+00:00,37.31,37.31,37.31,37.31,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,4978.0,971.3030295387892,False,False,False,False,91.78374659993601,False,False,False,False
2024-12-25 17:00:00+00:00,37.31,37.31,37.31,37.31,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,4978.0,1033.4223624141569,False,False,False,False,90.36074277668118,False,False,False,False
