date,Open,High,Low,Close,Volume,aVWAP_peak_888,aVWAP_peak_870,aVWAP_peak_856,aVWAP_peak_737,aVWAP_peak_702,aVWAP_peak_654,aVWAP_peak_630,aVWAP_peak_593,aVWAP_peak_581,aVWAP_peak_566,aVWAP_peak_552,aVWAP_peak_501,aVWAP_peak_474,aVWAP_peak_445,aVWAP_peak_425,aVWAP_peak_378,aVWAP_peak_357,aVWAP_peak_330,aVWAP_peak_312,aVWAP_peak_266,aVWAP_peak_229,aVWAP_peak_201,aVWAP_peak_187,aVWAP_peak_161,aVWAP_peak_132,aVWAP_peak_80,aVWAP_peak_49,aVWAP_peak_25,aVWAP_valley_883,aVWAP_valley_828,Peaks_avg,Valleys_avg,color,OB,OB_High,OB_Low,OB_Mitigated_Index
2024-12-18 15:00:00+00:00,306.305,306.305,303.91,305.89,352.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-18 16:00:00+00:00,305.01,305.44,303.56,304.58,394.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-18 17:00:00+00:00,304.58,306.275,304.58,305.205,390.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-18 18:00:00+00:00,305.205,306.675,305.175,306.67,592.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-18 19:00:00+00:00,306.02,306.68,302.47,302.72,459.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-18 20:00:00+00:00,302.72,305.28,300.255,302.91,1111.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-19 15:00:00+00:00,301.28,304.77,299.99,303.06,798.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-19 16:00:00+00:00,303.06,307.73,303.06,307.09,491.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-19 17:00:00+00:00,306.965,308.67,306.94,308.67,876.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-19 18:00:00+00:00,308.67,310.385,306.67,309.12,695.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-19 19:00:00+00:00,308.825,310.075,308.37,309.25,673.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-19 20:00:00+00:00,309.25,310.385,308.59,308.59,1919.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-20 15:00:00+00:00,308.13,308.515,306.33,308.29,460.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-20 16:00:00+00:00,308.485,310.48,307.815,309.155,969.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.15000000000003,,,309.15000000000003,,#000000,0.0,0.0,0.0,0.0
2024-12-20 17:00:00+00:00,309.155,309.39,307.15,307.59,1041.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.57684577114424,,,308.57684577114424,,#000000,0.0,0.0,0.0,0.0
2024-12-20 18:00:00+00:00,307.535,307.88,306.92,307.01,659.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.25417384788307,,,308.25417384788307,,#000000,0.0,0.0,0.0,0.0
2024-12-20 19:00:00+00:00,307.01,307.01,303.8,303.94,2043.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.8071179966044,,,306.8071179966044,,#000000,0.0,0.0,0.0,0.0
2024-12-20 20:00:00+00:00,303.94,305.9,302.55,302.94,3601.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.5030598660732,,,305.5030598660732,,#000000,0.0,0.0,0.0,0.0
2024-12-23 15:00:00+00:00,300.31,300.31,299.01,299.63,220.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.35215477167077,,,305.35215477167077,,#000000,0.0,0.0,0.0,0.0
2024-12-23 16:00:00+00:00,299.63,299.63,299.63,299.63,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.35215477167077,,,305.35215477167077,,#000000,0.0,0.0,0.0,0.0
2024-12-23 17:00:00+00:00,299.63,299.63,299.63,299.63,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.35215477167077,,,305.35215477167077,,#000000,0.0,0.0,0.0,0.0
2024-12-23 18:00:00+00:00,299.63,299.63,299.63,299.63,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.35215477167077,,,305.35215477167077,,#000000,0.0,0.0,0.0,0.0
2024-12-23 19:00:00+00:00,299.63,299.63,299.63,299.63,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.35215477167077,,,305.35215477167077,,#000000,0.0,0.0,0.0,0.0
2024-12-23 20:00:00+00:00,299.63,299.63,299.63,299.63,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.35215477167077,,,305.35215477167077,,#000000,0.0,0.0,0.0,0.0
2024-12-24 15:00:00+00:00,298.83,300.395,297.83,299.255,981.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.71367423446145,,,304.71367423446145,,#000000,0.0,0.0,0.0,0.0
2024-12-24 16:00:00+00:00,299.255,299.43,297.17,298.49,747.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.2513699119644,,,304.2513699119644,,#000000,0.0,0.0,0.0,0.0
2024-12-24 17:00:00+00:00,298.49,300.055,297.85,300.045,1089.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.7778992657856,,,303.7778992657856,,#000000,0.0,0.0,0.0,0.0
2024-12-24 18:00:00+00:00,300.045,300.045,300.045,300.045,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.7778992657856,,,303.7778992657856,,#000000,0.0,0.0,0.0,0.0
2024-12-24 19:00:00+00:00,300.045,300.045,300.045,300.045,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.7778992657856,,,303.7778992657856,,#000000,0.0,0.0,0.0,0.0
2024-12-24 20:00:00+00:00,300.045,300.045,300.045,300.045,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.7778992657856,,,303.7778992657856,,#000000,0.0,0.0,0.0,0.0
2024-12-25 15:00:00+00:00,300.045,300.045,300.045,300.045,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.7778992657856,,,303.7778992657856,,#000000,0.0,0.0,0.0,0.0
2024-12-25 16:00:00+00:00,300.045,300.045,300.045,300.045,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.7778992657856,,,303.7778992657856,,#000000,0.0,0.0,0.0,0.0
2024-12-25 17:00:00+00:00,300.045,300.045,300.045,300.045,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.7778992657856,,,303.7778992657856,,#000000,0.0,0.0,0.0,0.0
2024-12-25 18:00:00+00:00,300.045,300.045,300.045,300.045,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.7778992657856,,,303.7778992657856,,#000000,0.0,0.0,0.0,0.0
2024-12-25 19:00:00+00:00,300.045,300.045,300.045,300.045,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.7778992657856,,,303.7778992657856,,#000000,0.0,0.0,0.0,0.0
2024-12-25 20:00:00+00:00,300.045,300.045,300.045,300.045,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.7778992657856,,,303.7778992657856,,#000000,0.0,0.0,0.0,0.0
2024-12-26 15:00:00+00:00,300.72,304.85,300.695,304.85,1242.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.74703674290555,,,303.74703674290555,,#000000,0.0,0.0,0.0,0.0
2024-12-26 16:00:00+00:00,304.85,306.415,304.38,304.73,979.0,,,,,,,,,,,,,,,,,,,,,,,,,,,305.175,303.8500487559256,,,304.5125243779628,,#000000,0.0,0.0,0.0,0.0
2024-12-26 17:00:00+00:00,304.73,305.64,303.975,304.365,205.0,,,,,,,,,,,,,,,,,,,,,,,,,,,305.0858319256757,303.8621016018196,,,304.4739667637476,,#000000,0.0,0.0,0.0,0.0
2024-12-26 18:00:00+00:00,304.355,305.6,304.06,304.21,395.0,,,,,,,,,,,,,,,,,,,,,,,,,,,304.9701340510872,303.8833200432809,,,304.42672704718404,,#000000,0.0,0.0,0.0,0.0
2024-12-26 19:00:00+00:00,304.165,304.31,303.13,304.175,730.0,,,,,,,,,,,,,,,,,,,,,,,,,,,304.62284899667964,303.8827491443527,,,304.2527990705162,,#000000,0.0,0.0,0.0,0.0
2024-12-26 20:00:00+00:00,304.175,304.99,302.245,302.245,2128.0,,,,,,,,,,,,,,,,,,,,,,,,,,,303.92126173841183,303.7924320277174,,,303.8568468830646,,#000000,0.0,0.0,0.0,0.0
2024-12-27 15:00:00+00:00,303.51,303.725,301.2,301.61,839.0,,,,,,,,,,,,,,,,,,,,,,,,,,,303.64409780136464,303.7166412954257,,,303.68036954839516,,#000000,0.0,0.0,0.0,0.0
2024-12-27 16:00:00+00:00,302.175,302.61,299.96,300.39,614.0,,,,,,,,,,,,,,,,,,,,,,,,,,,303.36707526881713,303.6259474082891,,,303.4965113385531,,#000000,0.0,0.0,0.0,0.0
2024-12-27 17:00:00+00:00,300.39,300.56,298.63,299.23,372.0,,,,,,,,,,,,,,,,,,,,,,,,,,,303.1357638667092,303.5440140023337,,,303.33988893452147,,#000000,0.0,0.0,0.0,0.0
2024-12-27 18:00:00+00:00,299.23,301.13,299.23,300.94,451.0,,,,,,,,,,,,,,,,,,,,,,,,,,,302.9542062664481,303.4713428300095,,,303.2127745482288,,#000000,0.0,0.0,0.0,0.0
2024-12-27 19:00:00+00:00,300.94,301.53,300.32,301.295,358.0,,,,,,,,,,,,,,,,,,,,,,,,,,,302.857713194739,303.42722761870857,,,303.14247040672376,,#000000,0.0,0.0,0.0,0.0
2024-12-27 20:00:00+00:00,301.295,301.52,300.13,301.17,1692.0,,,,,,,,,,,,,,,,,,,,,,,,,,,302.4874323861691,303.23015952548195,,,302.8587959558255,,#000000,0.0,0.0,0.0,0.0
2024-12-30 15:00:00+00:00,297.245,299.69,297.245,299.65,563.0,,,,,,,,,,,,,,,,,,,,,,,,,,,302.26854903853024,303.11794757733367,,,302.693248307932,,#000000,0.0,0.0,0.0,0.0
2024-12-30 16:00:00+00:00,299.65,301.28,299.65,300.85,900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,302.1211117087163,303.0183703655009,,,302.5697410371086,,#000000,0.0,0.0,0.0,0.0
2024-12-30 17:00:00+00:00,300.85,302.6,300.69,301.03,727.0,,,,,,,,,,,,,,,,,,,,,,,,,,,302.0759032532943,302.9696349543427,,,302.5227691038185,,#000000,0.0,0.0,0.0,0.0
2024-12-30 18:00:00+00:00,301.03,301.9,300.74,301.095,735.0,,,,,,,,,,,,,,,,,,,,,,,,,,,302.0236518936801,302.91742710049425,,,302.4705394970872,,#000000,0.0,0.0,0.0,0.0
2024-12-30 19:00:00+00:00,301.0,301.28,300.31,301.135,798.0,,,,,,,,,,,,,,,,,,,,,,,,,,,301.95237012120236,302.8534962915703,,,302.40293320638636,,#000000,0.0,0.0,0.0,0.0
2024-12-30 20:00:00+00:00,301.135,301.215,298.755,298.755,1333.0,,,,,,,,,,,,,,,,,,,,,,,,,,,301.7230456858914,302.68802601188895,,,302.2055358488902,,#000000,0.0,0.0,0.0,0.0
2024-12-31 15:00:00+00:00,298.795,300.52,298.78,299.995,1965.0,,,,,,,,,,,,,,,,,,,,,,,,,,,301.47928239567494,302.4856103749647,,,301.9824463853198,,#000000,0.0,0.0,0.0,0.0
2024-12-31 16:00:00+00:00,299.995,300.135,299.195,299.915,423.0,,,,,,,,,,,,,,,,,,,,,,,,,,,301.4341049135147,302.44540522240356,,,301.93975506795914,,#000000,0.0,0.0,0.0,0.0
2024-12-31 17:00:00+00:00,299.915,299.915,299.31,299.83,181.0,,,,,,,,,,,,,,,,,,,,,,,,,,,301.41478663249535,302.42816459627323,,,301.9214756143843,,#000000,0.0,0.0,0.0,0.0
2024-12-31 18:00:00+00:00,300.215,300.215,298.24,299.615,311.0,,,,,,,,,,,,,,,,,,,,,,,,,,,301.3764564744396,302.39555267260704,,,301.88600457352334,,#000000,0.0,0.0,0.0,0.0
2024-12-31 19:00:00+00:00,299.615,299.96,299.21,299.96,184.0,,,,,,,,,,,,,,,,,,,,,,,,,,,301.3582945369109,302.37878789934973,,,301.8685412181303,,#000000,0.0,0.0,0.0,0.0
2024-12-31 20:00:00+00:00,299.96,300.07,299.07,299.86,685.0,,,,,,,,,,,,,,,,,,,,,,,,,,,301.2923356860959,302.3171896551724,,,301.80476267063415,,#000000,0.0,0.0,0.0,0.0
2025-01-01 15:00:00+00:00,299.86,299.86,299.86,299.86,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,301.2923356860959,302.3171896551724,,,301.80476267063415,,#000000,0.0,0.0,0.0,0.0
2025-01-01 16:00:00+00:00,299.86,299.86,299.86,299.86,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,301.2923356860959,302.3171896551724,,,301.80476267063415,,#000000,0.0,0.0,0.0,0.0
2025-01-01 17:00:00+00:00,299.86,299.86,299.86,299.86,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,301.2923356860959,302.3171896551724,,,301.80476267063415,,#000000,0.0,0.0,0.0,0.0
2025-01-01 18:00:00+00:00,299.86,299.86,299.86,299.86,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,301.2923356860959,302.3171896551724,,,301.80476267063415,,#000000,0.0,0.0,0.0,0.0
2025-01-01 19:00:00+00:00,299.86,299.86,299.86,299.86,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,301.2923356860959,302.3171896551724,,,301.80476267063415,,#000000,0.0,0.0,0.0,0.0
2025-01-01 20:00:00+00:00,299.86,299.86,299.86,299.86,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,301.2923356860959,302.3171896551724,,,301.80476267063415,,"rgba(239, 83, 80, 0.5)",0.0,0.0,0.0,0.0
2025-01-02 15:00:00+00:00,300.385,302.52,300.385,302.16,832.0,,,,,,,,,,,,,,,,,,,,,,,,,,,301.3102416666666,302.30030760626397,,,301.8052746364653,,#000000,0.0,0.0,0.0,0.0
2025-01-02 16:00:00+00:00,302.16,302.54,301.275,301.67,1292.0,,,,,,,,,,,,,,,,,,,,,,,,,,,301.34423386823755,302.28141927889976,,,301.81282657356866,,#000000,0.0,0.0,0.0,0.0
2025-01-02 17:00:00+00:00,301.67,302.93,301.365,302.635,328.0,,,,,,,,,,,,,,,,,,,,,,,,,,302.31,301.3600566100566,302.2817067337176,,,301.9839211145914,,#000000,-1.0,302.93,301.365,0.0
2025-01-02 18:00:00+00:00,302.635,302.635,301.22,301.37,322.0,,,,,,,,,,,,,,,,,,,,,,,,,,302.0284564102564,301.36609723724314,302.27642669176737,,,301.89032677975564,,#000000,0.0,0.0,0.0,0.0
2025-01-02 19:00:00+00:00,301.37,301.37,299.265,299.65,592.0,,,,,,,,,,,,,,,,,,,,,,,,,,301.106873322598,301.33015142829845,302.23790719640476,,,301.5583106491004,,"rgba(239, 83, 80, 0.5)",0.0,0.0,0.0,0.0
2025-01-02 20:00:00+00:00,299.29,301.36,299.065,301.1,865.0,,,,,,,,,,,,,,,,,,,,,,,,,,300.8611509254865,301.2975410951572,302.1944050769097,,,301.4510323658511,,#000000,0.0,0.0,0.0,0.0
2025-01-03 15:00:00+00:00,285.08,294.95,284.505,294.21,3100.0,,,,,,,,,,,,,,,,,,,,,,,,,,295.12226073874916,300.04306458090684,301.2871076169392,,,298.8174776455317,,"rgba(239, 83, 80, 1.0)",0.0,0.0,0.0,0.0
2025-01-03 16:00:00+00:00,294.21,295.095,288.995,290.81,2724.0,,,,,,,,,,,,,,,,,,,,,,,,,,293.92394548816884,299.21375176483366,300.63320033984,,,297.9236325309475,,"rgba(255, 26, 202, 1.0)",0.0,0.0,0.0,0.0
2025-01-03 17:00:00+00:00,290.81,294.1,290.805,293.255,1384.0,,,,,,,,,,,,,,,,,,,,,,,,,,293.7450662014672,298.90391784741615,300.36992792294683,,,297.6729706572767,,"rgba(239, 83, 80, 1.0)",0.0,0.0,0.0,0.0
2025-01-03 18:00:00+00:00,293.255,295.0,292.98,294.31,1192.0,,,,,,,,,,,,,,,,,,,,,,,,,,293.78495463341903,298.71416840513484,300.1951779190328,,,297.5647669858622,,"rgba(239, 83, 80, 0.5)",0.0,0.0,0.0,0.0
2025-01-03 19:00:00+00:00,294.31,294.31,288.94,289.66,2283.0,,,,,,,,,,,,,,,,,,,,,,,,,,293.2824885327079,298.1698689017507,299.72792226856575,,,297.0600932343414,,"rgba(255, 0, 0, 1.0)",0.0,0.0,0.0,0.0
2025-01-03 20:00:00+00:00,289.465,293.06,289.465,290.045,3832.0,,,,,,,,,,,,,,,,,,,,,,,,,,292.72324479605345,297.3981502542637,299.03282041058355,,,296.3847384869669,,"rgba(255, 0, 0, 1.0)",0.0,0.0,0.0,0.0
2025-01-06 15:00:00+00:00,297.085,298.635,295.91,295.91,1148.0,,,,,,,,,,,,,,,,,,,,,,,,,,292.98780088163574,297.3803821205488,298.9820306402419,,,296.45007121414216,,#000000,0.0,0.0,0.0,0.0
2025-01-06 16:00:00+00:00,295.91,297.14,294.69,295.03,640.0,,,,,,,,,,,,,,,,,,,,,,,,,,293.07930590258917,297.3508129494515,298.9395857826699,,,296.4565682115702,,#000000,0.0,0.0,0.0,0.0
2025-01-06 17:00:00+00:00,294.77,295.61,293.33,293.88,274.0,,,,,,,,,,,,,,,,,,,,,,,,,,293.0968162599015,297.32884011708705,298.9145003727829,,,296.4467189165905,,"rgba(239, 83, 80, 0.5)",0.0,0.0,0.0,0.0
2025-01-06 18:00:00+00:00,293.88,293.88,291.145,292.56,1252.0,,,,,,,,,,,,,,,,,,,,,,,,,,293.06111498461746,297.1771737576124,298.7613888995276,,,296.3332258805858,,"rgba(239, 83, 80, 0.5)",0.0,0.0,0.0,0.0
2025-01-06 19:00:00+00:00,292.62,292.9,289.82,290.13,1954.0,,,,,,,,,,,,,,,,,,,,,,,,,,292.8726673519111,296.884549604797,298.47964020255716,,,296.0789523864218,,"rgba(239, 83, 80, 1.0)",0.0,0.0,0.0,0.0
2025-01-06 20:00:00+00:00,290.13,290.5,288.645,288.645,4819.0,,,,,,,,,,,,,,,,,,,,,,,,,,292.22144938659875,296.09304422318485,297.72678168031234,,,295.3470917633653,,"rgba(255, 0, 0, 1.0)",0.0,0.0,0.0,0.0
2025-01-07 15:00:00+00:00,285.06,285.06,281.705,282.905,2560.0,,,,,,,,,,,,,,,,,,,,,,,,,,291.4344331886979,295.4201319077089,297.1235807353013,,,294.6593819439027,,"rgba(255, 26, 202, 1.0)",0.0,0.0,0.0,0.0
2025-01-07 16:00:00+00:00,282.905,284.63,281.76,282.985,953.0,,,,,,,,,,,,,,,,,,,,,,,,,,291.1724091721262,295.1853829252982,296.9101508655169,,,294.4226476543138,,"rgba(255, 26, 202, 1.0)",0.0,0.0,0.0,0.0
2025-01-07 17:00:00+00:00,282.95,284.14,282.4,283.76,1704.0,,,,,,,,,,,,,,,,,,,,,,,,,,290.7593481801666,294.79742731863564,296.552504127083,,,294.03642654196176,,"rgba(255, 0, 0, 1.0)",0.0,0.0,0.0,0.0
2025-01-07 18:00:00+00:00,283.76,284.455,283.5,284.13,1380.0,,,,,,,,,,,,,,,,,,,,,,,,,,290.48045547348823,294.5170139124747,296.2889981704528,,,293.76215585213856,,"rgba(255, 0, 0, 1.0)",0.0,0.0,0.0,0.0
2025-01-07 19:00:00+00:00,284.155,284.62,283.425,283.81,1392.0,,,,,,,,,,,,,,,,,,,,,,,,,,290.21853622687183,294.2466156156156,296.032607416918,,,293.4992530864685,,"rgba(255, 0, 0, 1.0)",0.0,0.0,0.0,0.0
2025-01-07 20:00:00+00:00,283.735,283.91,280.05,280.205,6746.0,,,,,,,,,,,,,,,,,,,,,,,,,,288.78120998616606,292.82777937712643,294.692678584346,,,292.10055598254615,,"rgba(255, 26, 202, 1.0)",0.0,0.0,0.0,0.0
2025-01-08 15:00:00+00:00,278.765,284.53,278.765,279.12,2246.0,,,,,,,,,,,,,,,,,,,,,,,,,,288.3711718165865,292.40174103057655,294.2821206816367,,,291.6850111762666,,"rgba(255, 26, 202, 1.0)",0.0,0.0,0.0,0.0
2025-01-08 16:00:00+00:00,279.56,280.1,279.46,279.5,2034.0,,,,,,,,,,,,,,,,,,,,,,,,,,287.98484770944503,292.00638727528434,293.90155518237447,,,291.2975967223679,,"rgba(255, 0, 0, 1.0)",0.0,0.0,0.0,0.0
2025-01-08 17:00:00+00:00,279.5,279.72,277.185,278.63,2860.0,,,,,,,,,,,,,,,,,,,,,,,,,,287.42718885504144,291.44110956509854,293.35727213895893,,,290.74185685303297,,"rgba(255, 0, 0, 1.0)",0.0,0.0,0.0,0.0
2025-01-08 18:00:00+00:00,278.63,278.89,277.32,277.385,2010.0,,,,,,,,,,,,,,,,,,,,,,,,,,287.04730191985874,291.0528675222188,292.98154556496695,,,290.3605716690148,,"rgba(255, 0, 0, 1.0)",0.0,0.0,0.0,0.0
2025-01-08 19:00:00+00:00,278.1,279.095,277.5,278.285,1253.0,,,,,,,,,,,,,,,,,,,,,,,,,,286.8357424730457,290.8293852770284,292.76278755749956,,,290.1426384358579,,"rgba(255, 0, 0, 1.0)",0.0,0.0,0.0,0.0
2025-01-08 20:00:00+00:00,278.285,278.56,275.31,275.31,4671.0,,,,,,,,,,,,,,,,,,,,,,,,,,285.9727166566404,289.9445827756638,291.90175153712755,,,289.27301698981057,,"rgba(255, 0, 0, 1.0)",0.0,0.0,0.0,0.0
2025-01-09 15:00:00+00:00,275.31,275.31,275.31,275.31,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,285.9727166566404,289.9445827756638,291.90175153712755,,,289.27301698981057,,"rgba(255, 0, 0, 1.0)",0.0,0.0,0.0,0.0
2025-01-09 16:00:00+00:00,275.31,275.31,275.31,275.31,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,285.9727166566404,289.9445827756638,291.90175153712755,,,289.27301698981057,,"rgba(255, 0, 0, 1.0)",0.0,0.0,0.0,0.0
2025-01-09 17:00:00+00:00,275.31,275.31,275.31,275.31,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,285.9727166566404,289.9445827756638,291.90175153712755,,,289.27301698981057,,"rgba(255, 0, 0, 1.0)",0.0,0.0,0.0,0.0
2025-01-09 18:00:00+00:00,275.31,275.31,275.31,275.31,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,285.9727166566404,289.9445827756638,291.90175153712755,,,289.27301698981057,,"rgba(255, 0, 0, 1.0)",0.0,0.0,0.0,0.0
2025-01-09 19:00:00+00:00,275.31,275.31,275.31,275.31,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,285.9727166566404,289.9445827756638,291.90175153712755,,,289.27301698981057,,"rgba(255, 0, 0, 1.0)",0.0,0.0,0.0,0.0
2025-01-09 20:00:00+00:00,275.31,275.31,275.31,275.31,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,285.9727166566404,289.9445827756638,291.90175153712755,,,289.27301698981057,,"rgba(239, 83, 80, 1.0)",0.0,0.0,0.0,0.0
2025-01-10 15:00:00+00:00,269.61,269.61,265.21,265.95,3723.0,,,,,,,,,,,,,,,,,,,,,,,,,,284.7954311847413,288.8723333708648,290.89667560118886,,,288.18814671893165,,"rgba(255, 26, 202, 1.0)",0.0,0.0,0.0,0.0
2025-01-10 16:00:00+00:00,265.95,265.95,260.5,261.625,1288.0,,,,,,,,,,,,,,,,,,,,,,,,,,284.3327282528022,288.4571612021522,290.5094366097094,,,287.7664420215546,,"rgba(255, 26, 202, 1.0)",0.0,0.0,0.0,0.0
2025-01-10 17:00:00+00:00,261.625,261.7,259.93,261.0,1996.0,,,,,,,,,,,,,,,,,,,,,,,,,,283.5957223665224,287.79562969905993,289.89209367943863,,,287.094481915007,,"rgba(255, 26, 202, 1.0)",0.0,0.0,0.0,0.0
2025-01-10 18:00:00+00:00,260.81,261.3,259.15,259.56,786.0,,,,,,,,,,,,,,,,,,,,,,,,,,283.3073795048022,287.5355824990378,289.6488868298912,,,286.8306162779104,,"rgba(255, 26, 202, 1.0)",0.0,0.0,0.0,0.0
