date,Open,High,Low,Close,Volume,aVWAP_peak_610,aVWAP_peak_604,aVWAP_peak_551,aVWAP_peak_502,aVWAP_peak_460,aVWAP_peak_442,aVWAP_peak_405,aVWAP_peak_383,aVWAP_peak_361,aVWAP_peak_340,aVWAP_valley_593,aVWAP_valley_577,Peaks_avg,Valleys_avg,color,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-10-30 16:00:00+00:00,6.07,6.17,6.0,6.17,295.0,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,295.0,False,False,False,False
2023-10-31 16:00:00+00:00,6.14,6.14,6.05,6.08,441.0,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-441.0,-6.837209302325581,False,False,False,False,297.26356589147287,False,False,False,False
2023-11-01 16:00:00+00:00,6.07,6.12,6.01,6.06,3699.0,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-4140.0,-70.91725256895619,False,False,False,False,350.0036656450934,False,False,False,False
2023-11-02 16:00:00+00:00,6.13,6.15,6.01,6.01,1663.0,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-5803.0,-159.7867525291274,False,False,False,False,370.36019796067336,False,False,False,False
2023-11-03 16:00:00+00:00,6.1,6.1,6.0,6.02,6305.0,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,502.0,-149.52649279999363,False,False,False,False,462.3701173721358,False,False,False,False
2023-11-06 16:00:00+00:00,6.03,6.18,6.03,6.16,2110.0,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,2612.0,-106.71212857053635,False,False,False,False,487.9147667152034,False,False,False,False
2023-11-06 20:00:00+00:00,6.16,6.485,6.16,6.48,1695.0,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,4307.0,-38.28248316634199,False,False,False,False,506.62926645605296,False,False,False,False
2023-11-07 16:00:00+00:00,6.48,6.48,6.2,6.21,206.0,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,4101.0,25.892439053291213,False,False,False,False,501.9683475962692,False,False,False,False
2023-11-07 20:00:00+00:00,6.21,6.3,6.1,6.1,836.0,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,3265.0,76.11116092843399,False,False,False,False,507.1471329048542,False,False,False,False
2023-11-08 16:00:00+00:00,6.1,6.1,6.1,6.1,0.0,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,3265.0,125.55129796830323,False,False,False,False,499.2843866582673,False,False,False,False
2023-11-08 20:00:00+00:00,6.1,6.1,6.03,6.03,100.0,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,3165.0,172.6745336587171,False,False,False,False,493.0939310511624,False,False,False,False
2023-11-09 16:00:00+00:00,6.16,6.16,5.8,5.98,3155.0,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,10.0,170.15244786555868,False,False,False,False,534.3637925852529,False,False,False,False
2023-11-09 20:00:00+00:00,5.98,5.98,5.62,5.73,825.0,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-815.0,154.87876650330196,False,False,False,False,538.8697802971095,False,False,False,False
2023-11-10 16:00:00+00:00,5.75,5.97,5.6,5.97,2216.0,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,1401.0,174.1984755497624,False,False,False,False,564.8717992072319,False,False,False,False
2023-11-10 20:00:00+00:00,5.925,6.05,5.925,5.95,3143.0,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-1742.0,144.48997205286688,False,False,False,False,604.842779064484,False,False,False,False
2023-11-13 16:00:00+00:00,5.95,5.97,5.83,5.84,8826.0,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-10568.0,-21.59514379291403,False,False,False,False,732.3025809394533,False,False,False,False
2023-11-13 20:00:00+00:00,5.84,5.84,5.84,5.84,0.0,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-10568.0,-185.10529660232623,False,False,False,False,720.949052552795,False,False,False,False
2023-11-14 16:00:00+00:00,5.84,5.96,5.84,5.87,1012.0,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-9556.0,-330.3904858022902,False,False,False,False,725.4614703426741,False,False,False,False
2023-11-14 20:00:00+00:00,5.87,5.9,5.87,5.9,300.0,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-9256.0,-468.7720286580686,False,False,False,False,718.8651684768962,False,False,False,False
2023-11-15 16:00:00+00:00,5.9,6.015,5.9,6.015,403.0,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-8853.0,-598.7600592215094,False,False,False,False,713.9680340819054,False,False,False,False
2023-11-15 20:00:00+00:00,6.015,6.015,6.015,6.015,0.0,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-8853.0,-726.7327714816411,False,False,False,False,702.8987622356743,False,False,False,False
2023-11-16 16:00:00+00:00,6.03,6.03,5.92,5.92,3007.0,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-11860.0,-899.3415657222358,False,False,False,False,738.6212620459739,False,False,False,False
2023-11-16 20:00:00+00:00,5.92,5.93,5.92,5.93,100.0,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-11760.0,-1067.7238670288677,False,False,False,False,728.7201572080518,False,False,False,False
2023-11-17 16:00:00+00:00,5.995,6.05,5.995,6.03,1004.0,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-10756.0,-1217.9296985478,False,False,False,False,732.9880617474618,False,False,False,False
2023-11-17 20:00:00+00:00,6.03,6.03,5.96,5.98,32.0,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-10788.0,-1366.302881516051,False,False,False,False,722.1200297823848,False,False,False,False
2023-11-20 16:00:00+00:00,6.07,6.13,6.07,6.13,799.0,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-9989.0,-1499.988108159213,False,False,False,False,723.3119673051385,False,False,False,False
2023-11-20 20:00:00+00:00,6.13,6.13,6.12,6.12,1.0,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-9990.0,-1631.6161995055818,False,False,False,False,712.1133321531208,False,False,False,False
2023-11-21 16:00:00+00:00,6.12,6.12,6.12,6.12,0.0,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-9990.0,-1761.2035452496814,False,False,False,False,701.0728153755531,False,False,False,False
2023-11-21 20:00:00+00:00,6.12,6.19,6.12,6.19,5.0,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-9985.0,-1888.7042654783686,False,False,False,False,690.2809887805832,False,False,False,False
2023-11-22 16:00:00+00:00,6.19,6.19,6.19,6.19,0.0,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-9985.0,-2014.2282303546729,False,False,False,False,679.5789579467757,False,False,False,False
2023-11-22 20:00:00+00:00,6.19,6.19,6.18,6.18,9.0,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-9994.0,-2137.9456221321198,False,False,False,False,669.1823849553529,False,False,False,False
2023-11-23 16:00:00+00:00,6.18,6.18,6.18,6.18,0.0,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-9994.0,-2259.744914812242,False,False,False,False,658.8074642583706,False,False,False,False
2023-11-23 20:00:00+00:00,6.18,6.18,6.18,6.18,0.0,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-9994.0,-2379.65584636554,False,False,False,False,648.5933950450625,False,False,False,False
2023-11-24 16:00:00+00:00,6.18,6.18,6.1,6.1,100.0,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-10094.0,-2499.2580813056093,False,False,False,False,640.0880710908755,False,False,False,False
2023-11-24 20:00:00+00:00,6.1,6.1,6.1,6.1,0.0,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-10094.0,-2617.006018029553,False,False,False,False,630.164225027451,False,False,False,False
2023-11-27 16:00:00+00:00,6.13,6.315,6.04,6.04,578.0,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-10672.0,-2741.889645657002,False,False,False,False,629.3554773526068,False,False,False,False
2023-11-27 20:00:00+00:00,6.04,6.04,6.04,6.04,0.0,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-10672.0,-2864.837093011157,False,False,False,False,619.5980280913261,False,False,False,False
2023-11-28 16:00:00+00:00,6.16,6.17,5.975,5.975,1665.0,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-12337.0,-3011.692331879201,False,False,False,False,635.8058106015382,False,False,False,False
