date,Close,High,Low,Open,Volume,aVWAP_OB_bull_817,aVWAP_OB_bull_617,aVWAP_OB_bull_573,aVWAP_OB_bull_512,aVWAP_OB_bear_813,aVWAP_OB_bear_395,aVWAP_OB_bear_173,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-03 00:00:00+00:00,6.4762004999,6.5378785999,6.4148307904,6.5378785999,58575,,,,,,,,,#000000,,,,,,False,False,False,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,58575.0,False,False,False,False
2022-01-04 00:00:00+00:00,6.4453614499,6.5378785999,6.4145223999,6.4684907374,56414,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-56414,-2212.3137254901962,False,False,False,False,58490.25490196078,False,False,False,False
2022-01-05 00:00:00+00:00,6.1909392874,6.4839102624,6.1755197624,6.4530712124,195904,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,-50.0,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-252318,-12020.379853902345,False,False,False,False,63879.029219530945,False,False,False,False
2022-01-06 00:00:00+00:00,6.2140685749,6.2449076249,6.1755197624,6.1909392874,86760,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,2.754381971317983,-47.47514985962518,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-165558,-18041.462996886567,False,False,False,False,64776.322191314044,False,False,False,False
2022-01-07 00:00:00+00:00,6.3220052499,6.3605540624,6.1678099999,6.2140685749,231174,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,13.698241306539856,-37.59630002296724,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,65616,-14760.778173479252,False,False,False,False,71301.72132106643,False,False,False,False
2022-01-10 00:00:00+00:00,6.3605540624,6.3682638249,6.3220052499,6.3682638249,123831,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,23.243301395749526,-29.550292056041467,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,189447,-6752.630009813399,False,False,False,False,73361.6930339658,False,False,False,False
2022-01-11 00:00:00+00:00,6.3528442999,6.4068126374,6.3220052499,6.3451345374,161939,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,29.28880459137057,-24.97198939353624,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,27508,-5409.075891781501,False,False,False,False,76835.31291498676,False,False,False,False
2022-01-12 00:00:00+00:00,6.3682638249,6.3991028749,6.3065857249,6.3528442999,146353,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,34.241775324306396,-21.332300092316977,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,173861,1621.1231627981651,False,False,False,False,79561.49672224218,False,False,False,False
2022-01-13 00:00:00+00:00,6.4376516874,6.4530712124,6.3682638249,6.3682638249,147397,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,41.07079123901278,-15.829534403177533,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,321258,14155.902646610002,False,False,False,False,82221.71253705621,False,False,False,False
2022-01-14 00:00:00+00:00,6.4781279405,6.5401195955,6.4393831562,6.5323706386,192511,,,,,,,,,#000000,,,,47.25906690474625,-10.886279765060273,False,False,False,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,513769,33748.57313105667,False,False,False,False,86546.78263364224,False,False,False,False
2022-01-18 00:00:00+00:00,6.5013748111,6.5633664661,6.4393831562,6.4393831562,413640,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,52.24685872076031,-6.952475573175128,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,927409,68794.08006709366,False,False,False,False,99373.96762840138,False,False,False,False
2022-01-19 00:00:00+00:00,6.5168727249,6.5478685523,6.5013748111,6.5323706386,253537,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,56.137298895603024,-3.8626375326050635,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1180946,112407.88084877626,False,False,False,False,105419.5767410131,False,False,False,False
2022-01-20 00:00:00+00:00,6.5401195955,6.5788643798,6.5246216817,6.5556175092,141831,,,,,,,,6.547868552333334,"rgba(38, 166, 154, 0.5)",,6.547868552333334,,59.56029023108571,-1.0030931675406123,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1322777,159873.3365017654,False,False,False,False,106847.47569234592,False,False,False,False
2022-01-21 00:00:00+00:00,6.5013748111,6.5246216817,6.4626300268,6.4626300268,61154,,,,,,,,6.532304850305171,"rgba(38, 166, 154, 0.5)",,6.532304850305171,,59.357968822619185,-1.0030931675406123,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1261623,203079.20565855893,False,False,False,False,105055.57468480294,False,False,False,False
2022-01-24 00:00:00+00:00,6.4471321131,6.4858768974,6.3153998463,6.4858768974,173951,,,,,,,,6.478694587557572,"rgba(38, 166, 154, 0.5)",,6.478694587557572,,56.327154222988675,-1.0030931675406123,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1087672,237769.11916214484,False,False,False,False,107757.35606971264,False,False,False,False
2022-01-25 00:00:00+00:00,6.4781279405,6.4781279405,6.392889415,6.4238852425,75736,,,,,,,,6.473846064630063,"rgba(38, 166, 154, 0.5)",,6.473846064630063,,55.71207269903201,-1.0030931675406123,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1163408,274068.6831165705,False,False,False,False,106501.61661599843,False,False,False,False
2022-01-26 00:00:00+00:00,6.4703789837,6.5478685523,6.4471321131,6.4781279405,124484,,,,,,,,6.47699804879052,"rgba(38, 166, 154, 0.5)",,6.47699804879052,,54.888268777176364,-1.0030931675406123,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1038924,304063.00926886185,False,False,False,False,107206.8081212534,False,False,False,False
2022-01-27 00:00:00+00:00,6.4858768974,6.509123768,6.4630174746,6.4781279405,52205,,,,,,,,6.477745255130164,"rgba(38, 166, 154, 0.5)",,6.477745255130164,,55.083003728754065,-1.0030931675406123,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1091129,334928.3422387104,False,False,False,False,105049.87446943954,False,False,False,False
2022-01-28 00:00:00+00:00,6.4936258543,6.509123768,6.4666594844,6.4858768974,47609,,,,,,,,6.478593237860272,"rgba(38, 166, 154, 0.5)",,6.478593237860272,,55.59249646396885,-1.0030931675406123,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1138738,366450.28960189817,False,False,False,False,102797.2911569125,False,False,False,False
2022-01-31 00:00:00+00:00,6.4781279405,6.5168727249,6.4471321131,6.5013748111,92493,,,,,,,,6.478847793757727,"rgba(38, 166, 154, 0.5)",,6.478847793757727,,54.926785846736465,-1.0030931675406123,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1046245,393108.9056959414,False,False,False,False,102393.20130762181,False,False,False,False
2022-02-01 00:00:00+00:00,6.5323706386,6.5711154229,6.4857994078,6.4936258543,41621,,,,,,,,6.481460461268435,"rgba(38, 166, 154, 0.5)",,6.481460461268435,,57.115760520516346,-0.8099049590391161,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1087866,420354.2819431594,False,False,False,False,100009.97772693077,False,False,False,False
