date,Open,High,Low,Close,Volume,aVWAP_OB_bull_714,aVWAP_OB_bull_695,aVWAP_OB_bull_629,aVWAP_OB_bull_594,aVWAP_OB_bull_61,aVWAP_OB_bear_789,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-16 15:00:00+00:00,1.94,1.96,1.885,1.925,8307.0,,,,,,,,#000000,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,8307.0,False,False,False,False
2024-12-16 16:00:00+00:00,1.925,1.93,1.895,1.905,4746.0,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4746.0,-73.5813953488372,False,False,False,False,8251.790697674418,False,False,False,False
2024-12-16 17:00:00+00:00,1.905,1.915,1.895,1.895,9774.0,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,-50.0,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-14520.0,-297.5568775914909,False,False,False,False,8275.39084189652,False,False,False,False
2024-12-16 18:00:00+00:00,1.895,1.905,1.885,1.895,5605.0,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,-50.0,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-14520.0,-518.0598717373592,False,False,False,False,8233.989433495024,False,False,False,False
2024-12-16 19:00:00+00:00,1.895,1.905,1.89,1.905,6409.0,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,10.43366251610133,-40.6097037355088,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-8111.0,-635.7798737259272,False,False,False,False,8205.695023673396,False,False,False,False
2024-12-16 20:00:00+00:00,1.905,1.92,1.89,1.9,13204.0,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,15.827423613130087,-36.381338499149,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-21315.0,-956.3879376991687,False,False,False,False,8283.18812408156,False,False,False,False
2024-12-17 15:00:00+00:00,1.85,1.885,1.85,1.85,5238.0,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,13.856719398485165,-36.381338499149,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-26553.0,-1353.2346363394915,False,False,False,False,8235.97590510355,False,False,False,False
2024-12-17 16:00:00+00:00,1.855,1.855,1.845,1.845,3953.0,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,12.324996922816936,-34.03410194134598,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-30506.0,-1805.2154946908172,False,False,False,False,8169.573177892643,False,False,False,False
2024-12-17 17:00:00+00:00,1.845,1.88,1.845,1.875,2600.0,,,,,,,1.8666666666666665,"rgba(239, 83, 80, 0.5)",,1.8666666666666665,,20.619224579783605,-34.07510534720085,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-27906.0,-2209.8788203545255,False,False,False,False,8083.223206142369,False,False,False,False
2024-12-17 18:00:00+00:00,1.875,1.88,1.86,1.875,7273.0,,,,,,,1.8703499442925149,"rgba(239, 83, 80, 0.5)",,1.8703499442925149,,26.14870968442805,-29.584989982275786,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-27906.0,-2608.2682960079433,False,False,False,False,8070.661606047139,False,False,False,False
