date,Open,High,Low,Close,Volume,aVWAP_peak_126,aVWAP_peak_99,aVWAP_peak_98,aVWAP_peak_77,aVWAP_valley_222,Peaks_avg,Valleys_avg,color
2025-07-09 13:30:00+00:00,58.705,58.705,58.49,58.49,522.0,,,,,,,,#000000
2025-07-09 13:35:00+00:00,58.42,58.76,58.42,58.73,800.0,,,,,,,,#000000
2025-07-09 13:40:00+00:00,58.73,58.73,58.69,58.69,600.0,,,,,,,,#000000
2025-07-09 13:45:00+00:00,58.675,58.81,58.66,58.81,1001.0,,,,,,,,#000000
2025-07-09 13:50:00+00:00,58.81,59.045,58.8,59.045,236.0,,,,,,,,#000000
2025-07-09 13:55:00+00:00,58.99,58.995,58.99,58.99,278.0,,,,,,,,#000000
2025-07-09 14:00:00+00:00,58.99,58.99,58.925,58.925,100.0,,,,,,,,#000000
2025-07-09 14:05:00+00:00,58.775,58.775,58.54,58.69,635.0,,,,,,,,#000000
2025-07-09 14:10:00+00:00,58.73,58.77,58.72,58.74,333.0,,,,,,,,#000000
2025-07-09 14:15:00+00:00,58.77,58.84,58.72,58.78,513.0,,,,,,,,#000000
2025-07-09 14:20:00+00:00,58.81,58.9,58.78,58.78,594.0,,,,,,,,#000000
2025-07-09 14:25:00+00:00,58.78,58.86,58.675,58.675,754.0,,,,,,,,#000000
2025-07-09 14:30:00+00:00,58.68,58.785,58.63,58.75,1607.0,,,,,,,,#000000
2025-07-09 14:35:00+00:00,58.755,58.785,58.685,58.755,876.0,,,,,,,,#000000
2025-07-09 14:40:00+00:00,58.78,58.78,58.51,58.51,1683.0,,,,,,,,#000000
2025-07-09 14:45:00+00:00,58.5,58.6,58.45,58.45,1160.0,,,,,,,,#000000
2025-07-09 14:50:00+00:00,58.45,58.475,58.295,58.35,1381.0,,,,,,,,#000000
2025-07-09 14:55:00+00:00,58.34,58.36,58.245,58.245,151.0,,,,,,,,#000000
2025-07-09 15:00:00+00:00,58.235,58.285,58.175,58.21,607.0,,,,,,,,#000000
2025-07-09 15:05:00+00:00,58.22,58.24,58.1,58.175,1898.0,,,,,,,,#000000
2025-07-09 15:10:00+00:00,58.16,58.24,58.12,58.17,1256.0,,,,,,,,#000000
2025-07-09 15:15:00+00:00,58.085,58.13,58.04,58.13,691.0,,,,,,,,#000000
2025-07-09 15:20:00+00:00,58.145,58.17,58.09,58.13,746.0,,,,,,,,#000000
2025-07-09 15:25:00+00:00,58.13,58.21,58.13,58.19,549.0,,,,,,,,#000000
2025-07-09 15:30:00+00:00,58.21,58.38,58.205,58.38,632.0,,,,,,,,#000000
2025-07-09 15:35:00+00:00,58.385,58.4,58.265,58.4,313.0,,,,,,,,#000000
2025-07-09 15:40:00+00:00,58.42,58.445,58.385,58.445,634.0,,,,,,,,#000000
2025-07-09 15:45:00+00:00,58.445,58.45,58.385,58.42,47.0,,,,,,,,#000000
2025-07-09 15:50:00+00:00,58.415,58.415,58.31,58.36,232.0,,,,,,,,#000000
2025-07-09 15:55:00+00:00,58.315,58.38,58.3,58.3,490.0,,,,,,,,#000000
2025-07-09 16:00:00+00:00,58.3,58.4,58.28,58.375,46.0,,,,,,,,#000000
2025-07-09 16:05:00+00:00,58.375,58.51,58.315,58.505,148.0,,,,,,,,#000000
2025-07-09 16:10:00+00:00,58.51,58.51,58.455,58.5,208.0,,,,,,,,#000000
2025-07-09 16:15:00+00:00,58.47,58.53,58.47,58.51,41.0,,,,,,,,#000000
2025-07-09 16:20:00+00:00,58.53,58.53,58.42,58.46,166.0,,,,,,,,#000000
2025-07-09 16:25:00+00:00,58.45,58.47,58.415,58.415,20.0,,,,,,,,#000000
2025-07-09 16:30:00+00:00,58.415,58.48,58.415,58.475,876.0,,,,,,,,#000000
2025-07-09 16:35:00+00:00,58.47,58.51,58.45,58.49,509.0,,,,,,,,#000000
2025-07-09 16:40:00+00:00,58.5,58.565,58.5,58.54,222.0,,,,,,,,#000000
2025-07-09 16:45:00+00:00,58.545,58.545,58.49,58.49,363.0,,,,,,,,#000000
2025-07-09 16:50:00+00:00,58.46,58.48,58.435,58.48,401.0,,,,,,,,#000000
2025-07-09 16:55:00+00:00,58.49,58.5,58.465,58.47,571.0,,,,,,,,#000000
2025-07-09 17:00:00+00:00,58.46,58.5,58.42,58.44,118.0,,,,,,,,#000000
2025-07-09 17:05:00+00:00,58.44,58.52,58.44,58.51,703.0,,,,,,,,#000000
2025-07-09 17:10:00+00:00,58.51,58.56,58.51,58.56,250.0,,,,,,,,#000000
2025-07-09 17:15:00+00:00,58.545,58.705,58.545,58.705,445.0,,,,,,,,#000000
2025-07-09 17:20:00+00:00,58.705,58.74,58.705,58.74,176.0,,,,,,,,#000000
2025-07-09 17:25:00+00:00,58.75,58.82,58.735,58.82,1428.0,,,,,,,,#000000
2025-07-09 17:30:00+00:00,58.8,58.8,58.75,58.775,549.0,,,,,,,,#000000
2025-07-09 17:35:00+00:00,58.77,58.91,58.745,58.91,785.0,,,,,,,,#000000
2025-07-09 17:40:00+00:00,58.905,58.915,58.89,58.89,611.0,,,,,,,,#000000
2025-07-09 17:45:00+00:00,58.9,58.915,58.88,58.915,106.0,,,,,,,,#000000
2025-07-09 17:50:00+00:00,58.92,58.94,58.895,58.93,555.0,,,,,,,,#000000
2025-07-09 17:55:00+00:00,58.93,59.03,58.93,58.975,508.0,,,,,,,,#000000
2025-07-09 18:00:00+00:00,58.95,58.97,58.83,58.83,690.0,,,,,,,,#000000
2025-07-09 18:05:00+00:00,58.81,58.85,58.77,58.85,1124.0,,,,,,,,#000000
2025-07-09 18:10:00+00:00,58.79,58.92,58.79,58.92,839.0,,,,,,,,#000000
2025-07-09 18:15:00+00:00,58.9,58.91,58.84,58.91,297.0,,,,,,,,#000000
2025-07-09 18:20:00+00:00,58.86,58.87,58.86,58.865,282.0,,,,,,,,#000000
2025-07-09 18:25:00+00:00,58.865,58.865,58.63,58.63,829.0,,,,,,,,#000000
2025-07-09 18:30:00+00:00,58.63,58.81,58.61,58.79,1116.0,,,,,,,,#000000
2025-07-09 18:35:00+00:00,58.835,58.97,58.835,58.97,463.0,,,,,,,,#000000
2025-07-09 18:40:00+00:00,58.98,59.01,58.79,58.85,597.0,,,,,,,,#000000
2025-07-09 18:45:00+00:00,58.855,58.88,58.78,58.8,933.0,,,,,,,,#000000
2025-07-09 18:50:00+00:00,58.83,58.95,58.805,58.95,1577.0,,,,,,,,#000000
2025-07-09 18:55:00+00:00,58.96,58.98,58.815,58.89,613.0,,,,,,,,#000000
2025-07-09 19:00:00+00:00,58.89,58.96,58.87,58.935,680.0,,,,,,,,#000000
2025-07-09 19:05:00+00:00,58.95,58.97,58.92,58.96,656.0,,,,,,,,#000000
2025-07-09 19:10:00+00:00,58.93,58.965,58.875,58.9,1077.0,,,,,,,,#000000
2025-07-09 19:15:00+00:00,58.895,58.93,58.89,58.93,1490.0,,,,,,,,#000000
2025-07-09 19:20:00+00:00,58.92,59.0,58.92,58.98,1375.0,,,,,,,,#000000
2025-07-09 19:25:00+00:00,58.985,59.02,58.96,58.98,1083.0,,,,,,,,#000000
2025-07-09 19:30:00+00:00,58.97,59.065,58.95,59.06,1102.0,,,,,,,,#000000
2025-07-09 19:35:00+00:00,59.06,59.1,59.06,59.09,1097.0,,,,,,,,#000000
2025-07-09 19:40:00+00:00,59.09,59.12,59.05,59.1,1216.0,,,,,,,,"rgba(38, 166, 154, 0.5)"
2025-07-09 19:45:00+00:00,59.095,59.18,59.09,59.14,2069.0,,,,,,,,"rgba(38, 166, 154, 0.5)"
2025-07-09 19:50:00+00:00,59.135,59.15,58.99,59.07,2914.0,,,,,,,,"rgba(38, 166, 154, 0.5)"
2025-07-09 19:55:00+00:00,59.1,59.19,59.06,59.08,2886.0,,,,59.11,,59.11,,#000000
2025-07-10 13:30:00+00:00,59.08,59.08,58.85,58.85,82.0,,,,59.10493486073674,,59.10493486073674,,#000000
2025-07-10 13:35:00+00:00,58.85,58.85,58.28,58.28,100.0,,,,59.08423946110386,,59.08423946110386,,"rgba(255, 26, 202, 1.0)"
2025-07-10 13:40:00+00:00,58.28,58.45,58.28,58.42,416.0,,,,59.00054917719097,,59.00054917719097,,"rgba(255, 0, 0, 1.0)"
2025-07-10 13:45:00+00:00,58.42,58.42,58.26,58.26,280.0,,,,58.94942791356713,,58.94942791356713,,"rgba(255, 26, 202, 1.0)"
2025-07-10 13:50:00+00:00,58.09,58.355,58.09,58.25,607.0,,,,58.849752535651646,,58.849752535651646,,"rgba(255, 26, 202, 1.0)"
2025-07-10 13:55:00+00:00,58.055,58.225,58.055,58.22,2416.0,,,,58.60659127744217,,58.60659127744217,,"rgba(255, 0, 0, 1.0)"
2025-07-10 14:00:00+00:00,58.17,58.17,57.86,57.86,184.0,,,,58.58961244202171,,58.58961244202171,,"rgba(255, 26, 202, 1.0)"
2025-07-10 14:05:00+00:00,57.855,58.11,57.85,58.11,753.0,,,,58.53440682720525,,58.53440682720525,,"rgba(255, 0, 0, 1.0)"
2025-07-10 14:10:00+00:00,58.16,58.16,58.12,58.12,41.0,,,,58.53228911783645,,58.53228911783645,,"rgba(255, 0, 0, 1.0)"
2025-07-10 14:15:00+00:00,58.31,58.39,58.31,58.39,152.0,,,,58.52904530335565,,58.52904530335565,,"rgba(239, 83, 80, 0.5)"
2025-07-10 14:20:00+00:00,58.39,58.775,58.39,58.775,31.0,,,,58.52950406810939,,58.52950406810939,,"rgba(38, 166, 154, 0.5)"
2025-07-10 14:25:00+00:00,58.72,58.72,58.57,58.57,394.0,,,,58.53377827059859,,58.53377827059859,,#000000
2025-07-10 14:30:00+00:00,58.705,58.71,58.68,58.71,92.0,,,,58.535591455220946,,58.535591455220946,,#000000
