date,Close,High,Low,Open,Volume,aVWAP_OB_bull_850,aVWAP_OB_bull_725,aVWAP_OB_bull_650,aVWAP_OB_bull_573,aVWAP_OB_bull_353,aVWAP_OB_bull_242,aVWAP_OB_bear_1,Peaks_Valleys_avg
2022-01-03 00:00:00+00:00,30.11,30.98,29.33,29.33,73214,,,,,,,,
2022-01-04 00:00:00+00:00,29.62,30.7,29.1065,30.37,93722,,,,,,,29.808833333333332,
2022-01-05 00:00:00+00:00,28.65,29.9,28.455,29.82,126204,,,,,,,29.345642705576722,
2022-01-06 00:00:00+00:00,28.83,29.42,28.17,28.34,86377,,,,,,,29.193652247393377,
2022-01-07 00:00:00+00:00,28.68,29.97,28.65,28.69,47439,,,,,,,29.181092899156262,
2022-01-10 00:00:00+00:00,28.31,29.52,28.0,28.68,90250,,,,,,,29.06500717205115,
2022-01-11 00:00:00+00:00,27.89,28.8,27.72,28.24,177450,,,,,,,28.799923668392765,
2022-01-12 00:00:00+00:00,27.09,28.13,26.82,27.88,99651,,,,,,,28.599091718174126,
2022-01-13 00:00:00+00:00,26.47,27.54,26.43,27.1,80785,,,,,,,28.41918593310537,
2022-01-14 00:00:00+00:00,25.9,26.5,25.03,26.2,69443,,,,,,,28.211237658298913,
2022-01-18 00:00:00+00:00,24.5,25.5,24.1409,25.5,203441,,,,,,,27.54917841032092,
2022-01-19 00:00:00+00:00,23.93,25.39,23.62,24.6,74012,,,,,,,27.340702795589035,
2022-01-20 00:00:00+00:00,23.87,25.4,23.82,24.04,60845,,,,,,,27.190938245816792,
2022-01-21 00:00:00+00:00,22.85,24.05,22.73,23.41,115854,,,,,,,26.842981237616055,
2022-01-24 00:00:00+00:00,23.57,23.9,21.56,22.13,141290,,,,,,,26.473758725824595,
2022-01-25 00:00:00+00:00,23.14,23.7,22.3172,22.82,43516,,,,,,,26.375178366624088,
2022-01-26 00:00:00+00:00,22.01,23.4128,21.6,23.15,99262,,,,,,,26.126382448722953,
2022-01-27 00:00:00+00:00,21.48,22.16,21.31,22.03,79903,,,,,,,25.914669964142046,
2022-01-28 00:00:00+00:00,21.88,22.15,20.8325,21.13,128825,,,,,,,25.610450124303203,21.620833333333334
2022-01-31 00:00:00+00:00,22.65,22.99,21.1,22.05,355189,,,,,,,25.06073677233852,22.0800950816161
2022-02-01 00:00:00+00:00,23.56,24.4999,22.71,22.95,72206,,,,,,,25.01344633786117,22.27609987768629
2022-02-02 00:00:00+00:00,23.67,24.19,22.85,23.81,103604,,,,,,,24.94978956716163,22.47926500698166
2022-02-03 00:00:00+00:00,22.89,23.73,22.64,22.82,64507,,,,,,,24.899998485166737,22.533358589696334
2022-02-04 00:00:00+00:00,23.18,23.37,22.27,22.73,71125,,,,,,,24.843897679396893,22.569718074454567
2022-02-07 00:00:00+00:00,23.33,23.8,22.83,23.18,66569,,,,,,,24.80413848788025,22.62765782968398
2022-02-08 00:00:00+00:00,22.74,23.68,22.53,23.565,23636,,,,,,,24.787425945815805,22.637149888388443
2022-02-09 00:00:00+00:00,23.4,24.0,22.4867,22.81,72787,,,,,,,24.746416734959986,22.68715174768654
2022-02-10 00:00:00+00:00,22.63,23.83,22.35,22.74,93728,,,,,,,24.68454665289136,22.70937857506729
2022-02-11 00:00:00+00:00,21.76,22.95,21.6819,22.35,75691,,,,,,,24.615932199935806,22.67053906110679
2022-02-14 00:00:00+00:00,22.52,22.959,22.06,22.19,66471,,,,,,,24.56745974041496,22.66177120901565
2022-02-15 00:00:00+00:00,23.25,23.58,22.8,22.97,70736,,,,,,,24.534959930903565,22.692425156341315
2022-02-16 00:00:00+00:00,22.93,23.49,22.63,23.09,61143,,,,,,,24.504176296716818,22.707373764801186
2022-02-17 00:00:00+00:00,21.51,22.71,21.315,22.56,54857,,,,,,,24.456668210423565,22.673119816341
