date,Open,High,Low,Close,Volume,aVWAP_OB_bull_874,aVWAP_OB_bull_743,aVWAP_OB_bull_719,aVWAP_OB_bull_584,aVWAP_OB_bear_465,aVWAP_OB_bear_282,aVWAP_OB_bear_168,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-16 15:00:00+00:00,39.935,40.2,39.89,40.125,44928.0,,,,,,,,,#000000,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,44928.0,False,False,False,False
2024-12-16 16:00:00+00:00,40.125,40.125,39.87,39.93,61962.0,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-61962.0,-960.6511627906976,False,False,False,False,45192.09302325581,False,False,False,False
2024-12-16 17:00:00+00:00,39.93,39.93,39.67,39.8,12868.0,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,-50.0,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-74830.0,-2105.9123850730125,False,False,False,False,44690.944294213085,False,False,False,False
2024-12-16 18:00:00+00:00,39.8,40.03,39.8,39.88,63262.0,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,7.627118644068142,-43.13559322033867,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-11568.0,-2252.6114178625785,False,False,False,False,44978.86763848885,False,False,False,False
2024-12-16 19:00:00+00:00,39.885,40.01,39.815,39.9,28954.0,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,14.266134167787989,-37.618106367634894,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,17386.0,-1948.136822236802,False,False,False,False,44730.4200782022,False,False,False,False
2024-12-16 20:00:00+00:00,39.9,39.905,39.705,39.715,39499.0,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,15.14630666142991,-37.468359851390545,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-22113.0,-2260.770359876541,False,False,False,False,44649.31279016806,False,False,False,False
2024-12-17 15:00:00+00:00,38.72,38.72,38.26,38.455,15288.0,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,11.520974696972218,-35.13893962873994,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-37401.0,-2805.5801217389203,False,False,False,False,44194.09863838251,False,False,False,False
2024-12-17 16:00:00+00:00,38.455,38.57,38.32,38.47,11403.0,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,9.420341179316324,-36.698844958262626,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-25998.0,-3165.1525229522704,False,False,False,False,43685.709512206035,False,False,False,False
2024-12-17 17:00:00+00:00,38.46,38.64,38.355,38.58,17062.0,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,10.407906866103161,-36.698844958262626,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-8936.0,-3254.62302647239,False,False,False,False,43272.938822094315,False,False,False,False
2024-12-17 18:00:00+00:00,38.58,38.91,38.57,38.91,31009.0,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,17.002308634995167,-37.84605693715759,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,22073.0,-2861.9467004805697,False,False,False,False,43082.800235705254,False,False,False,False
