date,Open,High,Low,Close,Volume,aVWAP_peak_857,aVWAP_peak_840,aVWAP_peak_797,aVWAP_peak_768,aVWAP_peak_696,aVWAP_peak_655,aVWAP_peak_618,aVWAP_peak_568,aVWAP_peak_546,aVWAP_peak_506,aVWAP_peak_488,aVWAP_peak_420,aVWAP_peak_406,aVWAP_peak_375,aVWAP_peak_331,aVWAP_peak_317,aVWAP_peak_269,aVWAP_peak_222,aVWAP_peak_170,aVWAP_peak_152,aVWAP_valley_823,aVWAP_valley_809,aVWAP_valley_781,aVWAP_valley_722,aVWAP_valley_684,aVWAP_valley_634,aVWAP_valley_587,aVWAP_valley_516,aVWAP_valley_492,aVWAP_valley_451,aVWAP_valley_437,aVWAP_valley_401,aVWAP_OB_bull_823,aVWAP_OB_bull_587,aVWAP_OB_bull_516,aVWAP_OB_bull_451,aVWAP_OB_bear_840,aVWAP_OB_bear_152,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-06 15:00:00+00:00,37.97,38.04,37.23,37.3,17509.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,17509.0,False,False,False,False
2025-01-06 16:00:00+00:00,37.405,37.65,37.11,37.56,13209.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,,False,False,True,False,False,,-1.0,37.65,37.11,0.0,0,,,False,False,False,False,,,False,False,False,False,13209.0,204.7906976744186,False,False,False,False,17442.333333333336,False,False,False,False
2025-01-06 17:00:00+00:00,37.54,37.63,37.11,37.35,10110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,84.13098236775832,-5.541561712845876,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3099.0,249.66215972597797,False,False,False,False,17328.65374677003,False,False,False,False
2025-01-06 18:00:00+00:00,37.35,37.585,37.115,37.115,9288.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,67.00703152371027,-5.541561712845876,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6189.0,149.83794019534264,False,False,False,False,17203.992448370493,False,False,False,False
2025-01-06 19:00:00+00:00,37.1,37.335,36.965,37.06,11909.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,54.61039262474107,-5.541561712845876,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-18098.0,-133.07427593171693,False,False,False,False,17121.899542194205,False,False,False,False
2025-01-06 20:00:00+00:00,37.05,37.315,36.85,36.945,13538.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,44.61252129669993,-5.541561712845876,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-31636.0,-621.491729018047,False,False,False,False,17066.3352082067,False,False,False,False
2025-01-07 15:00:00+00:00,36.15,36.515,35.23,36.16,16699.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,33.24933705423125,21.122227992175695,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-48335.0,-1361.236043296837,False,False,False,False,17060.64008869962,False,False,False,False
2025-01-07 16:00:00+00:00,36.15,36.575,35.76,35.8,11826.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,24.874042852018043,11.494888314052957,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-60161.0,-2272.8602906875835,False,False,False,False,16979.482878022107,False,False,False,False
2025-01-07 17:00:00+00:00,35.9,36.07,35.81,35.99,5486.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,22.94247959710613,7.49033846156874,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-54675.0,-3085.296565250567,False,False,False,False,16801.289345029516,False,False,False,False
2025-01-07 18:00:00+00:00,36.0,36.16,35.95,36.11,6865.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,23.76165669882699,5.682807496436908,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-47810.0,-3778.702820052884,False,False,False,False,16647.23834743216,False,False,False,False
