date,Open,High,Low,Close,Volume,aVWAP_peak_604,aVWAP_peak_567,aVWAP_peak_566,aVWAP_peak_551,aVWAP_peak_536,aVWAP_peak_517,aVWAP_peak_487,aVWAP_peak_463,aVWAP_peak_441,aVWAP_peak_431,aVWAP_peak_405,aVWAP_peak_383,aVWAP_peak_362,aVWAP_peak_334,aVWAP_peak_305,aVWAP_peak_304,aVWAP_peak_287,aVWAP_peak_270,aVWAP_peak_236,aVWAP_peak_206,aVWAP_peak_182,aVWAP_peak_181,aVWAP_peak_153,aVWAP_peak_127,aVWAP_peak_79,aVWAP_peak_19,aVWAP_valley_612,aVWAP_valley_576,aVWAP_valley_557,Peaks_avg,Valleys_avg,color,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-10-30 16:00:00+00:00,12.78,12.79,12.725,12.77,2174.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,2174.0,False,False,False,False
2023-10-31 16:00:00+00:00,12.575,12.59,12.465,12.505,5694.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-5694.0,-88.27906976744185,False,False,False,False,2228.5736434108526,False,False,False,False
2023-11-01 16:00:00+00:00,12.515,12.58,12.455,12.565,2582.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-3112.0,-135.1584640346133,False,False,False,False,2234.0531218075835,False,False,False,False
2023-11-02 16:00:00+00:00,12.66,12.765,12.62,12.755,6798.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,3686.0,-75.91569715035573,False,False,False,False,2304.811988136148,False,False,False,False
2023-11-03 16:00:00+00:00,12.78,12.85,12.74,12.745,5206.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-1520.0,-98.30460107050524,False,False,False,False,2349.7916472348124,False,False,False,False
2023-11-06 16:00:00+00:00,12.915,12.93,12.825,12.85,1347.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-173.0,-99.46266927096252,False,False,False,False,2334.244489913342,False,False,False,False
2023-11-06 20:00:00+00:00,12.85,12.85,12.815,12.82,1335.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-1508.0,-121.30045734428093,False,False,False,False,2318.7523272790263,False,False,False,False
2023-11-07 16:00:00+00:00,12.4,12.41,12.255,12.275,2740.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-4248.0,-185.28029521491223,False,False,False,False,2325.283298949119,False,False,False,False
2023-11-07 20:00:00+00:00,12.275,12.285,12.25,12.26,3984.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-8232.0,-310.0356394751461,False,False,False,False,2350.9998369499076,False,False,False,False
2023-11-08 16:00:00+00:00,12.165,12.18,12.095,12.1,1554.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-9786.0,-456.9498156073144,False,False,False,False,2338.643250330529,False,False,False,False
2023-11-08 20:00:00+00:00,12.1,12.195,12.095,12.145,1065.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-8721.0,-585.0746246676661,False,False,False,False,2318.8968433486602,False,False,False,False
2023-11-09 16:00:00+00:00,12.42,12.43,12.24,12.25,154.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-8567.0,-708.8254056805705,False,False,False,False,2285.3325512037195,False,False,False,False
2023-11-09 20:00:00+00:00,12.25,12.25,12.215,12.215,746.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-9313.0,-842.2234614064531,False,False,False,False,2261.4669302548245,False,False,False,False
2023-11-10 16:00:00+00:00,11.955,12.085,11.935,12.07,3699.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-13012.0,-1030.9021674311593,False,False,False,False,2283.7542646694783,False,False,False,False
2023-11-10 20:00:00+00:00,12.065,12.085,12.06,12.065,638.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-13650.0,-1226.5470950678855,False,False,False,False,2258.238694674603,False,False,False,False
2023-11-13 16:00:00+00:00,12.24,12.295,12.225,12.235,3169.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-10481.0,-1370.0269850668328,False,False,False,False,2272.359024989725,False,False,False,False
2023-11-13 20:00:00+00:00,12.235,12.24,12.215,12.215,1554.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-12035.0,-1535.375403903006,False,False,False,False,2261.221675765078,False,False,False,False
2023-11-14 16:00:00+00:00,12.725,12.775,12.685,12.755,1886.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-10149.0,-1668.9199712843545,False,False,False,False,2255.404285443139,False,False,False,False
2023-11-14 20:00:00+00:00,12.75,12.76,12.725,12.73,922.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-11071.0,-1814.688653900101,False,False,False,False,2234.731350785106,False,False,False,False
2023-11-15 16:00:00+00:00,12.845,12.845,12.715,12.715,1674.0,,,,,,,,,,,,,,,,,,,,,,,,,,12.758333333333336,,,,12.758333333333336,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-12745.0,-1984.1508453125025,False,False,False,False,2226.037841470608,False,False,False,False
2023-11-15 20:00:00+00:00,12.715,12.73,12.705,12.71,696.0,,,,,,,,,,,,,,,,,,,,,,,,,,12.745607594936711,,,,12.745607594936711,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-13441.0,-2161.776413602231,False,False,False,False,2202.3163245485825,False,False,False,False
2023-11-16 16:00:00+00:00,12.43,12.445,12.34,12.385,1450.0,,,,,,,,,,,,,,,,,,,,,,,,,,12.610625654450264,,,,12.610625654450264,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-14891.0,-2359.1287172673124,False,False,False,False,2190.652505563333,False,False,False,False
2023-11-16 20:00:00+00:00,12.385,12.4,12.385,12.395,599.0,,,,,,,,,,,,,,,,,,,,,,,,,,12.581171456588972,,,,12.581171456588972,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-14292.0,-2544.1344735887496,False,False,False,False,2165.9757225313433,False,False,False,False
2023-11-17 16:00:00+00:00,12.325,12.375,12.235,12.36,1882.0,,,,,,,,,,,,,,,,,,,,,,,,,,12.50415965719727,,,,12.50415965719727,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-16174.0,-2755.4502181842727,False,False,False,False,2161.5729981510126,False,False,False,False
2023-11-17 20:00:00+00:00,12.36,12.37,12.33,12.345,919.0,,,,,,,,,,,,,,,,,,,,,,,,,,12.484325253924284,,,,12.484325253924284,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-17093.0,-2977.7378117007956,False,False,False,False,2142.3083005052604,False,False,False,False
2023-11-20 16:00:00+00:00,12.17,12.225,12.135,12.165,1147.0,,,,,,,,,,,,,,,,,,,,,,,,,,12.441921039002432,,,,12.441921039002432,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-18240.0,-3214.3620316744264,False,False,False,False,2126.8771640633186,False,False,False,False
