date,Open,High,Low,Close,Volume,aVWAP_OB_bull_828,aVWAP_OB_bull_545,aVWAP_OB_bull_372,aVWAP_OB_bull_209,aVWAP_OB_bull_124,aVWAP_OB_bear_847,aVWAP_OB_bear_80,aVWAP_OB_bear_0,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,Supertrend_Upper,Supertrend_Lower,Supertrend_Direction,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-16 15:00:00+00:00,23.055,23.205,23.04,23.1,230103.0,,,,,,,,23.115,,#000000,,,,,,False,False,False,False,False,,,,23.1225,23.1225,1,-1.0,23.205,23.04,180.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,230103.0,False,False,False,False
2024-12-16 16:00:00+00:00,23.095,23.115,22.96,23.02,90930.0,,,,,,,,23.09139650752415,,"rgba(239, 83, 80, 0.5)",,,,0.0,,False,False,False,True,False,,,,23.0375,23.0375,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-90930.0,-1409.7674418604652,False,False,False,False,227945.27906976742,False,False,False,False
2024-12-16 17:00:00+00:00,23.015,23.05,22.72,22.725,228171.0,,,,,,,,22.983489759724986,,"rgba(239, 83, 80, 0.5)",,,,0.0,-50.0,False,False,False,True,True,,,,22.884999999999998,22.884999999999998,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-319101.0,-6335.212907878132,False,False,False,False,227948.77861907333,False,False,False,False
2024-12-16 18:00:00+00:00,22.72,22.845,22.61,22.815,340267.0,,,,,,,,22.89671861889445,,"rgba(239, 83, 80, 0.5)",,,,7.221396731054971,-43.50074294205053,False,False,False,True,True,,,,22.7275,22.884999999999998,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,21166.0,-5908.83751395754,False,False,False,False,229690.14639242104,False,False,False,False
2024-12-16 19:00:00+00:00,22.82,22.855,22.67,22.75,87376.0,,,,,,,,22.884340475018092,,"rgba(239, 83, 80, 0.5)",,,,10.954795466411916,-40.573967884092575,False,False,False,True,True,,,,22.7275,22.884999999999998,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-66210.0,-6843.739257927191,False,False,False,False,227483.72551811993,False,False,False,False
2024-12-16 20:00:00+00:00,22.745,22.86,22.72,22.86,418291.0,,,,,,,,22.863051076906608,,"rgba(239, 83, 80, 0.5)",,,,19.474141455682123,-33.361645113264565,False,False,False,True,True,,,,22.7275,22.884999999999998,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,352081.0,-1279.0146182694052,False,False,False,False,230441.97783566845,False,False,False,False
2024-12-17 15:00:00+00:00,22.775,22.985,22.71,22.845,242367.0,,,,,,,,22.860626021498152,,"rgba(239, 83, 80, 0.5)",,,,24.753263801809776,-29.333498398794816,False,False,False,True,True,,,,22.7275,22.884999999999998,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,109714.0,441.8073137967872,False,False,False,False,230626.8619002317,False,False,False,False
2024-12-17 16:00:00+00:00,22.845,22.975,22.795,22.8,262492.0,,,,,,,,22.860079021177402,,"rgba(239, 83, 80, 0.5)",,,,27.09628381224008,-27.861934305644418,False,False,False,True,True,,,,22.7275,22.885,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-152778.0,-1933.6935747892094,False,False,False,False,231120.89504906532,False,False,False,False
2024-12-17 17:00:00+00:00,22.805,22.87,22.705,22.745,150070.0,,,,,,,,22.853729021214104,,"rgba(239, 83, 80, 0.5)",,,,27.37831760364811,-27.861934305644418,False,False,False,True,True,,,,22.7275,22.885,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-302848.0,-6599.031658901004,False,False,False,False,229864.29202504878,False,False,False,False
2024-12-17 18:00:00+00:00,22.745,22.845,22.695,22.845,162406.0,,,,,,,,22.8494180328227,,"rgba(239, 83, 80, 0.5)",,,,32.32598748405347,-23.548839203531482,False,False,False,True,True,,,,22.7275,22.885,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-140442.0,-8674.116439383159,False,False,False,False,228818.42703241235,False,False,False,False
