date,Open,High,Low,Close,Volume,aVWAP_OB_bull_586,aVWAP_OB_bull_522,aVWAP_OB_bear_768,aVWAP_OB_bear_372,OB,OB_High,OB_Low,OB_Mitigated_Index,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-05 15:00:00+00:00,982.615,988.68,980.48,988.53,14008.0,,,,,0.0,0.0,0.0,0.0,,#000000,,,,,,False,False,False,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,14008.0,False,False,False,False
2024-12-05 16:00:00+00:00,989.165,989.325,984.88,986.59,11198.0,,,,,0.0,0.0,0.0,0.0,,#000000,,,,0.0,,False,False,False,True,False,,,,0,,,False,False,False,False,,,False,False,False,False,-11198.0,-173.6124031007752,False,False,False,False,13964.434108527132,False,False,False,False
2024-12-05 17:00:00+00:00,986.58,987.085,985.42,987.05,4783.0,,,,,0.0,0.0,0.0,0.0,,#000000,,,,5.910524471439604,-61.82104894287921,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,-6415.0,-270.37810227750737,False,False,False,False,13822.086292891052,False,False,False,False
2024-12-05 18:00:00+00:00,987.05,987.53,984.95,986.905,3020.0,,,,,0.0,0.0,0.0,0.0,,#000000,,,,9.73674448864266,-57.82113688782311,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,-9435.0,-412.4652634825072,False,False,False,False,13654.612086799718,False,False,False,False
2024-12-05 19:00:00+00:00,986.46,987.83,985.36,985.5,5292.0,,,,,0.0,0.0,0.0,0.0,,#000000,,,,10.173592236019276,-56.812354721539215,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,-14727.0,-634.3960345913056,False,False,False,False,13524.959186229178,False,False,False,False
2024-12-05 20:00:00+00:00,985.46,986.465,981.145,981.63,11620.0,,,,,0.0,0.0,0.0,0.0,,#000000,,,,8.690138860800017,-56.812354721539215,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,-26347.0,-1033.0410573108202,False,False,False,False,13495.424935279889,False,False,False,False
2024-12-06 15:00:00+00:00,991.23,996.08,989.77,995.355,6493.0,,,,,0.0,0.0,0.0,0.0,,#000000,,,,26.231130983125162,-40.502421082816085,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,-19854.0,-1324.8388703757687,False,False,False,False,13386.86020760113,False,False,False,False
2024-12-06 16:00:00+00:00,995.2,995.97,991.245,992.88,6982.0,,,,,0.0,0.0,0.0,0.0,,#000000,,,,36.364625157686476,-31.090919791462934,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,-26836.0,-1720.3607483544388,False,False,False,False,13287.560049343749,False,False,False,False
2024-12-06 17:00:00+00:00,992.8,995.43,992.305,995.375,3012.0,,,,,0.0,0.0,0.0,0.0,,#000000,,,,44.88466928819797,-23.297387036578918,False,False,False,False,True,,,,0,,,False,False,False,False,,,False,False,False,False,-23824.0,-2063.0528297753003,False,False,False,False,13128.249040826791,False,False,False,False
2024-12-06 18:00:00+00:00,995.55,997.64,995.235,997.345,6221.0,,,,,0.0,0.0,0.0,0.0,996.74,#000000,,996.74,,51.862564976904636,-16.900447323761973,False,False,True,False,True,,,,0,,,False,False,False,False,,,False,False,False,False,-17603.0,-2303.9822432671563,False,False,False,False,13021.159908410873,False,False,False,False
2024-12-06 19:00:00+00:00,997.34,997.34,992.46,994.52,5040.0,,,,,0.0,0.0,0.0,0.0,995.8597939792204,#000000,,995.8597939792204,,54.329134096510046,-14.521672494584138,False,False,True,False,True,,,,0,,,False,False,False,False,,,False,False,False,False,-22643.0,-2619.315851898673,False,False,False,False,12897.420995102177,False,False,False,False
2024-12-06 20:00:00+00:00,994.79,995.72,992.08,992.4,10094.0,,,,,0.0,0.0,0.0,0.0,994.6971079372513,#000000,,994.6971079372513,,54.44922715573241,-13.948921931119067,False,False,True,False,True,,,,0,,,False,False,False,False,,,False,False,False,False,-32737.0,-3086.25669140412,False,False,False,False,12853.957103705243,False,False,False,False
2024-12-09 15:00:00+00:00,986.01,987.29,980.81,982.19,8686.0,,,,,0.0,0.0,0.0,0.0,991.4393568789322,#000000,,991.4393568789322,,49.29864246798237,-13.948921931119067,False,False,False,False,True,,,,0,,,False,False,False,False,,,False,False,False,False,-41423.0,-3680.6248047156837,False,False,False,False,12789.337613725316,False,False,False,False
