date,Close,High,Low,Open,Volume,aVWAP_peak_144,aVWAP_peak_118,aVWAP_peak_103,aVWAP_peak_70,aVWAP_peak_54,aVWAP_peak_12,aVWAP_valley_155,aVWAP_valley_113,aVWAP_valley_99,Peaks_avg,Valleys_avg,color
2021-12-31 00:00:00+00:00,0.7095,0.7095,0.642,0.675,1662610,,,,,,,,,,,,#000000
2022-01-07 00:00:00+00:00,0.6741,0.74,0.653,0.74,785871,,,,,,,,,,,,#000000
2022-01-14 00:00:00+00:00,0.7371,0.768,0.675,0.68,951914,,,,,,,,,,,,#000000
2022-01-21 00:00:00+00:00,0.6999,0.7687,0.6808,0.73,983737,,,,,,,,,,,,#000000
2022-01-28 00:00:00+00:00,0.6796,0.7245,0.6341,0.694,1399375,,,,,,,,,,,,#000000
2022-02-04 00:00:00+00:00,0.681411,0.72,0.6605,0.68,598111,,,,,,,,,,,,#000000
2022-02-11 00:00:00+00:00,0.8184,0.8289,0.679,0.71,1833628,,,,,,,,,,,,#000000
2022-02-18 00:00:00+00:00,0.82,0.8757,0.797,0.81,1554137,,,,,,,,,,,,#000000
2022-02-25 00:00:00+00:00,0.825,0.88,0.796,0.839,1174234,,,,,,,,,,,,#000000
2022-03-04 00:00:00+00:00,0.8698,0.8883,0.822,0.88,1349740,,,,,,,,,,,,#000000
2022-03-11 00:00:00+00:00,0.9499,0.997,0.86,0.88,4228872,,,,,,,,,,,,#000000
2022-03-18 00:00:00+00:00,0.965,0.990699,0.86,0.9116,2471821,,,,,,,,,,,,#000000
2022-03-25 00:00:00+00:00,1.08,1.12,0.94,0.99,2652984,,,,,,1.0466666666666669,,,,1.0466666666666669,,#000000
2022-04-01 00:00:00+00:00,1.06,1.07,0.95,1.05,1457403,,,,,,1.0395753489878203,,,,1.0395753489878203,,#000000
2022-04-08 00:00:00+00:00,1.02,1.09,1.0,1.08,1112992,,,,,,1.0389555700757436,,,,1.0389555700757436,,#000000
2022-04-15 00:00:00+00:00,1.06,1.07,1.02,1.07,1031762,,,,,,1.0407773072847866,,,,1.0407773072847866,,#000000
2022-04-22 00:00:00+00:00,0.9824,1.08,0.9815,1.06,1584452,,,,,,1.0354933758593505,,,,1.0354933758593505,,#000000
2022-04-29 00:00:00+00:00,0.8744,0.98,0.8,0.96,1662496,,,,,,1.009127896164026,,,,1.009127896164026,,#000000
2022-05-06 00:00:00+00:00,0.7905,0.91,0.79,0.82,1113482,,,,,,0.9903564040094185,,,,0.9903564040094185,,#000000
2022-05-13 00:00:00+00:00,0.73,0.85,0.689,0.8,1171323,,,,,,0.9671003532454494,,,,0.9671003532454494,,#000000
2022-05-20 00:00:00+00:00,0.79,0.81,0.717,0.74,888044,,,,,,0.9534543943120933,,,,0.9534543943120933,,#000000
2022-05-27 00:00:00+00:00,0.825,0.85,0.7881,0.8,594692,,,,,,0.9475198094295019,,,,0.9475198094295019,,#000000
2022-06-03 00:00:00+00:00,0.825,0.8495,0.7819,0.83,495137,,,,,,0.9428895864637593,,,,0.9428895864637593,,#000000
2022-06-10 00:00:00+00:00,0.8086,0.82,0.7601,0.82,502357,,,,,,0.9377257009214565,,,,0.9377257009214565,,#000000
2022-06-17 00:00:00+00:00,0.7364,0.807,0.71,0.807,843237,,,,,,0.9273128730434259,,,,0.9273128730434259,,#000000
2022-06-24 00:00:00+00:00,0.728,0.75,0.7101,0.75,243017,,,,,,0.9241797323603097,,,,0.9241797323603097,,#000000
2022-07-01 00:00:00+00:00,0.62,0.746,0.615,0.732,1056458,,,,,,0.9071934176266804,,,,0.9071934176266804,,#000000
2022-07-08 00:00:00+00:00,0.59,0.64,0.56,0.63,851978,,,,,,0.8918669890004994,,,,0.8918669890004994,,#000000
2022-07-15 00:00:00+00:00,0.5423,0.585,0.5217,0.585,718911,,,,,,0.8781850281268786,,,,0.8781850281268786,,#000000
2022-07-22 00:00:00+00:00,0.5943,0.62,0.55,0.55,465986,,,,,,0.8708571330936267,,,,0.8708571330936267,,#000000
2022-07-29 00:00:00+00:00,0.6583,0.6583,0.5397,0.59,1038111,,,,,,0.8574262746442677,,,,0.8574262746442677,,#000000
2022-08-05 00:00:00+00:00,0.645,0.675,0.62,0.6517,422813,,,,,,0.8529500070148965,,,,0.8529500070148965,,#000000
2022-08-12 00:00:00+00:00,0.66,0.7,0.631,0.6359,651894,,,,,,0.8469482803278228,,,,0.8469482803278228,,#000000
2022-08-19 00:00:00+00:00,0.6089,0.69,0.5902,0.66,606267,,,,,,0.8407254827930876,,,,0.8407254827930876,,#000000
2022-08-26 00:00:00+00:00,0.59,0.65,0.575,0.5906,358012,,,,,,0.8368045896339533,,,,0.8368045896339533,,#000000
2022-09-02 00:00:00+00:00,0.56,0.6095,0.5406,0.59,401029,,,,,,0.8319250546051191,,,,0.8319250546051191,,#000000
2022-09-09 00:00:00+00:00,0.55,0.5748,0.527,0.56,619575,,,,,,0.8241935612884176,,,,0.8241935612884176,,#000000
2022-09-16 00:00:00+00:00,0.4851,0.5689,0.4851,0.54,964340,,,,,,0.8114296232356359,,,,0.8114296232356359,,#000000
2022-09-23 00:00:00+00:00,0.54,0.56,0.51,0.511,538858,,,,,,0.8052727445582604,,,,0.8052727445582604,,#000000
2022-09-30 00:00:00+00:00,0.5263,0.546,0.5015,0.5386,1178658,,,,,,0.7921587486332369,,,,0.7921587486332369,,#000000
2022-10-07 00:00:00+00:00,0.5255,0.571,0.5201,0.543,345067,,,,,,0.788740751925284,,,,0.788740751925284,,#000000
2022-10-14 00:00:00+00:00,0.5334,0.54,0.501,0.53,348081,,,,,,0.785196198264395,,,,0.785196198264395,,#000000
2022-10-21 00:00:00+00:00,0.5391,0.5599,0.5088,0.53,700400,,,,,,0.7786377866436042,,,,0.7786377866436042,,#000000
2022-10-28 00:00:00+00:00,0.56,0.573,0.525,0.53,494689,,,,,,0.7745150697667786,,,,0.7745150697667786,,#000000
2022-11-04 00:00:00+00:00,0.5794,0.582,0.53,0.56,348677,,,,,,0.771839797164315,,,,0.771839797164315,,#000000
2022-11-11 00:00:00+00:00,0.61,0.6284,0.5494,0.58,858322,,,,,,0.7665087106567504,,,,0.7665087106567504,,#000000
2022-11-18 00:00:00+00:00,0.555,0.61,0.4802,0.61,1121959,,,,,,0.7581975608813406,,,,0.7581975608813406,,#000000
2022-11-25 00:00:00+00:00,0.554,0.5696,0.5402,0.55,206354,,,,,,0.7567805817789701,,,,0.7567805817789701,,#000000
2022-12-02 00:00:00+00:00,0.5648,0.595,0.5159,0.55,841815,,,,,,0.7513082788549986,,,,0.7513082788549986,,#000000
2022-12-09 00:00:00+00:00,0.541571,0.5611,0.5225,0.56,776204,,,,,,0.7461054751074342,,,,0.7461054751074342,,#000000
2022-12-16 00:00:00+00:00,0.5162,0.56,0.51,0.533,562311,,,,,,0.7422653814247648,,,,0.7422653814247648,,#000000
2022-12-23 00:00:00+00:00,0.5,0.5162,0.485,0.5162,820874,,,,,,0.7361846832710479,,,,0.7361846832710479,,#000000
2022-12-30 00:00:00+00:00,0.4951,0.5054,0.456,0.5,929137,,,,,,0.7292484319716821,,,,0.7292484319716821,,#000000
2023-01-06 00:00:00+00:00,0.550899,0.551,0.5,0.5,853009,,,,,,0.724410730354593,,,,0.724410730354593,,#000000
2023-01-13 00:00:00+00:00,0.6517,0.67,0.4952,0.552,2087665,,,,,0.6056333333333334,0.7176209777401842,,,,0.6616271555367588,,#000000
2023-01-20 00:00:00+00:00,0.621899,0.66,0.6,0.66,735901,,,,,0.611280191372541,0.7158369366343709,,,,0.6635585640034559,,#000000
2023-01-27 00:00:00+00:00,0.6099,0.647,0.6,0.61,525291,,,,,0.6124858673072633,0.714490129989454,,,,0.6634879986483586,,#000000
2023-02-03 00:00:00+00:00,0.5851,0.633,0.57895,0.61,939999,,,,,0.6095337898458236,0.7116869463838362,,,,0.6606103681148299,,#000000
2023-02-10 00:00:00+00:00,0.5705,0.5945,0.56,0.586,424415,,,,,0.6064241323664605,0.710205023805095,,,,0.6583145780857778,,#000000
2023-02-17 00:00:00+00:00,0.5499,0.59,0.520301,0.59,416091,,,,,0.6021228712030853,0.7085558617795055,,,,0.6553393664912954,,#000000
2023-02-24 00:00:00+00:00,0.5199,0.553,0.5124,0.553,439721,,,,,0.5963045278094556,0.7065758816951132,,,,0.6514402047522845,,#000000
2023-03-03 00:00:00+00:00,0.524799,0.5496,0.508,0.52,468650,,,,,0.5909612938769127,0.7045018064993616,,,,0.6477315501881371,,#000000
2023-03-10 00:00:00+00:00,0.5188,0.525,0.49,0.51,278145,,,,,0.5874516215739654,0.7031828212821923,,,,0.6453172214280789,,#000000
2023-03-17 00:00:00+00:00,0.55,0.555,0.471,0.52,1151575,,,,,0.5778722016859921,0.6982948978079165,,,,0.6380835497469544,,#000000
2023-03-24 00:00:00+00:00,0.5319,0.555,0.505,0.555,541806,,,,,0.5746766123928152,0.6961545856211977,,,,0.6354155990070065,,#000000
2023-03-31 00:00:00+00:00,0.602,0.61,0.515,0.5375,987271,,,,,0.5747852600461882,0.69341557898631,,,,0.6341004195162492,,#000000
2023-04-07 00:00:00+00:00,0.6451,0.67,0.6023,0.618,950329,,,,,0.580933114372755,0.6922532094052479,,,,0.6365931618890015,,#000000
2023-04-14 00:00:00+00:00,0.6381,0.67,0.613,0.645,899463,,,,,0.5858618156640258,0.6912224993327188,,,,0.6385421574983723,,#000000
2023-04-21 00:00:00+00:00,0.6171,0.6407,0.6,0.616,449510,,,,,0.587191139132558,0.690515183033455,,,,0.6388531610830066,,#000000
2023-04-28 00:00:00+00:00,0.6462,0.665,0.5805,0.6,1692309,,,,,0.5928428175079099,0.6883758195687407,,,,0.6406093185383253,,#000000
2023-05-05 00:00:00+00:00,0.724,0.7599,0.6344,0.6348,2025649,,,,0.7060999999999998,0.6081233894659511,0.6891019101220259,,,,0.6677750998626589,,#000000
2023-05-12 00:00:00+00:00,0.6641,0.74,0.6555,0.74,543719,,,,0.7019593831505127,0.6108637366686832,0.6890739732322952,,,,0.6672990310171637,,#000000
2023-05-19 00:00:00+00:00,0.61,0.668,0.59,0.668,751515,,,,0.6840154610585999,0.6114076121904456,0.6880904507235084,,,,0.661171174657518,,#000000
2023-05-26 00:00:00+00:00,0.6031,0.63,0.58,0.63,585181,,,,0.6720829988278054,0.6111637281164362,0.6871359197243727,,,,0.6567942155562048,,#000000
2023-06-02 00:00:00+00:00,0.5899,0.6099,0.585,0.6,349656,,,,0.6657442727278423,0.6108346223020086,0.6865120605591911,,,,0.6543636518630139,,#000000
2023-06-09 00:00:00+00:00,0.5401,0.59,0.5359,0.59,775554,,,,0.6487247970063512,0.608445851819459,0.6845724766009614,,,,0.6472477084755907,,"rgba(239, 83, 80, 0.5)"
2023-06-16 00:00:00+00:00,0.5288,0.555,0.5201,0.555,533730,,,,0.6377824801803077,0.6063224406408366,0.6830621427823663,,,,0.6423890212011703,,"rgba(239, 83, 80, 0.5)"
2023-06-23 00:00:00+00:00,0.515,0.543099,0.5,0.52,449561,,,,0.6289314192319809,0.6042652560189586,0.6816849546190568,,,,0.6382938766233321,,"rgba(239, 83, 80, 0.5)"
2023-06-30 00:00:00+00:00,0.519899,0.5372,0.5,0.53,658809,,,,0.618082024656493,0.6014093327925137,0.6797040469288956,,,,0.6330651347926342,,"rgba(239, 83, 80, 0.5)"
