date,Open,High,Low,Close,Volume,aVWAP_peak_592,aVWAP_peak_582,aVWAP_peak_546,aVWAP_peak_525,aVWAP_peak_508,aVWAP_peak_494,aVWAP_peak_445,aVWAP_peak_432,aVWAP_peak_415,aVWAP_peak_385,aVWAP_peak_366,aVWAP_valley_610,aVWAP_valley_557,aVWAP_valley_535,aVWAP_valley_517,aVWAP_valley_501,aVWAP_valley_475,aVWAP_valley_455,aVWAP_valley_438,aVWAP_valley_420,aVWAP_valley_405,aVWAP_valley_370,aVWAP_valley_354,aVWAP_valley_316,aVWAP_valley_292,aVWAP_valley_188,aVWAP_valley_137,aVWAP_valley_111,aVWAP_valley_92,aVWAP_valley_48,Peaks_avg,Valleys_avg,color,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-10-30 16:00:00+00:00,28.7,29.005,28.68,28.91,4290.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,4290.0,False,False,False,False
2023-10-31 16:00:00+00:00,29.0,29.0,28.28,28.29,4983.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-4983.0,-77.25581395348837,False,False,False,False,4300.7441860465115,False,False,False,False
2023-11-01 16:00:00+00:00,28.09,28.305,27.8,28.17,12167.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-17150.0,-341.949522264287,False,False,False,False,4422.70164052641,False,False,False,False
2023-11-02 16:00:00+00:00,28.39,28.61,28.35,28.51,4572.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-12578.0,-531.6557312214298,False,False,False,False,4425.016343774063,False,False,False,False
2023-11-03 16:00:00+00:00,29.435,29.46,28.98,29.0,15717.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,3139.0,-474.74634003970226,False,False,False,False,4600.085857824077,False,False,False,False
2023-11-06 16:00:00+00:00,28.82,28.91,28.38,28.48,6185.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-3046.0,-514.6107378685441,False,False,False,False,4624.658170105873,False,False,False,False
2023-11-06 20:00:00+00:00,28.48,28.58,28.32,28.53,13027.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,9981.0,-351.888090769807,False,False,False,False,4754.927035685627,False,False,False,False
2023-11-07 16:00:00+00:00,27.34,27.67,27.0,27.29,10151.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-170.0,-349.0681203702751,False,False,False,False,4838.587081643989,False,False,False,False
2023-11-07 20:00:00+00:00,27.29,27.34,26.93,27.0,6353.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-6523.0,-444.78799447306153,False,False,False,False,4862.06635169602,False,False,False,False
2023-11-08 16:00:00+00:00,27.01,27.04,26.77,26.79,2116.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-8639.0,-571.8300410703783,False,False,False,False,4819.491679576702,False,False,False,False
