date,Open,High,Low,Close,Volume,aVWAP_peak_882,aVWAP_valley_860,aVWAP_valley_820,aVWAP_valley_798,aVWAP_valley_786,aVWAP_valley_747,aVWAP_valley_698,aVWAP_valley_685,aVWAP_valley_660,aVWAP_valley_636,aVWAP_valley_579,aVWAP_valley_552,aVWAP_valley_534,aVWAP_valley_473,aVWAP_valley_456,aVWAP_valley_419,aVWAP_valley_396,aVWAP_valley_347,aVWAP_valley_319,aVWAP_valley_306,aVWAP_valley_288,aVWAP_valley_265,aVWAP_valley_251,aVWAP_valley_233,aVWAP_valley_221,aVWAP_valley_191,aVWAP_valley_168,aVWAP_valley_151,aVWAP_valley_104,aVWAP_valley_72,aVWAP_valley_43,Peaks_avg,Valleys_avg,color,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-19 15:00:00+00:00,20.71,20.71,20.4,20.435,19372.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,19372.0,False,False,False,False
2024-12-19 16:00:00+00:00,20.435,20.545,20.35,20.38,9051.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-9051.0,-140.32558139534885,False,False,False,False,19211.98449612403,False,False,False,False
2024-12-19 17:00:00+00:00,20.375,20.4,20.325,20.37,6219.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-15270.0,-374.8941770326303,False,False,False,False,19010.542876029085,False,False,False,False
2024-12-19 18:00:00+00:00,20.37,20.525,20.325,20.5,21843.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,6573.0,-267.1748874662329,False,False,False,False,19054.456939966618,False,False,False,False
2024-12-19 19:00:00+00:00,20.5,20.505,20.295,20.32,14039.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-7466.0,-378.7845791334231,False,False,False,False,18976.697917641555,False,False,False,False
2024-12-19 20:00:00+00:00,20.325,20.54,20.325,20.47,35649.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,28183.0,64.03378643453698,False,False,False,False,19235.18322124401,False,False,False,False
2024-12-20 15:00:00+00:00,20.77,20.91,20.74,20.845,11153.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,39336.0,672.90147966811,False,False,False,False,19109.87805502317,False,False,False,False
2024-12-20 16:00:00+00:00,20.845,20.865,20.66,20.68,18529.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,20807.0,985.058045874806,False,False,False,False,19100.87219370498,False,False,False,False
2024-12-20 17:00:00+00:00,20.685,20.81,20.675,20.78,13238.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,34045.0,1497.6152854736463,False,False,False,False,19009.974950391726,False,False,False,False
2024-12-20 18:00:00+00:00,20.78,20.81,20.67,20.735,7379.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,26666.0,1887.8228004275434,False,False,False,False,18829.649757362396,False,False,False,False
