date,Close,High,Low,Open,Volume,aVWAP_peak_58,aVWAP_peak_18,aVWAP_valley_70,Peaks_avg,Valleys_avg,color,banker_RSI,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2021-12-31 00:00:00+00:00,82.89,84.27,80.685,81.51,2542322,,,,,,#000000,,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,2542322.0,False,False,False,False
2022-01-07 00:00:00+00:00,79.14,82.89,78.59,82.89,3103068,,,,,,#000000,,,,False,False,False,False,,,False,False,False,False,-3103068,-229856.88888888888,False,False,False,False,2583858.7407407407,False,False,False,False
2022-01-14 00:00:00+00:00,74.8,80.65,73.63,78.41,2819028,,,,,,#000000,,,,False,False,False,False,,,False,False,False,False,-5922096,-651504.2304526749,False,False,False,False,2601278.6858710563,False,False,False,False
2022-01-21 00:00:00+00:00,73.3,75.625,72.96,73.88,2077064,,,,,,#000000,,,,False,False,False,False,,,False,False,False,False,-7999160,-1195775.028196921,False,False,False,False,2562447.968399126,False,False,False,False
2022-01-28 00:00:00+00:00,72.7,74.285,69.14,72.21,3826074,,,,,,#000000,,,,False,False,False,False,,,False,False,False,False,-11825234,-1983142.3594415938,False,False,False,False,2656049.8966658576,False,False,False,False
2022-02-04 00:00:00+00:00,72.27,75.0,70.93,72.7,2676369,,,,,,#000000,,,,False,False,False,False,,,False,False,False,False,-14501603,-2910435.740223698,False,False,False,False,2657555.0154313496,False,False,False,False
2022-02-11 00:00:00+00:00,66.6,73.42,66.36,72.22,4619269,,,,,,#000000,,,,False,False,False,False,,,False,False,False,False,-19120872,-4111208.7965034237,False,False,False,False,2802867.162436435,False,False,False,False
2022-02-18 00:00:00+00:00,55.86,68.295,55.77,66.56,10913895,,,,,,#000000,,,,False,False,False,False,,,False,False,False,False,-30034767,-6031472.3671328,False,False,False,False,3403684.0392929954,False,False,False,False
2022-02-25 00:00:00+00:00,56.45,56.85,52.0,55.35,8098277,,,,,,#000000,,,,False,False,False,False,,,False,False,False,False,-21936490,-7209621.8214192595,False,False,False,False,3751431.666012033,False,False,False,False
2022-03-04 00:00:00+00:00,60.72,61.25,54.83,56.2,8854796,,,,,,#000000,,,,False,False,False,False,-0.250032015378052,-0.250032015378052,False,False,False,False,-13081694,-7644590.130943758,False,False,False,False,4129458.6537148454,False,False,False,False
