date,Open,High,Low,Close,Volume,aVWAP_peak_869,aVWAP_peak_828,aVWAP_peak_779,aVWAP_peak_762,aVWAP_peak_719,aVWAP_peak_690,aVWAP_peak_618,aVWAP_peak_577,aVWAP_peak_540,aVWAP_peak_490,aVWAP_peak_468,aVWAP_peak_428,aVWAP_peak_410,aVWAP_peak_342,aVWAP_peak_328,aVWAP_peak_297,aVWAP_peak_253,aVWAP_peak_239,aVWAP_peak_191,aVWAP_peak_144,aVWAP_peak_92,aVWAP_peak_74,aVWAP_valley_857,aVWAP_OB_bear_762,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-23 15:00:00+00:00,32.835,33.19,32.65,32.85,14073.0,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,14073.0,False,False,False,False
2025-01-23 16:00:00+00:00,32.83,33.43,32.76,33.08,5493.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5493.0,85.16279069767442,False,False,False,False,13939.976744186046,False,False,False,False
2025-01-23 17:00:00+00:00,33.02,33.27,33.0,33.21,5691.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,11184.0,257.23778619073374,False,False,False,False,13812.085631873082,False,False,False,False
2025-01-23 18:00:00+00:00,33.22,33.46,33.21,33.37,7167.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,18351.0,537.7612313660712,False,False,False,False,13709.061048433188,False,False,False,False
2025-01-23 19:00:00+00:00,33.37,33.69,33.305,33.665,8469.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,26820.0,945.2378014224112,False,False,False,False,13627.819791868333,False,False,False,False
2025-01-23 20:00:00+00:00,33.665,34.1,33.64,34.035,19707.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,46527.0,1651.9317889972576,False,False,False,False,13722.070647808358,False,False,False,False
2025-01-24 15:00:00+00:00,34.32,34.48,33.88,34.27,20820.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,67347.0,2670.45997831513,False,False,False,False,13832.116064121405,False,False,False,False
2025-01-24 16:00:00+00:00,34.35,34.49,34.11,34.12,18167.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,95.6289985429747,46.06609868867723,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,49180.0,3391.538118186213,False,False,False,False,13899.323567003243,False,False,False,False
2025-01-24 17:00:00+00:00,34.12,34.3,33.69,33.705,11597.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,84.320425556964,36.15064308868912,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,37583.0,3921.63830240038,False,False,False,False,13863.628627979935,False,False,False,False
2025-01-24 18:00:00+00:00,33.705,33.745,33.095,33.125,13999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,70.34254931294394,24.388940894856518,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,23584.0,4226.481119417428,False,False,False,False,13865.727408941486,False,False,False,False
