date,Open,High,Low,Close,Volume,aVWAP_peak_872,aVWAP_peak_817,aVWAP_peak_816,aVWAP_peak_779,aVWAP_peak_755,aVWAP_peak_737,aVWAP_peak_701,aVWAP_peak_653,aVWAP_peak_599,aVWAP_peak_583,aVWAP_valley_864,aVWAP_valley_837,aVWAP_valley_820,aVWAP_valley_805,aVWAP_valley_791,aVWAP_valley_774,aVWAP_valley_732,aVWAP_valley_720,aVWAP_valley_702,aVWAP_valley_691,aVWAP_valley_664,aVWAP_valley_625,aVWAP_valley_612,aVWAP_valley_594,aVWAP_valley_570,aVWAP_valley_526,aVWAP_valley_509,aVWAP_valley_462,aVWAP_valley_432,aVWAP_valley_414,aVWAP_valley_396,aVWAP_valley_370,aVWAP_valley_355,aVWAP_valley_338,aVWAP_valley_323,aVWAP_valley_305,aVWAP_valley_290,aVWAP_valley_271,aVWAP_valley_270,aVWAP_valley_245,aVWAP_valley_190,aVWAP_valley_144,Peaks_avg,Valleys_avg,color,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-19 15:00:00+00:00,45.015,45.13,44.73,44.975,9236.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,9236.0,False,False,False,False
2024-12-19 16:00:00+00:00,44.935,45.135,44.84,45.05,13768.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,13768.0,213.45736434108528,False,False,False,False,9306.263565891473,False,False,False,False
2024-12-19 17:00:00+00:00,45.02,45.39,45.02,45.33,8565.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,22333.0,556.396009855177,False,False,False,False,9294.771107505558,False,False,False,False
2024-12-19 18:00:00+00:00,45.3,45.355,44.85,45.135,9403.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,12930.0,748.2348314078099,False,False,False,False,9296.44907483105,False,False,False,False
2024-12-19 19:00:00+00:00,45.135,45.28,45.11,45.17,13106.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,26036.0,1140.2932061146655,False,False,False,False,9355.51187987243,False,False,False,False
2024-12-19 20:00:00+00:00,45.17,45.435,45.085,45.09,37240.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-11204.0,948.9088153221899,False,False,False,False,9787.829525145726,False,False,False,False
2024-12-20 15:00:00+00:00,45.21,45.23,44.865,45.12,4046.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-7158.0,823.2203065575047,False,False,False,False,9698.808912352768,False,False,False,False
2024-12-20 16:00:00+00:00,45.085,45.305,45.08,45.29,4105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-3053.0,763.123867696148,False,False,False,False,9612.083192781407,False,False,False,False
2024-12-20 17:00:00+00:00,45.29,45.29,45.07,45.14,4367.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-7420.0,636.2537302124867,False,False,False,False,9530.76407351348,False,False,False,False
2024-12-20 18:00:00+00:00,45.08,45.1,44.81,45.045,6420.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-13840.0,411.81568788361096,False,False,False,False,9482.535173148928,False,False,False,False
