date,Open,High,Low,Close,Volume,aVWAP_OB_bull_874,aVWAP_OB_bull_779,aVWAP_OB_bull_724,aVWAP_OB_bull_677,aVWAP_OB_bull_500,aVWAP_OB_bear_269,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-16 15:00:00+00:00,13.885,13.96,13.8,13.8,4070.0,,,,,,,,#000000,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,4070.0,False,False,False,False
2024-12-16 16:00:00+00:00,13.8,13.89,13.67,13.89,4775.0,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4775.0,74.03100775193798,False,False,False,False,4080.9302325581393,False,False,False,False
2024-12-16 17:00:00+00:00,13.89,13.92,13.845,13.865,2210.0,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,92.06349206349196,22.222222222221873,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2565.0,112.65068205035753,False,False,False,False,4051.92356228592,False,False,False,False
2024-12-16 18:00:00+00:00,13.865,13.915,13.81,13.845,4814.0,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,82.29069405539988,22.222222222221873,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2249.0,76.03594279376284,False,False,False,False,4063.7387008551304,False,False,False,False
2024-12-16 19:00:00+00:00,13.845,13.9,13.805,13.885,2954.0,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,79.30490714804432,22.222222222221873,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,705.0,85.78732352564249,False,False,False,False,4046.533449679082,False,False,False,False
2024-12-16 20:00:00+00:00,13.885,13.895,13.75,13.775,11040.0,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,65.87730920163878,35.82814037297837,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10335.0,-75.77527063754577,False,False,False,False,4154.959287668554,False,False,False,False
2024-12-17 15:00:00+00:00,13.54,13.58,13.31,13.575,9202.0,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,50.56469878780545,21.44768704745482,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-19537.0,-377.499685046266,False,False,False,False,4233.207980882995,False,False,False,False
2024-12-17 16:00:00+00:00,13.575,14.0,13.565,13.935,8652.0,,,,,,,,#000000,,,,53.63446327764214,21.44768704745482,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10885.0,-540.4066666734557,False,False,False,False,4301.716384280158,False,False,False,False
2024-12-17 17:00:00+00:00,13.945,14.15,13.885,14.105,8246.0,,,,,,,14.046666666666667,"rgba(38, 166, 154, 0.5)",,14.046666666666667,,58.48425388723157,21.44768704745482,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2639.0,-572.9429974227045,False,False,False,False,4362.868068244807,False,False,False,False
2024-12-17 18:00:00+00:00,14.105,14.105,13.835,13.9,3640.0,,,,,,,14.016042402826855,"rgba(38, 166, 154, 0.5)",,14.016042402826855,,56.695620470425695,21.44768704745482,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6279.0,-661.4089974626626,False,False,False,False,4351.660811372794,False,False,False,False
