date,Open,High,Low,Close,Volume,aVWAP_peak_875,aVWAP_peak_874,aVWAP_peak_857,aVWAP_peak_828,aVWAP_peak_819,aVWAP_peak_818,aVWAP_peak_817,aVWAP_peak_803,aVWAP_peak_780,aVWAP_peak_770,aVWAP_valley_881,aVWAP_valley_866,aVWAP_valley_865,aVWAP_valley_864,aVWAP_valley_839,aVWAP_valley_822,aVWAP_valley_789,aVWAP_valley_762,aVWAP_valley_723,aVWAP_valley_722,aVWAP_valley_701,aVWAP_valley_700,aVWAP_valley_699,aVWAP_valley_594,aVWAP_valley_539,aVWAP_valley_516,aVWAP_valley_455,aVWAP_valley_454,aVWAP_valley_437,aVWAP_valley_390,aVWAP_OB_bull_723,aVWAP_OB_bull_594,aVWAP_OB_bull_539,aVWAP_OB_bull_455,aVWAP_OB_bear_803,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-06 15:00:00+00:00,5.255,5.255,5.25,5.255,673.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,673.0,False,False,False,False
2025-01-06 16:00:00+00:00,5.255,5.255,5.25,5.255,166.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,665.1395348837209,False,False,False,False
2025-01-06 17:00:00+00:00,5.25,5.255,5.25,5.255,169.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,657.4474490715702,False,False,False,False
2025-01-06 18:00:00+00:00,5.255,5.255,5.235,5.235,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-120.0,-1.8604651162790697,False,False,False,False,649.1149304813133,False,False,False,False
2025-01-06 19:00:00+00:00,5.235,5.235,5.22,5.225,279.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-399.0,-8.01766720749955,False,False,False,False,643.3767145048589,False,False,False,False
2025-01-06 20:00:00+00:00,5.225,5.24,5.215,5.23,3881.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,5.61330561330629,-44.94802494802434,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3482.0,46.09113383447718,False,False,False,False,693.5724243574967,False,False,False,False
2025-01-07 15:00:00+00:00,5.24,5.24,5.185,5.205,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,6.624894253348308,-44.3743935087849,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3082.0,93.15948834867133,False,False,False,False,689.0209139023417,False,False,False,False
2025-01-07 16:00:00+00:00,5.205,5.225,5.205,5.21,202.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,10.303371599317856,-41.30408499544063,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3284.0,142.6298838781493,False,False,False,False,681.4702020588945,False,False,False,False
2025-01-07 17:00:00+00:00,5.215,5.215,5.21,5.215,167.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,15.497564230619835,-36.954241416358684,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3451.0,193.92244381802294,False,False,False,False,673.493919856431,False,False,False,False
2025-01-07 18:00:00+00:00,5.215,5.215,5.215,5.215,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,18.960359318154488,-34.28003700511918,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3451.0,244.4197702704567,False,False,False,False,663.0521536571065,False,False,False,False
