date,Open,High,Low,Close,Volume,aVWAP_OB_bear_749,aVWAP_OB_bear_427,aVWAP_OB_bear_0,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-16 15:00:00+00:00,20.47,20.57,20.23,20.28,7217.0,,,20.36,,#000000,,,,,,False,False,False,False,False,,,,-1.0,20.57,20.23,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,7217.0,False,False,False,False
2024-12-16 16:00:00+00:00,20.28,20.32,20.07,20.105,3830.0,,,20.29239340997556,,"rgba(239, 83, 80, 0.5)",,,,0.0,,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3830.0,-59.37984496124031,False,False,False,False,7164.488372093023,False,False,False,False
2024-12-16 17:00:00+00:00,20.105,20.145,19.995,20.04,3064.0,,,20.241932534901853,,"rgba(239, 83, 80, 0.5)",,,,0.0,-50.0,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6894.0,-165.3429481401358,False,False,False,False,7100.914908959798,False,False,False,False
2024-12-16 18:00:00+00:00,20.055,20.13,20.03,20.12,2371.0,,,20.220555960037213,,"rgba(239, 83, 80, 0.5)",,,,9.660107334526035,-41.30590339892657,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4523.0,-232.90352258757557,False,False,False,False,7027.582894867398,False,False,False,False
2024-12-16 19:00:00+00:00,20.12,20.28,20.11,20.26,5182.0,,,20.219625646233386,,"rgba(239, 83, 80, 0.5)",,,,24.700198273799273,-28.349427993652217,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,659.0,-219.0755609970705,False,False,False,False,6998.9692065748795,False,False,False,False
2024-12-16 20:00:00+00:00,20.255,20.255,20.05,20.205,9113.0,,,20.204931604769797,,"rgba(239, 83, 80, 0.5)",,,,32.20073281191567,-22.810475800408685,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-8454.0,-346.74880811339494,False,False,False,False,7031.744877790773,False,False,False,False
2024-12-17 15:00:00+00:00,19.81,19.92,19.66,19.825,5500.0,,,20.1437921180546,,"rgba(239, 83, 80, 0.5)",,,,29.048619230396323,-22.810475800408685,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-13954.0,-557.7139428713268,False,False,False,False,7007.996895189365,False,False,False,False
2024-12-17 16:00:00+00:00,19.825,19.905,19.78,19.845,5482.0,,,20.10434876314088,,"rgba(239, 83, 80, 0.5)",,,,27.713751991494703,-22.810475800408685,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-8472.0,-680.4160522841745,False,False,False,False,6984.338028597282,False,False,False,False
2024-12-17 17:00:00+00:00,19.83,19.865,19.785,19.795,4552.0,,,20.075908099587572,,"rgba(239, 83, 80, 0.5)",,,,26.178949939114517,-16.333210809175597,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-13024.0,-871.7894468224043,False,False,False,False,6946.627361487246,False,False,False,False
2024-12-17 18:00:00+00:00,19.795,19.81,19.66,19.695,3499.0,,,20.05102372348257,,"rgba(239, 83, 80, 0.5)",,,,24.015097659426047,-18.355352316093736,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-16523.0,-1114.4438740034523,False,False,False,False,6893.175774487444,False,False,False,False
2024-12-17 19:00:00+00:00,19.695,19.7,19.51,19.55,3647.0,,,20.019343865162654,,"rgba(239, 83, 80, 0.5)",,,,21.29576833560717,-21.017235813936917,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-20170.0,-1409.8788527010731,False,False,False,False,6842.847467906244,False,False,False,False
2024-12-17 20:00:00+00:00,19.55,19.58,19.445,19.575,23606.0,,,19.870468729048525,,"rgba(239, 83, 80, 0.5)",,,,20.502825586843496,-22.00159879321802,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3436.0,-1334.7489480080333,False,False,False,False,7102.741305613123,False,False,False,False
2024-12-18 15:00:00+00:00,19.55,19.67,19.51,19.66,2984.0,,,19.860883210280626,,"rgba(239, 83, 80, 0.5)",,,,23.274549501413254,-22.00159879321802,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6420.0,-1214.5202821474436,False,False,False,False,7038.884851262532,False,False,False,False
2024-12-18 16:00:00+00:00,19.64,19.78,19.565,19.78,2094.0,,,19.85699429436376,,"rgba(239, 83, 80, 0.5)",,,,28.976553574444807,-28.557144098604546,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,8514.0,-1063.6905103312042,False,False,False,False,6962.219969847609,False,False,False,False
2024-12-18 17:00:00+00:00,19.785,19.905,19.745,19.895,2804.0,,,19.85670839955265,,"rgba(239, 83, 80, 0.5)",,,,35.73954760074085,-22.28640181376499,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,11318.0,-871.7263163725808,False,False,False,False,6897.751443183305,False,False,False,False
2024-12-18 18:00:00+00:00,19.895,20.01,19.8,19.92,3588.0,,,19.858868162154227,19.91,"rgba(239, 83, 80, 0.5)",,19.91,,40.842909894297335,-17.68737888751607,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,14906.0,-627.1104044908353,False,False,False,False,6846.437467319998,False,False,False,False
2024-12-18 19:00:00+00:00,19.89,19.9,19.11,19.14,8647.0,,,19.816555446936956,19.53778204604277,"rgba(239, 83, 80, 0.5)",,19.53778204604277,,34.84463705847401,-17.68737888751607,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6259.0,-520.3490028708223,False,False,False,False,6874.353165501083,False,False,False,False
2024-12-18 20:00:00+00:00,19.12,19.26,18.795,19.035,18311.0,,,19.691847748598015,19.23338876885135,"rgba(239, 83, 80, 0.5)",,19.23338876885135,,30.257808786977684,-10.164202471513192,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-12052.0,-699.1342896480189,False,False,False,False,7051.665519524321,False,False,False,False
