date,Close,High,Low,Open,Volume,color,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL
2022-01-03 00:00:00+00:00,121.73,121.75,118.24,119.38,136654,#000000,,,False,False,False,False,False
2022-01-04 00:00:00+00:00,123.17,124.85,120.36,121.84,133051,"rgba(38, 166, 154, 0.5)",100.0,,False,False,True,False,False
2022-01-05 00:00:00+00:00,119.51,126.2799,119.335,124.63,115981,"rgba(38, 166, 154, 0.5)",75.44822539334065,-48.2070984266374,False,False,True,False,True
2022-01-06 00:00:00+00:00,120.11,121.01,115.66,117.45,236030,"rgba(38, 166, 154, 0.5)",61.959023647239995,-48.2070984266374,False,False,True,False,True
2022-01-07 00:00:00+00:00,120.62,122.08,118.0,119.69,498269,"rgba(38, 166, 154, 0.5)",55.1074452906031,-48.2070984266374,False,False,True,False,True
2022-01-10 00:00:00+00:00,119.59,119.7994,117.1459,119.27,146553,#000000,48.0557440514369,-48.2070984266374,False,False,False,False,True
2022-01-11 00:00:00+00:00,119.92,120.84,116.93,119.5,209029,"rgba(239, 83, 80, 0.5)",44.66778047815925,-48.2070984266374,False,False,False,True,True
2022-01-12 00:00:00+00:00,120.11,121.14,119.265,120.45,153939,"rgba(239, 83, 80, 0.5)",43.162738226832076,-48.2070984266374,False,False,False,True,True
2022-01-13 00:00:00+00:00,118.0,121.31,117.5,121.05,85383,"rgba(239, 83, 80, 0.5)",38.03972647665085,-48.2070984266374,False,False,False,True,True
2022-01-14 00:00:00+00:00,118.1,118.43,116.38,117.28,132403,"rgba(239, 83, 80, 0.5)",35.00450280249098,-48.2070984266374,False,False,False,True,False
2022-01-18 00:00:00+00:00,113.96,117.05,113.78,117.05,143499,"rgba(239, 83, 80, 0.5)",28.946279679560867,-48.2070984266374,False,False,False,True,False
2022-01-19 00:00:00+00:00,111.01,115.4,109.76,113.97,270110,"rgba(239, 83, 80, 0.5)",23.522192454008433,-48.2070984266374,False,False,False,True,False
2022-01-20 00:00:00+00:00,111.99,114.59,111.22,112.31,375810,"rgba(239, 83, 80, 0.5)",22.3153486146773,-48.2070984266374,False,False,False,True,False
2022-01-21 00:00:00+00:00,112.71,114.93,110.9952,111.99,416402,"rgba(239, 83, 80, 0.5)",23.184709086599913,-48.2070984266374,False,False,False,True,False
2022-01-24 00:00:00+00:00,114.94,115.31,108.56,110.92,340596,"rgba(239, 83, 80, 0.5)",28.168882013407874,-48.2070984266374,False,False,False,True,False
2022-01-25 00:00:00+00:00,107.69,113.67,107.44,113.1,462371,"rgba(239, 83, 80, 0.5)",26.580995719392405,-48.2070984266374,False,False,False,True,False
2022-01-26 00:00:00+00:00,106.22,110.28,104.86,109.27,168733,"rgba(239, 83, 80, 0.5)",24.90355666076377,-48.2070984266374,False,False,False,True,False
2022-01-27 00:00:00+00:00,105.4,108.01,105.265,105.62,176838,"rgba(239, 83, 80, 0.5)",23.451882532469142,-48.2070984266374,False,False,False,True,False
2022-01-28 00:00:00+00:00,109.4,109.48,103.395,105.78,234293,"rgba(239, 83, 80, 0.5)",27.764694123548317,-45.945408362187365,False,False,False,True,False
2022-01-31 00:00:00+00:00,113.16,113.37,107.86,108.44,259033,"rgba(239, 83, 80, 0.5)",34.2641390541939,-37.8220383430272,False,False,False,True,True
2022-02-01 00:00:00+00:00,101.62,108.845,101.02,107.21,1080501,"rgba(239, 83, 80, 0.5)",32.83241459208642,-37.63184249336347,False,False,False,True,True
2022-02-02 00:00:00+00:00,101.47,102.92,99.79,101.76,594226,"rgba(239, 83, 80, 0.5)",31.8259394531556,-37.02740542499048,False,False,False,True,True
2022-02-03 00:00:00+00:00,100.96,102.15,99.6549,99.66,261646,"rgba(239, 83, 80, 0.5)",30.96521080115538,-36.317468407414566,False,False,False,True,True
2022-02-04 00:00:00+00:00,99.72,100.47,97.54,99.9,160523,"rgba(239, 83, 80, 0.5)",29.917790593902474,-35.88135916116151,False,False,False,True,True
2022-02-07 00:00:00+00:00,97.58,101.0571,97.07,99.49,158435,"rgba(239, 83, 80, 0.5)",28.436347185525356,-35.88135916116151,False,False,False,True,True
2022-02-08 00:00:00+00:00,100.83,101.16,96.85,97.51,147014,"rgba(239, 83, 80, 0.5)",30.519933974909144,-32.771248673685896,False,False,False,True,True
2022-02-09 00:00:00+00:00,103.71,103.77,100.72,101.97,178752,"rgba(239, 83, 80, 0.5)",34.250439360109254,-28.175247923608993,False,False,False,True,True
2022-02-10 00:00:00+00:00,102.56,103.785,100.42,100.84,194856,"rgba(239, 83, 80, 0.5)",36.11026201895764,-25.524214058396918,False,False,False,True,True
2022-02-11 00:00:00+00:00,100.52,103.5,99.55,102.91,116722,"rgba(239, 83, 80, 0.5)",36.27606834767423,-24.499592806060964,False,False,False,True,True
2022-02-14 00:00:00+00:00,99.5,101.81,98.7,101.02,209599,"rgba(239, 83, 80, 0.5)",35.86678455380368,-24.047260409303526,False,False,False,True,True
2022-02-15 00:00:00+00:00,102.04,102.2,99.24,100.54,209570,"rgba(239, 83, 80, 0.5)",37.85631632120709,-21.34978824116132,False,False,False,True,True
2022-02-16 00:00:00+00:00,103.96,104.03,100.63,101.5,154595,"rgba(239, 83, 80, 0.5)",40.732594935546985,-17.965849106326466,False,False,False,True,True
2022-02-17 00:00:00+00:00,101.86,102.61,100.67,102.6,176214,"rgba(239, 83, 80, 0.5)",41.290565283741884,-16.86021081341871,False,False,False,True,True
2022-02-18 00:00:00+00:00,101.79,103.0,100.45,101.27,283215,"rgba(239, 83, 80, 0.5)",41.61721512243856,-15.954046385863926,False,False,False,True,True
2022-02-22 00:00:00+00:00,99.75,102.63,99.0,101.37,143502,"rgba(239, 83, 80, 0.5)",40.52150713202091,-15.954046385863926,False,False,False,True,True
2022-02-23 00:00:00+00:00,98.54,100.53,98.31,100.53,110128,"rgba(239, 83, 80, 0.5)",39.05849778793879,-15.954046385863926,False,False,False,True,True
2022-02-24 00:00:00+00:00,99.96,100.12,95.23,95.89,203976,"rgba(239, 83, 80, 0.5)",39.55024628313804,-15.954046385863926,False,False,False,True,True
2022-02-25 00:00:00+00:00,101.1,101.4,99.36,99.72,116165,"rgba(239, 83, 80, 0.5)",41.01518028510563,-14.794418772815106,False,False,False,True,True
2022-02-28 00:00:00+00:00,100.13,101.28,99.18,99.63,165244,"rgba(239, 83, 80, 0.5)",41.24538078147698,-14.17295422954021,False,False,False,True,True
2022-03-01 00:00:00+00:00,97.39,101.06,96.53,99.81,167502,"rgba(239, 83, 80, 0.5)",39.49860323309611,-14.17295422954021,False,False,False,True,True
2022-03-02 00:00:00+00:00,100.35,101.69,98.36,98.36,122723,"rgba(239, 83, 80, 0.5)",41.3148357357955,-13.643249921508058,False,False,False,True,True
2022-03-03 00:00:00+00:00,98.8,100.27,98.0795,100.09,179154,"rgba(239, 83, 80, 0.5)",41.40957542103426,-13.29118498353948,False,False,False,True,True
2022-03-04 00:00:00+00:00,96.05,98.77,95.225,97.5,193892,"rgba(239, 83, 80, 0.5)",39.71270679215098,-13.29118498353948,False,False,False,True,True
2022-03-07 00:00:00+00:00,94.57,96.35,93.58,96.35,273989,"rgba(239, 83, 80, 0.5)",37.73535291722078,-13.29118498353948,False,False,False,True,False
2022-03-08 00:00:00+00:00,94.93,97.458,94.53,95.25,123010,"rgba(239, 83, 80, 0.5)",36.822312259766534,-13.29118498353948,False,False,False,True,False
2022-03-09 00:00:00+00:00,98.39,98.68,95.74,96.76,116008,"rgba(239, 83, 80, 0.5)",39.73532415805286,-13.29118498353948,False,False,False,True,True
2022-03-10 00:00:00+00:00,98.34,98.95,95.88,96.38,140422,"rgba(239, 83, 80, 0.5)",41.63819603177112,-12.83839313316264,False,False,False,True,True
2022-03-11 00:00:00+00:00,96.97,99.205,96.8,99.185,91049,"rgba(239, 83, 80, 0.5)",41.81504903403608,-12.601789952468813,False,False,False,True,True
2022-03-14 00:00:00+00:00,96.39,97.33,95.166,96.64,173051,"rgba(239, 83, 80, 0.5)",41.476501745659895,-12.601789952468813,False,False,False,True,True
2022-03-15 00:00:00+00:00,98.01,98.03,96.29,97.45,102101,"rgba(239, 83, 80, 0.5)",43.04101941446352,-11.156887943793478,False,False,False,True,True
2022-03-16 00:00:00+00:00,102.3,102.54,99.18,99.18,151058,#000000,47.83463322602448,-6.588521779516988,False,False,False,False,True
2022-03-17 00:00:00+00:00,103.45,104.47,101.57,101.57,98751,"rgba(38, 166, 154, 1.0)",51.85436490908057,-2.9373242971758557,True,False,True,False,True
2022-03-18 00:00:00+00:00,105.09,105.12,102.43,103.35,332574,"rgba(38, 166, 154, 1.0)",55.65009939333769,0.41927492973712077,True,False,True,False,True
2022-03-21 00:00:00+00:00,104.11,106.1699,102.89,104.59,111407,"rgba(38, 166, 154, 1.0)",57.0841136619163,1.5741336489896511,True,False,True,False,True
2022-03-22 00:00:00+00:00,104.67,105.25,103.6,104.84,105916,"rgba(38, 166, 154, 1.0)",58.46275130349645,2.7970818004318687,True,False,True,False,True
2022-03-23 00:00:00+00:00,103.29,104.81,102.62,104.06,88335,"rgba(38, 166, 154, 1.0)",57.76897486663192,2.7970818004318687,True,False,True,False,True
2022-03-24 00:00:00+00:00,105.59,105.6,103.28,104.27,98523,"rgba(38, 166, 154, 1.0)",59.14659691771174,3.5092507919118674,True,False,True,False,True
2022-03-25 00:00:00+00:00,105.18,105.8,104.075,105.67,93543,"rgba(38, 166, 154, 1.0)",59.565339361067046,4.075299363900733,True,False,True,False,True
2022-03-28 00:00:00+00:00,102.97,105.37,101.88,104.53,105840,"rgba(38, 166, 154, 1.0)",57.31652932186559,4.075299363900733,True,False,True,False,True
2022-03-29 00:00:00+00:00,107.5,107.96,103.99,104.49,171676,"rgba(38, 166, 154, 1.0)",59.28726414731831,4.075299363900733,True,False,True,False,True
2022-03-30 00:00:00+00:00,105.3,107.79,105.04,106.68,121564,"rgba(38, 166, 154, 1.0)",58.3788233547173,4.075299363900733,True,False,True,False,True
2022-03-31 00:00:00+00:00,105.13,106.0708,104.61,104.72,166895,"rgba(38, 166, 154, 1.0)",57.60572136717967,4.075299363900733,True,False,True,False,True
2022-04-01 00:00:00+00:00,107.44,107.65,104.45,105.53,151034,"rgba(38, 166, 154, 1.0)",58.80705681446774,4.075299363900733,True,False,True,False,True
2022-04-04 00:00:00+00:00,107.6,108.37,105.855,107.38,130007,"rgba(38, 166, 154, 1.0)",59.72239328826264,4.8913904834982205,True,False,True,False,True
2022-04-05 00:00:00+00:00,104.39,108.3307,104.27,106.97,142800,"rgba(38, 166, 154, 0.75)",56.979747908311516,4.8913904834982205,True,False,True,False,False
2022-04-06 00:00:00+00:00,101.47,102.66,100.26,102.21,158886,#000000,52.73904816118191,7.756126804775093,True,False,False,False,False
2022-04-07 00:00:00+00:00,101.03,102.6,100.53,101.1,99918,#000000,49.57608796903871,4.860403200679599,True,False,False,False,False
2022-04-08 00:00:00+00:00,98.25,101.78,97.89,100.76,142260,"rgba(239, 83, 80, 0.5)",45.4981442440153,1.1610825491179142,True,False,False,True,False
2022-04-11 00:00:00+00:00,96.49,99.34,96.47,98.04,122293,"rgba(239, 83, 80, 0.5)",41.69827719443963,-2.216500064897545,False,False,False,True,False
2022-04-12 00:00:00+00:00,96.81,99.27,96.52,97.89,177037,"rgba(239, 83, 80, 0.5)",39.54014846280009,-4.070565620335394,False,False,False,True,False
