date,Close,High,Low,Open,Volume,aVWAP_OB_bull_712,aVWAP_OB_bull_528,aVWAP_OB_bull_300,aVWAP_OB_bear_863,aVWAP_OB_bear_483,aVWAP_OB_bear_272,aVWAP_OB_bear_149,aVWAP_OB_bear_119,Peaks_Valleys_avg
2022-02-23 00:00:00+00:00,26.1,29.16,25.74,29.16,296166,,,,,,,,,32.16217534647801
2022-02-24 00:00:00+00:00,29.52,29.7,23.4,25.92,446498,,,,,,,,,29.584841395405242
2022-02-25 00:00:00+00:00,33.3,34.38,28.62,28.98,395146,,,,,,,,,30.677042701882097
2022-02-28 00:00:00+00:00,32.58,34.38,31.68,32.76,265972,,,,,,,,,31.691012459950898
2022-03-01 00:00:00+00:00,31.32,32.94,30.6,32.94,158899,,,,,,,,,31.581505134431467
2022-03-02 00:00:00+00:00,29.34,31.68,28.44,31.5,176991,,,,,,,,,31.272784387103783
2022-03-03 00:00:00+00:00,27.72,30.6,27.72,30.24,143211,,,,,,,,,30.99941989476967
2022-03-04 00:00:00+00:00,26.82,28.2114,26.64,27.54,176573,,,,,,,,,30.60001126580981
2022-03-07 00:00:00+00:00,27.72,28.62,26.46,26.82,125433,,,,,,,,,30.406804515929903
2022-03-08 00:00:00+00:00,27.36,28.26,25.74,27.72,183496,,,,,,,,,30.135148811805
2022-03-09 00:00:00+00:00,29.88,30.06,27.54,28.08,147863,,,,,,,,,30.092070012677794
2022-03-10 00:00:00+00:00,29.52,30.24,28.17,28.8,80343,,,,,,,,,30.07607701922969
2022-03-11 00:00:00+00:00,27.54,30.24,27.54,29.52,102767,,,,,,,,,30.020306338040655
2022-03-14 00:00:00+00:00,25.29,28.08,24.66,27.72,167388,,,,,,,,,28.841763839012536
2022-03-15 00:00:00+00:00,27.36,27.9,24.66,25.2,137104,,,,,,,,,28.37557291435264
2022-03-16 00:00:00+00:00,28.98,30.15,27.36,28.08,233084,,,,,,,,,28.848879415512112
2022-03-17 00:00:00+00:00,32.58,36.0,29.07,29.88,557395,,,,,,,,,30.207924823779774
2022-03-18 00:00:00+00:00,38.88,39.06,31.86,32.22,647943,,,,,,,,,31.763806188480395
2022-03-21 00:00:00+00:00,36.9,42.66,36.18,38.16,604122,,,,,,,,,34.24791485733038
2022-03-22 00:00:00+00:00,38.52,40.14,36.9,37.26,236117,,,,,,,,,34.53797092491329
2022-03-23 00:00:00+00:00,37.8,40.86,37.62,38.88,177476,,,,,,,,,34.74807264184831
2022-03-24 00:00:00+00:00,38.52,38.52,36.72,38.34,78737,,,,,,,,,34.80667113605567
2022-03-25 00:00:00+00:00,36.72,38.52,35.46,38.52,197978,,,,,,,,,34.87173193642758
2022-03-28 00:00:00+00:00,37.44,37.7946,34.38,36.72,148612,,,,,,,,,34.903630836737356
2022-03-29 00:00:00+00:00,40.5,41.4,37.8,37.8,231193,,,,,,,,,35.20094729856668
2022-03-30 00:00:00+00:00,37.98,42.1398,37.8,40.32,167845,,,,,,,,,35.36275368786445
2022-03-31 00:00:00+00:00,35.46,38.52,35.28,38.16,110611,,,,,,,,,35.37106440822031
2022-04-01 00:00:00+00:00,36.18,37.44,35.28,35.82,103207,,,,,,,,,35.37641721978188
2022-04-04 00:00:00+00:00,38.16,38.52,35.64,36.36,132853,,,,,,,,,35.42455013699556
2022-04-05 00:00:00+00:00,35.1,37.8,35.1,37.8,141764,,,,,,,,,35.422212423806826
2022-04-06 00:00:00+00:00,33.84,34.92,33.12,34.38,119204,,,,,,,,,35.362371505597324
2022-04-07 00:00:00+00:00,33.3,34.56,32.22,33.84,108698,,,,,,,,,35.2966110309667
2022-04-08 00:00:00+00:00,32.4,33.3,30.78,32.76,153282,,,,,,,,,35.169476801233046
2022-04-11 00:00:00+00:00,32.4,33.66,30.96,31.5,103568,,,,,,,,,35.093897583303246
2022-04-12 00:00:00+00:00,32.58,35.1,32.22,32.22,166663,,,,,,,,,35.015158547576064
2022-04-13 00:00:00+00:00,33.48,34.56,32.4,32.76,98910,,,,,,,,,34.97550388527243
2022-04-14 00:00:00+00:00,31.14,33.84,30.96,33.48,114493,,,,,,,,,34.89733395251907
2022-04-18 00:00:00+00:00,28.98,31.014,28.26,30.6,188791,,,,,,,,,34.68331800660771
2022-04-19 00:00:00+00:00,31.32,32.22,28.44,28.44,154387,,,,,,,,,34.55743780743644
2022-04-20 00:00:00+00:00,30.24,31.356,30.06,31.32,105500,,,,,,,,,34.47405607357181
2022-04-21 00:00:00+00:00,28.08,31.32,27.36,30.24,151806,,,,,,,,,34.31593698956891
2022-04-22 00:00:00+00:00,28.08,28.8,26.64,27.9,122466,,,,,,,,,33.1426974816112
2022-04-25 00:00:00+00:00,28.8,29.25,27.0,27.0,182348,,,,,,,,,33.03787999381665
2022-04-26 00:00:00+00:00,29.88,30.96,27.9,29.16,256040,,,,,,,,,32.998511085591005
2022-04-27 00:00:00+00:00,31.14,32.76,29.16,30.42,244209,,,,,,,,,33.03169616738107
2022-04-28 00:00:00+00:00,34.38,36.0,29.52,32.94,465053,,,,,,,,,33.2713637884086
2022-04-29 00:00:00+00:00,34.74,36.9,33.48,34.02,282675,,,,,,,,,33.83970993606942
2022-05-02 00:00:00+00:00,34.38,35.91,32.4,34.56,142927,,,,,,,,,33.8294893276297
2022-05-03 00:00:00+00:00,32.94,35.1,32.4,34.38,95863,,,,,,,,,33.79328389702586
2022-05-04 00:00:00+00:00,34.2,34.56,31.68,33.3,94943,,,,,,,,,33.77038448910467
2022-05-05 00:00:00+00:00,31.14,33.48,30.42,33.3,125208,,,,,,,,,33.64787159109674
2022-05-06 00:00:00+00:00,29.7,32.13,28.8,30.96,148347,,,,,,,,,33.44975089413968
2022-05-09 00:00:00+00:00,26.46,29.07,26.28,28.62,211300,,,,,,,,,33.01683986186596
2022-05-10 00:00:00+00:00,24.3,27.9,23.22,27.36,222322,,,,,,,,,32.51656009692046
2022-05-11 00:00:00+00:00,21.78,23.94,21.24,23.76,211462,,,,,,,,,31.96132105256289
2022-05-12 00:00:00+00:00,22.14,22.68,20.52,21.42,253304,,,,,,,,,31.372717763002903
2022-05-13 00:00:00+00:00,24.48,24.84,23.2218,23.5818,207197,,,,,,,,,31.07787678952003
2022-05-16 00:00:00+00:00,22.14,24.66,21.96,24.48,138690,,,,,,,,,30.85962168515199
2022-05-17 00:00:00+00:00,23.94,24.3,22.5,22.68,109938,,,,,,,,,30.713666478869573
2022-05-18 00:00:00+00:00,23.58,25.02,22.68,23.04,94680,,,,,,,,,30.59785899313465
2022-05-19 00:00:00+00:00,24.12,25.02,23.04,23.22,70925,,,,,,,,,30.51888905182369
2022-05-20 00:00:00+00:00,23.22,24.66,21.96,24.66,100992,,,,,,,,,30.394796855967183
2022-05-23 00:00:00+00:00,21.78,23.0688,21.24,23.04,184647,,,,,,,,,30.13725679528766
2022-05-24 00:00:00+00:00,22.32,22.5,19.98,20.88,146038,,,,,,,,,27.906225772256153
2022-05-25 00:00:00+00:00,23.04,23.04,21.42,22.32,72336,,,,,,,,,27.896243463832167
2022-05-26 00:00:00+00:00,23.4,24.3,22.68,22.68,75149,,,,,,,,,27.9176603616904
2022-05-27 00:00:00+00:00,25.56,25.74,23.58,24.12,92290,,,,,,,,,27.997087777656287
2022-05-31 00:00:00+00:00,25.02,27.0,24.12,25.38,190819,,,,,,,,,28.07664810010321
2022-06-01 00:00:00+00:00,24.66,25.812,23.94,25.2,103879,,,,,,,,,28.05760740295123
2022-06-02 00:00:00+00:00,26.64,27.18,24.3,24.84,91303,,,,,,,,,27.00638163524688
2022-06-03 00:00:00+00:00,25.74,27.18,25.02,26.64,86704,,,,,,,,,26.008677607179358
2022-06-06 00:00:00+00:00,25.74,27.18,25.2,26.46,120682,,,,,,,,,25.773610519420977
2022-06-07 00:00:00+00:00,25.56,26.1,24.12,24.66,125944,,,,,,,,,25.601323957036563
2022-06-08 00:00:00+00:00,25.92,25.92,24.66,25.2,74549,,,,,,,,,25.58574667591762
2022-06-09 00:00:00+00:00,23.4,25.47,23.22,25.38,111498,,,,,,,,,25.346870538226817
2022-06-10 00:00:00+00:00,22.14,23.31,21.96,22.68,68297,,,,,,,,,25.112116939952745
2022-06-13 00:00:00+00:00,20.7,22.14,19.98,21.42,114277,,,,,,,,,23.63275245046622
2022-06-14 00:00:00+00:00,21.06,21.42,20.34,20.88,109821,,,,,,,,,23.311618343252775
2022-06-15 00:00:00+00:00,22.68,23.49,21.24,21.24,139170,,,,,,,,,23.28192764897213
2022-06-16 00:00:00+00:00,21.24,22.86,21.06,21.96,138589,,,,,,,,,23.112379709747213
2022-06-17 00:00:00+00:00,22.68,23.76,21.6,21.78,172319,,,,,,,,,23.09108814112744
2022-06-21 00:00:00+00:00,23.22,25.11,22.86,23.22,162328,,,,,,,,,23.19370524051983
2022-06-22 00:00:00+00:00,23.94,25.29,22.14,22.14,159806,,,,,,,,,23.27196148203172
2022-06-23 00:00:00+00:00,26.28,27.36,24.12,24.3,197283,,,,,,,,,24.005904792593565
2022-06-24 00:00:00+00:00,24.3,27.36,23.94,26.46,963716,,,,,,,,25.2,24.582310225421086
2022-06-27 00:00:00+00:00,24.12,25.11,22.86,24.3,140106,,,,,,,,25.051494153948735,24.521887094797414
2022-06-28 00:00:00+00:00,22.68,24.75,22.32,24.12,95659,,,,,,,,24.907824409056918,24.448457014559597
2022-06-29 00:00:00+00:00,20.88,22.6494,20.7,22.14,121380,,,,,,,,24.58637483732202,24.257607164002927
2022-06-30 00:00:00+00:00,21.42,21.78,19.98,21.06,90670,,,,,,,,24.359857384641217,24.116788139327717
2022-07-01 00:00:00+00:00,21.24,21.78,20.88,21.6,51824,,,,,,,,24.25149403528194,24.048026429130328
2022-07-05 00:00:00+00:00,21.78,21.78,20.16,20.7,70401,,,,,,,,24.113263318285313,23.958500836040105
2022-07-06 00:00:00+00:00,20.52,21.96,20.52,21.6,133653,,,,,,,,23.863716277170152,23.791434588200055
2022-07-07 00:00:00+00:00,21.24,21.6,20.52,20.7,122804,,,,,,,,23.675504408693268,23.660876850637656
2022-07-08 00:00:00+00:00,20.7,21.42,20.34,20.7,92130,,,,,,,,23.535743684333834,23.561210381053904
2022-07-11 00:00:00+00:00,18.54,20.7,18.18,20.7,236985,,,,,,,,23.044208010274957,23.199017552454904
2022-07-12 00:00:00+00:00,18.9,19.26,18.18,18.54,129181,,,,,,,,22.799221374697634,23.01167599716588
2022-07-13 00:00:00+00:00,18.18,18.54,16.9218,17.64,193474,,,,,,,,22.40952769056951,21.693151526823872
2022-07-14 00:00:00+00:00,18.72,18.9,18.0,18.0,71546,,,,,,,,22.29938405262084,21.654397202008884
2022-07-15 00:00:00+00:00,18.72,19.404,18.0,19.26,65113,,,,,,,,22.208698416608435,21.618058973615547
2022-07-18 00:00:00+00:00,18.54,19.08,18.18,19.08,84711,,,,,,,,22.09391962026814,21.55590333908706
2022-07-19 00:00:00+00:00,18.9,19.08,18.36,18.54,55458,,,,,,,,22.026322661781204,21.520775969103
2022-07-20 00:00:00+00:00,19.62,19.8,18.72,18.72,106582,,,,,,,,21.926495713127345,21.48808603425367
2022-07-21 00:00:00+00:00,19.62,19.8,18.9,19.26,50318,,,,,,,,21.88298804100969,21.471267272947994
2022-07-22 00:00:00+00:00,18.18,19.44,18.18,19.08,76471,,,,,,,,21.797948101573688,21.410860140153705
2022-07-25 00:00:00+00:00,19.08,19.26,17.298,18.36,108558,,,,,,,,21.682608353012675,21.326768387296077
2022-07-26 00:00:00+00:00,18.18,18.8388,18.18,18.36,47824,,,,,,,,21.63210059718893,21.288265036407882
2022-07-27 00:00:00+00:00,18.9,18.9,18.0,18.18,69584,,,,,,,,21.56571423382423,21.240204672960036
2022-07-28 00:00:00+00:00,19.44,19.62,18.0,18.36,82380,,,,,,,,21.501394608725953,21.199430295253983
2022-07-29 00:00:00+00:00,18.9,19.44,18.63,19.44,86445,,,,,,,,21.436530772970087,21.15665638060515
2022-08-01 00:00:00+00:00,18.9,20.52,18.18,18.54,125949,,,,,,,,21.355420741035935,21.105989497491443
2022-08-02 00:00:00+00:00,21.06,22.14,18.54,18.9,169697,,,,,,,,21.31929657501924,21.11738606683254
2022-08-03 00:00:00+00:00,22.86,22.86,20.52,20.88,121164,,,,,,,,21.34378519983751,21.177668543400102
2022-08-04 00:00:00+00:00,23.76,24.03,22.68,22.86,96589,,,,,,,,21.39748487990277,21.260843164079702
2022-08-05 00:00:00+00:00,24.84,25.38,22.68,22.86,94924,,,,,,,,21.46714296497658,21.35786635585063
2022-08-08 00:00:00+00:00,24.66,26.1,23.58,25.74,195401,,,,,,,24.78,21.623101248007266,22.078906077041673
2022-08-09 00:00:00+00:00,18.54,21.6,17.8164,20.34,431235,,,,,,,21.021740688374113,21.40622868231131,21.165841976907284
2022-08-10 00:00:00+00:00,17.7714,18.9,17.19,18.72,405072,,,,,,,19.817197474091504,21.125803362580022,20.69986936010173
2022-08-11 00:00:00+00:00,18.18,18.72,17.82,18.0,108551,,,,,,,19.667050566231005,21.064326871636162,20.622190284184434
2022-08-12 00:00:00+00:00,17.1,18.3204,16.92,18.0,501358,,,,,,,18.988974995994802,20.740277518482063,20.229763543511545
2022-08-15 00:00:00+00:00,19.22,19.26,14.46,14.46,968790,,,,,,,18.49080942780187,20.28380556762924,19.780997919504586
2022-08-16 00:00:00+00:00,19.66,19.68,17.78,18.91,500269,,,,,,,18.579132036251927,20.195744453388723,19.742817266000706
2022-08-17 00:00:00+00:00,20.27,21.38,19.68,19.72,461654,,,,,,,18.82004370611524,20.210928576083173,19.818983516349057
2022-08-18 00:00:00+00:00,17.13,19.85,16.895,19.23,521051,,,,,,,18.71035563861105,20.065101255166947,19.687133990727638
2022-08-19 00:00:00+00:00,14.71,17.01,14.64,16.97,671033,,,,,,,18.251627776469466,19.710198573324114,19.311584452880666
2022-08-22 00:00:00+00:00,13.85,15.0,13.8,14.69,375225,,,,,,,17.95705100124736,19.483554786460815,19.070415472096425
2022-08-23 00:00:00+00:00,14.31,14.45,13.57,13.77,348339,,,,,,,17.712866731790836,19.28533765321222,18.862726472010383
2022-08-24 00:00:00+00:00,15.38,15.57,14.22,14.3,375159,,,,,,,17.542906971302223,19.123761566820285,18.701007813058414
2022-08-25 00:00:00+00:00,14.57,15.75,14.31,15.5,340171,,,,,,,17.396698266097165,18.981543352656196,18.559402348471277
2022-08-26 00:00:00+00:00,13.37,14.73,13.34,14.62,297124,,,,,,,17.232908579152895,18.834676560235685,18.409598337323892
2022-08-29 00:00:00+00:00,12.77,13.63,12.75,13.23,306099,,,,,,,17.044797464523413,18.670142814208027,18.240404569949053
2022-08-30 00:00:00+00:00,12.69,13.1498,12.33,12.98,266513,,,,,,,16.881961755099127,18.52642945365606,18.092914453027674
2022-08-31 00:00:00+00:00,12.39,12.77,12.02,12.67,208923,,,,,,,16.75318093039056,18.412403036302816,17.975944484654626
2022-09-01 00:00:00+00:00,11.4,12.27,11.11,12.27,394635,,,,,,,16.487926009467905,18.18105269500586,17.737432442621806
2022-09-02 00:00:00+00:00,11.17,11.82,11.04,11.64,202433,,,,,,,16.3557479788832,18.064089594722333,17.617299144237997
2022-09-06 00:00:00+00:00,10.87,11.37,10.71,11.26,297125,,,,,,,16.160512232327484,17.890666907110457,17.439307312060937
2022-09-07 00:00:00+00:00,10.97,11.1188,10.79,10.79,330352,,,,,,,15.958533823577358,17.706930180072312,17.25193707312716
2022-09-08 00:00:00+00:00,11.0,11.04,10.56,10.89,318456,,,,,,,15.77478974118282,17.536485895241803,17.079010174994284
2022-09-09 00:00:00+00:00,11.7,12.1299,10.98,11.11,620977,,,,,,,15.500555751358565,17.261558224164954,16.805774866335746
2022-09-12 00:00:00+00:00,11.57,12.1699,10.9901,11.81,487633,,,,,,,15.307934542159265,17.061963878010072,16.60900865215421
2022-09-13 00:00:00+00:00,10.58,11.21,10.56,10.89,458266,,,,,,,15.108405863941632,16.86141638874135,16.409656840360615
2022-09-14 00:00:00+00:00,10.3,10.55,9.95,10.54,464244,,,,,,,14.901356292134578,16.65471234339523,16.203751869879518
2022-09-15 00:00:00+00:00,10.36,10.59,10.16,10.21,190495,,,,,,,14.82321441632826,16.574908588288615,16.12470905722297
2022-09-16 00:00:00+00:00,9.6,10.3725,9.6,10.16,364082,,,,,,,14.664772534446211,16.41574590698015,15.966359629019928
2022-09-19 00:00:00+00:00,9.63,9.75,9.39,9.48,175425,,,,,,,14.587935398548318,16.338699594911713,15.889658659387951
2022-09-20 00:00:00+00:00,9.27,9.62,9.24,9.62,233260,,,,,,,14.485088749248762,16.23575187736278,15.78711449999236
2022-09-21 00:00:00+00:00,9.2,9.7599,9.08,9.28,252358,,,,,,,14.377669788166404,16.12727719441304,15.67929896309021
2022-09-22 00:00:00+00:00,8.49,9.32,8.48,9.15,316475,,,,,,,14.234243013671444,15.984681842870373,15.53697230407173
2022-09-23 00:00:00+00:00,8.53,8.7,8.27,8.35,258915,,,,,,,14.116849954023708,15.867957929478921,15.420455955282893
2022-09-26 00:00:00+00:00,8.35,8.825,8.275,8.5,165365,,,,,,,14.044140555683946,15.795130162432553,15.3478903311908
2022-09-27 00:00:00+00:00,8.32,8.72,8.25,8.72,220632,,,,,,,13.949101038279855,15.699477584269157,15.252693293619405
2022-09-28 00:00:00+00:00,8.66,8.8,8.24,8.38,163119,,,,,,,13.882568522797522,15.631641167296634,15.185400457819322
2022-09-29 00:00:00+00:00,7.99,8.52,7.85,8.49,242491,,,,,,,13.778587446967544,15.526920845715708,15.081180349108035
2022-09-30 00:00:00+00:00,7.88,8.36,7.75,8.01,234093,,,,,,,13.679594747651501,15.426922525333701,13.399064971205863
2022-10-03 00:00:00+00:00,8.39,8.445,7.815,8.08,271881,,,,,,,13.573083414576985,15.317406642037204,13.33618402267146
2022-10-04 00:00:00+00:00,8.69,9.0,8.54,8.65,308058,,,,,,,13.468693419130654,15.206181235353641,13.297003253136875
2022-10-05 00:00:00+00:00,9.09,9.66,8.32,8.79,698331,,,,,,,13.261060576174222,14.977809753758038,13.1828219232789
2022-10-06 00:00:00+00:00,8.64,9.3899,8.54,9.04,323325,,,,,,,13.167828626577826,14.87488924546829,13.110394150223973
2022-10-07 00:00:00+00:00,8.2,8.53,8.01,8.41,309591,,,,,,,13.070064957651391,14.769868074964883,13.01572702717823
2022-10-10 00:00:00+00:00,8.38,8.43,8.01,8.28,154786,,,,,,,13.02289056592944,14.718808399095098,12.971298051062783
2022-10-11 00:00:00+00:00,8.52,8.66,7.91,8.31,235663,,,,,,,12.954150396177857,14.64365683429346,12.908671850390922
2022-10-12 00:00:00+00:00,8.33,8.49,8.17,8.48,192345,,,,,,,12.899134349817052,14.583305186456753,12.858485714847259
2022-10-13 00:00:00+00:00,8.59,8.62,7.85,8.02,240439,,,,,,,12.832518064398123,14.509742154114274,12.798366649417552
2022-10-14 00:00:00+00:00,7.78,8.95,7.77,8.7,178096,,,,,,,12.782415333715235,14.454744935092558,12.751581404547247
2022-10-17 00:00:00+00:00,7.83,8.195,7.78,7.96,196029,,,,,,,12.725790900433745,14.39311203780799,12.696910435343938
2022-10-18 00:00:00+00:00,7.72,8.2282,7.66,8.08,164381,,,,,,,12.678681763065915,14.341804763818772,12.651348704128955
2022-10-19 00:00:00+00:00,7.06,7.67,6.92,7.67,327890,,,,,,,12.575001072178702,14.231753817221598,12.544040267897659
2022-10-20 00:00:00+00:00,6.91,7.15,6.91,6.98,147869,,,,,,,12.527597038265744,14.181660632215012,12.494686644032159
2022-10-21 00:00:00+00:00,6.81,6.89,6.5123,6.81,219788,,,,,,,12.455458892861264,14.105900817920157,12.418852387576646
2022-10-24 00:00:00+00:00,6.51,6.8,6.26,6.8,246891,,,,,,,12.373584159538067,14.02019699966295,10.811994422418927
2022-10-25 00:00:00+00:00,7.3,7.36,6.46,6.46,272236,,,,,,,12.293630311763923,13.934273356646191,10.804069573772015
2022-10-26 00:00:00+00:00,7.51,7.77,7.0991,7.25,120528,,,,,,,12.261759716998272,13.899178932214545,10.80613044010547
2022-10-27 00:00:00+00:00,7.42,7.73,7.345,7.56,112148,,,,,,,12.232715699064169,13.867058376471826,10.802629401558224
2022-10-28 00:00:00+00:00,7.78,7.8,7.22,7.3,98139,,,,,,,12.208128339079845,13.83965799677764,10.79912287806958
2022-10-31 00:00:00+00:00,8.53,8.66,7.73,7.8,247077,,,,,,,12.156684931112617,13.779417409013748,10.823893917331173
2022-11-01 00:00:00+00:00,8.07,8.97,7.99,8.74,168663,,,,,,,12.122667215272632,13.739313467859033,9.750867401351153
2022-11-02 00:00:00+00:00,7.64,8.25,7.64,8.02,153548,,,,,,,12.088193662170456,13.699978918765177,9.695686785012551
2022-11-03 00:00:00+00:00,7.52,7.74,7.42,7.45,111134,,,,,,,12.061944659375406,13.670473903739056,9.655639929799984
2022-11-04 00:00:00+00:00,7.56,7.6,7.17,7.49,129037,,,,,,,12.0310663676477,13.635922274998636,9.615171564142116
2022-11-07 00:00:00+00:00,7.11,7.58,7.05,7.47,133396,,,,,,,11.998226109223559,13.59948258482285,9.5712955401436
2022-11-08 00:00:00+00:00,7.11,7.429,6.86,7.24,163029,,,,,,,11.957752104944527,13.554721772871304,9.521376496846479
2022-11-09 00:00:00+00:00,6.55,7.01,6.52,7.01,149786,,,,,,,11.917819915643726,13.511361203694722,8.291652107107918
2022-11-10 00:00:00+00:00,7.8,8.19,6.88,7.04,346896,,,,,,,11.843680536903843,13.426429313339321,8.416561951738124
2022-11-11 00:00:00+00:00,8.37,8.75,7.53,7.64,269731,,,,,,,11.795637830794943,13.36864545066804,8.509205055980651
2022-11-14 00:00:00+00:00,7.85,8.34,7.82,8.24,171484,,,,,,,11.763968984136817,13.331076878768826,8.52885129219047
2022-11-15 00:00:00+00:00,8.21,8.46,7.81,8.11,298241,,,,,,,11.712375875078571,13.268861525966507,8.567144432381939
2022-11-16 00:00:00+00:00,8.1,8.35,7.92,8.29,266786,,,,,,,11.666996472426723,13.214072558850713,8.586600438353015
2022-11-17 00:00:00+00:00,7.33,7.78,7.28,7.78,251907,,,,,,,11.617402252177675,13.156829950047591,8.553049022495884
2022-11-18 00:00:00+00:00,7.05,7.5615,6.92,7.53,155445,,,,,,,11.58531035268434,13.12032518318321,8.523148802338287
2022-11-21 00:00:00+00:00,6.88,6.95,6.7,6.84,133575,,,,,,,11.556041320217332,13.087568454535818,8.488497022553483
2022-11-22 00:00:00+00:00,6.78,6.94,6.61,6.89,90095,,,,,,,11.536226450805565,13.065432924878845,8.465219216375413
2022-11-23 00:00:00+00:00,7.29,7.39,6.7,6.74,131885,,,,,,,11.509626408087993,13.035096437818355,8.443995883321316
2022-11-25 00:00:00+00:00,7.52,7.57,7.0423,7.2,59681,,,,,,,11.498377134511854,13.022048433940656,8.438263740206725
2022-11-28 00:00:00+00:00,6.91,7.48,6.78,7.35,272992,,,,,,,11.443746873377306,12.959775175716095,8.395237154676208
2022-11-29 00:00:00+00:00,7.2,7.29,6.87,6.9,114191,,,,,,,11.421616097736338,12.934385967331208,8.380218579495017
2022-11-30 00:00:00+00:00,7.27,7.4,6.9256,7.18,205094,,,,,,,11.383146927830188,12.889943922899507,8.35801298182528
2022-12-01 00:00:00+00:00,7.05,7.59,6.99,7.33,207631,,,,,,,11.345014061303774,12.845737432627532,8.33753877977595
2022-12-02 00:00:00+00:00,7.53,7.57,6.88,6.93,178931,,,,,,,11.313618363133704,12.808967044973894,8.324638617574369
2022-12-05 00:00:00+00:00,6.99,7.679,6.94,7.35,152363,,,,,,,11.286451220450472,12.777342823243885,7.494207033501371
2022-12-06 00:00:00+00:00,6.39,7.0585,6.35,7.03,219643,,,,,,,11.242218161139789,12.727508733134723,7.391399791269734
2022-12-07 00:00:00+00:00,5.74,6.3685,5.67,6.29,334903,,,,,,,11.166805811645672,12.644871285016949,7.22875146319632
2022-12-08 00:00:00+00:00,5.83,5.9499,5.64,5.8,112290,,,,,,,11.141431554654961,12.617126403213303,7.187157208917268
2022-12-09 00:00:00+00:00,5.6,5.905,5.57,5.85,148556,,,,,,,11.107513568092193,12.580151123493167,7.133746311557073
