date,Open,High,Low,Close,Volume,aVWAP_peak_842,aVWAP_valley_870,aVWAP_valley_858,aVWAP_valley_836,aVWAP_valley_809,aVWAP_valley_791,aVWAP_valley_771,aVWAP_valley_760,aVWAP_valley_739,aVWAP_valley_701,aVWAP_valley_663,aVWAP_valley_662,aVWAP_valley_628,aVWAP_valley_594,aVWAP_valley_564,aVWAP_valley_533,aVWAP_valley_473,aVWAP_valley_462,aVWAP_valley_432,aVWAP_valley_397,aVWAP_valley_382,aVWAP_valley_365,aVWAP_valley_338,aVWAP_valley_323,aVWAP_valley_307,aVWAP_valley_282,aVWAP_valley_258,aVWAP_valley_238,aVWAP_valley_192,Peaks_avg,Valleys_avg,color,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-19 15:00:00+00:00,80.295,80.295,79.47,79.47,615.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,615.0,False,False,False,False
2024-12-19 16:00:00+00:00,79.53,79.915,79.53,79.915,293.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,293.0,4.542635658914729,False,False,False,False,610.0077519379845,False,False,False,False
2024-12-19 17:00:00+00:00,79.915,79.915,79.56,79.77,176.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,117.0,6.286160687458686,False,False,False,False,603.2789495823567,False,False,False,False
2024-12-19 18:00:00+00:00,79.77,79.77,79.68,79.77,94.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,117.0,8.002654320211265,False,False,False,False,595.3831519144132,False,False,False,False
2024-12-19 19:00:00+00:00,79.87,79.87,79.71,79.71,159.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-42.0,7.227419369510315,False,False,False,False,588.6175216521742,False,False,False,False
2024-12-19 20:00:00+00:00,79.71,79.95,79.71,79.79,438.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,396.0,13.254901239750465,False,False,False,False,586.282366277722,False,False,False,False
2024-12-20 15:00:00+00:00,79.25,80.03,79.25,79.86,633.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,1029.0,29.002887267041153,False,False,False,False,587.006670676517,False,False,False,False
2024-12-20 16:00:00+00:00,79.86,80.16,79.83,80.16,1180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,2209.0,62.80129211561416,False,False,False,False,596.2003657047882,False,False,False,False
2024-12-20 17:00:00+00:00,80.19,80.31,80.08,80.08,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,1677.0,87.82762867196124,False,False,False,False,595.2050111977371,False,False,False,False
2024-12-20 18:00:00+00:00,80.08,80.09,79.71,79.82,1112.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,565.0,95.22564993286106,False,False,False,False,603.2173366055241,False,False,False,False
